firm_id,year,patents,rd_spending,employees,firm_age,tech_sector,public_funding,international
724,2020,2,4.59,7.6,42.4,0,0,0
724,2021,4,3.45,10.1,43.4,0,0,0
724,2022,3,3.81,5.7,44.4,0,0,0
725,2018,1,1.95,37.9,11.7,1,0,0
725,2019,6,2.72,35.6,12.7,1,0,0
725,2020,4,2.78,36.5,13.7,1,0,0
725,2021,2,2.65,36.7,14.7,1,0,0
725,2022,9,2.47,36.4,15.7,1,0,0
726,2018,9,12.28,6.6,28.6,0,0,1
726,2019,2,13.01,2.4,29.6,0,0,1
726,2020,16,13.33,3.8,30.6,0,0,1
726,2021,3,12.72,1.0,31.6,0,0,1
726,2022,1,13.03,3.5,32.6,0,0,1
727,2018,2,13.48,136.1,43.6,0,0,0
727,2019,6,14.09,133.5,44.6,0,0,0
727,2020,8,13.83,130.6,45.6,0,0,0
727,2021,20,13.72,134.3,46.6,0,0,0
727,2022,9,13.72,134.4,47.6,0,0,0
728,2018,2,2.65,58.6,19.3,1,1,1
728,2019,6,2.89,60.5,20.3,1,1,1
728,2020,0,2.38,56.9,21.3,1,1,1
728,2021,0,2.65,56.2,22.3,1,1,1
728,2022,25,2.76,55.7,23.3,1,1,1
729,2018,6,0.68,17.0,24.1,1,0,0
729,2019,2,1.55,17.5,25.1,1,0,0
729,2020,1,0.75,15.9,26.1,1,0,0
729,2021,0,0.81,17.9,27.1,1,0,0
729,2022,0,0.71,17.4,28.1,1,0,0
730,2018,13,10.57,20.3,41.2,1,0,0
730,2019,23,10.2,18.9,42.2,1,0,0
730,2020,0,9.75,19.5,43.2,1,0,0
730,2021,1,10.37,16.6,44.2,1,0,0
730,2022,1,10.09,20.6,45.2,1,0,0
731,2018,1,2.67,24.9,9.0,1,0,0
731,2019,0,2.49,25.1,10.0,1,0,0
731,2020,0,2.37,25.6,11.0,1,0,0
731,2021,0,2.69,25.4,12.0,1,0,0
731,2022,1,2.43,24.7,13.0,1,0,0
732,2018,7,8.98,13.4,43.7,1,0,0
732,2019,10,8.06,11.2,44.7,1,0,0
732,2020,10,8.9,12.4,45.7,1,0,0
732,2021,0,8.4,13.4,46.7,1,0,0
732,2022,15,8.53,12.2,47.7,1,0,0
733,2018,0,1.18,24.3,19.0,0,0,0
733,2019,3,0.74,22.0,20.0,0,0,0
733,2020,5,1.19,23.3,21.0,0,0,0
733,2021,1,0.11,23.2,22.0,0,0,0
733,2022,1,0.71,24.1,23.0,0,0,0
734,2018,1,8.88,19.5,5.1,1,0,0
734,2019,1,8.78,19.2,6.1,1,0,0
734,2020,0,9.09,15.0,7.1,1,0,0
734,2021,0,9.27,20.0,8.1,1,0,0
734,2022,0,9.36,20.5,9.1,1,0,0
735,2018,1,1.77,18.1,15.5,0,0,0
735,2019,6,1.5,19.2,16.5,0,0,0
735,2020,16,1.81,17.5,17.5,0,0,0
735,2021,6,1.74,15.9,18.5,0,0,0
735,2022,2,1.98,17.7,19.5,0,0,0
736,2018,5,8.27,22.0,9.0,0,1,0
736,2019,50,8.05,22.3,10.0,0,1,0
736,2020,4,7.77,21.4,11.0,0,1,0
736,2021,0,7.85,21.7,12.0,0,1,0
736,2022,3,7.88,22.8,13.0,0,1,0
737,2018,0,4.44,6.9,9.2,0,0,1
737,2019,0,4.61,8.8,10.2,0,0,1
737,2020,1,4.75,9.0,11.2,0,0,1
737,2021,2,4.52,11.6,12.2,0,0,1
737,2022,2,4.54,9.7,13.2,0,0,1
738,2018,7,2.13,21.0,36.2,1,0,1
738,2019,4,1.93,19.7,37.2,1,0,1
738,2020,1,1.81,21.1,38.2,1,0,1
738,2021,2,1.56,21.1,39.2,1,0,1
738,2022,9,1.88,19.9,40.2,1,0,1
739,2018,23,3.38,23.7,14.6,0,1,0
739,2019,0,3.03,20.4,15.6,0,1,0
739,2020,7,3.16,22.2,16.6,0,1,0
739,2021,31,3.38,23.4,17.6,0,1,0
739,2022,7,3.39,22.1,18.6,0,1,0
740,2018,6,7.44,21.7,47.1,1,0,0
740,2019,8,8.06,21.8,48.1,1,0,0
740,2020,16,8.1,20.7,49.1,1,0,0
740,2021,22,7.42,23.7,50.1,1,0,0
740,2022,23,7.51,20.5,51.1,1,0,0
741,2018,0,5.24,17.7,28.2,0,0,0
741,2019,0,4.83,17.9,29.2,0,0,0
741,2020,1,4.21,15.8,30.2,0,0,0
741,2021,1,4.46,17.4,31.2,0,0,0
741,2022,1,4.8,15.9,32.2,0,0,0
742,2018,1,6.8,46.6,25.7,0,0,0
742,2019,8,7.03,42.8,26.7,0,0,0
742,2020,0,7.16,43.6,27.7,0,0,0
742,2021,0,7.59,42.7,28.7,0,0,0
742,2022,1,7.07,42.5,29.7,0,0,0
743,2018,1,22.11,18.1,24.5,1,0,0
743,2019,8,22.21,16.5,25.5,1,0,0
743,2020,2,22.21,15.9,26.5,1,0,0
743,2021,3,21.87,14.7,27.5,1,0,0
743,2022,11,21.19,17.0,28.5,1,0,0
744,2018,14,1.42,22.3,36.2,1,0,0
744,2019,21,1.6,24.7,37.2,1,0,0
744,2020,1,1.26,22.2,38.2,1,0,0
744,2021,0,1.81,22.6,39.2,1,0,0
744,2022,1,1.54,24.7,40.2,1,0,0
745,2018,75,16.51,51.1,25.4,1,1,0
745,2019,10,16.67,50.7,26.4,1,1,0
745,2020,73,16.44,48.2,27.4,1,1,0
745,2021,0,15.59,49.1,28.4,1,1,0
745,2022,7,16.19,50.0,29.4,1,1,0
746,2018,5,5.23,17.7,10.8,0,0,1
746,2019,0,4.63,21.1,11.8,0,0,1
746,2020,1,4.8,15.4,12.8,0,0,1
746,2021,0,4.56,17.8,13.8,0,0,1
746,2022,0,5.41,18.2,14.8,0,0,1
747,2018,12,2.69,19.1,44.6,1,0,0
747,2019,0,1.92,21.2,45.6,1,0,0
747,2020,0,2.23,24.3,46.6,1,0,0
747,2021,1,1.98,23.4,47.6,1,0,0
747,2022,4,2.37,25.7,48.6,1,0,0
748,2018,0,1.7,21.1,24.3,1,0,0
748,2019,0,1.79,19.4,25.3,1,0,0
748,2020,0,1.65,19.2,26.3,1,0,0
748,2021,1,2.43,18.9,27.3,1,0,0
748,2022,0,1.24,14.8,28.3,1,0,0
749,2018,16,3.34,45.7,8.3,0,0,0
749,2019,15,3.73,47.9,9.3,0,0,0
749,2020,2,3.38,48.7,10.3,0,0,0
749,2021,1,3.4,48.2,11.3,0,0,0
749,2022,1,3.55,46.4,12.3,0,0,0
750,2018,10,9.09,18.2,28.8,0,0,1
750,2019,1,9.08,19.0,29.8,0,0,1
750,2020,0,9.52,18.2,30.8,0,0,1
750,2021,4,9.22,18.3,31.8,0,0,1
750,2022,0,9.31,15.9,32.8,0,0,1
751,2018,0,4.32,50.9,34.1,0,0,1
751,2019,6,3.82,49.5,35.1,0,0,1
751,2020,0,3.97,50.1,36.1,0,0,1
751,2021,0,4.16,49.9,37.1,0,0,1
751,2022,0,3.46,49.1,38.1,0,0,1
752,2018,11,14.3,17.4,17.4,1,0,0
752,2019,13,15.12,18.6,18.4,1,0,0
752,2020,0,15.16,20.2,19.4,1,0,0
752,2021,12,15.63,18.0,20.4,1,0,0
752,2022,0,15.06,20.0,21.4,1,0,0
753,2018,1,1.65,12.1,41.0,0,0,0
753,2019,0,1.34,10.6,42.0,0,0,0
753,2020,1,1.49,13.1,43.0,0,0,0
753,2021,3,1.9,10.5,44.0,0,0,0
753,2022,0,0.77,13.3,45.0,0,0,0
754,2018,1,4.56,33.0,35.1,0,0,0
754,2019,13,5.08,32.3,36.1,0,0,0
754,2020,5,4.52,31.0,37.1,0,0,0
754,2021,2,4.93,32.2,38.1,0,0,0
754,2022,6,4.25,32.0,39.1,0,0,0
755,2018,0,1.64,14.3,34.3,1,0,0
755,2019,0,1.66,15.9,35.3,1,0,0
755,2020,0,0.98,15.0,36.3,1,0,0
755,2021,1,1.3,17.1,37.3,1,0,0
755,2022,9,1.32,18.2,38.3,1,0,0
756,2018,51,6.24,29.2,23.9,0,0,0
756,2019,1,6.26,33.6,24.9,0,0,0
756,2020,129,6.09,30.8,25.9,0,0,0
756,2021,4,6.24,29.5,26.9,0,0,0
756,2022,32,5.95,32.1,27.9,0,0,0
757,2018,0,9.47,2.3,48.3,1,0,1
757,2019,14,9.11,2.8,49.3,1,0,1
757,2020,3,9.13,2.4,50.3,1,0,1
757,2021,13,9.03,1.7,51.3,1,0,1
757,2022,15,9.32,4.1,52.3,1,0,1
758,2018,8,3.07,19.7,17.3,0,1,0
758,2019,0,3.49,18.0,18.3,0,1,0
758,2020,7,2.86,21.0,19.3,0,1,0
758,2021,0,2.87,18.4,20.3,0,1,0
758,2022,4,3.41,18.4,21.3,0,1,0
759,2018,2,0.53,16.3,31.0,0,0,0
759,2019,0,0.42,12.8,32.0,0,0,0
759,2020,0,0.83,11.1,33.0,0,0,0
759,2021,1,0.38,15.5,34.0,0,0,0
759,2022,1,0.5,14.1,35.0,0,0,0
760,2018,0,5.67,9.2,18.9,0,0,1
760,2019,0,5.72,9.1,19.9,0,0,1
760,2020,20,5.73,9.9,20.9,0,0,1
760,2021,0,5.17,8.4,21.9,0,0,1
760,2022,2,5.62,11.8,22.9,0,0,1
761,2018,22,6.07,11.4,38.5,1,0,1
761,2019,5,6.08,14.3,39.5,1,0,1
761,2020,0,5.65,14.6,40.5,1,0,1
761,2021,2,6.86,12.5,41.5,1,0,1
761,2022,0,6.1,12.1,42.5,1,0,1
762,2018,10,6.16,15.0,7.2,1,0,0
762,2019,2,5.92,12.0,8.2,1,0,0
762,2020,2,6.4,12.5,9.2,1,0,0
762,2021,2,6.08,14.8,10.2,1,0,0
762,2022,0,5.8,13.5,11.2,1,0,0
763,2018,94,12.18,16.7,7.1,1,0,0
763,2019,33,11.61,22.0,8.1,1,0,0
763,2020,46,11.79,18.6,9.1,1,0,0
763,2021,1,11.41,18.8,10.1,1,0,0
763,2022,8,11.62,19.8,11.1,1,0,0
764,2018,1,1.96,8.7,41.5,1,1,0
764,2019,3,1.31,10.7,42.5,1,1,0
764,2020,6,1.46,5.2,43.5,1,1,0
764,2021,8,1.9,9.0,44.5,1,1,0
764,2022,2,1.74,8.8,45.5,1,1,0
765,2018,0,8.32,24.9,24.5,0,0,0
765,2019,9,8.27,26.2,25.5,0,0,0
765,2020,1,7.46,26.5,26.5,0,0,0
765,2021,0,7.89,23.0,27.5,0,0,0
765,2022,1,7.95,27.7,28.5,0,0,0
766,2018,3,11.46,49.9,20.4,0,0,1
766,2019,0,11.19,50.6,21.4,0,0,1
766,2020,0,11.63,51.9,22.4,0,0,1
766,2021,1,11.58,55.2,23.4,0,0,1
766,2022,26,11.5,51.8,24.4,0,0,1
767,2018,0,1.21,24.4,32.3,0,1,1
767,2019,2,0.85,26.6,33.3,0,1,1
767,2020,11,0.73,24.0,34.3,0,1,1
767,2021,0,1.11,22.7,35.3,0,1,1
767,2022,1,1.2,23.8,36.3,0,1,1
768,2018,23,5.43,37.4,36.6,0,0,1
768,2019,0,6.07,35.5,37.6,0,0,1
768,2020,11,5.26,38.3,38.6,0,0,1
768,2021,1,5.61,36.5,39.6,0,0,1
768,2022,4,5.71,34.4,40.6,0,0,1
769,2018,1,2.8,43.3,14.1,1,0,0
769,2019,0,2.82,41.9,15.1,1,0,0
769,2020,6,3.56,42.2,16.1,1,0,0
769,2021,9,2.74,49.9,17.1,1,0,0
769,2022,3,3.73,44.7,18.1,1,0,0
770,2018,19,4.33,49.0,13.3,0,0,1
770,2019,50,4.23,46.8,14.3,0,0,1
770,2020,19,4.34,50.1,15.3,0,0,1
770,2021,0,4.96,49.4,16.3,0,0,1
770,2022,4,3.9,50.6,17.3,0,0,1
771,2018,0,5.58,77.1,48.1,1,0,0
771,2019,0,5.69,72.2,49.1,1,0,0
771,2020,28,5.93,72.7,50.1,1,0,0
771,2021,14,5.4,72.9,51.1,1,0,0
771,2022,2,5.93,73.0,52.1,1,0,0
772,2018,6,3.54,14.6,31.5,1,0,0
772,2019,4,3.08,13.3,32.5,1,0,0
772,2020,3,2.95,17.3,33.5,1,0,0
772,2021,0,2.85,17.0,34.5,1,0,0
772,2022,2,3.3,14.2,35.5,1,0,0
773,2018,11,2.36,15.1,22.6,0,0,0
773,2019,15,3.16,14.4,23.6,0,0,0
773,2020,0,3.19,11.5,24.6,0,0,0
773,2021,7,2.69,9.1,25.6,0,0,0
773,2022,2,2.61,11.8,26.6,0,0,0
774,2018,0,4.92,33.8,41.1,1,0,0
774,2019,22,4.93,35.1,42.1,1,0,0
774,2020,7,4.36,34.9,43.1,1,0,0
774,2021,0,4.45,34.9,44.1,1,0,0
774,2022,5,4.21,35.5,45.1,1,0,0
775,2018,1,2.0,31.2,28.6,0,0,1
775,2019,0,2.08,33.6,29.6,0,0,1
775,2020,14,1.47,32.3,30.6,0,0,1
775,2021,17,1.74,33.3,31.6,0,0,1
775,2022,1,1.47,34.4,32.6,0,0,1
776,2018,0,1.61,32.7,15.9,1,1,0
776,2019,1,2.05,34.1,16.9,1,1,0
776,2020,0,1.66,34.4,17.9,1,1,0
776,2021,12,1.79,33.8,18.9,1,1,0
776,2022,0,1.39,35.9,19.9,1,1,0
777,2018,0,7.77,74.3,14.3,0,0,0
777,2019,1,7.7,74.5,15.3,0,0,0
777,2020,2,7.5,74.3,16.3,0,0,0
777,2021,6,7.66,77.0,17.3,0,0,0
777,2022,7,7.77,74.6,18.3,0,0,0
778,2018,5,1.54,20.9,22.9,0,0,0
778,2019,1,1.34,23.2,23.9,0,0,0
778,2020,3,2.33,20.1,24.9,0,0,0
778,2021,1,1.6,21.9,25.9,0,0,0
778,2022,2,1.76,22.8,26.9,0,0,0
779,2018,13,7.94,28.6,43.7,0,0,1
779,2019,5,8.7,27.0,44.7,0,0,1
779,2020,0,7.26,28.0,45.7,0,0,1
779,2021,5,7.77,25.1,46.7,0,0,1
779,2022,16,7.43,25.9,47.7,0,0,1
780,2018,0,6.33,9.2,7.8,1,0,0
780,2019,7,6.27,13.5,8.8,1,0,0
780,2020,0,6.15,8.9,9.8,1,0,0
780,2021,0,6.48,8.9,10.8,1,0,0
780,2022,0,6.05,8.5,11.8,1,0,0
781,2018,0,1.41,90.4,14.8,1,0,0
781,2019,3,1.14,89.8,15.8,1,0,0
781,2020,8,1.25,91.2,16.8,1,0,0
781,2021,8,0.99,90.6,17.8,1,0,0
781,2022,1,1.02,87.5,18.8,1,0,0
782,2018,2,2.69,14.7,45.2,0,0,1
782,2019,0,2.26,17.9,46.2,0,0,1
782,2020,0,2.5,15.6,47.2,0,0,1
782,2021,0,2.35,17.7,48.2,0,0,1
782,2022,2,2.34,15.6,49.2,0,0,1
783,2018,6,11.02,14.7,10.5,1,0,0
783,2019,1,12.05,15.7,11.5,1,0,0
783,2020,4,11.44,14.7,12.5,1,0,0
783,2021,16,12.0,15.3,13.5,1,0,0
783,2022,12,11.97,16.5,14.5,1,0,0
784,2018,0,1.66,16.5,33.3,0,0,0
784,2019,3,1.72,13.4,34.3,0,0,0
784,2020,1,2.81,15.7,35.3,0,0,0
784,2021,1,2.57,14.9,36.3,0,0,0
784,2022,1,2.03,14.8,37.3,0,0,0
785,2018,8,3.17,13.0,14.6,1,1,0
785,2019,13,2.9,12.0,15.6,1,1,0
785,2020,82,3.22,14.9,16.6,1,1,0
785,2021,6,2.88,14.6,17.6,1,1,0
785,2022,46,2.48,14.6,18.6,1,1,0
786,2018,2,6.09,11.3,32.3,0,0,0
786,2019,0,6.49,10.6,33.3,0,0,0
786,2020,18,6.15,12.2,34.3,0,0,0
786,2021,9,6.47,11.8,35.3,0,0,0
786,2022,6,6.16,11.1,36.3,0,0,0
787,2018,0,8.15,12.2,22.2,0,1,1
787,2019,31,8.64,13.9,23.2,0,1,1
787,2020,9,8.46,13.3,24.2,0,1,1
787,2021,15,8.38,15.0,25.2,0,1,1
787,2022,3,8.65,14.9,26.2,0,1,1
788,2018,8,3.81,9.4,9.6,1,1,0
788,2019,0,4.1,5.8,10.6,1,1,0
788,2020,33,3.53,8.3,11.6,1,1,0
788,2021,0,3.54,6.6,12.6,1,1,0
788,2022,8,3.27,5.9,13.6,1,1,0
789,2018,2,2.65,10.9,31.2,0,0,1
789,2019,2,3.07,13.2,32.2,0,0,1
789,2020,20,3.17,11.0,33.2,0,0,1
789,2021,17,3.07,13.9,34.2,0,0,1
789,2022,2,2.24,12.4,35.2,0,0,1
790,2018,1,14.31,78.0,35.7,0,0,0
790,2019,2,13.43,80.3,36.7,0,0,0
790,2020,4,14.25,79.3,37.7,0,0,0
790,2021,0,13.87,77.2,38.7,0,0,0
790,2022,2,14.19,81.4,39.7,0,0,0
791,2018,48,17.61,34.0,35.6,0,0,1
791,2019,2,18.36,33.6,36.6,0,0,1
791,2020,28,17.57,32.3,37.6,0,0,1
791,2021,5,17.81,35.4,38.6,0,0,1
791,2022,52,17.71,34.4,39.6,0,0,1
792,2018,4,9.28,39.3,33.7,0,0,0
792,2019,18,9.84,37.6,34.7,0,0,0
792,2020,2,10.35,39.7,35.7,0,0,0
792,2021,4,10.61,39.8,36.7,0,0,0
792,2022,6,9.84,37.4,37.7,0,0,0
793,2018,0,5.13,43.7,27.5,0,0,0
793,2019,5,4.87,46.7,28.5,0,0,0
793,2020,1,4.95,43.4,29.5,0,0,0
793,2021,1,4.7,46.0,30.5,0,0,0
793,2022,0,4.86,45.1,31.5,0,0,0
794,2018,9,2.51,74.4,28.4,1,0,0
794,2019,3,2.17,71.9,29.4,1,0,0
794,2020,3,2.32,74.2,30.4,1,0,0
794,2021,7,2.33,71.8,31.4,1,0,0
794,2022,4,2.6,74.0,32.4,1,0,0
795,2018,0,1.99,8.9,33.6,0,0,0
795,2019,3,2.29,4.2,34.6,0,0,0
795,2020,1,2.88,6.3,35.6,0,0,0
795,2021,2,2.66,9.9,36.6,0,0,0
795,2022,0,2.71,5.9,37.6,0,0,0
796,2018,5,6.81,8.6,36.1,0,0,0
796,2019,0,6.9,9.7,37.1,0,0,0
796,2020,0,7.11,8.6,38.1,0,0,0
796,2021,12,7.28,5.9,39.1,0,0,0
796,2022,4,6.22,10.2,40.1,0,0,0
797,2018,0,5.87,8.4,34.5,0,1,0
797,2019,1,6.66,10.8,35.5,0,1,0
797,2020,13,6.18,13.3,36.5,0,1,0
797,2021,8,6.06,10.9,37.5,0,1,0
797,2022,21,5.89,10.4,38.5,0,1,0
798,2018,9,13.59,15.8,31.4,1,0,0
798,2019,0,13.33,13.2,32.4,1,0,0
798,2020,0,14.38,12.6,33.4,1,0,0
798,2021,20,13.75,14.9,34.4,1,0,0
798,2022,5,13.74,14.2,35.4,1,0,0
799,2018,0,7.72,14.4,12.0,1,0,0
799,2019,6,7.83,17.2,13.0,1,0,0
799,2020,11,7.82,17.0,14.0,1,0,0
799,2021,11,7.86,15.7,15.0,1,0,0
799,2022,0,7.35,15.8,16.0,1,0,0
800,2018,0,1.26,15.4,14.5,1,0,0
800,2019,4,1.58,16.5,15.5,1,0,0
800,2020,9,1.19,14.3,16.5,1,0,0
800,2021,14,1.35,15.7,17.5,1,0,0
800,2022,3,1.47,15.5,18.5,1,0,0
801,2018,10,10.63,24.7,16.7,0,1,0
801,2019,14,9.86,23.5,17.7,0,1,0
801,2020,14,10.61,22.0,18.7,0,1,0
801,2021,11,10.33,22.7,19.7,0,1,0
801,2022,2,10.61,23.9,20.7,0,1,0
802,2018,1,2.25,23.3,46.4,0,0,1
802,2019,0,2.5,19.9,47.4,0,0,1
802,2020,0,2.42,21.8,48.4,0,0,1
802,2021,1,2.42,20.1,49.4,0,0,1
802,2022,1,2.45,20.8,50.4,0,0,1
803,2018,13,3.38,14.4,39.2,1,1,0
803,2019,1,3.31,13.3,40.2,1,1,0
803,2020,0,3.56,10.2,41.2,1,1,0
803,2021,1,3.52,11.3,42.2,1,1,0
803,2022,10,3.2,14.0,43.2,1,1,0
804,2018,5,5.6,4.6,29.9,1,1,1
804,2019,4,5.46,2.7,30.9,1,1,1
804,2020,1,5.22,3.2,31.9,1,1,1
804,2021,2,5.86,5.4,32.9,1,1,1
804,2022,6,5.49,5.9,33.9,1,1,1
805,2018,0,22.74,10.1,16.3,0,1,0
805,2019,0,21.63,13.7,17.3,0,1,0
805,2020,0,21.95,11.3,18.3,0,1,0
805,2021,1,22.13,9.7,19.3,0,1,0
805,2022,0,22.46,8.8,20.3,0,1,0
806,2018,9,54.06,12.2,10.0,0,0,1
806,2019,1,54.04,14.2,11.0,0,0,1
806,2020,2,53.61,12.9,12.0,0,0,1
806,2021,0,53.6,16.2,13.0,0,0,1
806,2022,12,54.04,15.9,14.0,0,0,1
807,2018,0,6.87,17.8,45.4,0,0,0
807,2019,3,7.12,15.1,46.4,0,0,0
807,2020,0,7.43,15.9,47.4,0,0,0
807,2021,2,6.99,18.8,48.4,0,0,0
807,2022,0,7.76,16.1,49.4,0,0,0
808,2018,4,4.24,10.8,45.2,0,0,1
808,2019,1,3.4,9.8,46.2,0,0,1
808,2020,0,3.59,9.2,47.2,0,0,1
808,2021,0,3.18,8.1,48.2,0,0,1
808,2022,1,3.64,9.0,49.2,0,0,1
809,2018,0,7.1,14.5,10.0,1,0,0
809,2019,0,6.75,15.8,11.0,1,0,0
809,2020,23,7.01,12.9,12.0,1,0,0
809,2021,1,6.42,13.9,13.0,1,0,0
809,2022,4,7.11,14.3,14.0,1,0,0
810,2018,1,8.95,10.1,40.9,0,0,1
810,2019,2,9.12,7.7,41.9,0,0,1
810,2020,0,9.09,7.1,42.9,0,0,1
810,2021,0,8.74,10.1,43.9,0,0,1
810,2022,3,8.77,6.8,44.9,0,0,1
811,2018,0,3.76,20.3,25.1,0,0,1
811,2019,1,3.59,18.2,26.1,0,0,1
811,2020,0,3.78,16.1,27.1,0,0,1
811,2021,10,3.57,17.7,28.1,0,0,1
811,2022,0,3.51,19.0,29.1,0,0,1
812,2018,1,18.33,8.7,19.6,0,0,0
812,2019,0,18.76,9.5,20.6,0,0,0
812,2020,6,18.84,10.6,21.6,0,0,0
812,2021,6,19.43,9.2,22.6,0,0,0
812,2022,20,19.05,8.1,23.6,0,0,0
813,2018,12,5.85,10.6,38.3,0,0,0
813,2019,0,5.57,13.2,39.3,0,0,0
813,2020,5,5.17,13.6,40.3,0,0,0
813,2021,2,5.42,8.1,41.3,0,0,0
813,2022,0,5.46,12.7,42.3,0,0,0
814,2018,9,6.39,8.4,32.6,0,0,1
814,2019,0,6.56,9.4,33.6,0,0,1
814,2020,1,6.61,7.2,34.6,0,0,1
814,2021,0,7.16,5.4,35.6,0,0,1
814,2022,6,6.05,8.9,36.6,0,0,1
815,2018,5,8.0,16.6,40.1,0,0,0
815,2019,2,7.35,16.0,41.1,0,0,0
815,2020,22,7.22,16.1,42.1,0,0,0
815,2021,1,7.99,18.9,43.1,0,0,0
815,2022,2,7.85,18.2,44.1,0,0,0
816,2018,5,6.66,12.1,8.3,1,0,0
816,2019,1,6.52,12.0,9.3,1,0,0
816,2020,0,6.9,10.3,10.3,1,0,0
816,2021,0,6.45,10.8,11.3,1,0,0
816,2022,1,6.23,10.2,12.3,1,0,0
817,2018,18,8.87,37.6,19.3,0,0,0
817,2019,19,9.14,36.4,20.3,0,0,0
817,2020,3,8.53,38.5,21.3,0,0,0
817,2021,9,8.57,39.5,22.3,0,0,0
817,2022,17,8.68,36.7,23.3,0,0,0
818,2018,4,2.1,28.6,19.4,0,0,0
818,2019,6,2.78,26.9,20.4,0,0,0
818,2020,1,2.17,27.0,21.4,0,0,0
818,2021,0,2.75,24.1,22.4,0,0,0
818,2022,0,2.99,24.0,23.4,0,0,0
819,2018,0,2.72,19.3,19.8,0,0,1
819,2019,1,3.37,20.3,20.8,0,0,1
819,2020,10,2.43,18.1,21.8,0,0,1
819,2021,1,3.22,21.6,22.8,0,0,1
819,2022,2,3.07,20.2,23.8,0,0,1
820,2018,5,1.34,10.1,27.6,0,1,0
820,2019,0,2.67,11.5,28.6,0,1,0
820,2020,1,1.84,15.2,29.6,0,1,0
820,2021,0,1.6,9.6,30.6,0,1,0
820,2022,8,1.44,12.3,31.6,0,1,0
821,2018,0,6.3,25.7,17.7,0,1,0
821,2019,5,6.33,27.3,18.7,0,1,0
821,2020,0,6.4,28.1,19.7,0,1,0
821,2021,1,6.28,25.6,20.7,0,1,0
821,2022,10,6.56,27.9,21.7,0,1,0
822,2018,1,8.24,35.9,25.0,0,0,0
822,2019,10,7.78,32.7,26.0,0,0,0
822,2020,8,8.31,33.8,27.0,0,0,0
822,2021,2,7.65,31.7,28.0,0,0,0
822,2022,6,8.46,32.6,29.0,0,0,0
823,2018,12,6.17,21.9,21.5,1,0,0
823,2019,2,6.51,23.4,22.5,1,0,0
823,2020,7,6.86,24.0,23.5,1,0,0
823,2021,0,6.18,22.0,24.5,1,0,0
823,2022,0,6.78,24.5,25.5,1,0,0
824,2018,14,16.98,64.0,38.1,0,0,1
824,2019,0,17.63,63.0,39.1,0,0,1
824,2020,0,17.0,60.9,40.1,0,0,1
824,2021,3,16.86,60.8,41.1,0,0,1
824,2022,3,17.31,60.5,42.1,0,0,1
825,2018,6,4.33,29.1,32.2,1,0,0
825,2019,7,4.21,25.9,33.2,1,0,0
825,2020,6,4.32,28.7,34.2,1,0,0
825,2021,0,4.45,26.1,35.2,1,0,0
825,2022,7,4.86,28.9,36.2,1,0,0
826,2018,1,7.07,38.1,34.4,0,0,0
826,2019,1,7.66,40.1,35.4,0,0,0
826,2020,0,7.84,39.8,36.4,0,0,0
826,2021,2,7.71,40.2,37.4,0,0,0
826,2022,14,8.05,40.3,38.4,0,0,0
827,2018,11,1.85,22.3,14.5,0,0,0
827,2019,10,1.82,20.3,15.5,0,0,0
827,2020,21,2.05,20.5,16.5,0,0,0
827,2021,3,1.9,18.9,17.5,0,0,0
827,2022,3,1.75,20.4,18.5,0,0,0
828,2018,1,3.44,32.3,19.6,1,0,1
828,2019,0,3.09,31.4,20.6,1,0,1
828,2020,1,3.1,32.0,21.6,1,0,1
828,2021,11,3.13,33.0,22.6,1,0,1
828,2022,1,3.69,31.8,23.6,1,0,1
829,2018,0,6.85,9.8,6.0,0,0,0
829,2019,1,7.94,11.4,7.0,0,0,0
829,2020,0,7.83,10.2,8.0,0,0,0
829,2021,0,7.31,11.1,9.0,0,0,0
829,2022,8,7.91,13.5,10.0,0,0,0
830,2018,1,8.98,14.2,9.9,0,1,0
830,2019,0,9.02,17.2,10.9,0,1,0
830,2020,0,8.04,16.7,11.9,0,1,0
830,2021,0,9.25,13.7,12.9,0,1,0
830,2022,1,8.62,12.9,13.9,0,1,0
831,2018,9,3.75,25.6,16.9,0,0,0
831,2019,0,3.76,27.4,17.9,0,0,0
831,2020,2,3.28,24.9,18.9,0,0,0
831,2021,0,3.74,27.0,19.9,0,0,0
831,2022,2,3.43,27.5,20.9,0,0,0
832,2018,3,3.61,24.4,7.9,0,1,0
832,2019,1,4.58,24.5,8.9,0,1,0
832,2020,6,4.0,26.6,9.9,0,1,0
832,2021,4,3.98,25.7,10.9,0,1,0
832,2022,0,4.11,24.5,11.9,0,1,0
833,2018,1,1.41,28.1,32.1,0,0,0
833,2019,0,1.31,28.5,33.1,0,0,0
833,2020,0,1.5,26.3,34.1,0,0,0
833,2021,0,0.93,29.8,35.1,0,0,0
833,2022,1,1.11,27.9,36.1,0,0,0
834,2018,0,3.33,39.2,49.9,0,0,0
834,2019,2,3.94,43.4,50.9,0,0,0
834,2020,4,3.33,42.3,51.9,0,0,0
834,2021,0,3.69,45.9,52.9,0,0,0
834,2022,4,3.38,42.5,53.9,0,0,0
835,2018,9,8.99,5.8,9.5,1,0,1
835,2019,1,9.06,8.2,10.5,1,0,1
835,2020,14,9.09,6.4,11.5,1,0,1
835,2021,6,9.32,6.2,12.5,1,0,1
835,2022,8,9.55,8.2,13.5,1,0,1
