entity,time,y,rho,T
150,2,1.2375739201490776,0.5,10
150,3,0.05773883055069029,0.5,10
150,4,0.8470359210822378,0.5,10
150,5,1.8462998523094816,0.5,10
150,6,2.1353912426564463,0.5,10
150,7,2.8761839852176463,0.5,10
150,8,3.8287653216373907,0.5,10
150,9,1.8056795006034772,0.5,10
150,10,3.3595100667322706,0.5,10
151,1,-0.7248561022561302,0.5,10
151,2,-1.944031849068741,0.5,10
151,3,-2.020954275517366,0.5,10
151,4,-2.2667768830901016,0.5,10
151,5,-2.8821543591040824,0.5,10
151,6,-4.359018026075401,0.5,10
151,7,-1.7784554634461358,0.5,10
151,8,-2.145022481216352,0.5,10
151,9,-2.003555011660125,0.5,10
151,10,-2.171590696102254,0.5,10
152,1,0.34899089745116674,0.5,10
152,2,0.3340741719830111,0.5,10
152,3,-0.6357537884323115,0.5,10
152,4,-0.7938365006130013,0.5,10
152,5,-0.4758673662796488,0.5,10
152,6,-0.4047765613451048,0.5,10
152,7,-0.12259437918683624,0.5,10
152,8,-0.7956314559397069,0.5,10
152,9,-0.7645815252459447,0.5,10
152,10,-0.1624471393064607,0.5,10
153,1,-1.1779603739387587,0.5,10
153,2,0.03818739323514708,0.5,10
153,3,1.98592423322965,0.5,10
153,4,0.6669986051010999,0.5,10
153,5,0.5455577798940154,0.5,10
153,6,-1.354823047125421,0.5,10
153,7,-1.5692662832963584,0.5,10
153,8,-0.0018284604708389551,0.5,10
153,9,-0.5384159719448128,0.5,10
153,10,-0.3191652747169278,0.5,10
154,1,-0.29870846796204664,0.5,10
154,2,0.8527875833470695,0.5,10
154,3,0.35304609719896096,0.5,10
154,4,0.9961464872134096,0.5,10
154,5,0.8768431101457157,0.5,10
154,6,1.005680616763561,0.5,10
154,7,2.070445874985441,0.5,10
154,8,3.213265551180889,0.5,10
154,9,2.5883688341882416,0.5,10
154,10,1.038212722585348,0.5,10
155,1,4.600468728215739,0.5,10
155,2,4.684827039352384,0.5,10
155,3,3.7116204248308384,0.5,10
155,4,3.609670718905917,0.5,10
155,5,2.7772427001999374,0.5,10
155,6,2.023398424767014,0.5,10
155,7,2.792932904091371,0.5,10
155,8,2.6028795910978966,0.5,10
155,9,3.2325890216795297,0.5,10
155,10,3.461758986828285,0.5,10
156,1,2.4717478801669146,0.5,10
156,2,0.8955550400363579,0.5,10
156,3,0.8428454669755349,0.5,10
156,4,0.46220643527514005,0.5,10
156,5,2.8407290448519067,0.5,10
156,6,3.6138408716126067,0.5,10
156,7,0.7758798532143016,0.5,10
156,8,0.936862639820409,0.5,10
156,9,0.8376734296656645,0.5,10
156,10,0.7492851782509762,0.5,10
157,1,1.9257965479575678,0.5,10
157,2,2.42145114752483,0.5,10
157,3,1.139287935720672,0.5,10
157,4,1.4869820793727808,0.5,10
157,5,1.8648445354527057,0.5,10
157,6,2.2507329968004446,0.5,10
157,7,1.0405756093581806,0.5,10
157,8,1.6198637834797618,0.5,10
157,9,2.583659046620184,0.5,10
157,10,2.0318469334625178,0.5,10
158,1,1.95290654945964,0.5,10
158,2,1.5916506189659891,0.5,10
158,3,3.7362208278577915,0.5,10
158,4,4.901926039297725,0.5,10
158,5,4.166343265282927,0.5,10
158,6,2.8248253574984687,0.5,10
158,7,3.5969611418862932,0.5,10
158,8,3.837114971839413,0.5,10
158,9,3.70067580519636,0.5,10
158,10,2.5801226910515926,0.5,10
159,1,-0.05633019641766235,0.5,10
159,2,-1.5689255812744913,0.5,10
159,3,-0.8909822059117067,0.5,10
159,4,-0.6349458248155533,0.5,10
159,5,0.26693872614344594,0.5,10
159,6,0.9549871369247266,0.5,10
159,7,1.499889654859248,0.5,10
159,8,0.5429626426563052,0.5,10
159,9,1.6691513271259388,0.5,10
159,10,2.4936849778515953,0.5,10
160,1,-3.8452050108161373,0.5,10
160,2,-3.764779582595436,0.5,10
160,3,-5.47889361615521,0.5,10
160,4,-3.2768939856368924,0.5,10
160,5,-2.3088519765677815,0.5,10
160,6,-2.892942915799743,0.5,10
160,7,-4.7565325969052825,0.5,10
160,8,-4.350557571618073,0.5,10
160,9,-4.50528627296023,0.5,10
160,10,-2.922922234293581,0.5,10
161,1,1.5149216634585554,0.5,10
161,2,2.2205166349909398,0.5,10
161,3,2.8631797222326334,0.5,10
161,4,2.255779667017242,0.5,10
161,5,3.0675970517020636,0.5,10
161,6,4.284743031470682,0.5,10
161,7,2.8689962673687504,0.5,10
161,8,6.06239313201387,0.5,10
161,9,3.012138149826219,0.5,10
161,10,3.7235150267611004,0.5,10
162,1,-0.6739807755512442,0.5,10
162,2,0.5387951982447343,0.5,10
162,3,0.5176410177078081,0.5,10
162,4,-0.04012758231126902,0.5,10
162,5,-0.46451968783066677,0.5,10
162,6,0.029254850611990513,0.5,10
162,7,-1.3170337990696996,0.5,10
162,8,0.16517201608325516,0.5,10
162,9,-0.443688292366736,0.5,10
162,10,0.8898978050659797,0.5,10
163,1,-2.464578750024642,0.5,10
163,2,-3.3926897540449654,0.5,10
163,3,-2.5837225613509602,0.5,10
163,4,-2.060371577646143,0.5,10
163,5,-4.466582830497077,0.5,10
163,6,-2.579789428177757,0.5,10
163,7,-3.205389221769289,0.5,10
163,8,-2.796470328057622,0.5,10
163,9,-3.152713675420594,0.5,10
163,10,-4.030292106740932,0.5,10
164,1,0.6918608048856604,0.5,10
164,2,-0.17993423696339206,0.5,10
164,3,0.10339942921472983,0.5,10
164,4,-1.8323289335775719,0.5,10
164,5,-0.9054140473609473,0.5,10
164,6,-0.4744486974049342,0.5,10
164,7,0.013611701853465885,0.5,10
164,8,0.033124234954824416,0.5,10
164,9,0.8482335639064251,0.5,10
164,10,0.7640980063858995,0.5,10
165,1,4.141028309554748,0.5,10
165,2,4.499956466931133,0.5,10
165,3,2.995299315856362,0.5,10
165,4,4.273151729691783,0.5,10
165,5,4.326099236470959,0.5,10
165,6,4.460852247964038,0.5,10
165,7,4.396166519525896,0.5,10
165,8,4.5286687092784845,0.5,10
165,9,2.4467116607005552,0.5,10
165,10,3.8362468037030824,0.5,10
166,1,1.546735018014007,0.5,10
166,2,1.9820426358897238,0.5,10
166,3,2.360727170117845,0.5,10
166,4,1.6180952135689348,0.5,10
166,5,3.213075047732403,0.5,10
166,6,3.987727339985862,0.5,10
166,7,4.279720797432608,0.5,10
166,8,3.328639056087194,0.5,10
166,9,2.024722031147596,0.5,10
166,10,1.3806405448179504,0.5,10
167,1,-4.85432228135167,0.5,10
167,2,-4.527072229461409,0.5,10
167,3,-3.683639036399268,0.5,10
167,4,-3.3795971363205526,0.5,10
167,5,-1.6113010100941345,0.5,10
167,6,-2.066958550946496,0.5,10
167,7,-2.49497873865233,0.5,10
167,8,-3.153650464387158,0.5,10
167,9,-3.869391628544915,0.5,10
167,10,-2.212449491213982,0.5,10
168,1,1.5527975503427542,0.5,10
168,2,0.8989453580430836,0.5,10
168,3,-0.23112976953866937,0.5,10
168,4,0.05463198684631121,0.5,10
168,5,-0.27972004046822985,0.5,10
168,6,-2.47499360759634,0.5,10
168,7,-1.8674086054984569,0.5,10
168,8,-1.6542760929262048,0.5,10
168,9,-0.6589594548529372,0.5,10
168,10,-1.0152924072332763,0.5,10
169,1,-1.0156233205778626,0.5,10
169,2,-0.10166395118050353,0.5,10
169,3,-1.4357143259949519,0.5,10
169,4,-0.08232130706272311,0.5,10
169,5,1.265934547495768,0.5,10
169,6,-0.2517147356476146,0.5,10
169,7,-0.06469559970032734,0.5,10
169,8,-1.4285255668310755,0.5,10
169,9,-2.6843248772765733,0.5,10
169,10,-3.971251742439957,0.5,10
170,1,-2.3635791625320133,0.5,10
170,2,-2.596966178344538,0.5,10
170,3,-2.092852749873907,0.5,10
170,4,-2.159650995762433,0.5,10
170,5,-1.7961155030558584,0.5,10
170,6,-3.1485178724271856,0.5,10
170,7,-2.5976633053712566,0.5,10
170,8,-2.613816642560579,0.5,10
170,9,-2.0876854558037636,0.5,10
170,10,-2.766801678055753,0.5,10
171,1,1.3468982224835786,0.5,10
171,2,3.377407633925273,0.5,10
171,3,0.8099834861525782,0.5,10
171,4,0.610714955138492,0.5,10
171,5,0.4504401075220048,0.5,10
171,6,1.3481289898481361,0.5,10
171,7,-0.20729967710841668,0.5,10
171,8,-1.475360169775494,0.5,10
171,9,-2.1816983054721413,0.5,10
171,10,-1.6423736291903657,0.5,10
172,1,0.47645367847806364,0.5,10
172,2,-1.1189690808854713,0.5,10
172,3,0.6239782135285451,0.5,10
172,4,-0.9157268336340819,0.5,10
172,5,-0.3058162073532005,0.5,10
172,6,0.39772898430981285,0.5,10
172,7,-0.8218824580329727,0.5,10
172,8,-2.5952388988582284,0.5,10
172,9,-2.2718373585807967,0.5,10
172,10,-0.9013667288709896,0.5,10
173,1,-3.4394887777823553,0.5,10
173,2,-2.731434550946019,0.5,10
173,3,-1.6991100915154416,0.5,10
173,4,-3.096448026402159,0.5,10
173,5,-1.88170184586177,0.5,10
173,6,-1.0791166018644889,0.5,10
173,7,-1.845752101090815,0.5,10
173,8,-2.9216140173646137,0.5,10
173,9,-3.763278720893781,0.5,10
173,10,-5.525116154819759,0.5,10
174,1,-3.7200581130374317,0.5,10
174,2,-1.7601520908928379,0.5,10
174,3,-0.13947786419641206,0.5,10
174,4,-0.25729657746858603,0.5,10
174,5,-0.4187997336991538,0.5,10
174,6,-1.443828353036011,0.5,10
174,7,-1.8777135772159763,0.5,10
174,8,-1.292606879290108,0.5,10
174,9,-0.9247686550415759,0.5,10
174,10,-0.6835302491609928,0.5,10
175,1,0.43988799816834523,0.5,10
175,2,-1.7213353586504758,0.5,10
175,3,-2.09192701093433,0.5,10
175,4,-0.7314866375435302,0.5,10
175,5,-0.5291118445815888,0.5,10
175,6,-1.3962232727317518,0.5,10
175,7,-2.0510097913209195,0.5,10
175,8,-2.6178650329820687,0.5,10
175,9,-0.9299860905434134,0.5,10
175,10,-0.5268292581978512,0.5,10
176,1,-2.1181148162785077,0.5,10
176,2,-1.9494260690244003,0.5,10
176,3,-1.9420506198354615,0.5,10
176,4,-0.8068119151807842,0.5,10
176,5,-0.3829616127616533,0.5,10
176,6,-2.4568142613296624,0.5,10
176,7,-1.377930672934988,0.5,10
176,8,-3.3217274266537506,0.5,10
176,9,-0.7185185814288819,0.5,10
176,10,0.2480320938791658,0.5,10
177,1,-3.3509163228584726,0.5,10
177,2,-4.930038501723554,0.5,10
177,3,-4.850713305990537,0.5,10
177,4,-3.824277947857403,0.5,10
177,5,-2.515619852146948,0.5,10
177,6,-3.379180879683146,0.5,10
177,7,-1.9786785321101594,0.5,10
177,8,-3.878586327764475,0.5,10
177,9,-3.4885786871955835,0.5,10
177,10,-3.9813302706458384,0.5,10
178,1,-1.067968765744577,0.5,10
178,2,-2.0438939149376103,0.5,10
178,3,-2.4832019782329477,0.5,10
178,4,-2.7082690434554624,0.5,10
178,5,-2.088947893323881,0.5,10
178,6,-1.94622816425908,0.5,10
178,7,-0.0012679171028064928,0.5,10
178,8,-0.5388465476341168,0.5,10
178,9,-1.356737500184305,0.5,10
178,10,-1.2269779185320737,0.5,10
179,1,-1.8400418488194838,0.5,10
179,2,-3.347402369593521,0.5,10
179,3,-1.6425024879968395,0.5,10
179,4,-2.3653450387229853,0.5,10
179,5,-2.8389044716469374,0.5,10
179,6,-2.0783791981183137,0.5,10
179,7,-2.7792545842191663,0.5,10
179,8,-2.8461458642854027,0.5,10
179,9,-3.6196254774515273,0.5,10
179,10,-3.7084298862739895,0.5,10
180,1,1.3818527333490656,0.5,10
180,2,0.2052030707805701,0.5,10
180,3,1.5068759146734985,0.5,10
180,4,0.5526715001651827,0.5,10
180,5,-0.17278260779338073,0.5,10
180,6,-0.040936068802273406,0.5,10
180,7,0.7256344571317956,0.5,10
180,8,-0.22393685602665647,0.5,10
180,9,0.34685943566117583,0.5,10
180,10,0.4855587352009105,0.5,10
181,1,2.834705775138087,0.5,10
181,2,4.10480557054966,0.5,10
181,3,2.2709487344444823,0.5,10
181,4,0.19252416214153667,0.5,10
181,5,-0.2241908087775219,0.5,10
181,6,-1.0745768350154101,0.5,10
181,7,-1.1499832900866642,0.5,10
181,8,-1.3809340053460009,0.5,10
181,9,1.4857197278570153,0.5,10
181,10,0.07387984600435271,0.5,10
182,1,2.517125162981629,0.5,10
182,2,2.261304483656039,0.5,10
182,3,3.9235860815284944,0.5,10
182,4,2.498128066622319,0.5,10
182,5,3.711945251697677,0.5,10
182,6,4.073568841833772,0.5,10
182,7,3.1599040345902445,0.5,10
182,8,2.8035326788205714,0.5,10
182,9,1.7984686096979663,0.5,10
182,10,4.5340433908414015,0.5,10
183,1,-4.919010586908518,0.5,10
183,2,-4.132220466109501,0.5,10
183,3,-3.251952042301305,0.5,10
183,4,-5.351023068364672,0.5,10
183,5,-4.8759977292305035,0.5,10
183,6,-5.711881682232427,0.5,10
183,7,-6.066558230924161,0.5,10
183,8,-5.244579124194855,0.5,10
183,9,-3.276376388939435,0.5,10
183,10,-4.283342491058503,0.5,10
184,1,2.8037607809701326,0.5,10
184,2,1.7138120675977928,0.5,10
184,3,1.6672968509214914,0.5,10
184,4,1.1428116776609696,0.5,10
184,5,2.855934409813749,0.5,10
184,6,3.9246625516012967,0.5,10
184,7,4.317933360938575,0.5,10
184,8,3.089065519945698,0.5,10
184,9,3.5324170530141084,0.5,10
184,10,3.0520166237567152,0.5,10
185,1,-2.5598140596274486,0.5,10
185,2,-2.190295693562686,0.5,10
185,3,-3.9740659718375984,0.5,10
185,4,-4.77833363318497,0.5,10
185,5,-4.277888456257582,0.5,10
185,6,-0.7518364434389224,0.5,10
185,7,-1.8603898928766442,0.5,10
185,8,-1.0436213980194933,0.5,10
185,9,-2.5044279293680405,0.5,10
185,10,-1.4424250340514708,0.5,10
186,1,-1.1853662262988516,0.5,10
186,2,-2.048524534036348,0.5,10
186,3,-3.565336293963316,0.5,10
186,4,-1.095126952509593,0.5,10
186,5,-0.2925055438450571,0.5,10
186,6,-0.7077128337150225,0.5,10
186,7,0.4891519628706979,0.5,10
186,8,-0.13187141044054304,0.5,10
186,9,-0.1448338933680846,0.5,10
186,10,-0.7991608376907318,0.5,10
187,1,-1.3530546074393337,0.5,10
187,2,1.137522999108148,0.5,10
187,3,-0.9426700066733424,0.5,10
187,4,-2.1574691408091997,0.5,10
187,5,-0.8000237198973914,0.5,10
187,6,-3.2949038649299407,0.5,10
187,7,-1.181526323004993,0.5,10
187,8,0.02304459271008341,0.5,10
187,9,-2.081896843619357,0.5,10
187,10,0.2816599559976014,0.5,10
188,1,-0.04279432303330877,0.5,10
188,2,-0.7572500394483206,0.5,10
188,3,-0.25547619822620327,0.5,10
188,4,-2.208909860421384,0.5,10
188,5,-0.7472155772027134,0.5,10
188,6,-1.5273403042333158,0.5,10
188,7,-1.8316936448483947,0.5,10
188,8,-1.274115464216004,0.5,10
188,9,-1.5427605945109442,0.5,10
188,10,-1.7489051897533192,0.5,10
189,1,-0.6395992601964201,0.5,10
189,2,0.3796213568357682,0.5,10
189,3,0.26754399467420253,0.5,10
189,4,-0.20908838964899967,0.5,10
189,5,-1.7299311615863442,0.5,10
189,6,-0.18929002771871267,0.5,10
189,7,0.5014452359820861,0.5,10
189,8,-1.1545943296181025,0.5,10
189,9,-1.4906686885407014,0.5,10
189,10,0.006472770922804294,0.5,10
190,1,1.2803988400420856,0.5,10
190,2,0.2989443225803645,0.5,10
190,3,0.9362540981199894,0.5,10
190,4,1.035486590744765,0.5,10
190,5,1.6073848159938455,0.5,10
190,6,0.8208423420766938,0.5,10
190,7,-0.4678099527278059,0.5,10
190,8,0.6338593823862185,0.5,10
190,9,0.41193179999331037,0.5,10
190,10,0.4060456192163763,0.5,10
191,1,4.995988483150194,0.5,10
191,2,4.693196636020418,0.5,10
191,3,4.723176733082065,0.5,10
191,4,4.564407151578045,0.5,10
191,5,4.396513090498393,0.5,10
191,6,5.085974545250879,0.5,10
191,7,3.526738041957734,0.5,10
191,8,4.636640769848128,0.5,10
191,9,4.126207394293521,0.5,10
191,10,4.20775537447499,0.5,10
192,1,0.9596815564293847,0.5,10
192,2,2.402015562822977,0.5,10
192,3,1.185120810026101,0.5,10
192,4,0.9272206387413533,0.5,10
192,5,0.6973915025173809,0.5,10
192,6,0.43779748077140834,0.5,10
192,7,-1.6104568111489417,0.5,10
192,8,0.0498415633130157,0.5,10
192,9,0.4755817002807825,0.5,10
192,10,0.17468409207598817,0.5,10
193,1,1.4909575712003318,0.5,10
193,2,0.22138593521061425,0.5,10
193,3,-0.7961320998396539,0.5,10
193,4,-2.4239531425319134,0.5,10
193,5,-3.415811543973314,0.5,10
193,6,-3.0409649851729137,0.5,10
193,7,-2.661462615698991,0.5,10
193,8,-3.0899223497769928,0.5,10
193,9,-2.366490302585254,0.5,10
193,10,-0.5577827809969322,0.5,10
194,1,-1.881753714447727,0.5,10
194,2,-1.4056194670480766,0.5,10
194,3,-1.0492581552245492,0.5,10
194,4,-1.1249237232381608,0.5,10
194,5,-2.7669788240237123,0.5,10
194,6,-3.0590921642740176,0.5,10
194,7,-3.1490513558797053,0.5,10
194,8,-2.7532495973454636,0.5,10
194,9,-1.794353310738035,0.5,10
194,10,-3.214431056671284,0.5,10
195,1,-2.4002398220378223,0.5,10
195,2,-3.118651359864643,0.5,10
195,3,-0.3052121256107041,0.5,10
195,4,-1.302940223715236,0.5,10
195,5,-0.7809437453322935,0.5,10
195,6,-1.5061622933953052,0.5,10
195,7,-0.6349381148349741,0.5,10
195,8,-1.4884411117005563,0.5,10
195,9,-1.8497465503039474,0.5,10
195,10,-0.6499671687254753,0.5,10
196,1,-3.901153151456554,0.5,10
196,2,-2.886961915704314,0.5,10
196,3,-3.3533620838604588,0.5,10
196,4,-4.889550811365892,0.5,10
196,5,-3.1295531683783375,0.5,10
196,6,-4.024828073907907,0.5,10
196,7,-3.370979051523821,0.5,10
196,8,-2.4272461032163806,0.5,10
196,9,-3.765538387180586,0.5,10
196,10,-3.604305457451959,0.5,10
197,1,-0.758718673953064,0.5,10
197,2,-0.8528515753356596,0.5,10
197,3,-2.7083901253778047,0.5,10
197,4,-2.3112481844985306,0.5,10
197,5,-1.5262723052459133,0.5,10
197,6,-1.8725652603523564,0.5,10
197,7,-1.6717979770136577,0.5,10
197,8,-0.18259106117870338,0.5,10
197,9,-0.3091950680860182,0.5,10
197,10,1.411904010771243,0.5,10
198,1,-0.811041444070993,0.5,10
198,2,0.5139823323731061,0.5,10
198,3,-1.2143606430105027,0.5,10
198,4,-0.8327693269372733,0.5,10
198,5,1.6086990197411613,0.5,10
198,6,1.213370613022805,0.5,10
198,7,1.5161614728769184,0.5,10
198,8,0.603206381321954,0.5,10
198,9,-0.6837123412259665,0.5,10
198,10,1.1489191867555046,0.5,10
199,1,-1.6859606645675682,0.5,10
199,2,-2.643518395056108,0.5,10
199,3,-1.9860086763966147,0.5,10
199,4,-4.005405649777803,0.5,10
199,5,-5.62998827908482,0.5,10
199,6,-4.776625233148801,0.5,10
199,7,-4.23402034619926,0.5,10
199,8,-3.2835637577252688,0.5,10
199,9,-2.3050027303792073,0.5,10
199,10,-2.9906838588505464,0.5,10
200,1,2.034143300334081,0.5,10
200,2,0.8450491406178375,0.5,10
200,3,1.0204955935472473,0.5,10
200,4,1.9519225231193575,0.5,10
200,5,0.32955308811392947,0.5,10
200,6,2.9337664006714346,0.5,10
200,7,2.1576378252806037,0.5,10
200,8,0.5397462645473907,0.5,10
200,9,0.47364474397981615,0.5,10
200,10,1.5908340167384538,0.5,10
201,1,-0.09349792624368822,0.5,10
201,2,-0.4459881142260787,0.5,10
201,3,-1.6777774183688905,0.5,10
201,4,-2.4344505487471753,0.5,10
201,5,-2.9750984142148487,0.5,10
201,6,-1.967520592736348,0.5,10
201,7,-2.5728777311015474,0.5,10
201,8,-1.392932419863104,0.5,10
201,9,-1.3828348223773423,0.5,10
201,10,1.0519682500307046,0.5,10
202,1,3.807347920184765,0.5,10
202,2,3.2409802917386825,0.5,10
202,3,3.4762264748577243,0.5,10
202,4,4.025888777731189,0.5,10
202,5,3.8324421615915614,0.5,10
202,6,1.6170317661756841,0.5,10
202,7,1.2841712123071847,0.5,10
202,8,3.1871051451243426,0.5,10
202,9,0.8380992240155944,0.5,10
202,10,1.0825509849142043,0.5,10
203,1,0.5961053584983771,0.5,10
203,2,0.4309607770074575,0.5,10
203,3,-0.6415055834685264,0.5,10
203,4,-2.5232037332268624,0.5,10
203,5,-1.0024662218866123,0.5,10
203,6,-0.5342566110117801,0.5,10
203,7,-0.7610130753265171,0.5,10
203,8,-2.5916504998491607,0.5,10
203,9,-3.183868470699985,0.5,10
203,10,-2.5170783257064957,0.5,10
204,1,-1.375750223134688,0.5,10
204,2,-1.2674871078178769,0.5,10
204,3,-0.8717185908481689,0.5,10
204,4,-0.4380892370979297,0.5,10
204,5,-0.9671772582152284,0.5,10
204,6,-1.7997217229988123,0.5,10
204,7,-2.9392682142966384,0.5,10
204,8,-3.9213512028606834,0.5,10
204,9,-3.2454617915207957,0.5,10
204,10,-1.3005538155998548,0.5,10
205,1,3.534507285009329,0.5,10
205,2,1.7354175302974904,0.5,10
205,3,3.1025585651952525,0.5,10
205,4,2.6779048879379372,0.5,10
205,5,3.6019886666248975,0.5,10
205,6,2.726149355990068,0.5,10
205,7,3.296564219312316,0.5,10
205,8,2.1406273671003557,0.5,10
205,9,2.21636766784733,0.5,10
205,10,2.4346251265209533,0.5,10
206,1,-0.9442908423644607,0.5,10
206,2,-1.7060683722285481,0.5,10
206,3,-2.3541374000723185,0.5,10
206,4,0.5000517601787127,0.5,10
206,5,-0.035900554345689256,0.5,10
206,6,0.1718557087809478,0.5,10
206,7,-0.6647330283038593,0.5,10
206,8,-0.3407439280057988,0.5,10
206,9,0.01314246398118854,0.5,10
206,10,-0.5581557430506113,0.5,10
207,1,1.3689109798996606,0.5,10
207,2,1.874471876558433,0.5,10
207,3,1.9245505977515989,0.5,10
207,4,0.5099320207486495,0.5,10
207,5,2.707516134605216,0.5,10
207,6,2.6269153634402898,0.5,10
207,7,0.4337844186917801,0.5,10
207,8,1.4386485455812275,0.5,10
207,9,1.7163502062772735,0.5,10
207,10,0.6420596290706164,0.5,10
208,1,0.021119160537715675,0.5,10
208,2,-2.948200988436801,0.5,10
208,3,-2.7610165984704604,0.5,10
208,4,-0.66133367816737,0.5,10
208,5,0.8798617289298306,0.5,10
208,6,-1.2327441829632164,0.5,10
208,7,-1.9795360162388294,0.5,10
208,8,-2.276985139155359,0.5,10
208,9,-1.1907959042294918,0.5,10
208,10,-0.4316679984986116,0.5,10
209,1,-7.965393917342696,0.5,10
209,2,-8.503538627485973,0.5,10
209,3,-7.275530786482917,0.5,10
209,4,-6.343406872374255,0.5,10
209,5,-8.567039331072296,0.5,10
209,6,-7.291003498787901,0.5,10
209,7,-6.725184277704423,0.5,10
209,8,-6.430223323462402,0.5,10
209,9,-7.39622948155491,0.5,10
209,10,-8.812316269847724,0.5,10
210,1,3.1806315435123387,0.5,10
210,2,3.732556805672238,0.5,10
210,3,4.862679790027366,0.5,10
210,4,4.039266646894755,0.5,10
210,5,4.498738534800343,0.5,10
210,6,3.851599914450247,0.5,10
210,7,1.994781635498316,0.5,10
210,8,2.8756356486101864,0.5,10
210,9,2.7148774219326075,0.5,10
210,10,4.046692907247084,0.5,10
211,1,-2.652631756503061,0.5,10
211,2,-0.6503954406341477,0.5,10
211,3,-1.0341825913937392,0.5,10
211,4,-0.28867466137370945,0.5,10
211,5,-0.32863348285734506,0.5,10
211,6,-1.6236213867439988,0.5,10
211,7,-1.61836324618424,0.5,10
211,8,-0.45795194368195236,0.5,10
211,9,0.3500866273297427,0.5,10
211,10,-0.29569613003936535,0.5,10
212,1,-3.00804034571162,0.5,10
212,2,-2.8467370666264777,0.5,10
212,3,-2.4934741400020584,0.5,10
212,4,-3.6068002437932662,0.5,10
212,5,-4.291931134025647,0.5,10
212,6,-2.0001664275703748,0.5,10
212,7,-3.255769206631872,0.5,10
212,8,-3.098285580778977,0.5,10
212,9,-2.264360359986462,0.5,10
212,10,-3.488572440659752,0.5,10
213,1,2.1009626682837914,0.5,10
213,2,2.7107640322647106,0.5,10
213,3,1.8579153374256956,0.5,10
213,4,2.1431330921463707,0.5,10
213,5,0.38869555856163407,0.5,10
213,6,1.4949114025767638,0.5,10
213,7,0.7511239006815054,0.5,10
213,8,0.6942798248546949,0.5,10
213,9,0.45077893761563437,0.5,10
213,10,2.250205901879847,0.5,10
214,1,-3.1484587192743376,0.5,10
214,2,-2.6013268774560436,0.5,10
214,3,-2.5603445434045624,0.5,10
214,4,-3.80159574876844,0.5,10
214,5,-3.8313980480819554,0.5,10
214,6,-4.8087465292861395,0.5,10
214,7,-5.11230370888997,0.5,10
214,8,-3.5589322397542795,0.5,10
214,9,-3.9702080222498473,0.5,10
214,10,-3.958098259634182,0.5,10
215,1,1.7519970105525187,0.5,10
215,2,1.1498791423258643,0.5,10
215,3,0.5746254084231147,0.5,10
215,4,1.1669341671227895,0.5,10
215,5,1.873630159524359,0.5,10
215,6,1.3348610886822836,0.5,10
215,7,1.074570917214248,0.5,10
215,8,3.0872205717838836,0.5,10
215,9,1.5215324875966425,0.5,10
215,10,1.031090447882447,0.5,10
216,1,2.138336149187234,0.5,10
216,2,2.89499996396323,0.5,10
216,3,-0.45285895424671896,0.5,10
216,4,0.5805094348729428,0.5,10
216,5,1.0447866722088899,0.5,10
216,6,0.06972220836329013,0.5,10
216,7,-0.5299023994148329,0.5,10
216,8,-1.737040019944125,0.5,10
216,9,0.4026260275115894,0.5,10
216,10,-1.0112935563646661,0.5,10
217,1,1.0460209626853771,0.5,10
217,2,1.4137010457183217,0.5,10
217,3,1.6697482577381701,0.5,10
217,4,0.7961543831029034,0.5,10
217,5,2.040372982979653,0.5,10
217,6,2.1977350674241465,0.5,10
217,7,2.1747010872513917,0.5,10
217,8,2.4104770898533268,0.5,10
217,9,1.430757022146996,0.5,10
217,10,-0.014719901169392036,0.5,10
218,1,1.170975498596829,0.5,10
218,2,1.247455166760847,0.5,10
218,3,1.5466173135695804,0.5,10
218,4,0.6046271907712303,0.5,10
218,5,0.8442572355896296,0.5,10
218,6,0.17609138607840502,0.5,10
218,7,1.1933482524852717,0.5,10
218,8,-0.33568456753371234,0.5,10
218,9,-1.0867397817974982,0.5,10
218,10,0.23040134094254733,0.5,10
219,1,-1.6304821297432017,0.5,10
219,2,-0.5249241583268598,0.5,10
219,3,-0.46215331061317466,0.5,10
219,4,-1.6997115992593237,0.5,10
219,5,-1.7309711889990977,0.5,10
219,6,-2.565860602010858,0.5,10
219,7,-1.5738640893443476,0.5,10
219,8,-0.47262057150502246,0.5,10
219,9,-1.5555097069534638,0.5,10
219,10,-2.0857757513505315,0.5,10
220,1,-2.202555551555229,0.5,10
220,2,-1.1970301871622846,0.5,10
220,3,-1.1565976327588394,0.5,10
220,4,-1.9603237633470418,0.5,10
220,5,0.3729407521523651,0.5,10
220,6,-1.980766615318372,0.5,10
220,7,-2.0909903340130143,0.5,10
220,8,-3.9109895167403175,0.5,10
220,9,-4.4488067212486415,0.5,10
220,10,-3.4062237183596458,0.5,10
221,1,3.0816956492307916,0.5,10
221,2,3.1866552127219046,0.5,10
221,3,1.2870423748168691,0.5,10
221,4,1.4745805700592076,0.5,10
221,5,1.9882704385411432,0.5,10
221,6,2.6578848803992847,0.5,10
221,7,2.0586144950383085,0.5,10
221,8,2.6471825678270404,0.5,10
221,9,1.7837655314728316,0.5,10
221,10,1.523163029432585,0.5,10
222,1,-0.9271290746281003,0.5,10
222,2,-2.606364717370985,0.5,10
222,3,-3.0338300741504445,0.5,10
222,4,-1.623805366590941,0.5,10
222,5,-1.990623413289645,0.5,10
222,6,-1.8821246593277372,0.5,10
222,7,-1.4478005454521505,0.5,10
