firm_id,year,log_output,log_capital,log_labor,log_materials,rd_intensity,sector,exporter
96,2001,7.6075,10.3167,4.515,9.2131,0.0141,Services,0
96,2002,7.2428,9.4507,3.954,9.8215,0.0235,Services,0
96,2003,6.6565,7.9358,5.2109,7.7777,0.0088,Services,0
96,2004,6.8627,10.1774,4.7121,6.1832,0.0284,Services,0
96,2005,7.4371,11.0921,4.7889,7.3284,0.0358,Services,0
96,2006,7.0975,9.6031,4.5516,7.3985,0.0395,Services,0
96,2007,7.103,8.5959,4.7709,8.838,0.0204,Services,0
96,2008,7.5,10.9149,5.1137,7.4218,0.0279,Services,0
96,2009,7.2659,9.6729,4.628,8.2578,0.0317,Services,0
96,2010,7.3412,10.9718,4.3755,7.6695,0.0442,Services,0
96,2011,7.4028,10.2132,4.8377,7.8983,0.0289,Services,0
96,2012,7.0996,9.3561,5.104,7.3012,0.0181,Services,0
96,2013,7.2803,9.3548,4.784,7.9697,0.0222,Services,0
96,2014,8.4229,11.8113,5.8345,8.7767,0.0477,Services,0
96,2015,6.3457,7.4431,4.6375,7.1836,0.0556,Services,0
96,2016,7.2448,8.7026,4.2374,9.5945,0.0421,Services,0
96,2017,7.1505,8.8465,5.1007,7.4799,0.0327,Services,0
96,2018,7.0343,8.1978,5.1594,8.0587,0.0291,Services,0
96,2019,6.7241,7.6865,6.1319,6.6886,0.0088,Services,0
97,2000,6.7383,9.3662,4.7698,7.3429,0.0062,Technology,0
97,2001,5.7146,6.9873,5.0438,6.9382,0.0249,Technology,0
97,2002,7.0156,10.0637,4.8483,8.0006,0.0284,Technology,0
97,2003,6.4679,9.4126,4.4373,7.5521,0.0,Technology,0
97,2004,6.4769,8.4882,4.667,7.7121,0.0004,Technology,0
97,2005,7.627,11.2276,5.5586,7.9243,0.0167,Technology,0
97,2006,7.2505,9.6236,5.6203,8.9498,0.0158,Technology,0
97,2007,6.5337,9.5633,4.9992,6.816,0.0161,Technology,0
97,2008,7.2578,9.2815,6.0705,7.6867,0.0212,Technology,0
97,2009,7.1824,9.4358,5.3756,9.1992,0.0,Technology,0
97,2010,6.744,8.8565,5.7803,7.4789,0.0441,Technology,0
97,2011,6.9834,9.9704,5.1613,7.0719,0.0544,Technology,0
97,2012,6.3453,9.3092,5.0481,6.4471,0.0198,Technology,0
97,2013,7.1559,9.2539,5.314,8.1596,0.0294,Technology,0
97,2014,6.5958,7.8154,5.1507,8.7137,0.0406,Technology,0
97,2015,6.8339,9.9697,4.9077,7.7802,0.0414,Technology,0
97,2016,6.7145,10.2876,5.5834,6.3086,0.0,Technology,0
97,2017,7.4614,9.3354,6.0914,8.4346,0.051,Technology,0
97,2018,6.7325,9.7173,4.0866,8.7341,0.0166,Technology,0
97,2019,6.9205,8.9504,5.6126,7.8106,0.0309,Technology,0
98,2000,6.4008,8.3015,4.0669,6.7314,0.0371,Services,1
98,2001,6.5156,8.3372,4.0646,6.8531,0.0683,Services,1
98,2002,7.6464,9.0541,6.1408,7.795,0.0399,Services,1
98,2003,7.3363,9.409,5.896,6.5782,0.0304,Services,1
98,2004,7.3273,10.8188,4.4501,6.997,0.0109,Services,1
98,2005,7.2273,9.3145,4.875,7.8558,0.0465,Services,1
98,2006,7.303,9.5442,4.6036,7.7051,0.0408,Services,1
98,2007,7.5118,10.5789,4.3536,6.7043,0.039,Services,1
98,2008,7.4074,8.3409,5.0474,8.5727,0.0524,Services,1
98,2009,7.1885,8.5829,5.0773,7.6587,0.0549,Services,1
98,2010,7.825,10.6783,5.0727,7.7615,0.0315,Services,1
98,2011,7.2587,9.2712,5.1272,6.3679,0.0285,Services,1
98,2012,6.8006,7.5489,4.9976,7.231,0.0406,Services,1
98,2013,6.7141,9.5282,4.1238,6.0727,0.0,Services,1
98,2014,6.3689,7.7587,3.9658,6.9742,0.0204,Services,1
98,2015,7.7339,9.4296,5.1803,8.381,0.0282,Services,1
98,2016,7.2751,9.0924,4.9609,7.2829,0.0333,Services,1
98,2017,8.1365,10.1021,5.4747,8.0034,0.011,Services,1
98,2018,7.6846,8.1489,5.2412,10.1682,0.0517,Services,1
98,2019,7.7405,10.7207,5.2876,7.1319,0.0384,Services,1
99,2000,7.2883,9.0231,5.353,8.4603,0.0294,Technology,0
99,2001,6.6808,8.8902,4.3137,8.417,0.0075,Technology,0
99,2002,6.8005,8.1641,5.7158,7.1536,0.0353,Technology,0
99,2003,6.6229,8.3885,5.2328,7.2851,0.0337,Technology,0
99,2004,6.9786,10.0587,4.9816,7.5487,0.066,Technology,0
99,2005,7.2712,9.7712,5.9813,7.4824,0.003,Technology,0
99,2006,6.5797,8.836,5.8094,6.3508,0.0378,Technology,0
99,2007,7.1373,8.5986,5.6599,8.0876,0.0372,Technology,0
99,2008,6.9237,9.1372,5.1592,7.5285,0.0383,Technology,0
99,2009,7.209,10.7773,4.322,7.5315,0.0253,Technology,0
99,2010,6.5725,8.2818,4.9467,7.6767,0.0387,Technology,0
99,2011,6.3686,8.6505,4.7754,6.7896,0.0112,Technology,0
99,2012,7.1747,8.4832,6.107,8.0353,0.0088,Technology,0
99,2013,6.6176,7.6778,5.7617,7.3194,0.0513,Technology,0
99,2014,6.41,9.5342,5.2011,5.4775,0.04,Technology,0
99,2015,7.2576,9.2985,5.4259,8.8558,0.0512,Technology,0
99,2016,6.8115,7.9542,5.231,8.192,0.0436,Technology,0
99,2017,6.7451,8.8017,5.2337,6.7679,0.0552,Technology,0
99,2018,6.5252,9.237,4.8097,6.8991,0.0341,Technology,0
99,2019,7.0116,10.0495,5.2241,7.5648,0.0451,Technology,0
100,2000,7.4469,10.7593,5.2689,6.8923,0.0491,Manufacturing,1
100,2001,6.671,8.9859,4.7674,7.5987,0.0299,Manufacturing,1
100,2002,7.1001,9.1056,4.9512,7.8075,0.0,Manufacturing,1
100,2003,6.5943,9.1283,5.2776,6.2417,0.0066,Manufacturing,1
100,2004,6.8578,9.2661,4.8675,7.4448,0.0035,Manufacturing,1
100,2005,5.9242,6.6436,4.3772,7.055,0.0194,Manufacturing,1
100,2006,7.393,9.9214,4.7155,7.981,0.0469,Manufacturing,1
100,2007,6.9866,9.6695,5.1066,6.741,0.0368,Manufacturing,1
100,2008,7.4539,10.5762,5.1256,7.492,0.0596,Manufacturing,1
100,2009,7.6698,9.2165,6.0947,7.848,0.0538,Manufacturing,1
100,2010,7.2092,8.6879,5.5544,7.3838,0.0721,Manufacturing,1
100,2011,7.3242,10.003,5.6323,7.1085,0.0657,Manufacturing,1
100,2012,7.3759,9.6868,4.763,8.3683,0.0662,Manufacturing,1
100,2013,7.412,9.6148,5.0732,7.7754,0.0246,Manufacturing,1
100,2014,7.4164,10.1137,4.9663,7.7583,0.0896,Manufacturing,1
100,2015,7.5537,10.7927,4.8617,8.1039,0.0188,Manufacturing,1
100,2016,6.998,10.1535,4.7122,6.7864,0.045,Manufacturing,1
100,2017,6.5361,9.0997,4.2694,6.7396,0.0357,Manufacturing,1
100,2018,7.2857,10.3089,4.7301,7.6372,0.0323,Manufacturing,1
100,2019,7.2575,10.0172,4.6471,8.1948,0.0541,Manufacturing,1
101,2000,6.7458,9.3934,3.6797,7.5306,0.0163,Manufacturing,0
101,2001,7.5197,9.7851,5.4891,8.2973,0.0338,Manufacturing,0
101,2002,7.0376,8.9074,5.4805,7.287,0.0326,Manufacturing,0
101,2003,7.0952,8.8204,5.6521,7.1168,0.0086,Manufacturing,0
101,2004,6.6995,8.9585,4.747,7.1696,0.024,Manufacturing,0
101,2005,7.3938,10.6906,5.5947,6.5419,0.0187,Manufacturing,0
101,2006,6.4491,6.8172,4.7218,7.9626,0.0268,Manufacturing,0
101,2007,7.4569,9.5753,5.7702,8.1335,0.0283,Manufacturing,0
101,2008,7.0077,8.0214,5.2338,8.3514,0.0341,Manufacturing,0
101,2009,7.2131,9.8982,4.8874,8.0117,0.0419,Manufacturing,0
101,2010,7.3816,9.4006,5.3076,7.9473,0.0367,Manufacturing,0
101,2011,8.126,11.455,5.2071,8.9304,0.0,Manufacturing,0
101,2012,6.9257,7.6998,4.867,9.0307,0.0472,Manufacturing,0
101,2013,7.478,10.4389,5.2561,7.3764,0.0,Manufacturing,0
101,2014,6.8714,8.3513,5.1342,7.6196,0.0236,Manufacturing,0
101,2015,7.7233,11.1402,5.2334,7.6558,0.0267,Manufacturing,0
101,2016,6.7982,10.4166,3.4792,7.5319,0.0,Manufacturing,0
101,2017,7.523,9.431,5.6755,8.3725,0.0581,Manufacturing,0
101,2018,7.0175,8.4778,4.8862,8.2852,0.0591,Manufacturing,0
101,2019,6.6689,8.9269,4.5009,7.5965,0.0448,Manufacturing,0
102,2000,7.7765,9.2749,5.1286,8.3603,0.0216,Energy,1
102,2001,7.6715,9.158,4.8639,7.9057,0.0127,Energy,1
102,2002,7.7425,10.6647,4.7038,7.4515,0.0001,Energy,1
102,2003,8.4557,11.5503,5.3301,8.0923,0.0261,Energy,1
102,2004,7.4938,9.1999,4.3394,7.6549,0.051,Energy,1
102,2005,7.6647,9.5194,4.9826,7.4688,0.0434,Energy,1
102,2006,7.6267,10.3666,3.9981,8.4421,0.012,Energy,1
102,2007,7.3735,9.1097,5.3206,6.5538,0.0241,Energy,1
102,2008,8.0377,9.8224,5.3094,8.373,0.0589,Energy,1
102,2009,7.4655,9.2911,4.6932,7.1723,0.0087,Energy,1
102,2010,8.4069,9.3115,5.4721,9.7917,0.0805,Energy,1
102,2011,7.5674,9.0229,5.5105,7.6609,0.0172,Energy,1
102,2012,8.2372,10.2718,5.4881,8.6563,0.0313,Energy,1
102,2013,6.7618,8.3505,4.3013,7.017,0.023,Energy,1
102,2014,7.7191,8.9467,6.088,7.1595,0.0,Energy,1
102,2015,7.8783,10.1204,4.707,8.3313,0.0721,Energy,1
102,2016,8.2373,10.243,5.6222,8.0686,0.0542,Energy,1
102,2017,6.9177,8.5726,4.0502,7.9045,0.0314,Energy,1
102,2018,7.6367,9.3245,5.1127,8.0092,0.0583,Energy,1
102,2019,7.1742,7.4954,4.989,8.4363,0.0628,Energy,1
103,2000,6.6486,7.9527,5.5694,6.6349,0.0,Energy,0
103,2001,6.7076,7.9958,4.8727,7.0327,0.0,Energy,0
103,2002,6.7349,9.219,5.4562,5.7731,0.017,Energy,0
103,2003,7.5626,10.1111,5.882,6.5943,0.035,Energy,0
103,2004,6.628,8.4494,4.6529,7.9736,0.0,Energy,0
103,2005,6.6612,6.0456,5.3932,8.6695,0.0319,Energy,0
103,2006,6.6282,7.0245,5.3585,7.7053,0.0144,Energy,0
103,2007,7.7372,10.9857,5.5266,7.1189,0.0197,Energy,0
103,2008,7.6481,9.808,4.6826,9.0483,0.0306,Energy,0
103,2009,7.4042,8.895,6.1847,7.9258,0.0,Energy,0
103,2010,7.5852,9.7215,5.8622,7.7857,0.0074,Energy,0
103,2011,7.7298,9.6551,5.5167,8.8139,0.0569,Energy,0
103,2012,6.8478,7.6525,5.5929,7.2852,0.064,Energy,0
103,2013,7.541,9.0976,6.1887,8.0654,0.0562,Energy,0
103,2014,6.9578,8.3622,4.0514,8.4405,0.0256,Energy,0
103,2015,7.601,9.6548,5.305,8.8284,0.0278,Energy,0
103,2016,7.1125,8.1884,5.191,8.0475,0.0213,Energy,0
103,2017,6.6204,7.4374,5.5642,6.9139,0.0481,Energy,0
103,2018,7.6061,9.5621,5.462,8.4021,0.0261,Energy,0
103,2019,8.0624,10.1532,5.9733,8.2002,0.0243,Energy,0
104,2000,7.0717,8.8967,4.3293,8.2811,0.0222,Manufacturing,0
104,2001,7.2835,8.6413,4.9135,7.8814,0.0164,Manufacturing,0
104,2002,7.3212,9.6418,4.7627,7.4022,0.0255,Manufacturing,0
104,2003,7.7731,10.6974,4.8135,7.6966,0.0199,Manufacturing,0
104,2004,7.6051,9.474,5.7048,6.8966,0.0477,Manufacturing,0
104,2005,7.2353,8.7799,4.9865,7.7276,0.0292,Manufacturing,0
104,2006,7.469,9.911,5.003,7.4926,0.0393,Manufacturing,0
104,2007,7.0687,8.9078,4.6206,7.5713,0.0429,Manufacturing,0
104,2008,7.4298,8.504,5.0319,7.9377,0.0365,Manufacturing,0
104,2009,7.5068,8.6411,5.0148,8.2584,0.02,Manufacturing,0
104,2010,7.4088,9.3222,5.3806,7.6652,0.0543,Manufacturing,0
104,2011,8.0849,10.9094,5.2259,8.1918,0.0192,Manufacturing,0
104,2012,7.0481,8.3896,5.7078,6.6482,0.037,Manufacturing,0
104,2013,6.8229,7.8149,4.6623,8.0547,0.016,Manufacturing,0
104,2014,7.8801,9.7709,5.5974,8.2386,0.033,Manufacturing,0
104,2015,7.4289,9.5363,4.6318,7.9486,0.013,Manufacturing,0
104,2016,7.273,9.5727,4.0779,8.5233,0.0235,Manufacturing,0
104,2017,7.9458,10.4135,5.0884,8.2329,0.0209,Manufacturing,0
104,2018,7.8052,9.6747,5.3825,7.6272,0.0665,Manufacturing,0
104,2019,6.6332,7.2938,5.6532,6.9212,0.0441,Manufacturing,0
105,2000,6.6234,8.2001,5.518,6.8971,0.0281,Services,0
105,2001,7.2645,9.6168,5.064,8.1035,0.0296,Services,0
105,2002,7.4811,9.4399,5.7403,7.9956,0.0026,Services,0
105,2003,7.4129,11.2225,4.6999,7.1561,0.0,Services,0
105,2004,7.0319,8.6626,5.2776,7.5688,0.0349,Services,0
105,2005,6.8282,7.3185,5.6225,7.9069,0.0507,Services,0
105,2006,7.0913,9.5457,4.969,7.1988,0.0486,Services,0
105,2007,7.0471,8.832,5.7364,7.4559,0.0393,Services,0
105,2008,6.4754,8.7484,4.5259,6.7422,0.0273,Services,0
105,2009,7.3565,10.1752,4.7716,8.0233,0.0164,Services,0
105,2010,7.234,8.139,5.4328,8.8323,0.0079,Services,0
105,2011,7.734,10.8516,4.6996,8.8328,0.0319,Services,0
105,2012,6.9587,8.982,4.9807,6.7053,0.0196,Services,0
105,2013,6.6494,7.8694,5.2181,7.6277,0.0282,Services,0
105,2014,6.4829,7.5834,5.2795,7.1893,0.0329,Services,0
105,2015,7.356,9.8472,5.1186,7.8728,0.0413,Services,0
105,2016,7.1974,8.5685,5.5882,9.2233,0.0386,Services,0
105,2017,6.7362,8.5257,5.0641,7.4449,0.0,Services,0
105,2018,7.0997,9.3607,5.2833,7.7537,0.0135,Services,0
105,2019,7.0737,8.9084,4.9396,8.1299,0.007,Services,0
106,2000,7.2637,9.5441,4.8602,8.7195,0.0,Manufacturing,0
106,2001,6.7259,8.8909,5.2614,7.5985,0.035,Manufacturing,0
106,2002,6.9475,9.2597,5.5412,7.0469,0.0497,Manufacturing,0
106,2003,6.3133,8.4609,4.7452,6.7283,0.0312,Manufacturing,0
106,2004,6.6979,8.5262,4.6979,7.8217,0.0045,Manufacturing,0
106,2005,7.0594,9.5958,5.3042,6.7905,0.0346,Manufacturing,0
106,2006,6.337,7.906,5.1506,6.6988,0.0243,Manufacturing,0
106,2007,6.6811,8.5004,4.6947,7.8099,0.0096,Manufacturing,0
106,2008,6.8917,10.8953,4.4411,6.5498,0.0,Manufacturing,0
106,2009,7.5733,10.0318,5.5639,7.972,0.0338,Manufacturing,0
106,2010,7.1977,8.7044,5.3794,9.2383,0.0545,Manufacturing,0
106,2011,7.0026,8.6346,6.1269,7.2045,0.0618,Manufacturing,0
106,2012,6.6227,9.0347,4.6611,7.0823,0.0259,Manufacturing,0
106,2013,6.8752,8.8511,5.4801,7.3747,0.0,Manufacturing,0
106,2014,7.3801,8.8003,5.8837,8.4267,0.0497,Manufacturing,0
106,2015,7.3614,9.7328,5.368,8.4634,0.0414,Manufacturing,0
106,2016,6.0875,7.8984,4.2167,7.0605,0.0151,Manufacturing,0
106,2017,7.5514,9.2104,6.0391,8.2042,0.0149,Manufacturing,0
106,2018,7.3211,9.1237,5.4633,8.1447,0.0306,Manufacturing,0
106,2019,6.7798,8.7895,5.2543,7.0635,0.0368,Manufacturing,0
107,2000,6.7797,9.0758,4.849,7.515,0.0292,Energy,1
107,2001,6.1177,6.9164,4.3782,7.9562,0.0478,Energy,1
107,2002,6.5165,8.2376,4.1777,8.6387,0.0411,Energy,1
107,2003,7.2215,9.4031,5.0661,8.3752,0.0336,Energy,1
107,2004,7.3263,9.7033,5.5307,7.5679,0.0078,Energy,1
107,2005,7.2688,9.7303,5.2088,7.9099,0.02,Energy,1
107,2006,7.6912,10.0881,5.2733,8.3471,0.0488,Energy,1
107,2007,7.0235,10.2894,4.7979,7.2473,0.0,Energy,1
107,2008,7.1141,9.6472,5.536,6.8727,0.0465,Energy,1
107,2009,7.6457,10.3329,5.6818,7.9551,0.0237,Energy,1
107,2010,7.4578,10.1961,5.723,7.4244,0.0564,Energy,1
107,2011,7.6384,11.8772,4.8596,6.986,0.0482,Energy,1
107,2012,6.8763,8.0709,5.0846,8.1558,0.0311,Energy,1
107,2013,7.4766,9.6854,5.548,7.8997,0.0506,Energy,1
107,2014,7.0676,9.4738,5.1325,7.4348,0.025,Energy,1
107,2015,7.1228,10.0447,5.7344,6.3639,0.0,Energy,1
107,2016,6.8274,9.4624,4.1864,7.9209,0.0079,Energy,1
107,2017,6.4903,7.4303,4.8923,7.966,0.0418,Energy,1
107,2018,6.8494,8.2818,5.3733,7.0857,0.0394,Energy,1
107,2019,7.7011,9.0756,6.2326,8.2755,0.0254,Energy,1
108,2000,6.8921,10.5274,4.2749,6.8284,0.0326,Technology,0
108,2001,7.1216,9.4481,5.0766,8.4337,0.0398,Technology,0
108,2002,6.2898,6.4421,5.0955,8.7029,0.005,Technology,0
108,2003,7.3358,9.415,5.2715,8.4428,0.0628,Technology,0
108,2004,6.3103,8.1535,4.5919,7.1251,0.0506,Technology,0
108,2005,7.0306,10.0617,4.2876,7.8047,0.015,Technology,0
108,2006,6.9763,8.8639,5.4588,7.2421,0.0295,Technology,0
108,2007,6.9058,9.0383,5.0992,8.2134,0.0285,Technology,0
108,2008,6.4059,8.5891,4.1183,7.42,0.0394,Technology,0
108,2009,7.7062,10.5748,5.7313,7.8404,0.0,Technology,0
108,2010,7.0151,8.4285,5.5406,7.9001,0.0431,Technology,0
108,2011,7.5063,11.6103,5.3706,6.6409,0.0514,Technology,0
108,2012,7.7387,10.5854,5.8914,8.1775,0.0045,Technology,0
108,2013,7.6565,10.6009,6.1295,7.7445,0.0245,Technology,0
108,2014,6.9249,8.1131,5.2564,8.2706,0.0003,Technology,0
108,2015,7.932,10.6724,5.4653,9.0473,0.0371,Technology,0
108,2016,7.5389,9.6664,5.8397,8.1701,0.0194,Technology,0
108,2017,7.4347,9.7736,5.0638,8.5731,0.0318,Technology,0
108,2018,6.8938,9.8699,4.8171,6.9864,0.0157,Technology,0
108,2019,7.6091,10.9717,5.1663,8.084,0.0475,Technology,0
109,2000,6.9183,10.0143,4.8995,7.866,0.0155,Technology,0
109,2001,6.1647,7.4187,4.9072,7.7128,0.0157,Technology,0
109,2002,6.2612,8.3703,4.7107,6.811,0.0339,Technology,0
109,2003,7.3275,11.5314,4.8572,7.1808,0.0476,Technology,0
109,2004,6.5413,7.7662,5.4427,7.2409,0.0547,Technology,0
109,2005,7.2913,11.2963,4.7696,7.5654,0.0131,Technology,0
109,2006,6.7655,8.931,4.0056,8.1306,0.0363,Technology,0
109,2007,6.6794,9.415,4.196,8.1634,0.0247,Technology,0
109,2008,7.0034,9.0078,5.6078,7.9049,0.0747,Technology,0
109,2009,6.8268,9.5479,5.1658,6.7474,0.0131,Technology,0
109,2010,6.766,8.8638,5.412,7.6054,0.0134,Technology,0
109,2011,6.5423,8.0055,5.614,7.4133,0.0099,Technology,0
109,2012,6.5193,7.6399,5.3495,8.0049,0.0443,Technology,0
109,2013,6.7925,8.6034,5.1934,7.5484,0.0052,Technology,0
109,2014,6.7471,8.7806,5.8756,6.6289,0.0488,Technology,0
109,2015,7.407,9.3962,6.5394,7.1825,0.0408,Technology,0
109,2016,7.183,10.1632,5.1297,7.4058,0.0331,Technology,0
109,2017,7.0967,10.1431,4.9155,7.5793,0.0287,Technology,0
109,2018,7.4063,9.8128,5.0605,8.7421,0.0177,Technology,0
109,2019,7.3987,9.6981,5.7148,8.8292,0.0137,Technology,0
110,2000,6.898,7.6053,4.7649,7.9741,0.027,Energy,0
110,2001,7.7487,8.3486,5.8939,7.7832,0.053,Energy,0
110,2002,7.9366,11.2161,4.5708,7.7297,0.0508,Energy,0
110,2003,7.1228,8.5352,3.6967,8.6217,0.072,Energy,0
110,2004,7.4347,9.2073,4.7636,7.6637,0.0617,Energy,0
110,2005,7.2691,7.0744,5.8518,8.1178,0.0136,Energy,0
110,2006,7.2033,9.4789,5.1621,6.7836,0.0298,Energy,0
110,2007,7.8926,10.517,4.6415,8.5028,0.0473,Energy,0
110,2008,7.5908,8.5624,5.1847,8.488,0.0513,Energy,0
110,2009,7.299,9.1679,5.4981,6.4009,0.04,Energy,0
110,2010,7.5334,8.1274,4.9252,9.0038,0.0465,Energy,0
110,2011,7.3691,8.9251,4.2702,8.8659,0.0204,Energy,0
110,2012,7.5153,8.0423,5.8162,7.9445,0.0324,Energy,0
110,2013,7.2043,9.0409,4.8276,6.7501,0.0088,Energy,0
110,2014,7.586,10.6988,4.2922,7.669,0.0371,Energy,0
110,2015,7.116,8.6359,5.2007,7.1676,0.0357,Energy,0
110,2016,7.269,8.8872,5.0217,7.4728,0.058,Energy,0
110,2017,7.4846,10.4337,3.6821,7.7566,0.0,Energy,0
110,2018,8.6655,11.5357,5.1619,9.148,0.0191,Energy,0
110,2019,7.8919,10.3768,5.1133,7.7778,0.0417,Energy,0
111,2000,7.3217,11.1704,4.4704,7.0296,0.0142,Services,0
111,2001,6.9444,10.4599,4.8903,5.9199,0.045,Services,0
111,2002,6.9865,9.5276,5.3643,7.0435,0.0085,Services,0
111,2003,7.3608,10.9288,4.768,7.1808,0.0424,Services,0
111,2004,6.3235,6.8398,4.5056,7.7139,0.0119,Services,0
111,2005,6.1163,7.8635,4.4897,6.7367,0.0411,Services,0
111,2006,7.9095,10.7015,5.6896,8.3142,0.0,Services,0
111,2007,6.6673,7.0037,5.7796,7.8524,0.0411,Services,0
111,2008,6.9924,9.3034,5.0939,7.7848,0.0426,Services,0
111,2009,7.1214,9.3717,5.7527,7.2814,0.0592,Services,0
111,2010,7.4379,11.0445,4.4662,7.7348,0.0369,Services,0
111,2011,6.82,8.5005,5.6622,6.9725,0.0831,Services,0
111,2012,7.1395,10.3062,4.409,7.1029,0.0,Services,0
111,2013,6.6365,9.881,4.072,6.706,0.0,Services,0
111,2014,7.0765,8.9485,5.6648,7.6029,0.0656,Services,0
111,2015,6.8982,8.9919,4.846,7.2607,0.0467,Services,0
111,2016,6.9149,7.8759,5.0995,7.8763,0.0585,Services,0
111,2017,7.3617,9.8028,5.2471,8.1264,0.0109,Services,0
111,2018,7.0432,8.4347,5.7407,7.4757,0.0261,Services,0
111,2019,7.8107,9.8853,6.1139,7.865,0.0287,Services,0
112,2000,7.1359,9.0281,5.143,9.0701,0.0096,Technology,0
112,2001,6.9545,8.9628,5.2071,7.4883,0.0025,Technology,0
112,2002,7.0257,8.8963,5.2972,8.7722,0.0005,Technology,0
112,2003,6.6232,9.62,4.0128,7.2251,0.0184,Technology,0
112,2004,6.5349,8.4083,5.286,6.7064,0.005,Technology,0
112,2005,7.3229,9.1997,5.1976,8.7587,0.0554,Technology,0
112,2006,7.3721,9.9238,5.1911,8.5336,0.0371,Technology,0
112,2007,6.7601,8.3819,5.6455,7.4585,0.0681,Technology,0
112,2008,7.1109,10.4058,4.8668,7.9458,0.0038,Technology,0
112,2009,7.5952,10.6544,4.8707,8.4233,0.0167,Technology,0
112,2010,6.8144,8.7658,4.4948,8.1672,0.0487,Technology,0
112,2011,6.3692,9.0696,4.2356,6.8098,0.0158,Technology,0
112,2012,6.7916,10.3652,5.0613,5.9947,0.0,Technology,0
112,2013,6.6411,8.7411,5.3078,6.533,0.0022,Technology,0
112,2014,7.0123,10.6086,4.1582,7.0948,0.052,Technology,0
112,2015,6.8888,8.3687,5.7299,7.7609,0.043,Technology,0
112,2016,6.8168,9.6068,4.5771,7.3021,0.0239,Technology,0
112,2017,8.041,11.7409,6.4499,7.4447,0.0594,Technology,0
112,2018,6.9556,9.7537,4.8372,7.4092,0.083,Technology,0
112,2019,6.5555,8.7246,4.6898,7.1696,0.0014,Technology,0
113,2000,7.2412,9.3562,5.5124,7.61,0.0341,Energy,1
113,2001,7.4675,9.9502,6.2525,7.1523,0.0281,Energy,1
113,2002,6.9823,8.7693,5.1963,7.9273,0.0532,Energy,1
113,2003,6.7212,9.4599,4.5739,6.9079,0.0484,Energy,1
113,2004,6.5112,8.412,4.272,8.3458,0.0,Energy,1
113,2005,7.2673,9.6967,4.9379,7.8746,0.0248,Energy,1
113,2006,7.5187,10.3433,5.7154,7.409,0.0081,Energy,1
113,2007,7.0069,8.3217,4.7808,9.1205,0.0476,Energy,1
113,2008,7.0355,9.0776,4.8302,7.7648,0.022,Energy,1
113,2009,7.2,9.1866,4.6457,8.7912,0.04,Energy,1
113,2010,6.3108,7.3792,5.0759,7.0713,0.0,Energy,1
113,2011,7.0393,9.0976,5.7358,7.2083,0.0143,Energy,1
113,2012,7.3176,9.5063,5.6955,7.6788,0.019,Energy,1
113,2013,7.7604,9.9314,5.7109,8.6411,0.0284,Energy,1
113,2014,7.5185,10.1022,5.1045,8.2548,0.046,Energy,1
113,2015,7.5786,10.1286,6.1842,7.0654,0.0569,Energy,1
113,2016,7.0402,9.2842,4.8831,7.962,0.0202,Energy,1
113,2017,6.5341,7.9064,5.2224,7.0332,0.0273,Energy,1
113,2018,6.6211,8.4553,4.7111,7.4128,0.0172,Energy,1
113,2019,7.289,9.2586,5.6525,7.8513,0.0372,Energy,1
114,2000,6.352,8.3269,4.8962,7.9803,0.0096,Services,1
114,2001,6.2679,9.6188,3.9642,7.1807,0.0296,Services,1
114,2002,5.7219,7.7015,4.1578,7.7088,0.0052,Services,1
114,2003,6.6051,8.1908,5.4905,8.1393,0.0132,Services,1
114,2004,6.4729,9.0037,5.2053,7.0302,0.0106,Services,1
114,2005,6.3724,9.0761,5.1636,7.1659,0.0308,Services,1
114,2006,6.7576,8.962,5.8853,7.697,0.0027,Services,1
114,2007,5.8994,8.632,4.563,7.033,0.0471,Services,1
114,2008,6.1697,8.0425,5.1114,7.3575,0.0057,Services,1
114,2009,6.2103,8.6179,4.4425,7.8739,0.0416,Services,1
114,2010,6.6464,9.7184,5.4208,7.436,0.0161,Services,1
114,2011,6.0588,9.0732,4.2921,6.741,0.0519,Services,1
114,2012,6.7436,9.2551,5.8839,7.9859,0.0259,Services,1
114,2013,6.7239,8.8426,5.6196,8.1433,0.0645,Services,1
114,2014,5.4092,6.5807,5.3324,5.7509,0.0158,Services,1
114,2015,6.9574,10.844,4.6326,8.044,0.0569,Services,1
114,2016,6.7261,8.5643,6.0835,8.5335,0.0267,Services,1
114,2017,6.0472,8.8438,4.8049,6.3807,0.0523,Services,1
114,2018,6.4357,8.5102,4.8875,7.4033,0.0054,Services,1
114,2019,6.0365,8.5242,5.0289,7.2347,0.0,Services,1
115,2000,6.89,8.7694,4.7948,7.0636,0.0232,Services,0
115,2001,7.1505,8.7501,5.103,7.3596,0.0063,Services,0
115,2002,7.322,9.416,5.3857,7.566,0.0426,Services,0
115,2003,7.2619,8.7015,5.3233,7.1779,0.0597,Services,0
115,2004,7.7618,9.4501,5.0723,9.1928,0.0,Services,0
115,2005,7.0843,10.2182,4.189,6.8956,0.0523,Services,0
115,2006,6.9004,9.7185,4.0744,6.4183,0.0232,Services,0
115,2007,7.1711,9.9352,4.5915,6.9288,0.0454,Services,0
115,2008,7.1546,9.6588,4.863,7.1864,0.0323,Services,0
115,2009,6.5791,8.5154,4.1855,7.2153,0.0093,Services,0
115,2010,7.3204,9.1449,5.4907,7.4397,0.0348,Services,0
