idcode,year,ln_wage,experience,tenure,education,union,married,hours,industry
233,1990,2.8996,20.9,1.87,12,0,0,39.3,1
233,1992,2.4679,22.38,0.1,12,0,1,45.7,1
233,1994,2.6894,24.43,0.1,12,0,1,47.2,1
233,1996,2.3285,26.1,4.88,12,0,0,35.8,1
234,1968,1.4877,1.33,1.46,8,0,0,42.7,8
234,1970,1.5259,3.07,0.75,8,0,1,38.5,8
234,1972,1.6475,3.85,0.2,8,0,1,48.2,8
234,1974,1.7631,6.69,0.1,8,0,0,40.4,8
234,1976,1.6627,8.07,0.46,8,0,1,34.0,8
234,1978,1.6462,9.98,0.99,8,0,0,38.7,8
234,1980,1.5774,9.91,5.56,8,1,1,43.6,8
234,1982,1.7525,12.02,1.9,8,0,1,38.9,8
234,1984,2.2384,13.2,3.06,8,0,0,46.2,8
234,1986,2.0675,14.79,3.59,8,1,1,46.0,8
234,1988,1.8967,18.12,1.07,8,1,0,40.3,8
234,1990,1.5915,18.41,1.97,8,1,1,36.1,8
234,1992,2.038,18.22,1.62,8,0,1,38.0,8
234,1994,1.9011,23.28,1.79,8,0,1,39.6,8
234,1996,2.3188,22.7,1.5,8,0,0,31.9,8
235,1968,1.3721,1.18,2.01,9,0,0,30.1,6
235,1970,1.9826,1.33,5.2,9,0,0,38.5,6
235,1972,2.0209,3.87,3.75,9,1,1,42.8,6
235,1974,2.1115,7.64,0.51,9,0,1,40.3,6
235,1976,1.6531,7.47,1.57,9,0,1,41.5,6
235,1978,2.1464,9.49,0.1,9,1,0,39.9,6
235,1980,2.4015,10.73,7.16,9,1,0,51.0,6
235,1982,2.3793,13.34,17.46,9,0,0,46.5,6
235,1984,2.3354,12.46,2.59,9,1,0,40.5,6
235,1986,1.8617,14.95,0.92,9,0,0,40.0,6
235,1988,2.1255,16.08,1.29,9,0,0,42.6,6
235,1990,1.7726,17.48,3.01,9,0,1,45.3,6
235,1992,1.7434,19.92,1.29,9,1,0,38.5,6
235,1994,2.0487,21.88,2.58,9,1,0,40.1,6
235,1996,1.7986,24.36,0.8,9,1,1,38.6,6
236,1968,2.2869,7.57,0.22,9,0,0,34.2,4
236,1970,2.2014,7.86,1.6,9,0,1,33.6,4
236,1972,1.5674,9.0,0.5,9,0,0,39.6,4
236,1974,2.0842,10.9,3.1,9,0,0,36.1,4
236,1976,2.7197,13.63,0.7,9,1,0,41.5,4
236,1978,1.9925,14.51,2.82,9,0,1,38.2,4
236,1980,1.9798,14.32,1.15,9,0,0,39.7,4
236,1982,2.5237,16.51,2.07,9,0,0,47.6,4
236,1984,2.5443,16.62,4.21,9,0,0,44.6,4
236,1986,2.8618,18.9,1.93,9,0,1,34.0,4
236,1988,2.1623,21.89,0.78,9,0,0,45.6,4
236,1990,2.0973,20.96,1.37,9,0,1,35.4,4
236,1992,2.6202,24.27,0.1,9,0,1,35.1,4
236,1994,2.8623,25.56,3.99,9,0,0,34.2,4
236,1996,2.7242,25.95,0.1,9,1,1,40.1,4
237,1968,1.613,3.85,1.32,16,0,1,35.5,4
237,1970,1.8708,5.04,0.32,16,0,1,37.4,4
237,1972,1.39,6.69,0.1,16,0,1,35.9,4
237,1974,2.05,8.4,3.67,16,0,1,47.9,4
237,1976,1.3084,10.5,2.15,16,0,0,33.4,4
237,1978,2.2155,12.18,0.1,16,0,1,49.0,4
237,1980,2.03,12.38,2.18,16,1,0,41.4,4
237,1982,1.5561,15.33,2.05,16,0,1,37.6,4
237,1984,1.4747,15.44,4.9,16,0,0,35.9,4
237,1986,1.6456,18.43,0.87,16,0,1,40.0,4
237,1988,2.0681,18.86,2.62,16,1,0,42.2,4
237,1990,1.6537,20.1,0.91,16,0,0,46.1,4
237,1992,1.624,22.25,3.59,16,1,1,40.2,4
237,1994,2.5797,23.97,0.76,16,1,1,48.3,4
237,1996,2.2073,25.49,4.59,16,0,0,41.2,4
238,1968,2.6961,3.89,5.2,14,0,0,33.3,11
238,1970,2.3589,5.73,5.49,14,0,0,36.8,11
238,1972,2.0046,7.54,6.37,14,0,1,41.4,11
238,1974,2.3138,7.76,0.55,14,0,1,41.2,11
238,1976,2.179,10.34,10.31,14,0,1,42.0,11
238,1978,2.4793,11.18,1.64,14,0,1,45.0,11
238,1980,2.289,14.05,4.85,14,0,1,42.1,11
238,1982,2.6148,15.91,1.48,14,0,1,39.7,11
238,1984,2.7057,17.24,4.95,14,0,0,45.0,11
238,1986,2.1827,17.63,1.28,14,0,0,45.8,11
238,1988,2.4642,18.08,2.23,14,0,1,36.7,11
238,1990,2.7127,21.6,3.16,14,0,1,38.7,11
238,1992,2.232,22.15,5.63,14,0,0,43.3,11
238,1994,2.5555,24.49,2.08,14,1,1,44.4,11
238,1996,2.7776,24.18,3.97,14,0,1,35.1,11
239,1968,0.953,2.21,0.1,8,0,1,45.0,7
239,1970,0.8812,3.92,1.29,8,0,0,42.7,7
239,1972,0.8133,5.66,0.87,8,1,1,47.1,7
239,1974,1.3724,7.36,0.44,8,0,0,36.7,7
239,1976,1.034,8.97,1.28,8,1,1,38.8,7
239,1978,1.2827,9.08,2.59,8,1,0,35.1,7
239,1980,1.2821,11.62,0.37,8,0,1,38.7,7
239,1982,1.3764,13.65,3.32,8,0,1,39.8,7
239,1984,0.8452,16.1,1.2,8,0,1,40.0,7
239,1986,0.8366,17.59,0.1,8,0,0,41.0,7
239,1988,1.3634,17.21,2.35,8,0,0,41.3,7
239,1990,0.8396,17.17,2.01,8,0,1,38.1,7
239,1992,1.3516,22.21,0.34,8,1,1,50.8,7
239,1994,1.5088,20.83,0.48,8,0,1,43.3,7
239,1996,1.2062,24.24,0.1,8,0,1,39.8,7
240,1968,1.3091,0.66,2.72,12,0,0,42.8,8
240,1970,1.4275,3.08,1.96,12,1,1,38.1,8
240,1972,1.6969,4.17,12.12,12,0,1,41.8,8
240,1974,1.9057,6.59,0.1,12,0,0,36.6,8
240,1976,1.7967,8.84,0.94,12,0,1,47.6,8
240,1978,1.3975,7.87,1.8,12,0,0,42.2,8
240,1980,1.8606,11.26,1.39,12,0,1,44.6,8
240,1982,1.9723,12.97,0.1,12,1,0,40.7,8
240,1984,1.7127,12.03,1.48,12,0,1,43.3,8
240,1986,2.0305,14.29,1.81,12,1,0,40.6,8
240,1988,1.5645,16.53,0.1,12,0,1,45.9,8
240,1990,2.1413,18.44,1.51,12,0,1,40.2,8
240,1992,2.0707,20.2,0.48,12,0,0,36.5,8
240,1994,1.8129,20.76,3.56,12,1,1,44.1,8
240,1996,2.278,22.27,3.2,12,0,1,31.9,8
241,1968,0.9002,3.07,1.84,8,1,0,44.2,4
241,1970,1.1364,5.36,1.61,8,1,0,41.8,4
241,1972,0.1229,5.59,0.1,8,1,0,37.9,4
241,1974,0.4735,8.32,0.1,8,0,1,37.8,4
241,1976,1.1445,8.3,1.84,8,1,0,42.8,4
241,1978,1.1266,11.6,0.1,8,1,1,39.2,4
241,1980,0.96,12.19,4.62,8,0,0,45.6,4
241,1982,0.9969,13.75,0.92,8,0,1,39.2,4
241,1984,0.8886,14.51,0.39,8,1,0,42.7,4
241,1986,1.0563,16.85,0.93,8,1,1,40.1,4
241,1988,0.982,18.77,3.65,8,0,0,43.4,4
241,1990,0.7086,19.85,0.89,8,0,1,42.6,4
241,1992,0.8377,20.22,1.06,8,0,1,41.4,4
241,1994,0.9817,22.36,0.47,8,0,1,34.3,4
241,1996,1.3011,25.04,1.89,8,0,1,42.8,4
242,1968,1.6513,1.63,1.34,12,1,0,33.7,10
242,1970,1.584,2.53,1.92,12,0,0,39.8,10
242,1972,1.9277,4.98,0.56,12,0,1,50.7,10
242,1974,1.6036,6.88,13.37,12,0,1,39.9,10
242,1976,1.8284,7.99,0.56,12,1,0,38.9,10
242,1978,1.8361,11.74,0.77,12,0,0,46.0,10
242,1980,1.6596,11.23,1.89,12,0,1,39.2,10
242,1982,1.5718,12.83,0.12,12,0,0,49.3,10
242,1984,1.8912,13.43,0.35,12,0,1,37.9,10
242,1986,2.0012,13.96,1.6,12,0,0,35.6,10
242,1988,1.6931,16.19,0.49,12,0,1,47.1,10
242,1990,2.0867,18.79,4.38,12,0,1,35.9,10
242,1992,1.7487,20.78,0.1,12,1,1,40.9,10
242,1994,1.8432,19.45,6.44,12,0,1,42.1,10
242,1996,1.7812,24.0,6.87,12,1,0,37.5,10
243,1968,1.7243,4.78,0.63,14,0,1,50.1,8
243,1970,1.959,6.25,2.48,14,0,0,44.9,8
243,1972,2.6344,8.79,1.62,14,0,1,53.0,8
243,1974,2.0435,8.82,2.64,14,0,0,41.3,8
243,1976,1.7704,10.45,3.47,14,0,0,38.1,8
243,1978,2.4747,12.58,2.96,14,0,0,38.6,8
243,1980,2.5936,14.23,1.96,14,0,1,38.3,8
243,1982,2.3668,14.89,3.25,14,1,0,43.6,8
243,1984,2.5973,18.64,2.33,14,0,0,48.8,8
243,1986,2.4193,19.08,1.16,14,0,1,45.7,8
243,1988,2.4731,20.7,4.95,14,0,1,45.8,8
243,1990,2.2663,22.05,3.35,14,0,1,41.0,8
243,1992,2.1381,23.71,0.1,14,0,1,34.6,8
243,1994,2.1824,24.08,1.88,14,0,0,31.1,8
243,1996,2.3878,26.39,4.58,14,0,1,38.8,8
244,1968,1.6226,3.71,1.39,13,0,0,47.4,8
244,1970,3.2392,6.28,2.68,13,1,1,35.6,8
244,1972,2.8574,7.95,2.49,13,0,0,38.0,8
244,1974,2.6743,8.73,1.27,13,0,0,36.4,8
244,1976,2.345,9.79,0.41,13,0,0,39.3,8
244,1978,2.5251,12.33,1.92,13,0,1,51.3,8
244,1980,2.5619,13.28,4.56,13,0,0,44.9,8
244,1982,2.4888,14.57,5.53,13,0,1,39.9,8
244,1984,2.9018,15.87,5.51,13,0,0,48.9,8
244,1986,2.601,19.28,7.51,13,0,1,42.5,8
244,1988,2.5852,17.59,2.36,13,0,1,40.4,8
244,1990,2.6402,20.87,1.39,13,0,1,44.2,8
244,1992,3.0954,22.01,2.27,13,1,1,39.6,8
244,1994,3.0743,23.56,0.69,13,0,1,50.7,8
244,1996,2.9135,25.94,1.58,13,0,1,43.2,8
245,1968,1.5382,2.82,2.01,11,0,0,35.8,2
245,1970,1.8283,4.49,3.43,11,0,0,42.7,2
245,1972,1.1315,6.83,1.8,11,0,1,40.7,2
245,1974,1.8641,8.66,4.93,11,0,0,30.7,2
245,1976,1.541,9.59,7.81,11,0,1,44.0,2
245,1978,1.29,10.86,2.77,11,0,1,42.6,2
245,1980,1.6076,12.47,0.72,11,1,0,39.1,2
245,1982,1.7091,13.63,0.48,11,1,0,34.7,2
245,1984,1.9495,15.7,0.9,11,1,1,46.4,2
245,1986,2.0019,16.32,0.1,11,0,1,41.3,2
245,1988,1.8829,18.65,0.24,11,1,0,42.0,2
245,1990,1.7464,19.58,2.82,11,1,0,42.2,2
245,1992,2.29,22.52,2.91,11,0,0,38.6,2
245,1994,1.8558,22.79,3.95,11,0,1,45.9,2
245,1996,2.1968,24.09,3.49,11,1,0,37.6,2
246,1968,1.586,0.5,1.74,15,0,1,42.7,9
246,1970,1.8456,2.99,1.23,15,0,0,37.2,9
246,1972,1.5554,3.61,0.16,15,0,1,41.0,9
246,1974,1.3067,6.81,2.16,15,0,1,43.2,9
246,1976,1.1946,7.59,1.2,15,1,0,37.7,9
246,1978,1.8152,8.89,6.26,15,0,0,35.7,9
246,1980,2.2075,9.04,0.19,15,0,1,34.5,9
246,1982,2.0738,11.31,0.56,15,1,0,38.2,9
246,1984,1.7746,13.6,0.1,15,1,0,36.7,9
246,1986,1.6353,14.66,0.81,15,0,0,42.5,9
246,1988,2.0561,17.42,2.31,15,1,1,43.7,9
246,1990,2.0448,18.61,0.1,15,0,1,42.6,9
246,1992,2.5362,18.8,10.58,15,1,0,44.7,9
246,1994,2.0394,20.09,1.84,15,1,0,27.9,9
246,1996,2.0609,22.36,1.34,15,0,0,41.8,9
247,1968,1.7631,4.53,0.1,11,0,0,42.1,4
247,1970,2.4997,6.25,1.63,11,0,1,34.0,4
247,1972,1.998,7.65,0.1,11,0,0,37.1,4
247,1974,2.1987,8.48,0.45,11,1,1,38.7,4
247,1976,1.7797,9.43,3.22,11,0,1,36.8,4
247,1978,2.6535,12.34,0.21,11,0,1,40.3,4
247,1980,2.7086,13.41,13.35,11,0,1,28.5,4
247,1982,1.75,14.57,4.75,11,0,1,38.7,4
247,1984,2.3454,16.74,0.1,11,0,0,46.2,4
247,1986,2.0326,17.38,1.55,11,0,1,42.8,4
247,1988,2.4603,19.1,0.48,11,1,0,45.6,4
247,1990,2.4089,23.83,1.58,11,0,1,43.0,4
247,1992,1.8629,22.68,0.2,11,1,1,35.7,4
247,1994,2.2939,24.31,1.19,11,0,1,46.4,4
247,1996,2.492,26.06,2.27,11,0,1,41.1,4
248,1968,1.2577,3.33,3.65,10,0,1,39.0,1
248,1970,1.4276,2.76,2.53,10,0,1,44.7,1
248,1972,1.183,4.9,2.58,10,0,1,44.1,1
248,1974,1.2641,5.92,1.36,10,1,0,37.5,1
248,1976,0.756,8.15,0.36,10,1,1,39.9,1
248,1978,1.7506,7.39,0.95,10,0,1,46.0,1
248,1980,1.2797,10.16,0.1,10,0,0,41.6,1
248,1982,1.7208,13.74,0.2,10,1,1,30.9,1
248,1984,1.3226,14.93,0.42,10,0,1,48.7,1
248,1986,1.4228,14.48,1.0,10,0,1,39.9,1
248,1988,1.2863,15.75,2.41,10,1,1,38.7,1
248,1990,1.0869,18.15,1.82,10,0,1,27.0,1
248,1992,1.786,20.15,1.82,10,1,0,35.3,1
248,1994,1.9816,20.38,2.94,10,0,1,41.4,1
248,1996,1.8994,22.31,2.58,10,0,0,31.6,1
249,1968,1.6566,4.07,6.61,11,0,0,31.7,10
249,1970,1.8715,5.53,0.87,11,0,1,39.7,10
249,1972,2.0557,6.07,1.05,11,0,0,40.8,10
249,1974,2.0923,9.9,2.93,11,0,0,47.9,10
249,1976,1.4795,9.69,0.79,11,0,0,47.1,10
249,1978,1.89,12.38,0.65,11,0,0,42.6,10
249,1980,2.0338,13.44,1.48,11,0,0,36.8,10
249,1982,1.9072,14.84,0.66,11,0,1,36.1,10
249,1984,1.9877,15.49,1.45,11,0,1,40.1,10
249,1986,2.3382,15.91,2.36,11,0,1,42.4,10
249,1988,2.0054,18.55,1.34,11,0,1,36.1,10
249,1990,1.6813,20.08,0.8,11,0,0,42.1,10
249,1992,2.2237,21.58,2.86,11,0,0,40.3,10
249,1994,2.2859,22.85,0.1,11,0,0,46.2,10
249,1996,2.3804,24.97,0.91,11,0,1,40.5,10
250,1968,1.7882,3.0,1.16,13,0,0,43.5,1
250,1970,1.4007,2.98,2.13,13,0,1,40.8,1
250,1972,2.0086,4.55,0.27,13,0,1,41.7,1
250,1974,1.9799,7.36,0.58,13,1,0,39.3,1
250,1976,1.1959,10.11,2.95,13,0,0,46.1,1
250,1978,1.1944,10.62,0.58,13,0,1,42.5,1
250,1980,1.4228,11.44,0.21,13,1,1,30.6,1
250,1982,1.7225,14.05,0.1,13,0,0,42.2,1
250,1984,1.7137,14.32,1.76,13,0,1,47.7,1
250,1986,1.4718,16.46,0.67,13,1,1,42.1,1
250,1988,1.9815,19.04,4.65,13,0,1,43.4,1
250,1990,1.9529,18.43,1.84,13,0,1,34.6,1
250,1992,2.0844,20.56,0.1,13,0,1,38.0,1
250,1994,2.0347,21.84,0.95,13,1,0,39.5,1
250,1996,1.8499,24.19,0.91,13,0,1,43.2,1
251,1968,0.9558,3.19,0.89,9,1,1,44.9,12
251,1970,1.3658,5.54,2.43,9,0,0,38.2,12
251,1972,0.9583,7.78,0.1,9,0,0,45.0,12
251,1974,0.8209,8.47,7.97,9,0,1,40.6,12
251,1976,1.0145,9.68,0.23,9,1,0,43.4,12
251,1978,1.6627,11.8,3.15,9,1,1,47.8,12
251,1980,1.4692,12.89,0.43,9,0,0,44.8,12
251,1982,1.3231,13.74,0.12,9,0,1,46.3,12
251,1984,1.561,15.2,1.8,9,0,1,37.7,12
251,1986,2.0132,16.15,3.74,9,0,1,41.3,12
251,1988,1.0573,18.94,0.86,9,0,1,39.9,12
251,1990,1.4475,19.24,0.1,9,1,1,35.0,12
251,1992,1.5501,23.28,2.4,9,0,1,45.0,12
251,1994,1.1561,22.32,0.1,9,0,0,34.3,12
251,1996,1.9705,26.39,0.99,9,1,1,40.3,12
252,1968,1.966,4.37,1.21,14,1,0,36.1,12
252,1970,1.5567,3.87,1.06,14,0,1,33.1,12
252,1972,1.371,6.76,1.64,14,0,0,36.4,12
252,1974,1.3371,8.01,5.24,14,0,0,33.9,12
252,1976,2.065,8.96,1.21,14,0,0,31.2,12
252,1978,2.2713,8.76,0.78,14,1,1,47.5,12
252,1980,1.7219,12.9,6.13,14,0,1,36.5,12
252,1982,1.9851,14.24,2.6,14,0,0,42.4,12
252,1984,1.67,15.31,1.81,14,0,1,39.7,12
252,1986,2.1699,17.04,0.18,14,0,1,40.2,12
252,1988,2.0352,16.82,2.49,14,0,1,43.6,12
252,1990,1.7745,18.75,1.08,14,0,1,42.9,12
252,1992,2.3989,20.74,0.1,14,1,1,45.1,12
252,1994,1.6498,21.59,2.38,14,0,1,40.7,12
252,1996,2.3502,23.04,2.62,14,0,1,36.9,12
253,1968,2.4374,5.82,1.92,15,0,1,38.6,3
253,1970,2.32,7.8,5.46,15,0,1,31.4,3
253,1972,2.5056,8.0,1.15,15,0,1,39.9,3
253,1974,2.8516,10.26,0.36,15,0,0,50.3,3
253,1976,2.4974,11.78,1.13,15,0,1,42.2,3
253,1978,2.5304,13.56,1.13,15,0,0,48.6,3
253,1980,3.3523,16.02,5.25,15,1,0,44.1,3
253,1982,2.6087,16.17,0.53,15,1,1,39.1,3
253,1984,3.0864,18.37,4.22,15,0,1,40.2,3
253,1986,2.8083,19.44,1.03,15,0,0,42.5,3
253,1988,2.7386,21.28,0.43,15,0,0,32.9,3
253,1990,2.5618,21.65,4.41,15,0,1,44.9,3
253,1992,3.0698,23.9,0.76,15,0,1,38.2,3
253,1994,2.8783,25.49,8.83,15,1,1,32.1,3
253,1996,2.4703,27.52,0.31,15,0,1,33.7,3
254,1968,1.4281,3.0,3.03,10,0,0,42.0,4
254,1970,1.2974,4.28,0.9,10,0,1,46.7,4
254,1972,1.408,7.08,0.88,10,0,0,37.6,4
254,1974,1.3951,8.09,0.33,10,0,1,46.8,4
254,1976,1.6909,11.81,2.92,10,0,1,53.0,4
254,1978,1.8701,9.76,0.43,10,0,1,45.4,4
254,1980,1.7052,11.6,0.75,10,0,0,38.7,4
254,1982,1.8319,15.45,7.36,10,0,0,41.5,4
254,1984,1.632,16.45,2.44,10,0,1,40.6,4
254,1986,1.1347,19.19,5.2,10,0,1,35.7,4
254,1988,1.8846,18.8,0.1,10,1,1,41.1,4
254,1990,1.7778,19.29,0.52,10,0,1,40.9,4
254,1992,1.6278,21.88,0.55,10,1,1,41.5,4
254,1994,1.5065,22.58,0.52,10,0,1,39.0,4
254,1996,1.4612,23.08,0.89,10,1,0,40.2,4
255,1968,0.6067,0.5,0.44,11,1,1,38.9,5
255,1970,0.994,0.82,0.1,11,0,1,36.4,5
255,1972,1.1606,2.57,2.19,11,1,0,42.1,5
255,1974,0.866,5.03,0.1,11,0,0,39.6,5
255,1976,1.0694,4.6,0.22,11,1,1,35.8,5
255,1978,0.9987,7.91,5.69,11,0,0,41.8,5
255,1980,0.883,10.0,0.78,11,0,0,47.8,5
255,1982,1.4491,10.86,1.3,11,1,0,38.6,5
255,1984,1.4069,12.3,0.73,11,0,0,39.9,5
255,1986,1.3842,14.49,0.47,11,0,1,37.5,5
255,1988,1.3303,15.19,4.49,11,0,0,36.8,5
255,1990,1.5031,15.93,1.45,11,0,1,37.8,5
255,1992,1.2364,16.31,3.12,11,0,1,41.0,5
255,1994,1.2619,21.94,0.1,11,0,1,34.2,5
255,1996,1.4765,20.44,1.3,11,0,1,40.3,5
256,1968,2.1685,5.58,9.98,12,0,0,47.2,3
256,1970,2.5968,8.05,1.83,12,0,0,42.4,3
256,1972,1.9039,7.88,0.18,12,1,1,45.9,3
256,1974,2.4723,9.74,5.28,12,1,1,40.7,3
256,1976,2.3558,10.33,4.77,12,0,0,43.3,3
256,1978,2.8975,12.55,7.67,12,0,1,36.9,3
256,1980,2.9815,14.81,0.73,12,1,1,43.3,3
256,1982,2.9413,16.35,1.33,12,0,0,40.2,3
256,1984,2.7085,16.48,3.32,12,0,1,45.2,3
256,1986,2.3998,20.25,0.51,12,1,1,46.6,3
256,1988,2.581,19.85,1.65,12,0,1,27.4,3
256,1990,2.5285,22.57,9.35,12,0,1,31.1,3
256,1992,3.1913,24.32,4.12,12,0,0,44.7,3
256,1994,3.0304,23.57,0.7,12,0,1,49.3,3
256,1996,2.8463,25.7,0.51,12,1,1,39.0,3
257,1968,1.7716,5.32,1.96,15,0,1,32.1,12
257,1970,2.3296,8.21,0.73,15,1,0,32.9,12
257,1972,2.4223,7.75,0.1,15,0,1,39.6,12
257,1974,2.5816,11.06,1.23,15,0,0,36.8,12
257,1976,2.3888,12.44,6.9,15,0,0,33.1,12
257,1978,2.5321,15.06,1.61,15,0,1,43.1,12
257,1980,2.3528,13.47,3.13,15,0,0,39.2,12
257,1982,3.0136,15.4,5.17,15,0,1,44.0,12
257,1984,2.5587,18.25,1.23,15,0,1,44.1,12
257,1986,3.2073,20.32,0.4,15,1,1,32.1,12
257,1988,2.8327,21.76,0.14,15,0,0,39.2,12
257,1990,2.504,22.18,0.89,15,0,0,38.8,12
257,1992,2.5091,23.86,2.3,15,0,0,41.3,12
257,1994,2.8091,25.71,0.74,15,0,1,56.9,12
257,1996,2.8294,27.39,0.34,15,0,1,36.8,12
258,1968,1.6076,2.8,0.85,10,0,1,45.2,8
258,1970,1.6276,3.46,0.1,10,0,0,33.5,8
258,1972,1.1098,6.34,1.4,10,1,0,43.6,8
258,1974,1.013,6.86,0.37,10,0,0,30.9,8
258,1976,1.3764,8.16,1.16,10,0,1,42.7,8
258,1978,1.3357,10.58,2.14,10,0,0,31.0,8
258,1980,1.947,11.85,5.01,10,0,1,44.1,8
258,1982,2.233,13.54,4.88,10,1,1,43.8,8
258,1984,1.2652,13.52,1.9,10,1,0,42.6,8
258,1986,1.5702,14.68,0.96,10,0,1,41.9,8
258,1988,1.629,17.62,0.1,10,1,1,39.3,8
258,1990,1.3313,19.14,0.12,10,0,0,38.4,8
258,1992,1.6082,19.82,0.1,10,1,1,43.1,8
258,1994,1.7642,22.02,3.88,10,1,1,43.8,8
258,1996,2.0135,22.22,3.03,10,0,1,43.3,8
259,1968,2.0871,5.75,9.9,10,0,0,35.1,9
259,1970,2.8477,7.5,2.45,10,0,1,37.9,9
259,1972,2.2139,7.47,8.88,10,0,0,40.9,9
259,1974,2.5208,10.2,3.36,10,0,1,37.4,9
259,1976,2.4779,12.01,0.75,10,1,0,40.2,9
259,1978,2.3061,12.63,4.29,10,0,0,45.4,9
259,1980,2.0012,14.75,2.04,10,0,0,35.8,9
259,1982,2.9671,15.35,2.59,10,0,1,45.8,9
259,1984,2.0883,15.78,1.19,10,0,0,36.3,9
259,1986,2.2938,18.08,3.71,10,0,1,35.7,9
259,1988,2.3119,20.55,2.14,10,0,1,35.8,9
259,1990,2.2532,21.51,0.77,10,0,1,39.3,9
259,1992,2.4939,23.74,2.56,10,0,1,36.7,9
259,1994,2.0807,24.96,0.42,10,0,1,35.7,9
259,1996,3.0908,25.78,1.27,10,0,1,41.0,9
260,1968,1.5587,3.28,0.1,11,0,1,39.3,1
260,1970,0.8657,4.89,0.49,11,0,0,46.9,1
260,1972,1.2923,6.99,0.1,11,1,0,47.8,1
260,1974,1.277,6.7,0.1,11,1,1,43.3,1
260,1976,1.3515,11.22,0.1,11,0,1,38.9,1
260,1978,1.2636,12.17,0.65,11,0,0,39.2,1
260,1980,1.9726,13.03,2.88,11,0,0,35.8,1
260,1982,1.6662,14.32,1.82,11,0,0,39.7,1
260,1984,1.7319,17.0,0.18,11,1,0,34.0,1
260,1986,1.1532,17.07,0.55,11,0,1,40.2,1
260,1988,1.8632,20.68,2.04,11,0,0,42.2,1
260,1990,1.6627,20.11,1.72,11,1,1,34.6,1
260,1992,1.3237,21.74,3.2,11,0,0,54.1,1
260,1994,1.4707,23.74,0.69,11,0,0,38.1,1
260,1996,2.181,25.3,0.1,11,0,1,53.0,1
261,1968,1.3596,2.81,4.41,13,0,0,41.4,12
261,1970,0.828,4.2,0.61,13,0,0,43.9,12
261,1972,1.4588,6.71,3.56,13,0,0,38.8,12
261,1974,1.2385,8.85,1.9,13,0,1,42.1,12
261,1976,1.9641,8.97,0.43,13,0,0,37.1,12
261,1978,1.8953,9.72,0.97,13,0,0,45.8,12
261,1980,1.7701,11.9,2.13,13,1,0,33.1,12
261,1982,1.5803,14.61,0.1,13,0,0,48.9,12
261,1984,1.4546,14.81,0.63,13,0,0,39.1,12
261,1986,1.9783,17.62,0.79,13,0,0,43.3,12
261,1988,2.2601,17.66,1.5,13,0,1,38.1,12
261,1990,1.8528,19.22,0.93,13,0,0,37.1,12
261,1992,2.2968,21.73,0.1,13,1,1,30.5,12
261,1994,1.7621,22.86,0.1,13,0,1,36.2,12
261,1996,1.4693,23.42,1.91,13,0,1,43.8,12
262,1968,1.8826,6.54,0.1,14,0,1,40.2,9
262,1970,2.2051,6.11,0.92,14,1,0,40.0,9
262,1972,2.3244,9.08,0.55,14,0,0,46.3,9
262,1974,1.9325,10.1,5.96,14,0,1,36.7,9
262,1976,2.5959,13.15,0.35,14,0,1,27.9,9
262,1978,2.3437,13.07,1.14,14,0,0,45.8,9
262,1980,2.0217,14.07,2.87,14,0,1,33.1,9
262,1982,2.2406,16.17,0.7,14,0,0,46.1,9
262,1984,3.1717,19.7,3.6,14,0,1,31.6,9
262,1986,2.1896,18.35,0.77,14,0,1,38.3,9
262,1988,2.8509,21.76,3.97,14,0,1,41.9,9
262,1990,2.8169,23.36,4.18,14,0,1,36.1,9
262,1992,2.5232,23.99,2.09,14,0,1,39.2,9
262,1994,2.3975,25.59,3.02,14,0,1,47.7,9
262,1996,3.1432,26.8,1.0,14,0,1,40.7,9
263,1968,1.0114,5.37,0.41,12,0,0,35.7,8
263,1970,1.2612,5.68,0.1,12,0,0,35.9,8
263,1972,1.2933,5.39,1.29,12,0,0,37.0,8
263,1974,0.8169,6.83,7.28,12,0,1,45.7,8
263,1976,0.9854,8.73,1.89,12,0,0,47.6,8
263,1978,1.1433,11.5,3.27,12,0,1,37.2,8
263,1980,1.9874,13.04,0.54,12,1,0,37.5,8
263,1982,1.3901,13.91,0.78,12,0,1,42.6,8
263,1984,1.7267,15.21,3.31,12,0,0,40.2,8
263,1986,1.7561,19.41,1.68,12,0,0,43.5,8
263,1988,1.8763,19.96,5.1,12,1,1,43.1,8
263,1990,1.9376,20.27,2.38,12,0,0,38.1,8
263,1992,1.6922,22.47,4.62,12,0,1,29.8,8
263,1994,2.4101,23.48,0.68,12,1,0,46.0,8
263,1996,2.162,24.38,4.02,12,0,1,47.0,8
264,1968,0.9299,0.5,0.33,11,0,0,37.6,10
264,1970,1.5083,0.5,1.41,11,0,1,45.1,10
264,1972,0.8155,3.2,1.56,11,0,1,43.8,10
264,1974,1.0685,2.87,3.43,11,0,0,38.9,10
264,1976,0.8813,6.36,1.11,11,0,0,37.1,10
264,1978,0.3669,6.98,0.1,11,0,1,41.4,10
264,1980,1.0023,9.05,3.0,11,0,0,38.3,10
264,1982,1.1915,11.68,0.1,11,1,0,39.1,10
264,1984,1.3108,11.92,3.35,11,0,1,35.3,10
264,1986,1.3634,15.21,0.1,11,0,1,44.6,10
264,1988,1.2451,15.73,1.04,11,0,0,41.0,10
264,1990,1.5733,16.99,0.97,11,1,1,41.8,10
264,1992,1.0428,19.35,1.99,11,0,1,39.6,10
