contract_id,month,lgd_logit,saldo_real,pib_growth,selic,collateral_ratio
65,13,3.7161,8.7316,2.5429,9.6442,1.0101
65,14,3.8703,9.0789,2.4398,8.4287,0.9944
65,15,3.4926,8.5561,0.3933,9.445,1.0752
66,1,0.2187,9.6971,1.6384,10.7041,0.7222
66,2,1.2946,9.3033,1.8279,9.9113,0.7904
66,3,2.2051,9.5875,2.9691,9.7966,0.6532
66,4,3.1459,9.4729,3.2697,9.699,0.6688
66,5,3.2133,9.5941,-1.6958,9.6702,0.7028
66,6,3.2876,9.6737,-1.3997,10.6686,0.7159
66,7,3.1967,9.889,1.7985,9.7472,0.7031
66,8,2.8474,9.4268,2.2588,9.9236,0.7501
66,9,2.4663,9.3626,1.9312,9.9358,0.7149
66,10,3.2434,8.9313,8.7157,9.3816,0.7475
66,11,3.149,9.8797,1.9799,10.0104,0.6471
66,12,3.3511,8.9889,3.1887,9.7602,0.7344
66,13,3.3704,9.2527,2.8509,8.7859,0.7968
66,14,3.1575,9.3843,2.7795,8.5048,0.6724
66,15,2.5768,9.5106,0.499,9.4392,0.8573
67,1,0.2213,8.9784,1.4429,10.8848,0.5542
67,2,0.9296,9.5696,1.6678,9.5939,0.4031
67,3,1.845,9.2128,3.197,9.9195,0.4415
67,4,1.8032,9.2362,3.3275,9.0642,0.5276
67,5,1.8729,9.0451,-1.595,9.7002,0.4695
67,6,1.7711,8.7048,-0.5306,10.7687,0.568
67,7,2.2109,9.0072,1.8008,10.1595,0.4766
67,8,2.2782,9.0496,1.4348,10.0687,0.4531
67,9,2.5231,8.8072,2.3079,9.4061,0.5032
67,10,2.6541,9.4535,8.6994,8.9661,0.4233
67,11,2.3772,8.9791,2.1739,9.6384,0.5464
67,12,2.3049,9.1472,3.6263,9.8766,0.509
67,13,2.3083,8.9743,2.6528,9.0729,0.5498
67,14,2.2352,8.7594,2.8332,8.9735,0.4417
67,15,2.6863,9.1976,0.8808,8.8849,0.5608
68,1,0.0106,9.5227,1.7046,10.5774,0.4991
68,2,1.2008,8.9935,2.1152,10.0811,0.457
68,3,2.0019,9.6212,3.6207,9.9892,0.4259
68,4,2.4774,9.5328,3.5986,9.577,0.4436
68,5,2.718,9.9134,-1.1674,9.8081,0.4487
68,6,2.5587,8.8684,-0.6521,10.8705,0.466
68,7,3.4905,9.4684,1.9068,10.2031,0.4256
68,8,2.7782,9.713,1.6449,10.2012,0.412
68,9,2.6582,10.0636,2.241,9.5933,0.4528
68,10,3.2101,9.4386,8.958,8.8821,0.318
68,11,3.3537,9.5412,2.1825,9.9605,0.4764
68,12,3.0621,9.9424,2.8154,9.9254,0.4759
68,13,2.987,9.1329,2.6842,9.0367,0.4822
68,14,3.0648,9.3268,2.1193,9.2131,0.4452
68,15,3.1807,9.5507,0.7571,8.9926,0.5103
69,1,1.0774,13.6452,1.3458,10.6652,0.5261
69,2,2.8699,14.1185,2.0623,9.8835,0.3581
69,3,3.4808,13.892,3.0185,10.2731,0.393
69,4,3.7435,13.6996,3.2992,9.6129,0.3691
69,5,3.6534,14.066,-1.7641,9.9055,0.3894
69,6,3.9364,13.564,-0.6516,10.8397,0.4762
69,7,3.7986,13.9588,2.112,9.5972,0.4415
69,8,3.6375,13.6481,1.9152,9.9458,0.3438
69,9,4.044,13.8094,1.6256,9.4381,0.5367
69,10,4.195,14.2444,8.8228,9.5477,0.4055
69,11,3.9547,12.9296,2.4976,10.204,0.414
69,12,4.1153,13.5252,3.3859,10.1115,0.3545
69,13,4.0476,13.6683,2.942,9.3729,0.4322
69,14,3.6406,13.6872,2.5939,9.0031,0.4527
69,15,4.2043,13.6378,0.6391,9.2286,0.4746
70,1,0.1762,9.3737,1.6651,10.2817,0.5429
70,2,1.4943,10.0436,1.5877,9.7111,0.5472
70,3,1.9729,10.1105,3.2644,10.1604,0.4828
70,4,1.8994,9.9176,3.3671,9.6774,0.5383
70,5,1.9791,10.3518,-1.1299,9.3705,0.5064
70,6,2.1897,10.3757,-1.0435,9.9803,0.5913
70,7,2.4381,9.6169,1.8478,10.3671,0.5957
70,8,2.1005,10.0869,2.0525,10.2005,0.5798
70,9,1.954,9.898,2.3332,9.4201,0.5923
70,10,2.2529,10.1233,8.4287,9.1996,0.4494
70,11,2.6336,9.7089,2.35,9.9569,0.4368
70,12,2.2242,10.889,3.2849,9.5817,0.6646
70,13,2.1378,10.1458,2.9619,9.6387,0.5413
70,14,1.9996,9.8544,2.2002,8.5754,0.5257
70,15,1.9484,9.6915,0.746,9.068,0.4599
71,1,-0.1955,7.0662,2.2289,10.5367,0.6298
71,2,0.8396,7.3488,2.3054,9.9854,0.6389
71,3,1.554,7.1991,3.0631,9.2489,0.6984
71,4,2.1786,7.1483,3.6772,9.6581,0.5979
71,5,1.985,7.4997,-1.637,9.5452,0.6723
71,6,1.7296,7.5471,-1.4471,10.7001,0.7359
71,7,1.8755,7.1991,1.8957,9.5322,0.5393
71,8,2.3637,7.4211,2.0118,10.1963,0.6519
71,9,2.7551,7.3232,1.8579,9.349,0.6787
71,10,2.9055,7.1919,8.7351,9.2989,0.6001
71,11,2.6681,6.9406,1.6111,9.8519,0.6306
71,12,2.9953,7.3749,2.9782,9.7605,0.5881
71,13,2.6257,6.9735,2.8493,8.9225,0.6783
71,14,2.2196,7.2247,2.5587,8.8863,0.6756
71,15,2.1117,6.9589,0.4016,9.1217,0.6811
72,1,0.0529,7.5157,1.9249,10.1287,0.8987
72,2,0.9667,7.7005,2.0148,10.0018,0.9182
72,3,2.0936,7.3596,3.3033,10.5041,0.8764
72,4,2.1411,7.5328,3.6903,9.1078,0.888
72,5,2.2861,6.813,-1.6661,9.7148,0.869
72,6,2.6979,8.4944,-0.9531,10.9833,0.8508
72,7,2.9376,7.4935,1.9069,10.4423,0.9421
72,8,3.3121,6.8737,1.9193,11.0507,0.8717
72,9,3.5356,7.9975,2.0958,9.1808,0.7615
72,10,3.7368,7.3205,8.7583,8.8225,0.87
72,11,3.0304,7.6455,1.8073,10.101,0.8534
72,12,3.0975,7.5322,3.2814,9.8222,0.9514
72,13,3.0489,7.529,2.577,9.4813,0.8925
72,14,3.2088,6.9935,2.7361,8.5092,0.8537
72,15,2.9122,7.206,-0.0786,8.5801,0.9193
73,1,0.5824,8.3388,1.7885,10.2384,0.4924
73,2,1.1238,8.094,1.5821,9.326,0.4359
73,3,1.1209,8.319,3.5391,10.2431,0.445
73,4,1.4332,8.3385,2.9277,9.4348,0.4269
73,5,1.3035,8.3925,-1.946,9.7354,0.4798
73,6,1.3422,8.8898,-1.1697,10.3449,0.4808
73,7,1.2555,8.6049,1.309,10.3144,0.4954
73,8,0.9831,8.0648,2.5293,10.0185,0.4201
73,9,1.0497,8.4032,1.9618,9.648,0.3918
73,10,1.9296,8.6438,9.0075,8.7261,0.5159
73,11,2.4411,8.836,2.1207,8.9852,0.4542
73,12,2.9276,8.2403,3.1547,9.7212,0.3168
73,13,2.8287,8.2381,3.0597,9.2092,0.5247
73,14,2.8147,8.438,2.0347,9.1169,0.3681
73,15,2.543,8.1788,0.7451,9.2657,0.494
74,1,-0.2353,8.7589,2.0699,10.5005,0.6525
74,2,1.62,8.7398,1.4274,10.4951,0.7229
74,3,2.6542,8.2347,3.5395,10.5441,0.6348
74,4,2.8624,8.7092,2.6443,9.7798,0.7425
74,5,2.9663,9.0587,-2.2554,9.2245,0.7077
74,6,3.0077,8.4939,-0.6328,10.9895,0.7438
74,7,3.8696,8.8897,1.8964,10.5128,0.6602
74,8,3.9779,8.7194,1.6149,10.6502,0.7072
74,9,3.8481,9.0761,2.1315,9.2557,0.7496
74,10,4.5486,8.9147,8.0593,9.3315,0.6689
74,11,4.6663,8.8958,2.2137,9.8878,0.6509
74,12,4.1099,9.3063,3.389,10.2512,0.6724
74,13,4.0295,8.7212,3.0385,9.117,0.7277
74,14,4.1755,8.4094,2.4584,9.1366,0.7094
74,15,3.6259,8.3437,0.5098,8.8662,0.6452
75,1,-1.2145,9.4292,1.6192,9.9038,0.6249
75,2,-0.3608,9.1604,2.2555,10.053,0.6226
75,3,0.3529,8.9196,3.8197,9.933,0.5605
75,4,0.4005,9.2528,3.2274,10.3796,0.5541
75,5,0.1138,9.213,-1.4339,9.221,0.4696
75,6,-0.3428,8.6878,-1.0031,10.981,0.5233
75,7,0.2697,9.1988,2.2888,9.3881,0.6089
75,8,0.4583,9.4642,2.3931,10.9003,0.5501
75,9,0.2226,9.0531,2.0307,9.8932,0.5006
75,10,0.8414,9.5912,9.0115,9.0885,0.6106
75,11,0.9483,9.6281,2.1641,10.0496,0.7
75,12,0.9102,9.1928,3.4879,9.6645,0.6873
75,13,0.6351,9.0961,2.6573,9.5643,0.6112
75,14,1.1172,9.3509,1.8502,8.933,0.5905
75,15,1.1644,8.9468,-0.014,8.9487,0.501
76,1,0.4602,10.5205,1.687,10.2796,0.7677
76,2,1.6117,10.5596,2.1095,10.2167,0.7879
76,3,2.3993,10.219,3.1877,10.0961,0.726
76,4,2.5219,10.5502,2.8922,9.4556,0.7947
76,5,2.4318,10.5853,-2.0239,9.9918,0.9001
76,6,2.8376,10.6406,-1.0937,11.1425,0.7199
76,7,2.7936,10.2184,1.968,9.5873,0.8243
76,8,2.8313,10.6459,1.9243,10.2054,0.7906
76,9,3.5483,10.5434,2.4892,9.2,0.8418
76,10,4.3505,10.2355,8.2689,9.288,0.7558
76,11,3.8045,10.4908,1.9011,9.3977,0.8377
76,12,3.7281,10.4935,3.5579,9.6288,0.7809
76,13,3.5711,10.6853,3.0852,9.1691,0.7864
76,14,3.2579,10.037,2.3801,9.4452,0.739
76,15,2.9539,10.2191,0.5868,9.3519,0.7753
77,1,-0.1923,7.9145,1.3402,9.9197,0.7005
77,2,0.5294,7.9939,2.0754,9.9445,0.6434
77,3,1.1675,7.6928,3.0517,9.4785,0.6384
77,4,1.8937,7.606,2.7446,10.1094,0.6653
77,5,1.5616,7.5614,-2.2741,10.2588,0.6185
77,6,2.0189,7.7781,-0.5255,10.8233,0.6854
77,7,2.0025,7.3302,1.8279,10.1839,0.4859
77,8,1.8604,7.2238,1.8846,10.1501,0.6036
77,9,2.4684,7.3239,2.7177,9.9936,0.5634
77,10,2.9752,7.5332,8.7442,9.1784,0.5885
77,11,2.1705,7.6908,1.9988,9.3505,0.5768
77,12,2.5788,7.6567,2.9121,9.6944,0.69
77,13,2.3641,7.6434,2.8819,9.7991,0.6476
77,14,2.3578,7.2253,2.4209,9.1263,0.5899
77,15,2.4834,7.544,0.3143,8.471,0.6104
78,1,0.1842,10.1869,1.6506,10.0977,0.5532
78,2,0.6002,9.8973,2.2709,10.1543,0.5187
78,3,1.5303,10.3808,2.9952,9.7673,0.6185
78,4,1.6334,9.9629,2.446,10.0489,0.4193
78,5,1.8999,9.9794,-1.3304,9.9049,0.4787
78,6,2.2725,9.8987,-0.8338,10.8522,0.535
78,7,2.0535,10.227,1.9214,10.1192,0.482
78,8,1.8638,9.9578,2.0529,10.5128,0.4774
78,9,2.431,10.0958,2.0641,9.4891,0.5326
78,10,3.204,9.9005,8.5206,8.8854,0.5215
78,11,3.0501,9.9843,2.0694,10.1819,0.5119
78,12,2.7693,9.7215,3.4747,9.4953,0.4299
78,13,3.0265,9.9031,2.8415,8.8029,0.5345
78,14,2.7691,9.4946,2.5963,8.6344,0.5295
78,15,2.7658,10.0874,0.3139,9.5809,0.4246
79,1,0.617,10.9158,2.0028,10.3477,1.0104
79,2,1.4378,10.9581,2.5134,9.8456,0.8781
79,3,1.7575,11.2602,3.5837,9.908,1.0146
79,4,2.5059,10.9415,3.021,9.5976,0.9529
79,5,2.4783,10.9411,-1.7136,9.6594,0.9024
79,6,2.4132,11.0314,-0.9252,10.8398,0.9525
79,7,2.361,11.4563,1.6792,9.6803,1.0877
79,8,3.239,10.6684,2.2479,9.6166,0.9369
79,9,3.4114,10.611,1.4355,8.9836,0.9936
79,10,3.5069,10.9207,8.9104,9.6145,1.0381
79,11,3.1804,10.3841,1.8955,9.6139,0.9358
79,12,3.3367,11.4102,3.6535,9.7225,1.0036
79,13,2.8348,11.0939,3.18,9.2568,1.0516
79,14,2.896,10.92,2.2648,9.0093,1.0121
79,15,2.8343,10.6478,0.6222,9.4438,0.8516
80,1,-1.4066,9.2458,1.7506,9.9938,0.5086
80,2,-0.2944,9.1021,1.8774,9.8834,0.4898
80,3,0.3659,9.4041,3.1414,9.9666,0.4427
80,4,0.7856,9.1349,3.0781,9.0909,0.4812
80,5,0.5645,8.799,-2.1407,10.1157,0.4892
80,6,0.3732,8.6619,-1.1222,11.221,0.4715
80,7,0.4766,9.1559,1.7858,10.3469,0.5322
80,8,0.6619,8.8144,1.2421,9.7953,0.3976
80,9,0.9163,8.9052,1.6265,9.349,0.4898
80,10,1.4502,8.4331,8.667,8.7824,0.5097
80,11,1.333,8.7336,1.912,9.6035,0.3519
80,12,0.8088,8.9212,3.5622,9.4445,0.4336
80,13,0.9112,8.7017,2.5534,9.534,0.4297
80,14,0.5583,8.8888,1.9219,8.827,0.4945
80,15,0.4552,9.2458,0.1145,9.0724,0.4911
81,1,-0.3082,8.8137,1.1667,10.5643,0.6713
81,2,0.5238,9.4548,2.21,10.201,0.518
81,3,0.9197,9.4282,3.377,10.6242,0.608
81,4,1.8962,9.6486,3.5039,9.6644,0.5741
81,5,2.2758,9.727,-2.0632,9.7873,0.6693
81,6,2.3161,9.508,-0.9831,11.1984,0.5589
81,7,2.4798,9.117,2.3497,9.8192,0.6828
81,8,2.2125,9.161,2.455,10.7051,0.6635
81,9,2.3311,9.4362,2.0737,9.2223,0.704
81,10,2.5157,8.717,8.8073,9.093,0.6157
81,11,2.514,9.7701,2.4777,9.8268,0.6024
81,12,2.9902,9.5338,3.0304,9.9477,0.6424
81,13,3.0454,9.9046,2.7023,9.4813,0.5719
81,14,2.2586,9.373,1.9958,8.9615,0.4857
81,15,1.9949,9.4747,0.3942,9.1065,0.5404
82,1,0.0998,11.2197,1.8348,10.1552,0.5835
82,2,1.2629,10.8402,2.4552,10.1987,0.6677
82,3,2.3422,11.2765,3.1081,10.3161,0.5965
82,4,2.7367,11.3152,3.0496,9.6975,0.662
82,5,3.0698,10.4764,-1.1124,9.532,0.6055
82,6,2.8575,10.6901,-1.178,10.9064,0.5079
82,7,3.0245,10.9462,1.9491,9.4336,0.6773
82,8,3.0664,11.302,1.9496,9.9757,0.611
82,9,3.5058,10.5193,2.471,9.2467,0.5056
82,10,3.3015,10.7214,8.5231,8.6678,0.6846
82,11,2.7695,10.8902,2.4156,9.8684,0.5946
82,12,3.1845,10.6298,3.3275,9.5379,0.6077
82,13,3.2414,11.1614,2.5401,9.8942,0.6359
82,14,2.5914,11.1995,3.0124,8.4459,0.5863
82,15,2.1472,10.9305,0.4791,9.2056,0.5648
83,1,0.7057,12.3152,1.2451,10.5166,0.4917
83,2,2.03,11.955,2.0035,10.1078,0.4457
83,3,2.8054,12.1707,2.8364,10.4137,0.4687
83,4,3.8158,11.8897,3.6471,9.7979,0.4645
83,5,3.9604,12.2434,-1.6782,9.5696,0.4739
83,6,3.954,12.0196,-0.3306,10.4495,0.5882
83,7,3.3282,12.2729,2.28,9.7075,0.5546
83,8,3.8252,11.9672,1.7504,9.8637,0.5006
83,9,4.1044,12.3939,2.1024,9.2337,0.5298
83,10,4.3895,12.464,8.9385,9.2066,0.4665
83,11,4.3495,12.0182,2.0472,9.8223,0.5471
83,12,3.897,12.188,3.3141,9.6193,0.4651
83,13,4.2565,11.9746,3.0499,9.0243,0.4995
83,14,3.9741,12.3394,1.9789,9.1766,0.5677
83,15,3.6259,11.936,0.7268,9.1733,0.4004
84,1,0.2148,8.2652,2.1543,10.2923,0.5916
84,2,1.25,8.6857,2.207,9.4041,0.561
84,3,1.911,8.2311,3.6895,10.1326,0.5664
84,4,1.6845,8.3554,2.3598,9.4822,0.5978
84,5,1.2868,8.1884,-2.0688,10.2081,0.6221
84,6,1.6192,8.2996,-1.0798,11.0147,0.5635
84,7,1.6656,8.355,2.9107,9.5882,0.4525
84,8,1.4002,7.785,1.5798,9.9394,0.4919
84,9,1.3723,8.4109,1.8782,9.3795,0.5827
84,10,2.0175,8.1761,8.8152,8.615,0.4187
84,11,1.9574,8.403,2.761,9.7893,0.579
84,12,2.6659,8.3446,3.7713,9.1368,0.5587
84,13,2.4422,8.34,3.4032,9.0464,0.5364
84,14,2.4107,7.5902,1.9523,8.5484,0.5791
84,15,2.1418,8.3526,0.6167,9.1681,0.5981
85,1,0.1096,9.4753,2.0085,10.0398,0.6477
85,2,0.7997,9.575,1.9854,10.2601,0.6723
85,3,1.7694,10.0214,3.6278,10.3464,0.6886
85,4,1.6098,9.3169,2.8355,8.9268,0.7863
85,5,1.1663,9.5637,-2.0284,9.8815,0.6839
85,6,0.9202,9.7341,-1.3058,10.579,0.5973
85,7,1.163,9.6552,1.4407,9.4523,0.7025
85,8,1.8069,10.1992,2.5777,9.9794,0.7305
85,9,1.7114,9.4224,1.5814,9.4297,0.694
85,10,2.2763,9.7343,8.4802,8.8518,0.7081
85,11,2.0715,9.2486,2.4202,9.2108,0.6738
85,12,2.809,9.4107,3.1016,10.3354,0.6601
85,13,2.24,9.7327,2.9356,9.378,0.8292
85,14,2.12,9.2655,2.0763,8.8872,0.6164
85,15,2.3106,10.1097,0.4149,9.1295,0.6718
86,1,-0.1981,12.8466,1.7121,10.6887,0.9447
86,2,0.6453,12.6116,1.7249,10.1158,0.9233
86,3,1.3905,12.633,2.7619,9.605,0.9176
86,4,1.8373,12.6793,2.6194,9.6881,0.8878
86,5,2.6553,12.7129,-1.7013,9.4285,0.8162
86,6,2.25,12.5796,-0.9047,11.1335,1.0665
86,7,2.2175,12.9045,1.8178,9.735,0.854
86,8,2.6349,12.7572,1.5852,10.5238,0.8928
86,9,2.657,12.6297,1.9199,9.5197,0.8318
86,10,2.8821,12.5117,8.4383,8.5645,0.957
86,11,3.7568,13.1186,2.4624,9.3561,0.8356
86,12,3.7001,13.2949,3.2617,9.8512,0.8585
86,13,3.0738,12.5544,2.2983,8.8387,0.8911
86,14,3.114,12.7494,1.9804,8.6428,0.9327
86,15,2.8594,12.7667,0.6332,9.3615,0.9623
87,1,0.4964,8.3378,2.1056,10.6676,0.4459
87,2,1.0248,7.4968,2.391,9.8827,0.5708
87,3,1.3249,8.3997,2.7266,9.6741,0.4857
87,4,2.3785,8.0767,3.6494,10.4321,0.5405
87,5,2.5781,8.118,-1.6057,9.5703,0.5454
87,6,2.2269,7.8748,-0.8989,10.8127,0.577
87,7,2.5335,8.0329,2.6037,10.2458,0.6031
87,8,2.3178,8.1446,2.3282,10.7078,0.4381
87,9,2.4261,8.4412,1.947,9.2319,0.4729
87,10,3.1201,7.6276,9.3328,9.1907,0.5328
87,11,2.9972,8.337,2.4255,10.064,0.5041
87,12,3.2754,8.279,3.1129,9.7725,0.5556
87,13,3.3634,7.515,3.1224,9.165,0.571
87,14,3.3504,8.5307,2.7088,9.2815,0.6078
87,15,3.228,8.058,0.6313,9.4369,0.5202
88,1,0.165,8.7357,2.3302,9.8918,0.7657
88,2,0.8465,9.0603,2.2414,10.0862,0.7372
88,3,1.3067,8.8159,2.7569,9.7151,0.8186
88,4,1.2683,9.2007,3.4748,9.1606,0.747
88,5,1.1506,8.4843,-1.5254,9.5487,0.8166
88,6,1.2276,8.9585,-1.0422,10.8339,0.7889
88,7,1.8605,8.3732,2.3204,10.0163,0.8461
88,8,2.7288,8.762,1.5098,10.1586,0.7922
88,9,2.7654,8.9252,2.4909,9.6126,0.758
88,10,3.5162,8.79,8.4237,9.0821,0.7833
88,11,3.4753,8.0949,2.5035,9.4609,0.725
88,12,3.4007,8.9387,3.6475,10.0142,0.8966
88,13,2.9386,8.6722,3.0109,9.6082,0.7546
88,14,2.803,8.6264,1.6714,8.9189,0.6993
88,15,3.0253,8.9787,0.2264,9.7204,0.7205
89,1,-0.1112,7.4068,1.4523,9.9574,0.9956
89,2,0.0115,7.4567,2.0322,10.183,0.9872
89,3,0.7292,7.3811,2.4559,9.9808,0.9577
89,4,1.6982,7.8202,2.823,9.9504,0.9849
89,5,1.2093,7.3164,-2.0075,9.8791,0.9848
89,6,1.2301,7.2826,-0.889,11.2329,0.9099
89,7,1.3594,7.6134,2.0881,10.2896,1.0029
89,8,1.2932,7.6036,2.0574,10.1226,1.0324
89,9,1.5282,7.2426,1.8717,9.8393,0.8456
89,10,2.0576,7.4362,8.2012,9.2903,1.0304
89,11,2.0574,6.6304,2.5517,9.5206,1.0409
89,12,2.2885,7.1629,3.4693,9.6584,0.9031
89,13,2.0183,7.1934,2.6517,9.1142,1.0202
89,14,2.4455,7.5904,1.9009,8.6548,1.0008
89,15,1.9788,7.3918,0.695,9.2289,0.9824
90,1,0.1675,11.0134,2.0717,10.09,0.7855
90,2,1.4453,10.9998,2.0139,10.212,0.7596
90,3,1.6284,11.1115,2.5465,10.5112,0.792
90,4,2.5807,10.9529,3.1176,9.6074,0.8558
90,5,2.2503,10.9948,-1.6203,9.6416,0.895
90,6,2.0101,10.9474,-0.8561,11.0742,0.764
90,7,2.8851,10.9525,2.1144,10.3435,0.7427
90,8,3.123,11.6157,1.9142,9.8525,0.7858
90,9,2.6836,11.0746,1.8527,9.8999,0.7505
90,10,3.2566,11.2375,8.0231,9.1362,0.9621
90,11,3.4453,10.5692,2.1246,9.7267,0.8142
90,12,3.2557,10.5937,3.7774,9.8476,0.8425
90,13,3.0562,11.2914,2.8309,9.3184,0.7595
90,14,3.3939,11.1119,2.1697,8.6214,0.774
90,15,2.816,10.7168,0.3342,9.2218,0.7103
91,1,0.4171,9.1845,1.9313,10.9254,0.7544
91,2,1.3873,8.7191,2.8573,10.5882,0.7591
91,3,1.9473,9.3022,3.122,9.6777,0.8022
91,4,2.4837,8.9494,2.8573,9.1167,0.7703
91,5,2.2944,8.8267,-1.3244,9.4617,0.7058
91,6,2.8258,8.8697,-0.6447,10.5978,0.8269
91,7,3.0229,8.8827,2.405,9.5797,0.8123
91,8,2.6498,9.1535,2.0229,9.3535,0.7264
91,9,2.2433,8.601,2.0668,9.3077,0.7173
91,10,2.5362,8.6798,9.0419,8.9991,0.7328
91,11,2.971,8.9962,2.2787,8.8285,0.8096
91,12,2.8642,8.5794,2.9794,9.639,0.7207
91,13,3.059,8.3105,2.5726,9.6969,0.7121
91,14,2.6934,9.0011,1.76,9.0681,0.7526
91,15,2.6655,8.9679,0.5119,9.4296,0.8174
92,1,0.1087,9.5069,2.4264,10.7981,1.0535
92,2,1.1507,9.2786,1.6002,9.9985,1.102
92,3,1.7575,9.4131,3.4216,9.6018,1.0189
92,4,2.0774,9.0429,2.7213,9.3618,1.1124
92,5,2.6005,9.3275,-1.9062,10.0266,1.107
92,6,2.4797,9.3814,-0.945,10.4727,1.1386
92,7,3.0411,9.4886,2.3479,9.73,1.0934
92,8,3.2226,9.8079,1.8868,9.854,1.0162
92,9,3.8102,9.307,1.9121,8.8606,1.065
92,10,4.2117,9.4288,8.8882,9.3692,1.0613
92,11,3.9242,9.4081,2.048,9.5031,1.029
92,12,4.0852,9.1947,3.3654,9.9058,1.0831
92,13,3.2167,9.3129,2.5157,9.1316,1.0437
92,14,3.0862,9.7061,2.3455,8.9919,1.1097
92,15,3.5749,9.4617,0.3365,9.1621,1.0028
93,1,0.1294,11.4032,2.0312,10.4087,0.3074
93,2,1.1061,11.7358,1.5926,10.2277,0.2732
93,3,2.0033,10.9748,3.0376,9.8715,0.262
93,4,2.2588,10.511,3.2695,9.534,0.2602
93,5,1.8282,10.5821,-1.7434,9.2461,0.3418
93,6,1.4747,10.9139,-0.7875,10.5985,0.3159
93,7,2.1528,11.2385,2.5595,10.7343,0.3233
93,8,2.6188,10.515,2.4784,10.4726,0.2946
93,9,2.8511,10.9729,1.8927,9.576,0.2656
93,10,2.7971,10.7324,8.3904,8.9245,0.3567
93,11,2.2768,10.6448,1.9601,9.7323,0.2597
93,12,2.339,11.6826,3.013,9.6771,0.3004
93,13,2.8506,11.2356,3.1924,9.1434,0.2569
93,14,3.3086,11.0206,2.8219,8.2038,0.3285
93,15,2.7816,10.9432,0.3018,9.306,0.2908
94,1,-0.3458,9.1972,1.7908,10.6221,0.7711
94,2,0.5105,8.8781,2.1221,9.6753,0.7593
94,3,1.3048,9.6962,2.334,9.8208,0.8706
94,4,1.8114,9.2849,3.1376,9.4318,0.6722
94,5,2.4667,8.8262,-1.9954,9.5232,0.8716
94,6,2.754,9.124,-1.0151,10.4771,0.8078
94,7,2.0176,8.9847,1.3164,10.0976,0.8336
94,8,2.414,9.1118,2.1629,10.2178,0.7448
94,9,2.4827,8.9379,1.5845,8.8185,0.8474
94,10,2.5772,9.0853,8.5734,9.0387,0.7305
94,11,2.3499,8.4228,1.921,9.6486,0.8148
94,12,2.4045,9.2973,3.6759,10.0915,0.8079
94,13,2.9285,8.7646,3.13,9.7391,0.8014
94,14,2.987,8.6012,1.9565,9.1341,0.7975
94,15,2.2449,9.0542,0.1091,9.1532,0.7077
95,1,0.2373,10.7929,1.6081,10.012,0.7133
95,2,0.9873,10.9835,2.1305,9.801,0.7286
95,3,1.2422,10.8894,2.5202,9.8654,0.6264
95,4,2.1368,11.6659,3.3078,9.6235,0.7227
95,5,2.198,11.0623,-2.0671,9.9183,0.6743
95,6,2.6866,11.0552,-0.6933,10.6036,0.6494
95,7,2.7386,11.1109,1.5582,9.5809,0.7042
95,8,2.8197,11.2705,1.8748,10.3854,0.612
95,9,2.7375,11.0898,1.7608,9.2421,0.6357
95,10,3.4753,11.3798,7.599,8.9551,0.6349
95,11,3.2761,10.9852,2.1906,10.1904,0.5888
95,12,3.9089,11.0685,3.1197,9.5331,0.6179
95,13,3.6472,11.5625,3.2385,9.3828,0.5741
95,14,3.871,11.6311,2.0468,9.1671,0.6897
95,15,2.7551,11.1838,0.0402,9.1088,0.7262
96,1,-0.2458,10.1364,1.9992,10.2137,0.44
96,2,0.4527,9.8349,1.8039,10.3242,0.5144
96,3,0.376,10.2789,3.4912,9.7746,0.6096
96,4,0.7474,10.362,2.8557,10.0437,0.5407
96,5,0.8087,10.3329,-1.4874,9.8655,0.4821
96,6,1.1023,10.1329,-0.888,11.0552,0.4329
96,7,0.22,10.0471,1.7785,9.6739,0.5229
96,8,0.6942,9.9237,1.7648,10.3996,0.4933
96,9,1.3012,10.5968,2.3284,9.7041,0.5086
96,10,2.2132,10.0639,8.6466,9.3203,0.5038
96,11,1.5736,10.0861,2.3273,10.1786,0.5852
96,12,1.4967,10.2676,3.5263,10.0416,0.4779
96,13,1.6035,10.4325,2.6795,9.1453,0.6124
96,14,1.5284,9.9161,2.0395,8.9773,0.467
96,15,1.8779,10.2341,0.7592,9.4176,0.4979
97,1,-0.4041,8.5779,1.7651,10.3832,0.6561
97,2,1.1497,7.7608,1.6368,10.1049,0.5825
97,3,1.2339,8.2195,3.0449,9.8752,0.5801
97,4,2.083,8.9595,3.2636,9.695,0.605
97,5,1.791,8.1043,-1.9447,9.8528,0.5935
97,6,1.9685,8.5722,-0.7876,11.0492,0.6438
97,7,2.2281,8.2415,2.2731,9.6792,0.5769
97,8,2.7268,7.8596,2.7229,9.8176,0.5093
97,9,2.6186,8.3604,1.7223,9.6156,0.6476
97,10,3.2104,8.9261,8.1882,9.4056,0.6325
97,11,3.0886,8.0851,2.0546,9.8751,0.615
97,12,2.8045,8.4585,2.9655,9.7057,0.5272
97,13,2.764,8.451,2.9404,10.0172,0.5839
97,14,2.6859,8.1783,2.1114,8.8602,0.6306
97,15,2.8366,7.9084,0.0919,9.0823,0.5779
98,1,-0.2134,8.9701,1.4655,10.1755,0.5818
98,2,1.4658,9.4721,1.955,10.1215,0.7078
98,3,1.8807,8.9434,3.3392,9.8213,0.6294
98,4,2.168,9.5555,3.153,9.4583,0.5768
