firm_id,year,investment,value,capital,sales,sector
47,2015,4.1905,5.4882,4.9438,8.4988,Finance
47,2016,3.3795,4.5707,5.5453,7.3038,Finance
47,2017,2.5608,1.8277,4.9999,6.1101,Finance
47,2018,4.3377,4.6865,5.9519,7.368,Finance
47,2019,3.7403,5.8002,4.8928,5.2905,Finance
48,2000,3.6425,4.5249,4.1127,4.6063,Healthcare
48,2001,4.8871,4.9661,3.7041,7.4596,Healthcare
48,2002,4.2088,4.7216,4.906,4.4802,Healthcare
48,2003,3.467,4.5174,3.5217,7.1563,Healthcare
48,2004,4.9786,5.1138,4.2266,6.0553,Healthcare
48,2005,3.4149,4.591,3.7229,1.807,Healthcare
48,2006,4.2634,7.1649,3.8752,4.9661,Healthcare
48,2007,2.0275,1.6904,4.1983,6.6027,Healthcare
48,2008,2.9581,4.1812,4.5067,5.2692,Healthcare
48,2009,3.8048,3.6946,4.6662,1.4159,Healthcare
48,2010,5.1062,5.3287,3.4021,8.3774,Healthcare
48,2011,4.0486,5.1157,4.124,6.3049,Healthcare
48,2012,3.9856,7.4333,4.6007,6.7987,Healthcare
48,2013,3.9761,7.9267,3.3428,5.1481,Healthcare
48,2014,2.913,3.8404,4.1426,6.9567,Healthcare
48,2015,3.5695,5.0008,4.016,9.3027,Healthcare
48,2016,4.8406,5.2945,4.1827,4.6769,Healthcare
48,2017,4.9634,3.8033,3.708,9.0006,Healthcare
48,2018,3.6192,5.9426,3.4426,6.7174,Healthcare
48,2019,3.4042,4.6407,3.2516,4.435,Healthcare
49,2000,3.2493,3.3985,5.1341,9.9823,Healthcare
49,2001,3.7573,4.5806,5.1852,6.705,Healthcare
49,2002,4.2742,3.5035,4.8646,7.2177,Healthcare
49,2003,4.5871,6.555,4.5299,5.5152,Healthcare
49,2004,4.6119,7.8523,4.0943,4.5666,Healthcare
49,2005,3.8001,5.3672,4.9689,6.3021,Healthcare
49,2006,4.7167,5.1669,4.3032,8.8466,Healthcare
49,2007,3.9481,5.2287,4.459,5.4426,Healthcare
49,2008,4.3765,6.7734,4.5089,5.9518,Healthcare
49,2009,4.5387,6.741,4.6645,8.6214,Healthcare
49,2010,3.662,4.8265,4.4399,5.4594,Healthcare
49,2011,4.0949,5.3789,4.7569,6.9185,Healthcare
49,2012,3.9068,5.979,4.4948,7.5792,Healthcare
49,2013,2.8002,3.2935,5.0241,5.6458,Healthcare
49,2014,3.91,6.8189,5.156,6.5577,Healthcare
49,2015,4.1981,7.6022,4.787,7.19,Healthcare
49,2016,4.0557,6.7475,4.9286,5.2784,Healthcare
49,2017,3.3495,3.1316,5.5907,7.4684,Healthcare
49,2018,2.2583,2.045,4.2745,5.0154,Healthcare
49,2019,3.3873,6.0631,4.2502,4.7848,Healthcare
50,2000,1.4396,3.8597,4.9838,3.2513,Finance
50,2001,2.8303,5.4307,5.4844,5.0938,Finance
50,2002,2.4368,7.3027,4.6016,4.5321,Finance
50,2003,1.6886,4.0146,5.3965,5.2784,Finance
50,2004,1.5281,4.4337,4.7443,7.1016,Finance
50,2005,1.485,5.4151,4.4334,2.8938,Finance
50,2006,1.3913,3.0537,4.3095,2.4456,Finance
50,2007,2.0182,3.8632,4.9575,4.6517,Finance
50,2008,2.539,5.0373,4.3398,6.8302,Finance
50,2009,2.4097,4.5493,4.7383,6.52,Finance
50,2010,2.4047,5.9126,5.3392,4.6229,Finance
50,2011,3.7289,9.149,4.5831,8.1049,Finance
50,2012,2.0868,5.1487,5.2314,4.8149,Finance
50,2013,1.4329,3.7374,4.2199,6.8324,Finance
50,2014,2.5318,7.1274,4.4922,5.347,Finance
50,2015,1.0381,2.6168,4.1429,4.4362,Finance
50,2016,1.5265,2.9166,4.735,4.9109,Finance
50,2017,2.0354,4.1073,5.0178,7.3212,Finance
50,2018,3.0212,4.5757,4.7358,6.6498,Finance
50,2019,1.4685,4.0714,5.1966,7.7426,Finance
51,2000,3.9694,4.9527,4.2195,6.6498,Healthcare
51,2001,3.2549,5.4121,4.6093,3.0999,Healthcare
51,2002,4.5796,6.6034,4.3082,9.8059,Healthcare
51,2003,3.3338,5.1368,4.6638,6.6753,Healthcare
51,2004,4.0049,4.1571,4.7206,6.9264,Healthcare
51,2005,4.2967,6.522,4.7521,5.3217,Healthcare
51,2006,3.8326,3.7734,4.0909,8.0037,Healthcare
51,2007,2.5525,2.5511,4.1632,4.0324,Healthcare
51,2008,4.0574,6.8089,4.2374,7.0977,Healthcare
51,2009,3.4688,6.7128,4.4236,2.2567,Healthcare
51,2010,3.6189,3.8116,4.554,7.219,Healthcare
51,2011,2.1516,4.4014,4.8024,4.0568,Healthcare
51,2012,3.5996,3.6246,4.1799,6.4986,Healthcare
51,2013,5.1673,5.4899,3.8787,8.4432,Healthcare
51,2014,4.983,7.5981,5.3814,7.4809,Healthcare
51,2015,3.9847,6.0543,4.0666,8.2039,Healthcare
51,2016,4.3238,6.5536,4.8537,8.0175,Healthcare
51,2017,4.1524,6.2296,4.5317,5.0563,Healthcare
51,2018,3.6213,4.9998,4.6197,7.077,Healthcare
51,2019,4.0248,6.625,4.5185,2.8951,Healthcare
52,2000,3.3726,6.1175,5.0436,4.7635,Finance
52,2001,5.2587,7.1592,5.3831,8.5068,Finance
52,2002,3.8382,4.3107,5.0221,5.3069,Finance
52,2003,1.9824,2.3928,5.6641,2.6376,Finance
52,2004,4.3597,6.5679,5.4249,9.6247,Finance
52,2005,3.6867,5.5247,5.4374,7.0121,Finance
52,2006,3.3688,4.5559,4.9947,7.3761,Finance
52,2007,2.4753,4.6398,5.103,4.2352,Finance
52,2008,3.9283,8.832,4.7224,6.5113,Finance
52,2009,3.7179,4.0367,5.0563,6.4636,Finance
52,2010,3.1969,3.72,4.7829,4.5213,Finance
52,2011,3.9745,5.1279,5.7228,5.6943,Finance
52,2012,3.4361,6.7707,5.2177,3.2992,Finance
52,2013,5.232,8.4176,5.2657,5.3759,Finance
52,2014,3.8702,5.986,5.1075,7.7529,Finance
52,2015,3.0146,3.0944,5.2766,4.6557,Finance
52,2016,4.2454,7.9563,6.1835,9.4331,Finance
52,2017,2.8053,4.9708,5.0775,3.415,Finance
52,2018,2.7635,3.7434,4.9374,5.5317,Finance
52,2019,2.6874,3.3809,5.4094,4.8184,Finance
53,2000,2.7963,6.2545,4.6396,5.6757,Technology
53,2001,4.1682,5.3582,5.6755,8.4687,Technology
53,2002,3.7075,5.5176,5.5012,4.228,Technology
53,2003,3.3392,6.9298,5.253,5.1877,Technology
53,2004,2.6161,3.7968,5.853,7.1781,Technology
53,2005,3.5932,7.0492,5.6715,6.1677,Technology
53,2006,3.2506,4.2213,4.9289,6.3153,Technology
53,2007,3.6966,8.246,5.3913,4.2625,Technology
53,2008,3.2854,5.8981,4.4946,5.8711,Technology
53,2009,2.7116,3.6196,5.7672,8.0368,Technology
53,2010,2.9997,1.9619,5.7632,3.1029,Technology
53,2011,3.4823,6.2134,5.3326,4.7448,Technology
53,2012,3.2929,4.4387,5.8659,2.732,Technology
53,2013,3.5524,4.7667,5.1369,6.9666,Technology
53,2014,3.9108,6.1493,5.2633,8.2058,Technology
53,2015,3.7251,6.5156,5.8168,5.6699,Technology
53,2016,3.1949,6.8356,5.3744,4.1901,Technology
53,2017,2.3109,3.2377,5.6248,4.2428,Technology
53,2018,3.3459,7.1388,5.4244,5.4653,Technology
53,2019,2.4003,4.1314,5.4855,5.4584,Technology
54,2000,4.037,1.6156,4.359,7.6413,Finance
54,2001,3.1643,3.2323,4.2231,4.796,Finance
54,2002,4.7649,5.327,4.6268,6.7831,Finance
54,2003,2.8221,3.5318,4.2547,5.4502,Finance
54,2004,2.927,4.8679,4.5121,4.6594,Finance
54,2005,3.3081,5.5074,4.2144,5.4053,Finance
54,2006,3.4677,4.7279,3.8921,6.6058,Finance
54,2007,3.9081,4.2585,4.8708,7.6469,Finance
54,2008,3.1259,3.124,4.7057,5.5464,Finance
54,2009,3.2736,5.0329,5.4213,3.8329,Finance
54,2010,3.0933,1.9026,4.0883,7.7995,Finance
54,2011,3.312,3.971,4.4223,4.3833,Finance
54,2012,3.786,3.6083,4.4544,6.4695,Finance
54,2013,4.4922,4.6409,4.9016,5.9553,Finance
54,2014,3.4309,4.68,4.303,5.7146,Finance
54,2015,4.6068,6.4399,4.0374,5.1234,Finance
54,2016,4.8019,7.3752,4.989,7.1163,Finance
54,2017,1.5331,3.3233,4.3792,-0.4477,Finance
54,2018,5.9578,7.9892,4.8573,8.0456,Finance
54,2019,4.3924,3.8311,4.8107,4.3575,Finance
55,2000,5.1521,5.2588,5.5527,6.7343,Finance
55,2001,5.0138,5.7663,5.495,6.639,Finance
55,2002,5.9344,8.6669,5.4081,8.295,Finance
55,2003,4.2333,4.1866,5.5586,6.3559,Finance
55,2004,4.2992,2.3049,5.9099,4.5076,Finance
55,2005,4.8222,7.2356,5.2461,3.1114,Finance
55,2006,5.0336,3.7499,5.6082,5.3722,Finance
55,2007,3.8937,4.4576,5.1173,2.4753,Finance
55,2008,3.6988,3.3234,5.1671,4.8687,Finance
55,2009,4.1136,4.4619,5.5523,5.4733,Finance
55,2010,3.564,3.7394,4.7806,4.7582,Finance
55,2011,5.3947,6.0147,6.3889,6.0752,Finance
55,2012,3.8871,5.1212,5.0875,5.575,Finance
55,2013,3.8498,3.9784,5.5487,5.4102,Finance
55,2014,5.2065,6.4938,6.032,1.6365,Finance
55,2015,3.876,5.3825,5.2195,3.6695,Finance
55,2016,4.2471,2.2309,4.6436,7.1568,Finance
55,2017,4.2211,6.3796,5.3867,7.4477,Finance
55,2018,4.8989,5.2773,5.2148,2.6902,Finance
55,2019,4.2458,7.0861,4.6542,4.5335,Finance
56,2000,4.3701,5.1859,5.4045,7.9295,Healthcare
56,2001,4.2469,3.8124,5.3734,4.7075,Healthcare
56,2002,4.5449,4.6936,5.7475,5.7993,Healthcare
56,2003,5.5492,6.2059,4.8422,8.5952,Healthcare
56,2004,3.2288,3.8439,4.6509,5.3492,Healthcare
56,2005,3.93,4.3396,5.1279,5.0915,Healthcare
56,2006,3.9825,4.6675,5.2552,5.7173,Healthcare
56,2007,3.9421,3.2759,5.6591,9.3361,Healthcare
56,2008,4.6312,3.8655,5.8548,6.8032,Healthcare
56,2009,5.0918,5.2588,5.7764,6.0343,Healthcare
56,2010,4.6935,6.8037,5.4012,5.0562,Healthcare
56,2011,5.5538,5.4757,5.6104,6.9699,Healthcare
56,2012,4.1537,4.9312,5.0344,7.1875,Healthcare
56,2013,4.5392,3.7531,5.3579,4.0683,Healthcare
56,2014,5.3043,6.6427,4.814,7.2359,Healthcare
56,2015,3.9878,5.6503,5.3156,5.7279,Healthcare
56,2016,5.1268,3.9399,5.326,6.0446,Healthcare
56,2017,4.5215,6.348,5.9794,4.4083,Healthcare
56,2018,5.1684,5.8394,5.199,5.28,Healthcare
56,2019,3.8761,3.7797,5.3266,4.1457,Healthcare
57,2000,2.591,4.8479,4.7806,4.0592,Healthcare
57,2001,3.0158,4.2608,4.5039,6.6788,Healthcare
57,2002,4.1695,8.9503,4.3648,5.3608,Healthcare
57,2003,2.5428,5.7976,5.2054,3.6607,Healthcare
57,2004,3.5808,5.2801,4.2935,9.9187,Healthcare
57,2005,2.7527,5.709,4.1547,3.9756,Healthcare
57,2006,3.7982,7.0687,4.9579,7.9658,Healthcare
57,2007,2.2763,4.8749,5.149,3.3424,Healthcare
57,2008,2.649,4.1151,4.5053,6.8217,Healthcare
57,2009,3.9827,6.2664,4.5114,5.549,Healthcare
57,2010,2.3481,4.7376,4.7989,4.8677,Healthcare
57,2011,2.8399,3.3952,4.4027,6.3541,Healthcare
57,2012,1.7969,3.103,4.3732,6.1121,Healthcare
57,2013,2.8201,7.2939,5.0377,4.5376,Healthcare
57,2014,4.236,5.1975,4.9287,4.4561,Healthcare
57,2015,2.4062,4.1156,5.2103,3.167,Healthcare
57,2016,2.8821,4.6485,4.1848,6.55,Healthcare
57,2017,3.0038,6.2112,4.4849,3.7432,Healthcare
57,2018,3.3167,4.5599,4.7983,6.0072,Healthcare
57,2019,2.3591,2.8259,4.3156,7.0665,Healthcare
58,2000,3.7854,5.4888,4.8976,6.3745,Manufacturing
58,2001,3.0403,6.8125,5.1308,4.6984,Manufacturing
58,2002,4.3274,6.7122,4.4076,7.6359,Manufacturing
58,2003,2.646,4.161,4.6564,5.2657,Manufacturing
58,2004,3.7863,6.9038,5.2232,3.5985,Manufacturing
58,2005,2.4287,5.3194,5.3607,5.4893,Manufacturing
58,2006,4.2148,6.8617,4.9393,7.0562,Manufacturing
58,2007,2.1257,5.8605,4.8783,4.7861,Manufacturing
58,2008,2.4692,2.7176,4.2995,7.5807,Manufacturing
58,2009,2.8771,7.6201,4.7846,4.6134,Manufacturing
58,2010,3.3362,5.0777,4.8637,4.8584,Manufacturing
58,2011,3.118,5.8652,4.5568,4.1171,Manufacturing
58,2012,2.2699,2.9839,4.403,7.2307,Manufacturing
58,2013,3.9508,5.758,4.1284,5.9042,Manufacturing
58,2014,2.7675,6.6544,3.9459,4.2364,Manufacturing
58,2015,2.2156,7.903,3.8618,5.2868,Manufacturing
58,2016,3.2272,7.1006,4.8727,0.4719,Manufacturing
58,2017,2.7111,5.8313,4.7,7.4004,Manufacturing
58,2018,1.9108,2.6834,4.4474,5.6927,Manufacturing
58,2019,2.2478,5.1984,4.5084,1.6688,Manufacturing
59,2000,1.7489,4.1112,3.6621,3.378,Manufacturing
59,2001,2.8359,5.3525,3.5121,5.2411,Manufacturing
59,2002,1.3919,3.1755,3.0417,3.6345,Manufacturing
59,2003,3.3778,4.6847,3.9431,7.428,Manufacturing
59,2004,2.3942,4.2242,3.6996,6.7534,Manufacturing
59,2005,2.9907,4.1778,3.6843,6.6472,Manufacturing
59,2006,2.8066,4.1926,3.913,1.3122,Manufacturing
59,2007,3.2271,4.7962,3.2525,5.0542,Manufacturing
59,2008,3.1007,5.4293,4.0634,4.7443,Manufacturing
59,2009,1.2165,1.2523,3.5219,4.2827,Manufacturing
59,2010,2.0732,1.4354,3.9334,5.2527,Manufacturing
59,2011,2.3584,4.492,3.8717,3.9728,Manufacturing
59,2012,3.0906,4.7033,3.1624,6.3874,Manufacturing
59,2013,2.5786,5.2837,3.7791,7.3798,Manufacturing
59,2014,3.39,3.9085,3.7085,7.2247,Manufacturing
59,2015,3.09,5.0142,3.5901,5.7518,Manufacturing
59,2016,4.7974,5.1898,3.5402,9.5986,Manufacturing
59,2017,3.7274,3.8982,3.5436,8.052,Manufacturing
59,2018,3.8807,6.5202,3.903,5.8172,Manufacturing
59,2019,3.0377,5.2655,3.8091,5.1319,Manufacturing
60,2000,3.7252,5.8204,3.3116,8.4084,Technology
60,2001,4.135,5.1033,2.7026,7.8136,Technology
60,2002,3.9708,8.1555,3.4972,3.4612,Technology
60,2003,4.6838,5.8946,3.5888,7.9545,Technology
60,2004,3.6033,4.268,4.2195,5.7221,Technology
60,2005,3.9072,6.2315,3.7296,4.4504,Technology
60,2006,2.3541,2.5436,2.5397,2.4374,Technology
60,2007,3.0078,5.1794,3.3308,5.516,Technology
60,2008,3.2543,5.4787,4.0239,5.978,Technology
60,2009,3.4892,5.1965,3.5488,8.8572,Technology
60,2010,4.1384,4.4993,3.4308,7.723,Technology
60,2011,2.4664,3.4816,3.6595,4.9508,Technology
60,2012,2.7697,3.816,3.0504,6.7008,Technology
60,2013,4.0562,5.1531,3.4906,7.4872,Technology
60,2014,2.8562,3.3297,3.1992,6.1547,Technology
60,2015,3.9267,7.6553,3.2915,4.9431,Technology
60,2016,1.981,1.0387,3.6308,5.0421,Technology
60,2017,2.2017,4.5148,2.9287,6.6939,Technology
60,2018,3.2609,5.1656,3.8146,6.7434,Technology
60,2019,4.1863,5.7611,3.1303,5.4727,Technology
61,2000,1.6145,3.6261,4.7363,1.2855,Manufacturing
61,2001,2.0824,6.7014,4.0718,3.6771,Manufacturing
61,2002,2.0764,2.9093,4.92,7.1154,Manufacturing
61,2003,2.4482,4.1508,5.2106,2.1645,Manufacturing
61,2004,3.7106,5.9311,4.4262,8.1315,Manufacturing
61,2005,3.4946,6.5603,4.1879,7.8651,Manufacturing
61,2006,2.0396,2.894,4.7432,6.074,Manufacturing
61,2007,3.7497,8.9676,5.2139,7.0763,Manufacturing
61,2008,2.7897,3.6538,4.0521,6.9518,Manufacturing
61,2009,2.6911,3.0317,4.1895,5.7896,Manufacturing
61,2010,3.446,5.7541,4.4503,3.527,Manufacturing
61,2011,2.4662,4.4776,4.3039,7.7411,Manufacturing
61,2012,3.7568,4.2559,4.3051,8.533,Manufacturing
61,2013,2.7286,5.8935,3.7944,3.8245,Manufacturing
61,2014,1.9748,2.7091,4.8676,3.4597,Manufacturing
61,2015,2.6537,2.4468,4.7675,5.7538,Manufacturing
61,2016,2.1384,4.1039,3.9525,4.8728,Manufacturing
61,2017,2.5415,6.6169,5.2149,6.2609,Manufacturing
61,2018,3.5464,4.1689,5.3045,8.1744,Manufacturing
61,2019,3.2102,7.3987,4.3317,1.9578,Manufacturing
62,2000,3.6897,6.8015,4.2819,8.8463,Finance
62,2001,3.0921,5.4244,3.5861,5.268,Finance
62,2002,3.5281,5.5096,3.8877,6.9212,Finance
62,2003,2.2802,5.423,3.481,7.1137,Finance
62,2004,3.2679,5.2396,4.701,7.3236,Finance
62,2005,1.4985,4.4506,3.6968,6.1114,Finance
62,2006,2.7246,4.6247,3.8658,6.532,Finance
62,2007,2.1642,3.3951,3.5401,6.5202,Finance
62,2008,2.0393,1.6849,4.5598,4.8655,Finance
62,2009,2.4457,6.6561,4.5699,2.8355,Finance
62,2010,2.4704,5.2359,4.4676,3.8055,Finance
62,2011,1.2522,5.0093,4.1978,5.8124,Finance
62,2012,3.0047,5.5977,3.5653,4.5837,Finance
62,2013,2.2465,3.7574,4.1464,4.5879,Finance
62,2014,2.8875,3.4984,3.8124,9.2387,Finance
62,2015,2.2716,4.5745,4.3402,7.546,Finance
62,2016,3.645,7.0521,4.2616,5.5463,Finance
62,2017,3.2391,3.2469,3.5556,7.2097,Finance
62,2018,1.4968,1.0594,4.1944,5.2435,Finance
62,2019,2.984,4.2179,4.0881,6.1993,Finance
63,2000,2.3753,6.714,3.3589,6.7949,Healthcare
63,2001,1.5323,2.4012,4.7887,5.2483,Healthcare
63,2002,0.8827,3.2296,4.2956,4.7665,Healthcare
63,2003,3.1713,5.3953,4.1139,8.2031,Healthcare
63,2004,3.7338,8.8549,4.131,7.1054,Healthcare
63,2005,0.5587,2.9627,4.4142,1.9417,Healthcare
63,2006,1.2275,2.9046,4.6603,4.7974,Healthcare
63,2007,2.2619,5.508,3.9221,4.5937,Healthcare
63,2008,3.2506,6.807,4.5442,4.882,Healthcare
63,2009,3.137,4.0639,4.699,7.5523,Healthcare
63,2010,1.7565,2.5679,5.213,6.0346,Healthcare
63,2011,1.4506,5.6506,4.0376,3.4987,Healthcare
63,2012,2.6636,5.9223,4.3284,5.3102,Healthcare
63,2013,4.2591,7.668,4.573,6.9751,Healthcare
63,2014,1.9158,5.9854,4.9273,5.6046,Healthcare
63,2015,2.096,6.2421,4.3466,4.8396,Healthcare
63,2016,2.7719,4.6068,4.9477,6.5962,Healthcare
63,2017,3.8565,8.6623,3.6933,8.9127,Healthcare
63,2018,1.9717,4.4028,3.967,6.8306,Healthcare
63,2019,2.6129,4.0821,4.6077,8.3417,Healthcare
64,2000,3.1634,7.7143,3.5079,4.9603,Manufacturing
64,2001,1.3204,2.7886,3.6025,5.9849,Manufacturing
64,2002,1.1549,2.2289,3.8612,5.9486,Manufacturing
64,2003,2.5712,5.1793,4.3808,6.2136,Manufacturing
64,2004,1.9604,4.9974,3.3139,6.7929,Manufacturing
64,2005,2.3634,4.6582,4.1404,4.3459,Manufacturing
64,2006,3.8472,6.4909,4.4855,7.1652,Manufacturing
64,2007,0.8189,3.6377,3.9943,3.0698,Manufacturing
64,2008,1.1429,5.0963,3.9247,3.5956,Manufacturing
64,2009,2.7617,4.4598,4.233,9.8441,Manufacturing
64,2010,0.9323,3.6632,3.9954,5.0818,Manufacturing
64,2011,1.7583,4.9072,4.6285,7.3131,Manufacturing
64,2012,1.8579,6.2789,3.6277,9.0569,Manufacturing
64,2013,2.2633,8.1809,4.0516,1.834,Manufacturing
64,2014,2.694,5.8691,4.1545,8.0272,Manufacturing
64,2015,0.8856,1.2337,3.9209,7.1681,Manufacturing
64,2016,3.0204,4.9428,2.9238,8.9527,Manufacturing
64,2017,2.4776,5.0747,4.0079,3.8733,Manufacturing
64,2018,3.9787,6.4043,4.4323,8.6123,Manufacturing
64,2019,2.0982,5.2772,4.3835,4.6691,Manufacturing
65,2000,4.7036,6.8796,3.2111,7.8986,Manufacturing
65,2001,3.4677,5.5875,2.6301,5.9352,Manufacturing
65,2002,4.28,7.3382,3.2273,7.3874,Manufacturing
65,2003,2.7708,4.3419,2.8398,6.088,Manufacturing
65,2004,1.6996,5.2165,3.2106,2.6891,Manufacturing
65,2005,3.0924,6.24,3.1178,0.383,Manufacturing
65,2006,3.5328,4.1417,2.6787,6.3778,Manufacturing
65,2007,1.9737,3.815,2.7122,5.5253,Manufacturing
65,2008,3.0825,4.056,3.2112,6.7168,Manufacturing
65,2009,3.3075,3.8762,2.9808,5.5461,Manufacturing
65,2010,3.7677,5.7838,2.7331,9.6325,Manufacturing
65,2011,2.9939,2.2478,2.7001,6.415,Manufacturing
65,2012,2.3193,2.666,2.9477,5.1955,Manufacturing
65,2013,4.0268,7.7941,3.6964,6.6073,Manufacturing
65,2014,3.3756,3.9124,2.8588,5.2284,Manufacturing
65,2015,2.8817,5.3,3.0636,6.1673,Manufacturing
65,2016,1.8815,2.7663,3.1099,3.8085,Manufacturing
65,2017,2.7364,5.1412,2.6168,5.9845,Manufacturing
65,2018,2.0697,3.9215,2.3641,5.1399,Manufacturing
65,2019,2.2225,2.6554,2.6585,3.9791,Manufacturing
66,2000,5.4263,7.0054,4.8847,9.5563,Technology
66,2001,5.0188,6.7738,4.8208,4.0493,Technology
66,2002,3.6704,4.839,5.0668,6.0125,Technology
66,2003,4.2074,6.4991,4.8245,4.5549,Technology
66,2004,5.4816,7.8549,4.742,6.5347,Technology
66,2005,5.2097,6.1311,4.5442,3.7061,Technology
66,2006,5.2307,5.7195,5.1397,7.5126,Technology
66,2007,4.799,5.2984,4.4182,9.6651,Technology
66,2008,3.7599,5.9742,4.3417,4.4888,Technology
66,2009,4.4142,4.4541,5.0127,8.1905,Technology
66,2010,4.1724,4.585,4.2526,5.3126,Technology
66,2011,4.1517,5.6763,5.7518,8.7104,Technology
66,2012,4.3053,4.2892,4.8178,9.9393,Technology
66,2013,3.9593,4.4513,4.925,5.5793,Technology
66,2014,3.9241,5.0003,4.4625,3.2635,Technology
66,2015,5.2493,6.7259,4.6597,7.7066,Technology
66,2016,3.7392,3.301,4.6151,6.404,Technology
66,2017,5.2146,6.1388,4.5691,6.9032,Technology
66,2018,4.9055,6.1877,5.039,5.3883,Technology
66,2019,4.4217,6.1787,4.606,4.4079,Technology
67,2000,3.4301,3.7899,4.5754,8.0886,Technology
67,2001,2.8952,2.461,5.2336,6.5756,Technology
67,2002,2.1881,5.8396,4.0502,3.4016,Technology
67,2003,3.3426,5.2813,4.2293,7.2364,Technology
67,2004,4.1353,6.5066,4.3202,6.8751,Technology
67,2005,3.3472,3.9492,4.893,5.4145,Technology
67,2006,4.0348,6.1402,4.1353,8.9157,Technology
67,2007,3.2012,6.5816,3.8368,4.8873,Technology
67,2008,3.0974,4.857,3.6618,5.6958,Technology
67,2009,3.871,5.6254,4.1452,7.3836,Technology
67,2010,3.2912,5.5729,3.989,6.1382,Technology
67,2011,2.6082,3.7678,4.9724,3.508,Technology
67,2012,3.3819,5.7966,4.8763,6.3308,Technology
67,2013,2.9437,7.4337,3.7546,5.2541,Technology
67,2014,3.1739,5.0333,3.8841,7.5426,Technology
67,2015,2.1273,2.8086,4.1979,6.2722,Technology
67,2016,2.5677,3.9692,4.7273,6.1701,Technology
67,2017,2.7143,2.3309,4.1912,4.1131,Technology
67,2018,4.0191,6.9354,3.9095,5.586,Technology
67,2019,2.8309,6.1462,4.1448,7.7462,Technology
68,2000,3.1069,4.2479,4.3128,4.6022,Finance
68,2001,3.3544,2.8729,4.8051,5.9414,Finance
68,2002,3.13,3.7501,4.2805,4.3144,Finance
68,2003,3.6459,4.0426,4.36,3.8691,Finance
68,2004,3.6324,5.1641,5.0289,5.8473,Finance
68,2005,4.6337,5.1136,4.2568,6.3128,Finance
68,2006,5.1392,7.0121,3.9857,9.589,Finance
68,2007,3.5375,3.9609,4.6022,5.1802,Finance
68,2008,3.4067,2.7377,4.42,5.9097,Finance
68,2009,3.1089,3.2645,4.7687,3.7499,Finance
68,2010,3.2999,4.9655,4.6911,7.102,Finance
68,2011,3.9179,3.907,4.5514,6.7166,Finance
68,2012,4.2401,4.562,4.5397,8.6791,Finance
68,2013,3.6946,4.3189,4.2698,8.0009,Finance
68,2014,5.2308,6.4854,4.5975,6.6325,Finance
68,2015,4.1491,4.1196,4.9167,5.1539,Finance
68,2016,5.1619,4.434,4.1748,6.3684,Finance
68,2017,4.8447,6.0759,4.562,5.8002,Finance
68,2018,3.8994,4.1525,4.9795,7.7161,Finance
68,2019,4.136,5.6348,4.7663,7.4872,Finance
69,2000,3.1588,5.4972,4.3093,5.4665,Healthcare
69,2001,2.5224,5.2126,3.5582,3.3684,Healthcare
69,2002,2.9895,3.2984,3.0532,8.4001,Healthcare
69,2003,3.1892,6.8447,3.8658,7.0474,Healthcare
69,2004,4.4978,8.331,3.9305,5.4249,Healthcare
69,2005,3.5377,5.0132,4.3329,6.9772,Healthcare
69,2006,3.1427,3.4305,4.2608,6.1348,Healthcare
69,2007,3.0721,5.0437,4.0002,8.3735,Healthcare
69,2008,3.341,6.4848,4.0917,2.5264,Healthcare
69,2009,3.4822,4.0772,3.7088,5.2851,Healthcare
69,2010,3.078,4.8067,3.2979,8.8783,Healthcare
69,2011,3.1029,5.511,3.8326,7.0138,Healthcare
69,2012,4.6866,6.8046,4.1785,9.1907,Healthcare
69,2013,2.8191,6.1631,4.048,3.8007,Healthcare
69,2014,3.8392,6.2253,4.119,7.93,Healthcare
69,2015,4.0172,4.3606,3.6144,7.822,Healthcare
69,2016,2.5008,5.6029,3.6793,2.9729,Healthcare
69,2017,3.6383,3.9171,3.9789,5.4681,Healthcare
69,2018,3.3722,6.2683,3.5669,5.8082,Healthcare
69,2019,2.711,6.7268,3.5792,3.0848,Healthcare
70,2000,3.1505,5.83,4.3513,5.5057,Technology
70,2001,2.8351,4.4489,4.5365,7.5717,Technology
70,2002,2.4434,4.6944,4.1523,5.2963,Technology
70,2003,3.0509,7.7098,3.7669,6.4358,Technology
70,2004,2.5508,4.4739,3.9378,6.4489,Technology
70,2005,2.1017,6.575,4.3136,5.9781,Technology
70,2006,2.7368,5.5083,4.3088,4.7307,Technology
70,2007,3.3454,4.4988,4.3286,7.1859,Technology
70,2008,0.7754,2.983,4.4407,3.1433,Technology
70,2009,2.5446,5.3174,4.2345,6.0155,Technology
70,2010,2.6489,5.1367,4.3382,8.4939,Technology
70,2011,2.583,7.7098,4.2141,5.1947,Technology
70,2012,1.132,3.7097,4.6916,4.6908,Technology
70,2013,3.4027,8.4422,4.8051,7.3059,Technology
70,2014,2.6483,5.5682,3.7565,6.2942,Technology
70,2015,3.5754,5.5667,4.13,7.3418,Technology
70,2016,1.6348,4.1104,4.2452,6.0693,Technology
70,2017,2.2726,5.4721,4.1254,1.7011,Technology
70,2018,3.4347,5.7096,4.9493,8.1238,Technology
70,2019,4.4846,6.406,4.3217,9.726,Technology
71,2000,4.3408,3.5325,5.4262,8.3113,Manufacturing
71,2001,4.2528,7.1102,5.9869,-0.3699,Manufacturing
