firm_id,year,size,log_size,profit_margin,age,industry,adopted
173,2015,66.0,4.19,7.78,10,1,0
173,2016,55.0,4.007,6.59,11,1,0
173,2017,70.3,4.253,4.8,12,1,0
173,2018,62.5,4.136,6.6,13,1,0
173,2019,65.4,4.181,5.12,14,1,0
173,2020,92.5,4.527,6.36,15,1,1
173,2021,93.4,4.537,6.26,16,1,1
174,2015,43.1,3.763,0.03,10,5,1
174,2016,44.2,3.788,5.1,11,5,1
174,2017,36.6,3.6,6.63,12,5,1
174,2018,45.2,3.811,4.98,13,5,1
174,2019,50.2,3.916,7.63,14,5,1
174,2020,46.8,3.846,4.07,15,5,1
174,2021,53.0,3.971,4.31,16,5,1
175,2015,21.1,3.051,0.5,10,5,0
175,2016,22.5,3.114,4.76,11,5,0
175,2017,30.4,3.416,2.44,12,5,0
175,2018,34.1,3.529,5.25,13,5,0
175,2019,35.8,3.578,0.95,14,5,0
175,2020,26.3,3.27,3.33,15,5,0
175,2021,31.7,3.455,1.61,16,5,1
176,2015,51.7,3.946,8.59,10,5,1
176,2016,56.0,4.025,9.39,11,5,1
176,2017,66.2,4.193,9.01,12,5,1
176,2018,61.9,4.126,8.21,13,5,1
176,2019,71.5,4.27,3.22,14,5,1
176,2020,79.2,4.372,7.74,15,5,1
176,2021,76.2,4.334,6.38,16,5,1
177,2015,46.2,3.834,7.77,10,1,1
177,2016,47.2,3.855,6.37,11,1,1
177,2017,52.6,3.963,4.57,12,1,1
177,2018,59.0,4.077,7.92,13,1,1
177,2019,59.2,4.082,4.71,14,1,1
177,2020,72.2,4.279,6.87,15,1,1
177,2021,61.7,4.122,0.63,16,1,1
178,2015,30.1,3.405,7.79,10,5,1
178,2016,29.7,3.392,3.33,11,5,1
178,2017,36.6,3.599,7.88,12,5,1
178,2018,36.2,3.59,5.39,13,5,1
178,2019,37.9,3.636,5.86,14,5,1
178,2020,48.4,3.88,4.41,15,5,1
178,2021,41.0,3.712,5.82,16,5,1
179,2015,49.1,3.893,2.33,10,3,0
179,2016,59.0,4.078,2.21,11,3,0
179,2017,70.2,4.252,1.45,12,3,1
179,2018,75.9,4.329,6.43,13,3,1
179,2019,68.2,4.223,0.16,14,3,1
179,2020,62.0,4.127,5.07,15,3,1
179,2021,62.3,4.132,4.86,16,3,1
180,2015,52.6,3.963,-0.87,10,4,1
180,2016,56.4,4.033,1.68,11,4,1
180,2017,61.2,4.114,2.16,12,4,1
180,2018,68.8,4.232,-0.72,13,4,1
180,2019,64.3,4.164,2.59,14,4,1
180,2020,72.1,4.278,2.0,15,4,1
180,2021,75.5,4.325,1.21,16,4,1
181,2015,37.3,3.619,5.98,10,2,1
181,2016,34.8,3.55,7.53,11,2,1
181,2017,35.2,3.562,7.81,12,2,1
181,2018,45.3,3.814,7.47,13,2,1
181,2019,38.1,3.641,8.74,14,2,1
181,2020,40.2,3.695,9.12,15,2,1
181,2021,42.3,3.744,6.43,16,2,1
182,2015,238.5,5.474,13.0,10,5,1
182,2016,266.2,5.584,12.27,11,5,1
182,2017,264.2,5.577,12.53,12,5,1
182,2018,265.4,5.581,9.89,13,5,1
182,2019,317.6,5.761,12.14,14,5,1
182,2020,290.5,5.672,8.76,15,5,1
182,2021,278.9,5.631,10.71,16,5,1
183,2015,64.6,4.168,11.09,10,1,1
183,2016,62.3,4.132,4.5,11,1,1
183,2017,56.6,4.036,3.33,12,1,1
183,2018,83.0,4.418,6.89,13,1,1
183,2019,79.5,4.376,4.33,14,1,1
183,2020,96.1,4.566,5.69,15,1,1
183,2021,80.0,4.382,4.86,16,1,1
184,2015,11.2,2.412,2.09,10,1,1
184,2016,13.3,2.586,6.88,11,1,1
184,2017,10.8,2.375,7.21,12,1,1
184,2018,14.5,2.672,3.71,13,1,1
184,2019,13.9,2.633,5.11,14,1,1
184,2020,13.1,2.57,7.04,15,1,1
184,2021,14.5,2.675,4.71,16,1,1
185,2015,39.3,3.671,6.62,10,5,1
185,2016,41.6,3.729,7.6,11,5,1
185,2017,39.1,3.666,8.83,12,5,1
185,2018,42.3,3.745,8.24,13,5,1
185,2019,46.4,3.838,7.82,14,5,1
185,2020,49.0,3.891,3.81,15,5,1
185,2021,47.4,3.858,10.31,16,5,1
186,2015,55.8,4.022,4.55,10,4,1
186,2016,63.2,4.146,5.13,11,4,1
186,2017,76.1,4.332,4.9,12,4,1
186,2018,69.1,4.236,6.25,13,4,1
186,2019,74.8,4.315,9.23,14,4,1
186,2020,74.5,4.311,2.61,15,4,1
186,2021,77.0,4.343,7.15,16,4,1
187,2015,28.6,3.354,2.98,10,5,0
187,2016,28.4,3.348,-1.42,11,5,0
187,2017,31.2,3.442,3.99,12,5,0
187,2018,32.8,3.49,-1.18,13,5,0
187,2019,36.3,3.592,3.26,14,5,0
187,2020,36.5,3.597,0.05,15,5,0
187,2021,39.4,3.674,-0.64,16,5,0
188,2015,57.9,4.059,5.74,10,1,1
188,2016,76.8,4.342,5.09,11,1,1
188,2017,76.9,4.343,8.54,12,1,1
188,2018,81.1,4.396,9.3,13,1,1
188,2019,82.7,4.415,5.28,14,1,1
188,2020,89.2,4.491,7.11,15,1,1
188,2021,99.9,4.604,3.62,16,1,1
189,2015,39.5,3.676,6.21,10,2,0
189,2016,37.0,3.612,8.96,11,2,1
189,2017,41.9,3.736,6.17,12,2,1
189,2018,48.5,3.882,10.72,13,2,1
189,2019,48.4,3.88,8.9,14,2,1
189,2020,57.8,4.057,10.09,15,2,1
189,2021,47.1,3.851,5.47,16,2,1
190,2015,130.0,4.867,3.91,10,4,1
190,2016,147.0,4.99,3.84,11,4,1
190,2017,158.2,5.064,5.64,12,4,1
190,2018,142.0,4.956,5.62,13,4,1
190,2019,166.6,5.116,5.95,14,4,1
190,2020,158.0,5.062,6.57,15,4,1
190,2021,181.9,5.203,3.94,16,4,1
191,2015,90.4,4.504,5.28,10,5,1
191,2016,76.0,4.331,3.68,11,5,1
191,2017,79.2,4.372,5.42,12,5,1
191,2018,98.5,4.59,3.98,13,5,1
191,2019,102.8,4.633,4.16,14,5,1
191,2020,96.0,4.565,2.48,15,5,1
191,2021,114.8,4.743,4.31,16,5,1
192,2015,35.6,3.571,8.91,10,2,1
192,2016,30.0,3.401,8.46,11,2,1
192,2017,41.2,3.719,5.28,12,2,1
192,2018,39.5,3.677,8.26,13,2,1
192,2019,43.9,3.781,4.53,14,2,1
192,2020,41.3,3.72,7.88,15,2,1
192,2021,44.1,3.787,5.32,16,2,1
193,2015,83.8,4.428,5.24,10,5,1
193,2016,80.7,4.391,2.98,11,5,1
193,2017,92.5,4.527,7.82,12,5,1
193,2018,88.5,4.483,3.05,13,5,1
193,2019,91.2,4.513,5.23,14,5,1
193,2020,110.7,4.707,5.52,15,5,1
193,2021,82.2,4.409,4.5,16,5,1
194,2015,133.3,4.893,4.99,10,4,1
194,2016,125.2,4.83,6.89,11,4,1
194,2017,136.1,4.913,5.91,12,4,1
194,2018,125.6,4.833,5.71,13,4,1
194,2019,154.0,5.037,7.43,14,4,1
194,2020,147.7,4.995,7.0,15,4,1
194,2021,147.3,4.992,6.66,16,4,1
195,2015,27.7,3.32,4.07,10,1,0
195,2016,34.1,3.53,5.28,11,1,1
195,2017,25.4,3.237,7.92,12,1,1
195,2018,24.9,3.216,4.71,13,1,1
195,2019,32.1,3.469,5.17,14,1,1
195,2020,39.7,3.681,6.04,15,1,1
195,2021,39.2,3.669,6.24,16,1,1
196,2015,123.5,4.817,8.31,10,4,1
196,2016,134.9,4.905,5.34,11,4,1
196,2017,170.8,5.141,4.64,12,4,1
196,2018,130.0,4.868,4.27,13,4,1
196,2019,137.7,4.925,5.41,14,4,1
196,2020,158.0,5.062,8.25,15,4,1
196,2021,175.5,5.168,6.02,16,4,1
197,2015,45.4,3.815,8.61,10,3,1
197,2016,38.0,3.636,8.49,11,3,1
197,2017,42.2,3.742,7.92,12,3,1
197,2018,45.4,3.816,9.5,13,3,1
197,2019,48.5,3.881,7.73,14,3,1
197,2020,61.3,4.115,6.78,15,3,1
197,2021,57.7,4.055,8.0,16,3,1
198,2015,167.9,5.124,5.62,10,5,1
198,2016,148.6,5.001,7.11,11,5,1
198,2017,168.2,5.125,4.81,12,5,1
198,2018,162.0,5.087,6.48,13,5,1
198,2019,145.8,4.982,6.98,14,5,1
198,2020,170.7,5.14,7.47,15,5,1
198,2021,191.3,5.254,6.74,16,5,1
199,2015,42.6,3.753,5.42,10,2,1
199,2016,46.9,3.848,4.77,11,2,1
199,2017,45.4,3.816,4.46,12,2,1
199,2018,50.2,3.916,4.3,13,2,1
199,2019,42.3,3.745,2.48,14,2,1
199,2020,58.6,4.071,7.26,15,2,1
199,2021,56.6,4.036,3.25,16,2,1
200,2015,26.1,3.262,1.55,10,2,1
200,2016,25.4,3.236,-1.6,11,2,1
200,2017,29.2,3.374,0.69,12,2,1
200,2018,36.1,3.586,2.77,13,2,1
200,2019,29.9,3.399,8.57,14,2,1
200,2020,35.6,3.571,3.99,15,2,1
200,2021,37.4,3.62,3.62,16,2,1
201,2015,41.5,3.725,6.88,10,4,1
201,2016,43.8,3.781,6.93,11,4,1
201,2017,45.9,3.827,5.28,12,4,1
201,2018,50.1,3.914,4.66,13,4,1
201,2019,50.7,3.927,7.91,14,4,1
201,2020,49.3,3.898,4.94,15,4,1
201,2021,58.6,4.071,5.33,16,4,1
202,2015,99.7,4.602,11.41,10,4,1
202,2016,93.2,4.534,7.9,11,4,1
202,2017,105.6,4.659,4.25,12,4,1
202,2018,110.7,4.706,5.72,13,4,1
202,2019,111.9,4.717,4.87,14,4,1
202,2020,124.3,4.822,9.2,15,4,1
202,2021,123.1,4.813,5.13,16,4,1
203,2015,56.6,4.037,0.54,10,4,1
203,2016,62.9,4.142,3.03,11,4,1
203,2017,61.6,4.121,0.36,12,4,1
203,2018,71.1,4.265,2.19,13,4,1
203,2019,77.2,4.346,-1.57,14,4,1
203,2020,74.4,4.309,2.2,15,4,1
203,2021,94.8,4.552,1.19,16,4,1
204,2015,72.4,4.282,5.09,10,2,1
204,2016,88.2,4.48,4.77,11,2,1
204,2017,78.7,4.366,7.05,12,2,1
204,2018,71.9,4.275,5.15,13,2,1
204,2019,99.0,4.595,5.6,14,2,1
204,2020,95.4,4.558,8.32,15,2,1
204,2021,103.9,4.644,3.31,16,2,1
205,2015,40.5,3.701,2.49,10,1,0
205,2016,45.8,3.825,5.93,11,1,0
205,2017,46.0,3.829,2.3,12,1,0
205,2018,56.2,4.03,5.39,13,1,0
205,2019,59.4,4.084,7.4,14,1,0
205,2020,63.7,4.153,7.19,15,1,1
205,2021,64.6,4.167,1.92,16,1,1
206,2015,30.3,3.412,2.54,10,2,0
206,2016,40.6,3.704,2.0,11,2,0
206,2017,47.5,3.862,4.27,12,2,0
206,2018,36.6,3.6,-2.92,13,2,1
206,2019,39.2,3.669,-0.41,14,2,1
206,2020,41.7,3.731,2.4,15,2,1
206,2021,54.2,3.992,0.04,16,2,1
207,2015,49.8,3.909,5.39,10,1,0
207,2016,72.3,4.281,6.2,11,1,0
207,2017,68.5,4.227,10.52,12,1,1
207,2018,72.3,4.281,7.38,13,1,1
207,2019,57.5,4.053,6.64,14,1,1
207,2020,68.9,4.233,6.75,15,1,1
207,2021,82.6,4.414,8.64,16,1,1
208,2015,243.1,5.494,7.75,10,4,0
208,2016,268.8,5.594,9.23,11,4,1
208,2017,309.6,5.735,12.72,12,4,1
208,2018,292.5,5.679,9.39,13,4,1
208,2019,272.2,5.606,7.95,14,4,1
208,2020,268.8,5.594,11.27,15,4,1
208,2021,258.7,5.556,11.45,16,4,1
209,2015,56.6,4.037,5.87,10,3,1
209,2016,64.1,4.16,7.59,11,3,1
209,2017,59.2,4.082,2.82,12,3,1
209,2018,71.1,4.264,2.67,13,3,1
209,2019,65.7,4.186,7.45,14,3,1
209,2020,76.6,4.338,5.37,15,3,1
209,2021,75.7,4.327,1.63,16,3,1
210,2015,35.9,3.58,3.75,10,2,0
210,2016,37.1,3.613,2.23,11,2,0
210,2017,38.5,3.652,-0.54,12,2,0
210,2018,41.1,3.717,-0.33,13,2,0
210,2019,43.5,3.772,2.57,14,2,0
210,2020,43.7,3.778,1.44,15,2,0
210,2021,54.7,4.001,2.81,16,2,0
211,2015,159.8,5.074,6.78,10,4,1
211,2016,126.0,4.837,6.01,11,4,1
211,2017,152.7,5.029,5.2,12,4,1
211,2018,165.5,5.109,7.29,13,4,1
211,2019,159.6,5.073,6.29,14,4,1
211,2020,209.7,5.345,9.03,15,4,1
211,2021,205.1,5.323,-1.27,16,4,1
212,2015,78.0,4.356,7.91,10,2,1
212,2016,90.4,4.504,2.11,11,2,1
212,2017,79.0,4.369,7.43,12,2,1
212,2018,97.3,4.578,7.37,13,2,1
212,2019,99.2,4.597,5.29,14,2,1
212,2020,125.1,4.829,8.19,15,2,1
212,2021,112.4,4.722,6.68,16,2,1
213,2015,20.6,3.026,6.31,10,4,0
213,2016,25.4,3.234,6.21,11,4,0
213,2017,25.6,3.242,5.67,12,4,0
213,2018,22.9,3.132,4.32,13,4,0
213,2019,25.0,3.218,2.94,14,4,0
213,2020,32.8,3.492,6.86,15,4,0
213,2021,28.8,3.359,3.53,16,4,0
214,2015,71.7,4.273,3.27,10,2,0
214,2016,77.1,4.345,3.91,11,2,0
214,2017,87.2,4.468,1.09,12,2,0
214,2018,87.0,4.466,5.29,13,2,0
214,2019,86.2,4.457,4.03,14,2,1
214,2020,81.0,4.395,4.18,15,2,1
214,2021,108.4,4.685,0.25,16,2,1
215,2015,76.7,4.34,5.54,10,5,1
215,2016,87.5,4.471,3.48,11,5,1
215,2017,102.3,4.628,6.51,12,5,1
215,2018,84.3,4.434,7.31,13,5,1
215,2019,96.0,4.564,5.52,14,5,1
215,2020,99.4,4.599,4.8,15,5,1
215,2021,99.0,4.595,7.73,16,5,1
216,2015,25.0,3.22,1.61,10,2,1
216,2016,28.6,3.354,6.47,11,2,1
216,2017,25.8,3.252,6.06,12,2,1
216,2018,34.0,3.526,8.64,13,2,1
216,2019,34.1,3.529,3.45,14,2,1
216,2020,31.1,3.438,5.18,15,2,1
216,2021,35.1,3.557,7.24,16,2,1
217,2015,23.2,3.146,2.75,10,5,1
217,2016,24.7,3.209,3.55,11,5,1
217,2017,26.1,3.264,3.93,12,5,1
217,2018,27.6,3.317,5.57,13,5,1
217,2019,25.8,3.251,3.09,14,5,1
217,2020,31.5,3.45,5.35,15,5,1
217,2021,31.7,3.457,1.8,16,5,1
218,2015,48.6,3.885,10.62,10,1,0
218,2016,52.7,3.965,6.55,11,1,0
218,2017,59.0,4.077,6.27,12,1,1
218,2018,75.3,4.321,6.94,13,1,1
218,2019,59.6,4.087,7.15,14,1,1
218,2020,65.4,4.181,9.2,15,1,1
218,2021,73.0,4.29,6.05,16,1,1
219,2015,81.7,4.403,8.03,10,2,1
219,2016,98.6,4.591,7.8,11,2,1
219,2017,90.4,4.505,6.3,12,2,1
219,2018,96.5,4.57,6.99,13,2,1
219,2019,94.4,4.548,8.26,14,2,1
219,2020,130.8,4.874,8.41,15,2,1
219,2021,117.8,4.769,7.86,16,2,1
220,2015,34.4,3.538,1.46,10,1,0
220,2016,34.4,3.537,2.27,11,1,1
220,2017,40.8,3.708,1.93,12,1,1
220,2018,42.0,3.737,4.79,13,1,1
220,2019,45.0,3.806,1.71,14,1,1
220,2020,44.2,3.789,1.67,15,1,1
220,2021,54.0,3.989,2.45,16,1,1
221,2015,60.8,4.108,11.27,10,3,0
221,2016,62.3,4.132,8.75,11,3,1
221,2017,80.3,4.386,6.09,12,3,1
221,2018,78.4,4.362,8.24,13,3,1
221,2019,75.2,4.321,6.01,14,3,1
221,2020,79.9,4.381,6.23,15,3,1
221,2021,74.3,4.308,6.39,16,3,1
222,2015,30.6,3.421,5.41,10,5,1
222,2016,36.2,3.589,5.49,11,5,1
222,2017,37.2,3.616,2.32,12,5,1
222,2018,39.8,3.683,5.57,13,5,1
222,2019,35.3,3.563,2.4,14,5,1
222,2020,39.3,3.671,0.91,15,5,1
222,2021,38.5,3.651,1.75,16,5,1
223,2015,40.2,3.694,3.29,10,2,1
223,2016,39.2,3.669,6.41,11,2,1
223,2017,39.0,3.665,2.52,12,2,1
223,2018,57.2,4.046,3.64,13,2,1
223,2019,51.8,3.948,1.82,14,2,1
223,2020,55.3,4.014,1.02,15,2,1
223,2021,52.3,3.958,2.39,16,2,1
224,2015,75.8,4.328,6.27,10,1,1
224,2016,75.8,4.328,6.31,11,1,1
224,2017,62.8,4.139,7.83,12,1,1
224,2018,78.5,4.363,7.17,13,1,1
224,2019,67.1,4.207,7.9,14,1,1
224,2020,108.3,4.685,8.28,15,1,1
224,2021,78.9,4.368,7.83,16,1,1
225,2015,28.5,3.349,4.36,10,4,0
225,2016,28.3,3.342,5.38,11,4,1
225,2017,27.8,3.325,6.78,12,4,1
225,2018,34.7,3.548,3.17,13,4,1
225,2019,29.5,3.383,5.33,14,4,1
225,2020,32.4,3.479,5.69,15,4,1
225,2021,33.6,3.514,7.49,16,4,1
226,2015,47.6,3.863,4.59,10,1,1
226,2016,43.5,3.772,4.65,11,1,1
226,2017,50.4,3.919,5.16,12,1,1
226,2018,50.1,3.915,9.33,13,1,1
226,2019,45.4,3.816,3.33,14,1,1
226,2020,51.9,3.95,5.31,15,1,1
226,2021,56.7,4.037,4.72,16,1,1
227,2015,40.8,3.708,2.35,10,2,1
227,2016,35.6,3.573,4.61,11,2,1
227,2017,42.9,3.759,1.36,12,2,1
227,2018,48.3,3.876,6.11,13,2,1
227,2019,44.2,3.788,3.59,14,2,1
227,2020,50.6,3.924,4.7,15,2,1
227,2021,42.1,3.739,5.78,16,2,1
228,2015,40.9,3.712,-0.06,10,3,0
228,2016,35.6,3.572,0.38,11,3,0
228,2017,47.5,3.861,8.2,12,3,0
228,2018,45.1,3.808,5.55,13,3,1
228,2019,51.0,3.932,4.6,14,3,1
228,2020,52.1,3.952,1.68,15,3,1
228,2021,55.0,4.007,4.03,16,3,1
229,2015,84.3,4.434,6.78,10,5,0
229,2016,91.0,4.511,8.42,11,5,1
229,2017,108.8,4.689,10.27,12,5,1
229,2018,97.1,4.576,7.19,13,5,1
229,2019,119.2,4.781,8.09,14,5,1
229,2020,116.4,4.757,7.07,15,5,1
229,2021,138.7,4.932,4.99,16,5,1
230,2015,38.5,3.651,11.05,10,4,1
230,2016,44.6,3.799,11.88,11,4,1
230,2017,48.5,3.882,6.43,12,4,1
230,2018,51.9,3.95,6.83,13,4,1
230,2019,40.5,3.701,6.25,14,4,1
230,2020,43.3,3.769,7.01,15,4,1
230,2021,51.7,3.945,4.17,16,4,1
231,2015,27.6,3.318,2.05,10,1,1
231,2016,29.1,3.371,6.39,11,1,1
231,2017,34.6,3.544,5.52,12,1,1
231,2018,37.3,3.62,5.25,13,1,1
231,2019,31.6,3.453,8.59,14,1,1
231,2020,33.9,3.523,3.05,15,1,1
231,2021,48.7,3.885,-0.69,16,1,1
232,2015,79.7,4.378,7.44,10,2,1
232,2016,85.5,4.449,5.34,11,2,1
232,2017,85.5,4.449,7.93,12,2,1
232,2018,92.7,4.53,3.76,13,2,1
232,2019,80.1,4.383,10.33,14,2,1
232,2020,82.5,4.413,3.45,15,2,1
232,2021,94.6,4.549,4.19,16,2,1
233,2015,95.1,4.555,7.63,10,2,1
233,2016,105.6,4.66,8.84,11,2,1
233,2017,111.5,4.714,5.31,12,2,1
233,2018,104.7,4.651,6.11,13,2,1
233,2019,110.1,4.702,7.13,14,2,1
233,2020,133.4,4.893,4.91,15,2,1
233,2021,121.6,4.8,4.9,16,2,1
234,2015,31.7,3.457,4.65,10,5,0
234,2016,34.8,3.549,7.07,11,5,0
234,2017,33.1,3.501,4.98,12,5,1
234,2018,32.5,3.48,-0.22,13,5,1
234,2019,37.7,3.629,7.4,14,5,1
234,2020,39.3,3.672,6.82,15,5,1
234,2021,39.8,3.685,4.65,16,5,1
235,2015,36.4,3.593,4.82,10,4,1
235,2016,41.2,3.719,1.71,11,4,1
235,2017,37.6,3.627,4.18,12,4,1
235,2018,46.8,3.845,3.76,13,4,1
235,2019,41.2,3.718,3.46,14,4,1
235,2020,46.5,3.84,4.35,15,4,1
235,2021,50.0,3.912,4.09,16,4,1
236,2015,25.6,3.243,4.47,10,1,0
236,2016,22.0,3.09,3.93,11,1,1
236,2017,29.7,3.391,5.46,12,1,1
236,2018,30.1,3.405,8.22,13,1,1
236,2019,29.1,3.37,2.15,14,1,1
236,2020,28.6,3.355,1.2,15,1,1
236,2021,40.4,3.698,0.03,16,1,1
237,2015,60.6,4.104,2.72,10,1,0
237,2016,60.8,4.107,3.24,11,1,0
237,2017,55.3,4.013,5.83,12,1,0
237,2018,69.9,4.247,2.94,13,1,1
237,2019,73.5,4.298,3.5,14,1,1
237,2020,102.0,4.625,2.79,15,1,1
237,2021,70.1,4.25,4.02,16,1,1
238,2015,66.6,4.199,7.61,10,1,0
238,2016,79.3,4.373,8.18,11,1,0
238,2017,72.5,4.283,7.06,12,1,1
238,2018,77.8,4.354,5.7,13,1,1
238,2019,82.3,4.41,1.03,14,1,1
238,2020,94.9,4.553,6.16,15,1,1
238,2021,103.0,4.635,5.83,16,1,1
239,2015,51.7,3.945,2.44,10,5,0
239,2016,49.5,3.902,3.99,11,5,0
239,2017,60.1,4.095,8.86,12,5,1
239,2018,55.9,4.024,3.63,13,5,1
239,2019,59.2,4.08,3.21,14,5,1
239,2020,62.7,4.139,3.18,15,5,1
239,2021,71.2,4.266,3.27,16,5,1
240,2015,30.2,3.406,4.73,10,5,0
240,2016,37.5,3.625,1.12,11,5,0
240,2017,39.0,3.663,5.78,12,5,1
240,2018,39.4,3.673,3.6,13,5,1
240,2019,42.4,3.747,0.76,14,5,1
240,2020,47.8,3.868,1.55,15,5,1
240,2021,47.7,3.865,4.89,16,5,1
241,2015,55.7,4.02,2.22,10,4,0
241,2016,54.2,3.992,7.8,11,4,0
241,2017,49.1,3.894,1.6,12,4,0
241,2018,56.1,4.028,6.41,13,4,1
241,2019,71.7,4.273,7.12,14,4,1
241,2020,59.6,4.087,6.67,15,4,1
241,2021,57.5,4.052,3.85,16,4,1
242,2015,54.2,3.993,7.54,10,1,1
242,2016,62.0,4.127,8.46,11,1,1
242,2017,58.3,4.066,0.57,12,1,1
242,2018,55.6,4.018,2.28,13,1,1
242,2019,66.7,4.2,4.65,14,1,1
242,2020,71.8,4.274,3.04,15,1,1
242,2021,61.5,4.118,4.1,16,1,1
243,2015,105.9,4.663,2.54,10,1,0
243,2016,111.4,4.713,6.06,11,1,1
243,2017,102.5,4.63,6.36,12,1,1
243,2018,126.8,4.843,5.07,13,1,1
243,2019,133.6,4.895,3.4,14,1,1
243,2020,148.8,5.003,4.58,15,1,1
243,2021,153.9,5.036,3.87,16,1,1
244,2015,33.2,3.502,8.11,10,4,1
244,2016,39.5,3.675,4.73,11,4,1
244,2017,57.3,4.049,9.09,12,4,1
244,2018,51.8,3.947,5.53,13,4,1
244,2019,48.0,3.87,5.85,14,4,1
244,2020,57.8,4.057,8.7,15,4,1
244,2021,49.2,3.896,6.93,16,4,1
245,2015,34.1,3.53,5.14,10,4,1
245,2016,33.2,3.502,7.95,11,4,1
245,2017,44.1,3.786,6.44,12,4,1
245,2018,42.4,3.747,6.04,13,4,1
245,2019,34.9,3.554,7.1,14,4,1
245,2020,39.9,3.686,3.73,15,4,1
245,2021,44.4,3.794,2.71,16,4,1
246,2015,28.7,3.359,5.24,10,4,0
246,2016,25.0,3.217,8.23,11,4,0
246,2017,30.3,3.41,6.44,12,4,0
246,2018,29.7,3.391,5.29,13,4,0
246,2019,29.7,3.392,1.8,14,4,0
246,2020,30.8,3.428,2.19,15,4,0
246,2021,29.6,3.388,3.91,16,4,0
247,2015,47.6,3.863,5.8,10,2,1
247,2016,40.9,3.712,4.98,11,2,1
247,2017,43.8,3.78,4.26,12,2,1
247,2018,46.6,3.842,7.1,13,2,1
247,2019,41.2,3.718,6.05,14,2,1
247,2020,51.3,3.938,6.25,15,2,1
247,2021,55.2,4.011,4.92,16,2,1
248,2015,27.4,3.309,5.69,10,4,1
248,2016,29.3,3.378,2.1,11,4,1
248,2017,36.5,3.597,4.18,12,4,1
248,2018,31.6,3.454,9.67,13,4,1
248,2019,31.9,3.464,5.68,14,4,1
248,2020,36.9,3.609,2.84,15,4,1
248,2021,36.2,3.588,5.24,16,4,1
249,2015,41.5,3.726,0.17,10,3,1
249,2016,43.3,3.768,3.57,11,3,1
249,2017,48.0,3.87,5.24,12,3,1
249,2018,46.9,3.848,3.94,13,3,1
249,2019,50.8,3.928,1.84,14,3,1
249,2020,59.2,4.082,1.03,15,3,1
249,2021,61.0,4.11,1.46,16,3,1
250,2015,26.2,3.264,3.48,10,5,1
250,2016,29.6,3.388,3.02,11,5,1
250,2017,29.4,3.381,8.95,12,5,1
250,2018,28.4,3.347,0.14,13,5,1
250,2019,37.4,3.621,-1.98,14,5,1
250,2020,34.5,3.54,8.34,15,5,1
250,2021,34.5,3.542,4.01,16,5,1
251,2015,108.0,4.682,1.18,10,4,1
251,2016,89.4,4.493,2.68,11,4,1
251,2017,91.7,4.519,2.25,12,4,1
251,2018,104.8,4.652,8.53,13,4,1
251,2019,104.3,4.647,0.98,14,4,1
251,2020,131.5,4.879,4.5,15,4,1
251,2021,126.2,4.838,7.63,16,4,1
252,2015,60.8,4.107,7.83,10,2,1
252,2016,73.7,4.3,5.56,11,2,1
252,2017,76.4,4.336,8.39,12,2,1
252,2018,59.8,4.091,8.06,13,2,1
252,2019,72.8,4.287,4.08,14,2,1
252,2020,87.6,4.473,11.18,15,2,1
252,2021,107.1,4.674,3.91,16,2,1
253,2015,65.1,4.176,2.58,10,3,0
253,2016,63.2,4.146,6.11,11,3,1
253,2017,69.2,4.237,2.91,12,3,1
253,2018,77.8,4.354,5.21,13,3,1
253,2019,83.4,4.424,3.25,14,3,1
253,2020,100.3,4.608,1.82,15,3,1
253,2021,92.1,4.523,3.22,16,3,1
254,2015,66.4,4.195,3.48,10,2,0
254,2016,72.3,4.281,6.28,11,2,1
254,2017,73.3,4.295,3.77,12,2,1
254,2018,91.2,4.513,4.65,13,2,1
254,2019,96.9,4.574,3.97,14,2,1
254,2020,88.3,4.48,3.2,15,2,1
254,2021,80.2,4.385,4.4,16,2,1
255,2015,70.7,4.259,8.45,10,2,1
255,2016,58.6,4.072,4.19,11,2,1
255,2017,66.9,4.204,2.81,12,2,1
255,2018,66.9,4.203,5.89,13,2,1
255,2019,75.7,4.327,7.2,14,2,1
255,2020,98.3,4.588,2.49,15,2,1
255,2021,90.0,4.5,5.39,16,2,1
256,2015,57.7,4.055,5.31,10,2,0
256,2016,47.3,3.856,2.0,11,2,0
256,2017,50.6,3.924,7.04,12,2,1
256,2018,59.0,4.078,3.76,13,2,1
256,2019,54.1,3.991,-0.22,14,2,1
256,2020,55.3,4.013,1.48,15,2,1
256,2021,69.2,4.237,3.57,16,2,1
257,2015,91.1,4.512,5.89,10,2,1
257,2016,86.5,4.46,6.32,11,2,1
257,2017,84.6,4.438,9.64,12,2,1
257,2018,101.1,4.616,6.46,13,2,1
257,2019,97.5,4.58,7.32,14,2,1
257,2020,114.7,4.742,4.93,15,2,1
257,2021,107.9,4.682,6.12,16,2,1
258,2015,20.7,3.029,1.62,10,1,0
258,2016,22.0,3.09,4.68,11,1,0
258,2017,30.5,3.419,3.48,12,1,0
258,2018,31.3,3.443,2.61,13,1,0
258,2019,40.0,3.689,1.56,14,1,0
258,2020,29.9,3.398,3.79,15,1,0
258,2021,39.9,3.686,7.84,16,1,1
259,2015,29.6,3.388,3.63,10,5,0
259,2016,36.5,3.598,2.67,11,5,0
259,2017,30.6,3.42,6.06,12,5,0
259,2018,37.2,3.615,1.94,13,5,0
