id,year,lfp,age,educ,kids,married,exper
350,1,1,44,16,0,0,23
350,2,1,45,16,0,0,24
350,3,1,46,16,1,1,25
350,4,0,47,16,0,1,26
350,5,1,48,16,1,1,27
351,1,1,29,14,0,0,9
351,2,0,30,14,0,0,10
351,3,0,31,14,0,0,11
351,4,1,32,14,1,1,12
351,5,1,33,14,0,1,13
352,1,1,28,16,0,0,4
352,2,0,29,16,0,1,5
352,3,1,30,16,0,1,6
352,4,1,31,16,1,0,7
352,5,1,32,16,2,1,8
353,1,1,32,11,0,0,14
353,2,1,33,11,0,1,15
353,3,1,34,11,0,0,16
353,4,0,35,11,0,0,17
353,5,1,36,11,0,0,18
354,1,0,38,12,0,1,19
354,2,1,39,12,0,1,20
354,3,0,40,12,2,0,21
354,4,0,41,12,0,1,22
354,5,0,42,12,1,0,23
355,1,1,37,13,0,1,16
355,2,0,38,13,0,1,17
355,3,1,39,13,0,1,18
355,4,1,40,13,1,1,19
355,5,1,41,13,1,1,20
356,1,0,25,11,0,0,7
356,2,0,26,11,0,0,8
356,3,0,27,11,0,1,9
356,4,1,28,11,0,1,10
356,5,0,29,11,4,0,11
357,1,1,40,13,0,0,23
357,2,1,41,13,1,1,24
357,3,1,42,13,1,0,25
357,4,1,43,13,0,0,26
357,5,1,44,13,0,1,27
358,1,0,42,15,0,1,20
358,2,1,43,15,0,1,21
358,3,1,44,15,1,1,22
358,4,1,45,15,0,0,23
358,5,1,46,15,1,1,24
359,1,0,28,12,0,0,9
359,2,1,29,12,1,0,10
359,3,1,30,12,0,0,11
359,4,0,31,12,0,1,12
359,5,1,32,12,1,0,13
360,1,0,39,10,0,0,23
360,2,0,40,10,0,0,24
360,3,1,41,10,0,0,25
360,4,0,42,10,0,0,26
360,5,1,43,10,0,1,27
361,1,0,39,15,0,1,18
361,2,1,40,15,0,0,19
361,3,0,41,15,0,0,20
361,4,1,42,15,1,1,21
361,5,1,43,15,1,1,22
362,1,1,34,17,0,1,12
362,2,1,35,17,1,1,13
362,3,1,36,17,0,1,14
362,4,1,37,17,0,1,15
362,5,1,38,17,0,1,16
363,1,1,30,12,0,0,12
363,2,1,31,12,0,0,13
363,3,0,32,12,1,0,14
363,4,0,33,12,4,1,15
363,5,0,34,12,4,1,16
364,1,0,27,10,0,0,10
364,2,1,28,10,0,1,11
364,3,1,29,10,0,1,12
364,4,1,30,10,1,0,13
364,5,1,31,10,0,1,14
365,1,1,26,14,0,1,8
365,2,1,27,14,0,1,9
365,3,0,28,14,2,1,10
365,4,1,29,14,0,1,11
365,5,1,30,14,1,1,12
366,1,1,36,17,0,1,14
366,2,0,37,17,0,1,15
366,3,1,38,17,0,0,16
366,4,1,39,17,0,0,17
366,5,1,40,17,0,1,18
367,1,0,37,10,0,1,20
367,2,0,38,10,1,0,21
367,3,1,39,10,0,1,22
367,4,1,40,10,2,1,23
367,5,0,41,10,3,1,24
368,1,1,31,11,0,0,12
368,2,0,32,11,0,0,13
368,3,0,33,11,3,0,14
368,4,1,34,11,3,1,15
368,5,1,35,11,0,1,16
369,1,0,32,10,0,1,18
369,2,0,33,10,0,0,19
369,3,0,34,10,0,0,20
369,4,1,35,10,1,0,21
369,5,0,36,10,2,0,22
370,1,1,36,14,0,1,16
370,2,0,37,14,1,0,17
370,3,0,38,14,0,1,18
370,4,0,39,14,2,0,19
370,5,0,40,14,2,0,20
371,1,0,40,13,0,0,23
371,2,1,41,13,0,0,24
371,3,1,42,13,0,1,25
371,4,1,43,13,0,0,26
371,5,1,44,13,1,1,27
372,1,1,32,12,0,1,13
372,2,1,33,12,0,0,14
372,3,1,34,12,1,1,15
372,4,0,35,12,4,1,16
372,5,1,36,12,1,0,17
373,1,1,34,16,0,0,14
373,2,1,35,16,1,1,15
373,3,1,36,16,0,1,16
373,4,0,37,16,5,1,17
373,5,0,38,16,1,0,18
374,1,1,30,12,0,1,11
374,2,1,31,12,1,1,12
374,3,0,32,12,1,0,13
374,4,1,33,12,0,1,14
374,5,1,34,12,1,1,15
375,1,1,33,13,0,1,12
375,2,1,34,13,0,0,13
375,3,1,35,13,0,1,14
375,4,1,36,13,3,0,15
375,5,1,37,13,1,0,16
376,1,1,32,10,0,0,16
376,2,0,33,10,0,0,17
376,3,1,34,10,0,1,18
376,4,0,35,10,0,0,19
376,5,0,36,10,2,1,20
377,1,0,37,14,0,0,18
377,2,1,38,14,0,0,19
377,3,1,39,14,0,1,20
377,4,0,40,14,1,1,21
377,5,0,41,14,0,0,22
378,1,1,25,16,0,1,1
378,2,0,26,16,0,1,2
378,3,1,27,16,0,0,3
378,4,0,28,16,2,1,4
378,5,0,29,16,2,1,5
379,1,1,42,12,0,1,25
379,2,1,43,12,0,0,26
379,3,1,44,12,0,1,27
379,4,0,45,12,1,0,28
379,5,1,46,12,0,1,29
380,1,1,29,10,0,1,12
380,2,0,30,10,1,0,13
380,3,0,31,10,1,0,14
380,4,1,32,10,2,1,15
380,5,0,33,10,1,0,16
381,1,1,38,11,0,0,22
381,2,0,39,11,0,1,23
381,3,0,40,11,0,0,24
381,4,0,41,11,1,1,25
381,5,0,42,11,1,0,26
382,1,0,28,16,0,1,5
382,2,0,29,16,0,1,6
382,3,1,30,16,0,1,7
382,4,1,31,16,0,1,8
382,5,0,32,16,1,0,9
383,1,1,39,16,0,0,17
383,2,0,40,16,0,0,18
383,3,0,41,16,0,1,19
383,4,0,42,16,1,1,20
383,5,0,43,16,1,1,21
384,1,1,39,12,0,1,19
384,2,1,40,12,0,1,20
384,3,0,41,12,1,1,21
384,4,1,42,12,1,0,22
384,5,0,43,12,4,0,23
385,1,1,31,17,0,1,8
385,2,0,32,17,1,0,9
385,3,0,33,17,1,1,10
385,4,1,34,17,0,1,11
385,5,0,35,17,2,1,12
386,1,1,25,13,0,1,5
386,2,1,26,13,0,1,6
386,3,1,27,13,0,1,7
386,4,0,28,13,0,1,8
386,5,1,29,13,1,1,9
387,1,1,32,15,0,1,10
387,2,1,33,15,0,1,11
387,3,1,34,15,0,1,12
387,4,1,35,15,0,1,13
387,5,0,36,15,1,1,14
388,1,1,37,14,0,1,17
388,2,1,38,14,0,0,18
388,3,1,39,14,0,1,19
388,4,1,40,14,1,1,20
388,5,1,41,14,3,1,21
389,1,1,33,11,0,0,14
389,2,0,34,11,2,1,15
389,3,0,35,11,0,0,16
389,4,1,36,11,2,1,17
389,5,0,37,11,4,0,18
390,1,1,43,10,0,1,25
390,2,0,44,10,0,1,26
390,3,1,45,10,0,1,27
390,4,1,46,10,1,1,28
390,5,1,47,10,2,1,29
391,1,1,43,13,0,1,22
391,2,0,44,13,0,1,23
391,3,1,45,13,0,1,24
391,4,1,46,13,2,1,25
391,5,0,47,13,1,0,26
392,1,0,44,11,0,0,27
392,2,1,45,11,0,1,28
392,3,1,46,11,0,1,29
392,4,0,47,11,1,1,30
392,5,1,48,11,0,0,31
393,1,1,34,15,0,1,14
393,2,1,35,15,0,1,15
393,3,1,36,15,0,1,16
393,4,0,37,15,0,0,17
393,5,1,38,15,1,1,18
394,1,1,44,16,0,1,21
394,2,0,45,16,1,1,22
394,3,1,46,16,2,0,23
394,4,1,47,16,0,1,24
394,5,1,48,16,1,0,25
395,1,1,39,13,0,1,20
395,2,1,40,13,0,0,21
395,3,1,41,13,0,1,22
395,4,1,42,13,2,1,23
395,5,1,43,13,0,0,24
396,1,1,37,14,0,1,19
396,2,1,38,14,1,0,20
396,3,1,39,14,2,1,21
396,4,0,40,14,2,0,22
396,5,1,41,14,0,1,23
397,1,0,38,10,0,0,22
397,2,0,39,10,0,1,23
397,3,0,40,10,0,0,24
397,4,1,41,10,0,0,25
397,5,1,42,10,1,0,26
398,1,0,39,11,0,0,24
398,2,1,40,11,2,1,25
398,3,1,41,11,0,1,26
398,4,1,42,11,0,1,27
398,5,1,43,11,1,0,28
399,1,0,32,15,0,1,9
399,2,0,33,15,0,0,10
399,3,0,34,15,1,0,11
399,4,0,35,15,1,0,12
399,5,1,36,15,2,1,13
400,1,1,36,10,0,0,22
400,2,1,37,10,0,0,23
400,3,1,38,10,0,0,24
400,4,0,39,10,0,1,25
400,5,1,40,10,1,1,26
401,1,0,42,15,0,1,22
401,2,1,43,15,0,1,23
401,3,0,44,15,0,0,24
401,4,0,45,15,0,0,25
401,5,1,46,15,1,1,26
402,1,1,26,16,0,0,6
402,2,1,27,16,0,1,7
402,3,0,28,16,1,0,8
402,4,0,29,16,3,1,9
402,5,1,30,16,2,1,10
403,1,0,25,10,0,1,10
403,2,0,26,10,0,1,11
403,3,1,27,10,1,0,12
403,4,0,28,10,1,0,13
403,5,1,29,10,1,1,14
404,1,0,40,16,0,0,19
404,2,1,41,16,0,0,20
404,3,1,42,16,0,1,21
404,4,1,43,16,2,1,22
404,5,0,44,16,0,0,23
405,1,1,41,10,0,1,25
405,2,0,42,10,0,1,26
405,3,1,43,10,0,0,27
405,4,0,44,10,2,1,28
405,5,0,45,10,1,0,29
406,1,1,42,13,0,1,22
406,2,1,43,13,0,0,23
406,3,0,44,13,1,0,24
406,4,1,45,13,0,1,25
406,5,1,46,13,1,1,26
407,1,0,28,11,0,0,10
407,2,0,29,11,0,0,11
407,3,0,30,11,0,1,12
407,4,0,31,11,1,0,13
407,5,0,32,11,3,0,14
408,1,0,36,16,0,1,14
408,2,1,37,16,1,1,15
408,3,1,38,16,2,0,16
408,4,1,39,16,0,1,17
408,5,1,40,16,1,1,18
409,1,1,29,13,0,0,10
409,2,0,30,13,0,1,11
409,3,1,31,13,0,0,12
409,4,1,32,13,0,0,13
409,5,1,33,13,2,0,14
410,1,1,26,17,0,0,1
410,2,1,27,17,0,1,2
410,3,1,28,17,1,1,3
410,4,1,29,17,1,0,4
410,5,1,30,17,0,1,5
411,1,1,31,14,0,0,9
411,2,0,32,14,0,0,10
411,3,1,33,14,0,1,11
411,4,0,34,14,1,0,12
411,5,1,35,14,2,0,13
412,1,0,34,14,0,0,13
412,2,1,35,14,0,1,14
412,3,0,36,14,0,0,15
412,4,1,37,14,1,1,16
412,5,0,38,14,0,0,17
413,1,1,41,13,0,0,24
413,2,0,42,13,1,1,25
413,3,1,43,13,0,1,26
413,4,1,44,13,0,1,27
413,5,0,45,13,0,0,28
414,1,1,44,12,0,1,28
414,2,1,45,12,0,1,29
414,3,1,46,12,0,1,30
414,4,0,47,12,2,1,31
414,5,0,48,12,2,0,32
415,1,1,30,12,0,0,13
415,2,0,31,12,0,1,14
415,3,1,32,12,0,0,15
415,4,1,33,12,0,1,16
415,5,0,34,12,2,1,17
416,1,0,27,12,0,1,9
416,2,0,28,12,2,1,10
416,3,0,29,12,0,1,11
416,4,0,30,12,1,0,12
416,5,0,31,12,2,0,13
417,1,1,34,17,0,1,11
417,2,1,35,17,0,1,12
417,3,1,36,17,0,0,13
417,4,1,37,17,0,1,14
417,5,1,38,17,0,1,15
418,1,0,32,13,0,0,14
418,2,0,33,13,0,0,15
418,3,1,34,13,0,0,16
418,4,1,35,13,0,0,17
418,5,0,36,13,1,0,18
419,1,1,40,14,0,1,22
419,2,1,41,14,0,0,23
419,3,1,42,14,0,0,24
419,4,1,43,14,0,1,25
419,5,0,44,14,0,1,26
420,1,0,40,15,0,0,17
420,2,1,41,15,0,0,18
420,3,1,42,15,1,0,19
420,4,1,43,15,1,0,20
420,5,1,44,15,0,1,21
421,1,1,25,13,0,1,4
421,2,1,26,13,0,0,5
421,3,1,27,13,0,0,6
421,4,1,28,13,0,1,7
421,5,1,29,13,1,1,8
422,1,1,41,17,0,1,18
422,2,0,42,17,0,1,19
422,3,0,43,17,0,1,20
422,4,1,44,17,1,0,21
422,5,1,45,17,2,1,22
423,1,0,30,11,0,0,13
423,2,0,31,11,1,1,14
423,3,1,32,11,2,0,15
423,4,1,33,11,0,0,16
423,5,0,34,11,0,0,17
424,1,1,36,15,0,0,14
424,2,1,37,15,1,1,15
424,3,1,38,15,0,1,16
424,4,1,39,15,2,1,17
424,5,1,40,15,1,1,18
425,1,1,38,12,0,1,19
425,2,1,39,12,0,0,20
425,3,0,40,12,1,0,21
425,4,1,41,12,1,1,22
425,5,1,42,12,1,0,23
426,1,1,41,13,0,0,22
426,2,1,42,13,0,1,23
426,3,1,43,13,0,1,24
426,4,1,44,13,0,1,25
426,5,1,45,13,2,1,26
427,1,1,27,11,0,1,12
427,2,0,28,11,0,1,13
427,3,0,29,11,0,0,14
427,4,0,30,11,1,1,15
427,5,0,31,11,1,0,16
428,1,1,29,13,0,1,11
428,2,1,30,13,0,1,12
428,3,1,31,13,0,1,13
428,4,1,32,13,2,1,14
428,5,0,33,13,1,1,15
429,1,0,34,10,0,1,20
429,2,1,35,10,0,0,21
429,3,1,36,10,0,1,22
429,4,1,37,10,2,0,23
429,5,1,38,10,1,1,24
430,1,0,35,17,0,0,14
430,2,1,36,17,0,1,15
430,3,0,37,17,0,0,16
430,4,1,38,17,2,1,17
430,5,0,39,17,1,1,18
431,1,0,30,13,0,0,11
431,2,0,31,13,0,1,12
431,3,0,32,13,1,0,13
431,4,1,33,13,2,1,14
431,5,1,34,13,1,0,15
432,1,1,42,16,0,0,18
432,2,0,43,16,0,0,19
432,3,0,44,16,0,1,20
432,4,0,45,16,2,1,21
432,5,0,46,16,0,0,22
433,1,1,44,14,0,0,26
433,2,0,45,14,0,0,27
433,3,1,46,14,0,0,28
433,4,1,47,14,0,1,29
433,5,1,48,14,1,1,30
434,1,0,34,13,0,1,15
434,2,1,35,13,0,0,16
434,3,1,36,13,1,1,17
434,4,1,37,13,2,0,18
434,5,0,38,13,1,0,19
435,1,0,32,10,0,1,16
435,2,1,33,10,0,1,17
435,3,1,34,10,0,0,18
435,4,0,35,10,0,1,19
435,5,1,36,10,1,1,20
436,1,1,28,15,0,0,9
436,2,1,29,15,0,1,10
436,3,1,30,15,0,1,11
436,4,1,31,15,0,1,12
436,5,0,32,15,1,1,13
437,1,1,29,16,0,1,6
437,2,1,30,16,0,0,7
437,3,0,31,16,0,1,8
437,4,0,32,16,2,1,9
437,5,0,33,16,1,1,10
438,1,0,29,12,0,0,11
438,2,0,30,12,0,0,12
438,3,0,31,12,2,0,13
438,4,0,32,12,3,0,14
438,5,1,33,12,1,1,15
439,1,0,27,10,0,0,13
439,2,0,28,10,0,1,14
439,3,0,29,10,0,1,15
439,4,0,30,10,1,0,16
439,5,1,31,10,1,1,17
440,1,1,41,15,0,1,19
440,2,1,42,15,0,0,20
440,3,1,43,15,1,1,21
440,4,1,44,15,2,1,22
440,5,0,45,15,1,1,23
441,1,1,37,12,0,1,18
441,2,1,38,12,0,1,19
441,3,1,39,12,0,0,20
441,4,1,40,12,1,0,21
441,5,1,41,12,0,1,22
442,1,0,31,14,0,0,12
442,2,1,32,14,0,1,13
442,3,1,33,14,0,1,14
442,4,1,34,14,0,0,15
442,5,1,35,14,0,1,16
443,1,0,43,13,0,0,25
443,2,0,44,13,0,1,26
443,3,0,45,13,0,1,27
443,4,0,46,13,1,1,28
443,5,0,47,13,0,0,29
444,1,0,29,15,0,0,8
444,2,1,30,15,0,1,9
444,3,0,31,15,0,1,10
444,4,0,32,15,1,0,11
444,5,1,33,15,1,0,12
445,1,0,28,11,0,0,11
445,2,1,29,11,1,1,12
445,3,0,30,11,2,0,13
445,4,1,31,11,1,0,14
445,5,0,32,11,1,1,15
446,1,0,26,10,0,1,12
446,2,0,27,10,0,0,13
446,3,1,28,10,0,0,14
446,4,0,29,10,0,0,15
446,5,0,30,10,2,1,16
447,1,1,41,10,0,0,23
447,2,1,42,10,0,1,24
447,3,1,43,10,2,1,25
447,4,1,44,10,2,1,26
447,5,1,45,10,1,0,27
448,1,0,28,17,0,1,4
448,2,0,29,17,1,0,5
448,3,0,30,17,0,1,6
448,4,0,31,17,2,1,7
448,5,0,32,17,1,0,8
449,1,0,39,16,0,1,18
449,2,0,40,16,0,1,19
449,3,0,41,16,0,0,20
449,4,1,42,16,2,0,21
449,5,0,43,16,2,0,22
450,1,0,31,10,0,1,14
450,2,0,32,10,1,1,15
450,3,0,33,10,0,1,16
450,4,1,34,10,2,0,17
450,5,1,35,10,1,0,18
451,1,1,42,10,0,0,26
451,2,1,43,10,0,1,27
451,3,0,44,10,2,0,28
451,4,1,45,10,1,0,29
451,5,1,46,10,0,1,30
452,1,1,40,14,0,1,21
452,2,1,41,14,0,0,22
452,3,1,42,14,1,0,23
452,4,1,43,14,0,1,24
452,5,1,44,14,2,0,25
453,1,1,40,15,0,1,20
453,2,1,41,15,0,0,21
453,3,0,42,15,0,1,22
453,4,1,43,15,0,0,23
453,5,0,44,15,1,1,24
454,1,1,27,17,0,0,5
454,2,0,28,17,1,0,6
454,3,0,29,17,2,0,7
454,4,1,30,17,0,0,8
454,5,1,31,17,0,1,9
455,1,1,37,17,0,1,15
455,2,1,38,17,0,1,16
455,3,1,39,17,0,0,17
455,4,1,40,17,0,1,18
455,5,0,41,17,3,0,19
456,1,1,30,11,0,1,12
456,2,1,31,11,0,0,13
456,3,0,32,11,0,1,14
456,4,0,33,11,4,1,15
456,5,0,34,11,1,1,16
457,1,1,31,10,0,0,15
457,2,1,32,10,0,0,16
457,3,0,33,10,0,0,17
457,4,0,34,10,2,1,18
457,5,0,35,10,1,0,19
458,1,0,42,14,0,1,22
458,2,0,43,14,0,0,23
458,3,0,44,14,2,0,24
458,4,1,45,14,1,1,25
458,5,1,46,14,0,1,26
459,1,0,32,16,0,1,11
459,2,0,33,16,0,0,12
459,3,0,34,16,1,1,13
459,4,0,35,16,3,0,14
459,5,1,36,16,1,0,15
460,1,0,27,15,0,0,5
460,2,1,28,15,0,1,6
460,3,0,29,15,2,0,7
460,4,1,30,15,1,1,8
460,5,0,31,15,3,1,9
461,1,1,39,14,0,1,21
461,2,0,40,14,1,0,22
461,3,1,41,14,0,1,23
461,4,1,42,14,0,1,24
461,5,1,43,14,1,0,25
462,1,1,39,17,0,1,14
462,2,1,40,17,0,1,15
462,3,0,41,17,0,0,16
462,4,1,42,17,0,0,17
462,5,0,43,17,0,1,18
463,1,1,26,17,0,1,5
463,2,1,27,17,0,1,6
463,3,0,28,17,1,1,7
463,4,0,29,17,0,1,8
463,5,0,30,17,0,0,9
464,1,0,32,13,0,0,13
464,2,0,33,13,0,1,14
464,3,1,34,13,0,0,15
464,4,1,35,13,1,1,16
464,5,1,36,13,1,1,17
465,1,0,44,15,0,1,22
465,2,0,45,15,1,1,23
465,3,0,46,15,3,1,24
465,4,1,47,15,1,1,25
465,5,1,48,15,1,1,26
466,1,1,31,11,0,1,15
466,2,1,32,11,0,0,16
466,3,1,33,11,0,0,17
466,4,1,34,11,0,1,18
466,5,0,35,11,2,0,19
467,1,1,30,17,0,0,6
467,2,1,31,17,0,1,7
467,3,0,32,17,0,0,8
467,4,1,33,17,0,1,9
467,5,1,34,17,1,0,10
468,1,1,35,13,0,0,18
468,2,1,36,13,0,0,19
468,3,1,37,13,0,0,20
468,4,1,38,13,3,1,21
468,5,0,39,13,6,1,22
469,1,0,39,16,0,0,16
469,2,1,40,16,0,1,17
469,3,0,41,16,2,1,18
469,4,1,42,16,0,0,19
469,5,1,43,16,3,0,20
470,1,1,36,11,0,0,21
470,2,1,37,11,0,1,22
470,3,0,38,11,1,0,23
470,4,0,39,11,0,0,24
470,5,1,40,11,2,0,25
471,1,1,35,10,0,1,20
471,2,1,36,10,0,0,21
471,3,0,37,10,2,1,22
471,4,1,38,10,2,1,23
471,5,0,39,10,1,0,24
472,1,0,40,11,0,1,22
472,2,0,41,11,1,1,23
472,3,1,42,11,0,0,24
472,4,0,43,11,1,1,25
472,5,0,44,11,3,1,26
473,1,1,35,17,0,1,12
473,2,1,36,17,0,1,13
473,3,0,37,17,0,0,14
473,4,1,38,17,0,0,15
473,5,1,39,17,2,1,16
474,1,1,25,16,0,0,5
474,2,1,26,16,1,1,6
474,3,1,27,16,0,1,7
474,4,1,28,16,2,1,8
474,5,1,29,16,0,0,9
475,1,1,30,13,0,1,12
475,2,1,31,13,0,0,13
475,3,1,32,13,3,1,14
475,4,1,33,13,1,1,15
475,5,1,34,13,1,0,16
476,1,1,32,15,0,0,12
476,2,1,33,15,0,0,13
476,3,1,34,15,0,1,14
476,4,1,35,15,0,0,15
476,5,0,36,15,2,1,16
477,1,0,27,15,0,0,5
477,2,1,28,15,1,0,6
477,3,0,29,15,2,1,7
477,4,0,30,15,3,0,8
477,5,1,31,15,0,0,9
478,1,1,32,17,0,0,7
478,2,1,33,17,0,0,8
478,3,1,34,17,1,1,9
478,4,1,35,17,3,1,10
478,5,1,36,17,1,1,11
479,1,1,30,12,0,0,12
479,2,1,31,12,1,1,13
479,3,1,32,12,0,0,14
479,4,1,33,12,0,0,15
479,5,1,34,12,2,1,16
480,1,0,31,14,0,0,10
480,2,1,32,14,1,0,11
480,3,1,33,14,1,0,12
480,4,1,34,14,4,1,13
480,5,1,35,14,0,1,14
481,1,1,38,14,0,1,16
481,2,1,39,14,0,0,17
481,3,1,40,14,0,1,18
481,4,1,41,14,2,1,19
481,5,0,42,14,1,1,20
482,1,1,43,10,0,1,27
482,2,1,44,10,0,0,28
482,3,1,45,10,2,1,29
482,4,0,46,10,2,1,30
482,5,1,47,10,2,0,31
483,1,0,33,16,0,0,12
483,2,1,34,16,1,1,13
483,3,0,35,16,1,0,14
483,4,0,36,16,0,1,15
483,5,0,37,16,1,0,16
484,1,0,30,13,0,1,11
484,2,0,31,13,1,0,12
484,3,0,32,13,0,0,13
484,4,0,33,13,0,1,14
484,5,0,34,13,1,0,15
485,1,1,30,13,0,1,11
485,2,0,31,13,0,1,12
485,3,0,32,13,1,1,13
485,4,0,33,13,1,1,14
485,5,0,34,13,0,1,15
486,1,0,25,13,0,1,5
486,2,1,26,13,0,1,6
486,3,0,27,13,2,0,7
486,4,0,28,13,2,1,8
486,5,0,29,13,3,0,9
487,1,0,31,17,0,1,6
487,2,1,32,17,0,1,7
487,3,1,33,17,0,0,8
487,4,0,34,17,1,0,9
487,5,1,35,17,0,1,10
488,1,1,28,11,0,1,10
488,2,0,29,11,0,0,11
488,3,0,30,11,0,1,12
488,4,0,31,11,3,0,13
488,5,0,32,11,1,1,14
489,1,1,28,13,0,1,8
489,2,0,29,13,0,0,9
489,3,1,30,13,2,1,10
489,4,1,31,13,1,0,11
489,5,1,32,13,1,0,12
490,1,0,33,13,0,0,14
490,2,1,34,13,0,0,15
490,3,0,35,13,0,0,16
490,4,0,36,13,5,1,17
490,5,1,37,13,1,1,18
491,1,0,34,10,0,0,20
491,2,1,35,10,0,0,21
491,3,1,36,10,0,1,22
491,4,1,37,10,0,0,23
491,5,1,38,10,0,0,24
492,1,1,44,13,0,1,23
492,2,1,45,13,0,0,24
492,3,1,46,13,0,1,25
492,4,1,47,13,0,0,26
492,5,1,48,13,0,1,27
493,1,1,36,17,0,0,14
493,2,1,37,17,0,1,15
493,3,1,38,17,0,1,16
493,4,1,39,17,1,0,17
493,5,1,40,17,1,0,18
494,1,1,38,15,0,1,15
494,2,1,39,15,0,0,16
494,3,0,40,15,0,0,17
494,4,1,41,15,0,1,18
494,5,1,42,15,0,0,19
495,1,1,29,11,0,1,13
495,2,1,30,11,1,0,14
495,3,1,31,11,0,1,15
495,4,1,32,11,0,0,16
495,5,1,33,11,1,0,17
496,1,1,34,17,0,0,10
496,2,1,35,17,0,0,11
496,3,1,36,17,1,0,12
496,4,1,37,17,1,1,13
496,5,1,38,17,2,1,14
497,1,1,40,15,0,1,21
497,2,1,41,15,0,1,22
497,3,0,42,15,2,0,23
497,4,1,43,15,3,1,24
497,5,1,44,15,1,0,25
498,1,1,29,17,0,0,6
498,2,1,30,17,0,1,7
498,3,1,31,17,1,1,8
498,4,1,32,17,2,1,9
498,5,0,33,17,0,1,10
499,1,0,35,11,0,1,16
499,2,0,36,11,0,0,17
499,3,0,37,11,1,1,18
499,4,1,38,11,0,0,19
499,5,0,39,11,2,0,20
500,1,0,43,15,0,1,24
500,2,1,44,15,0,0,25
500,3,1,45,15,1,0,26
500,4,0,46,15,0,0,27
500,5,0,47,15,1,1,28
501,1,1,42,11,0,1,24
501,2,1,43,11,0,1,25
501,3,1,44,11,0,0,26
501,4,1,45,11,1,1,27
501,5,1,46,11,1,0,28
502,1,1,42,14,0,1,21
502,2,1,43,14,0,1,22
502,3,1,44,14,0,1,23
502,4,1,45,14,0,0,24
502,5,1,46,14,0,1,25
503,1,0,27,13,0,1,8
503,2,1,28,13,1,0,9
503,3,1,29,13,1,0,10
503,4,1,30,13,0,1,11
503,5,0,31,13,1,0,12
504,1,1,44,13,0,1,26
504,2,1,45,13,0,0,27
504,3,1,46,13,0,0,28
504,4,1,47,13,2,1,29
504,5,1,48,13,1,0,30
505,1,1,42,16,0,1,21
505,2,0,43,16,0,0,22
505,3,1,44,16,0,1,23
505,4,1,45,16,0,0,24
505,5,0,46,16,1,0,25
506,1,0,28,17,0,0,7
506,2,1,29,17,0,1,8
506,3,1,30,17,1,0,9
506,4,1,31,17,1,0,10
506,5,0,32,17,0,0,11
507,1,0,29,11,0,0,11
507,2,0,30,11,0,0,12
507,3,1,31,11,0,0,13
507,4,0,32,11,0,0,14
507,5,0,33,11,0,1,15
508,1,0,43,10,0,0,28
508,2,0,44,10,1,1,29
508,3,0,45,10,1,0,30
508,4,1,46,10,0,1,31
508,5,0,47,10,0,0,32
509,1,1,29,12,0,0,11
509,2,0,30,12,0,0,12
509,3,0,31,12,1,0,13
509,4,0,32,12,2,1,14
509,5,0,33,12,0,0,15
510,1,0,42,10,0,0,26
510,2,0,43,10,1,0,27
510,3,0,44,10,2,0,28
510,4,0,45,10,0,0,29
510,5,0,46,10,1,1,30
511,1,1,30,16,0,1,8
511,2,1,31,16,0,1,9
511,3,1,32,16,0,1,10
511,4,0,33,16,1,0,11
511,5,0,34,16,0,1,12
512,1,1,31,10,0,1,13
512,2,1,32,10,0,1,14
512,3,0,33,10,0,0,15
512,4,0,34,10,1,0,16
512,5,0,35,10,0,0,17
513,1,1,41,13,0,0,24
513,2,1,42,13,0,1,25
513,3,1,43,13,0,1,26
513,4,1,44,13,1,1,27
513,5,1,45,13,1,1,28
514,1,0,36,12,0,1,20
514,2,1,37,12,0,1,21
514,3,0,38,12,1,0,22
514,4,0,39,12,2,1,23
514,5,0,40,12,2,1,24
515,1,1,40,13,0,0,19
515,2,1,41,13,0,0,20
515,3,0,42,13,1,1,21
515,4,0,43,13,1,1,22
515,5,0,44,13,3,0,23
516,1,1,43,14,0,0,23
516,2,1,44,14,0,1,24
516,3,1,45,14,1,1,25
516,4,0,46,14,1,1,26
516,5,1,47,14,4,0,27
517,1,0,41,11,0,1,22
517,2,1,42,11,1,0,23
517,3,1,43,11,0,0,24
517,4,0,44,11,1,0,25
517,5,0,45,11,0,1,26
518,1,1,34,17,0,1,9
518,2,0,35,17,0,0,10
518,3,0,36,17,3,0,11
518,4,0,37,17,1,0,12
518,5,0,38,17,4,0,13
519,1,1,33,11,0,0,15
519,2,1,34,11,0,0,16
519,3,1,35,11,1,0,17
519,4,0,36,11,1,0,18
519,5,1,37,11,1,1,19
520,1,1,40,15,0,1,21
520,2,1,41,15,0,0,22
520,3,1,42,15,0,1,23
520,4,1,43,15,1,1,24
520,5,0,44,15,2,1,25
521,1,0,30,14,0,1,9
521,2,0,31,14,1,1,10
521,3,0,32,14,0,0,11
521,4,0,33,14,0,1,12
521,5,0,34,14,1,1,13
522,1,0,38,15,0,0,15
522,2,0,39,15,0,1,16
522,3,1,40,15,1,0,17
522,4,1,41,15,0,0,18
522,5,1,42,15,1,0,19
523,1,1,37,15,0,0,18
523,2,1,38,15,0,1,19
523,3,1,39,15,0,1,20
523,4,0,40,15,0,0,21
523,5,0,41,15,1,1,22
524,1,1,30,14,0,1,9
524,2,1,31,14,0,0,10
524,3,0,32,14,1,1,11
