idcode,year,ln_wage,experience,tenure,education,union,married,hours,industry
225,1968,1.9231,4.15,0.1,11,0,1,45.4,8
225,1970,1.5602,4.88,0.46,11,0,0,35.7,8
225,1972,1.756,5.76,0.77,11,0,1,37.5,8
225,1974,1.6778,8.65,3.34,11,0,0,37.6,8
225,1976,1.6903,8.71,2.76,11,0,0,36.8,8
225,1978,1.7427,8.55,2.15,11,0,0,29.8,8
225,1980,1.8725,10.62,4.09,11,0,0,40.9,8
225,1982,1.695,8.69,3.32,11,0,0,44.6,8
225,1984,1.9186,15.2,4.06,11,0,0,35.9,8
225,1986,2.3636,14.51,4.97,11,1,1,35.7,8
225,1988,2.0382,15.23,6.14,11,0,1,35.3,8
225,1990,1.8811,15.2,4.88,11,0,1,40.2,8
225,1992,2.1645,17.76,4.42,11,0,1,41.0,8
225,1994,2.1889,19.34,4.17,11,1,1,39.8,8
225,1996,2.5271,20.67,7.41,11,1,1,45.1,8
226,1968,1.3773,2.71,0.1,10,0,1,36.6,9
226,1970,1.2378,3.8,0.79,10,0,0,36.0,9
226,1972,1.6217,3.65,0.1,10,0,1,41.3,9
226,1974,1.2527,7.59,0.1,10,0,0,39.3,9
226,1976,1.307,4.79,2.11,10,0,1,33.5,9
226,1978,1.7743,10.11,4.04,10,0,1,41.4,9
226,1980,1.4516,7.8,2.71,10,0,1,41.7,9
226,1982,1.491,14.13,1.56,10,0,1,41.9,9
226,1984,1.6005,13.93,3.76,10,1,1,42.2,9
226,1986,1.8494,11.98,5.41,10,0,1,42.8,9
226,1988,1.613,14.61,5.73,10,0,1,43.1,9
226,1990,1.893,14.99,5.05,10,1,1,49.9,9
226,1992,1.7904,16.58,3.29,10,1,1,38.0,9
226,1994,1.6933,18.96,4.81,10,0,0,41.0,9
226,1996,1.5542,18.38,6.58,10,0,1,40.9,9
227,1968,0.8777,2.26,0.1,9,0,0,35.6,7
227,1970,0.8591,4.32,0.1,9,0,0,42.6,7
227,1972,1.1855,5.02,2.27,9,0,1,29.6,7
227,1974,1.2688,5.28,0.1,9,0,0,39.3,7
227,1976,0.7667,3.77,0.8,9,0,1,38.1,7
227,1978,1.1325,6.06,2.92,9,0,1,34.2,7
227,1980,0.8942,8.46,0.1,9,0,0,45.7,7
227,1982,1.1208,11.5,2.55,9,0,0,45.6,7
227,1984,1.3719,11.5,7.62,9,0,1,43.7,7
227,1986,1.6473,11.46,6.03,9,0,0,41.7,7
227,1988,1.7102,13.41,5.03,9,1,1,35.0,7
227,1990,1.4823,13.79,5.78,9,0,1,40.5,7
227,1992,1.6686,16.4,3.35,9,1,0,42.6,7
227,1994,1.6224,16.27,3.89,9,1,1,42.2,7
227,1996,1.6576,18.89,5.48,9,1,1,40.6,7
228,1968,0.3892,0.59,0.1,10,0,0,40.2,8
228,1970,0.3215,0.73,0.1,10,0,1,37.7,8
228,1972,0.4827,2.07,0.51,10,0,1,36.9,8
228,1974,0.786,4.85,2.37,10,0,1,44.5,8
228,1976,0.4227,5.54,1.84,10,0,0,34.6,8
228,1978,0.9466,6.15,2.52,10,0,1,46.8,8
228,1980,0.9969,5.82,3.33,10,0,0,48.7,8
228,1982,0.9508,9.76,3.36,10,0,1,36.2,8
228,1984,0.6445,9.49,1.69,10,1,1,48.6,8
228,1986,0.8709,7.86,5.15,10,0,1,38.5,8
228,1988,1.1989,12.27,5.4,10,1,1,38.5,8
228,1990,1.0808,14.88,7.22,10,0,0,43.5,8
228,1992,1.1644,15.31,3.31,10,1,0,43.8,8
228,1994,1.5274,18.61,7.45,10,1,0,35.0,8
228,1996,1.0909,15.48,3.3,10,1,0,44.5,8
229,1968,1.3378,3.77,1.35,12,0,0,33.3,9
229,1970,1.4193,4.94,2.68,12,0,0,49.3,9
229,1972,1.4349,2.67,0.51,12,0,0,38.4,9
229,1974,1.3097,7.83,2.07,12,0,1,41.6,9
229,1976,1.5496,6.63,2.74,12,0,0,39.6,9
229,1978,1.2399,6.55,2.67,12,0,1,40.2,9
229,1980,1.7687,8.49,3.69,12,1,1,43.7,9
229,1982,1.4322,8.37,1.56,12,0,1,39.4,9
229,1984,1.7682,11.52,2.56,12,0,0,43.9,9
229,1986,1.5412,11.68,6.24,12,0,0,42.3,9
229,1988,1.7649,16.34,1.77,12,0,1,43.4,9
229,1990,1.6673,16.84,2.01,12,0,0,43.8,9
229,1992,1.8771,18.43,6.74,12,1,1,40.8,9
229,1994,2.0701,17.38,7.44,12,1,1,47.4,9
229,1996,2.1678,19.58,6.33,12,0,1,35.9,9
230,1968,1.0126,2.16,0.1,8,0,0,32.9,3
230,1970,1.0715,3.55,2.74,8,0,0,35.0,3
230,1972,0.8443,2.29,0.13,8,0,1,39.2,3
230,1974,0.6242,2.33,2.37,8,0,1,39.0,3
230,1976,1.0836,5.55,0.72,8,0,0,38.0,3
230,1978,1.0975,9.79,3.38,8,0,0,45.3,3
230,1980,1.3734,9.4,0.63,8,0,0,44.2,3
230,1982,1.2214,10.06,5.2,8,0,1,40.7,3
230,1984,1.3146,10.38,1.56,8,1,0,43.1,3
230,1986,1.2936,13.02,5.04,8,0,1,35.2,3
230,1988,1.2669,12.29,2.63,8,0,1,38.7,3
230,1990,1.6931,16.1,4.9,8,0,0,33.9,3
230,1992,1.458,14.85,5.13,8,1,0,37.0,3
230,1994,1.9089,19.22,7.38,8,1,1,49.5,3
230,1996,1.5202,15.12,6.38,8,1,1,32.9,3
231,1968,1.1687,2.58,0.29,13,0,0,36.7,7
231,1970,1.4866,1.18,6.35,13,1,0,36.8,7
231,1972,1.0456,3.87,0.1,13,0,0,38.7,7
231,1974,1.5318,5.57,2.46,13,0,1,46.0,7
231,1976,1.3778,5.52,1.15,13,0,0,37.6,7
231,1978,1.2495,7.14,2.0,13,0,0,34.7,7
231,1980,1.4164,9.01,5.11,13,0,1,43.6,7
231,1982,1.2699,9.11,2.48,13,0,1,42.9,7
231,1984,1.94,13.66,2.19,13,0,1,36.9,7
231,1986,1.7558,11.46,6.28,13,0,1,40.0,7
231,1988,1.5787,14.68,2.32,13,0,0,44.5,7
231,1990,1.7716,15.88,4.34,13,0,0,41.5,7
231,1992,1.8525,14.03,7.55,13,0,1,51.4,7
231,1994,1.8735,16.72,5.31,13,0,0,47.6,7
231,1996,1.6937,17.48,7.61,13,0,0,41.2,7
232,1968,1.4011,0.5,0.37,13,0,1,42.3,3
232,1970,1.512,2.92,2.45,13,0,0,51.2,3
232,1972,1.4312,3.71,5.72,13,0,0,43.1,3
232,1974,1.7463,7.59,1.93,13,1,1,34.3,3
232,1976,1.3433,5.84,2.42,13,0,0,39.9,3
232,1978,1.888,8.65,2.99,13,0,1,46.3,3
232,1980,1.4219,6.67,4.14,13,1,0,37.9,3
232,1982,1.3956,8.39,3.88,13,0,0,40.9,3
232,1984,1.4552,10.23,3.73,13,0,1,37.1,3
232,1986,1.7548,16.21,6.05,13,1,0,34.0,3
232,1988,1.8578,13.74,4.26,13,0,0,37.7,3
232,1990,1.7519,15.55,4.84,13,1,1,36.9,3
232,1992,1.7184,14.54,6.92,13,0,1,44.7,3
232,1994,1.9913,19.61,6.59,13,0,1,41.5,3
232,1996,2.1286,16.89,5.31,13,1,0,44.3,3
233,1968,1.0438,2.6,0.1,12,0,0,38.7,12
233,1970,1.4068,5.59,2.43,12,1,0,47.0,12
233,1972,1.2458,5.52,2.8,12,0,0,38.6,12
233,1974,1.358,3.3,3.19,12,0,1,41.3,12
233,1976,1.4462,6.27,1.41,12,0,0,28.6,12
233,1978,1.6504,10.41,3.35,12,0,1,48.0,12
233,1980,1.6578,9.94,0.98,12,1,0,33.2,12
233,1982,1.4613,10.81,3.71,12,0,1,43.5,12
233,1984,1.5483,11.57,1.46,12,0,1,40.9,12
233,1986,1.4941,12.77,0.1,12,0,1,43.3,12
233,1988,1.8491,14.19,4.0,12,0,0,38.4,12
233,1990,1.7703,14.46,4.47,12,0,1,40.0,12
233,1992,1.925,18.59,8.0,12,0,1,41.1,12
233,1994,1.7322,17.6,7.49,12,0,1,38.0,12
233,1996,1.7997,17.7,5.32,12,1,1,31.0,12
234,1968,1.2481,4.74,1.42,12,1,1,43.8,3
234,1970,1.6014,3.28,2.12,12,0,0,36.7,3
234,1972,0.9981,6.08,2.27,12,0,0,39.2,3
234,1974,1.2541,7.02,0.77,12,0,1,33.1,3
234,1976,1.5215,8.04,2.9,12,0,0,46.4,3
234,1978,1.3437,5.63,3.72,12,0,1,31.6,3
234,1980,1.2911,5.66,2.75,12,1,0,40.9,3
234,1982,1.7417,10.4,5.41,12,0,1,43.4,3
234,1984,1.5327,9.41,4.96,12,0,0,35.6,3
234,1986,1.8135,10.94,3.34,12,1,0,34.0,3
234,1988,1.7611,15.65,5.4,12,0,0,41.1,3
234,1990,2.1152,15.1,5.86,12,0,0,46.3,3
234,1992,1.7637,17.57,3.65,12,0,1,39.0,3
234,1994,1.9884,17.75,5.73,12,0,0,47.1,3
234,1996,1.7155,18.61,6.52,12,0,0,35.6,3
235,1968,0.6714,2.13,0.1,9,0,1,36.3,8
235,1970,0.7807,1.66,0.88,9,0,1,41.5,8
235,1972,0.7056,3.24,0.1,9,1,0,48.4,8
235,1974,0.6351,4.46,2.04,9,0,1,40.1,8
235,1976,0.7579,5.24,2.61,9,0,1,42.2,8
235,1978,0.7325,7.12,2.79,9,0,0,36.7,8
235,1980,0.6168,5.47,4.71,9,1,0,36.3,8
235,1982,0.8024,6.99,5.78,9,0,0,34.2,8
235,1984,1.0562,11.77,1.91,9,1,0,37.0,8
235,1986,0.7298,9.43,3.39,9,1,0,39.7,8
235,1988,1.2094,15.11,6.54,9,0,1,46.9,8
235,1990,1.0906,14.28,6.24,9,0,0,36.5,8
235,1992,0.8477,17.42,7.42,9,0,1,38.8,8
235,1994,1.0176,17.18,4.92,9,0,1,37.2,8
235,1996,1.0066,18.36,2.7,9,0,0,43.3,8
236,1968,1.0932,1.89,1.43,11,1,0,29.9,10
236,1970,1.3871,6.06,0.4,11,1,0,37.2,10
236,1972,1.407,4.99,1.33,11,0,0,40.9,10
236,1974,1.1651,5.97,0.74,11,0,1,36.1,10
236,1976,1.2803,6.42,3.56,11,0,0,42.4,10
236,1978,1.4665,7.54,3.1,11,0,0,48.5,10
236,1980,1.3412,8.66,1.27,11,0,0,39.5,10
236,1982,1.428,8.64,3.75,11,0,0,40.4,10
236,1984,1.5915,13.98,4.05,11,0,0,43.5,10
236,1986,1.5132,13.35,6.69,11,0,1,47.2,10
236,1988,1.7551,15.03,7.28,11,0,0,39.3,10
236,1990,1.8189,13.51,2.75,11,0,1,34.2,10
236,1992,1.6853,14.99,6.68,11,1,0,36.5,10
236,1994,1.9276,17.54,4.1,11,1,0,40.1,10
236,1996,1.7822,18.38,6.48,11,0,0,31.2,10
237,1968,1.5072,0.69,0.1,12,0,0,37.6,11
237,1970,1.5116,5.3,2.01,12,0,1,42.6,11
237,1972,1.4504,5.38,0.4,12,0,0,29.9,11
237,1974,1.6923,3.87,0.62,12,0,0,37.4,11
237,1976,1.4791,7.67,1.2,12,0,0,42.0,11
237,1978,1.758,10.51,0.88,12,0,0,44.1,11
237,1980,1.4827,10.37,4.38,12,1,0,48.8,11
237,1982,1.5399,9.12,2.8,12,0,1,40.2,11
237,1984,1.6415,12.77,1.98,12,1,0,39.1,11
237,1986,1.8824,16.71,3.13,12,0,0,37.7,11
237,1988,1.9696,14.83,3.72,12,0,1,32.9,11
237,1990,1.8357,16.2,5.58,12,0,1,31.5,11
237,1992,2.1499,16.0,5.16,12,1,1,39.6,11
237,1994,2.0044,22.17,2.95,12,0,1,37.6,11
237,1996,2.3516,19.03,6.5,12,1,1,47.6,11
238,1968,0.954,1.0,1.4,9,0,0,42.4,8
238,1970,0.8973,4.97,1.35,9,0,1,30.4,8
238,1972,0.7932,2.66,0.24,9,0,0,39.1,8
238,1974,0.8812,2.48,3.73,9,0,0,42.2,8
238,1976,1.1488,8.27,4.07,9,1,1,49.7,8
238,1978,1.1393,5.99,0.76,9,0,1,53.6,8
238,1980,1.0172,8.11,4.05,9,1,1,34.8,8
238,1982,1.0958,10.42,5.52,9,0,0,43.9,8
238,1984,1.2958,10.0,4.57,9,0,1,36.1,8
238,1986,1.3053,9.92,5.49,9,1,1,41.9,8
238,1988,1.077,12.48,2.31,9,0,0,42.5,8
238,1990,1.0406,12.68,3.97,9,1,0,35.2,8
238,1992,1.498,16.39,6.07,9,0,1,45.9,8
238,1994,1.2229,18.6,5.88,9,0,0,35.4,8
238,1996,1.4487,18.32,5.73,9,1,1,43.6,8
239,1968,0.6305,3.46,0.1,8,0,1,39.0,10
239,1970,0.6175,1.25,0.1,8,1,0,40.3,10
239,1972,0.6864,2.53,2.91,8,0,0,35.2,10
239,1974,0.6063,7.38,2.7,8,0,0,43.9,10
239,1976,0.8276,4.56,0.84,8,0,1,47.8,10
239,1978,1.0423,5.15,1.14,8,1,1,45.8,10
239,1980,0.729,6.07,3.31,8,0,1,36.6,10
239,1982,0.5664,7.4,2.54,8,0,0,44.4,10
239,1984,1.0285,8.29,4.46,8,0,1,37.4,10
239,1986,1.161,11.48,2.36,8,0,1,41.7,10
239,1988,0.8371,10.56,3.16,8,0,0,30.9,10
239,1990,1.0327,12.57,6.26,8,0,0,37.4,10
239,1992,0.9624,16.31,5.66,8,0,1,48.6,10
239,1994,1.186,16.33,7.42,8,0,1,46.4,10
239,1996,0.882,15.28,6.3,8,0,0,37.4,10
240,1968,1.0779,1.41,2.35,12,0,1,39.1,6
240,1970,1.2154,4.17,2.11,12,0,0,40.4,6
240,1972,1.1635,7.8,0.45,12,0,0,48.7,6
240,1974,1.0075,6.27,0.1,12,0,1,43.4,6
240,1976,1.3671,7.27,2.73,12,0,1,42.9,6
240,1978,1.0239,5.4,3.75,12,0,0,42.5,6
240,1980,1.476,6.8,2.22,12,1,1,40.8,6
240,1982,1.3479,10.34,1.77,12,1,1,41.8,6
240,1984,1.3199,10.39,2.92,12,0,0,37.0,6
240,1986,1.5925,11.92,3.57,12,1,0,37.7,6
240,1988,1.4509,14.94,3.68,12,1,0,38.6,6
240,1990,1.5941,13.0,4.92,12,1,1,46.3,6
240,1992,1.5835,16.3,7.84,12,0,1,38.3,6
240,1994,1.7569,18.54,2.6,12,0,1,35.2,6
240,1996,1.8284,18.01,10.3,12,1,1,35.4,6
241,1968,0.9222,1.47,1.88,10,0,0,42.3,1
241,1970,1.0488,3.2,0.1,10,0,1,31.9,1
241,1972,0.8807,3.15,0.27,10,0,1,45.8,1
241,1974,1.2777,8.19,2.31,10,1,0,39.7,1
241,1976,1.1952,3.81,2.04,10,0,0,36.2,1
241,1978,1.2528,7.94,2.4,10,0,0,40.8,1
241,1980,1.4373,10.15,4.4,10,0,0,30.9,1
241,1982,1.1681,9.74,1.57,10,0,0,44.7,1
241,1984,1.3107,11.79,3.47,10,1,1,34.1,1
241,1986,1.5928,12.79,3.28,10,0,0,37.6,1
241,1988,1.2556,12.73,4.77,10,0,0,41.6,1
241,1990,1.1426,11.79,1.01,10,0,1,36.2,1
241,1992,1.6919,15.68,5.5,10,0,1,35.6,1
241,1994,1.4849,18.22,4.81,10,1,1,35.4,1
241,1996,1.8673,20.19,5.64,10,0,1,34.4,1
242,1968,1.3571,6.05,0.1,12,0,1,43.4,10
242,1970,1.3242,2.61,0.1,12,0,0,48.6,10
242,1972,1.7102,4.07,1.87,12,1,1,40.8,10
242,1974,1.2738,5.61,1.4,12,0,1,44.3,10
242,1976,1.7825,6.83,3.76,12,0,1,43.4,10
242,1978,1.6718,7.83,3.55,12,0,0,41.8,10
242,1980,1.4713,8.55,2.82,12,0,0,32.6,10
242,1982,1.8021,9.42,3.8,12,1,1,44.9,10
242,1984,1.6016,13.07,3.84,12,1,1,30.4,10
242,1986,1.9046,12.1,5.47,12,0,1,37.6,10
242,1988,2.0494,14.24,4.7,12,1,0,42.1,10
242,1990,1.7849,15.62,2.25,12,0,1,43.2,10
242,1992,1.7122,17.23,2.54,12,0,1,46.4,10
242,1994,2.1761,18.19,6.63,12,0,0,43.7,10
242,1996,1.7648,18.68,6.2,12,0,1,34.5,10
243,1968,1.2829,2.12,0.1,15,0,0,41.4,10
243,1970,1.645,5.7,0.1,15,0,0,44.6,10
243,1972,1.8263,4.45,1.16,15,0,0,40.2,10
243,1974,2.0755,4.46,0.83,15,0,1,41.4,10
243,1976,1.7874,8.84,1.07,15,0,0,37.9,10
243,1978,2.0146,9.28,2.83,15,1,0,40.0,10
243,1980,1.7353,11.28,2.2,15,0,1,42.8,10
243,1982,2.0066,8.97,4.29,15,1,1,34.7,10
243,1984,2.1061,11.25,2.95,15,0,1,40.4,10
243,1986,1.9445,14.45,4.44,15,0,0,39.7,10
243,1988,2.0625,14.59,4.43,15,0,1,43.4,10
243,1990,2.0633,11.64,5.95,15,1,0,47.6,10
243,1992,2.198,18.71,5.36,15,0,1,37.4,10
243,1994,2.1464,16.03,5.24,15,0,1,42.5,10
243,1996,2.3748,20.98,9.07,15,0,1,39.4,10
244,1968,0.724,0.5,0.73,8,0,1,36.1,3
244,1970,0.9306,5.6,0.17,8,0,0,44.3,3
244,1972,0.8816,2.15,0.32,8,1,1,34.2,3
244,1974,0.811,4.5,0.33,8,0,1,42.7,3
244,1976,1.0525,5.67,0.1,8,1,0,37.0,3
244,1978,1.018,7.59,3.38,8,0,0,48.3,3
244,1980,0.8263,7.19,2.26,8,0,0,38.0,3
244,1982,1.0995,6.04,3.65,8,0,1,49.3,3
244,1984,1.1128,11.85,2.46,8,1,0,40.7,3
244,1986,1.3865,12.84,2.05,8,0,1,55.2,3
244,1988,1.5343,15.4,2.59,8,0,1,38.5,3
244,1990,1.423,15.55,4.84,8,0,0,41.1,3
244,1992,1.3352,14.79,6.83,8,1,0,49.8,3
244,1994,1.3802,14.56,4.53,8,1,0,34.8,3
244,1996,1.6122,20.64,6.47,8,0,0,47.9,3
245,1968,0.2663,0.5,0.1,11,0,0,46.0,5
245,1970,0.3757,0.5,2.6,11,0,1,41.1,5
245,1972,0.1516,1.6,3.12,11,0,0,43.5,5
245,1974,0.4,1.64,0.56,11,1,0,36.1,5
245,1976,0.7054,5.87,3.54,11,1,0,43.2,5
245,1978,0.4335,5.61,2.92,11,0,0,41.2,5
245,1980,0.6612,3.86,3.98,11,1,1,43.6,5
245,1982,0.8226,5.73,5.94,11,0,1,45.8,5
245,1984,0.5982,9.28,4.02,11,0,0,43.4,5
245,1986,0.5012,7.83,3.45,11,0,0,50.0,5
245,1988,0.6996,12.2,5.55,11,1,0,42.2,5
245,1990,0.8874,12.15,4.66,11,1,1,39.8,5
245,1992,0.8261,14.35,4.92,11,0,0,37.9,5
245,1994,1.0855,14.25,7.15,11,0,1,45.0,5
245,1996,0.8201,13.15,4.57,11,1,0,47.7,5
246,1968,1.5803,2.57,0.66,13,1,0,35.7,2
246,1970,1.7253,2.33,1.18,13,0,0,32.3,2
246,1972,1.3127,6.42,0.7,13,0,0,44.7,2
246,1974,1.735,6.42,3.17,13,0,0,39.0,2
246,1976,1.9106,9.67,3.68,13,0,0,38.0,2
246,1978,1.3668,7.97,4.36,13,0,1,38.9,2
246,1980,1.6471,8.8,0.64,13,0,1,41.4,2
246,1982,2.1489,11.96,3.34,13,0,1,45.1,2
246,1984,1.9265,11.52,1.97,13,1,1,45.2,2
246,1986,1.8001,11.66,2.27,13,1,0,45.4,2
246,1988,2.3103,12.77,4.1,13,0,1,44.3,2
246,1990,2.298,15.6,4.16,13,1,1,40.5,2
246,1992,2.108,19.02,4.33,13,0,1,45.3,2
246,1994,2.3884,21.01,7.11,13,0,1,37.8,2
246,1996,2.3742,19.37,5.0,13,0,0,33.6,2
247,1968,1.8551,4.75,1.59,14,1,1,38.7,9
247,1970,1.7328,2.6,0.1,14,1,0,38.9,9
247,1972,1.3006,2.3,1.61,14,0,1,44.1,9
247,1974,1.9644,7.47,4.55,14,0,1,35.0,9
247,1976,1.8303,8.38,2.43,14,0,0,40.8,9
247,1978,1.777,8.72,1.04,14,0,1,34.1,9
247,1980,2.0197,9.92,2.12,14,1,0,41.8,9
247,1982,1.7071,10.22,3.52,14,0,0,31.7,9
247,1984,1.9421,13.2,3.01,14,0,1,34.1,9
247,1986,2.1371,14.72,5.11,14,1,0,42.8,9
247,1988,2.2468,15.42,6.56,14,0,1,40.7,9
247,1990,2.2903,18.68,7.52,14,0,0,37.9,9
247,1992,2.3072,15.28,4.95,14,1,1,41.2,9
247,1994,2.1295,19.31,5.88,14,0,1,38.2,9
247,1996,2.2583,20.92,5.33,14,0,1,35.1,9
248,1968,1.2035,1.56,0.79,10,1,1,35.6,5
248,1970,1.002,1.45,1.25,10,0,0,42.6,5
248,1972,1.0703,6.07,2.01,10,0,0,35.6,5
248,1974,1.0147,4.81,2.41,10,1,0,32.9,5
248,1976,0.9552,6.37,0.3,10,0,1,38.1,5
248,1978,1.1958,8.28,3.32,10,0,0,35.5,5
248,1980,1.3988,8.72,4.1,10,0,0,46.4,5
248,1982,1.1111,8.76,1.67,10,0,1,34.8,5
248,1984,1.6162,12.17,5.71,10,0,1,38.8,5
248,1986,1.4897,10.71,4.24,10,1,0,38.5,5
248,1988,1.4587,12.81,5.6,10,0,1,33.9,5
248,1990,1.5888,17.18,5.97,10,0,0,32.6,5
248,1992,1.543,17.07,3.48,10,1,1,40.0,5
248,1994,1.4926,17.21,7.94,10,0,0,49.8,5
248,1996,1.4794,18.48,6.11,10,0,1,31.5,5
249,1968,1.8536,2.57,0.1,14,0,0,32.1,11
249,1970,2.1231,7.2,0.1,14,0,0,34.4,11
249,1972,2.3116,6.26,3.37,14,0,0,43.7,11
249,1974,2.3271,9.19,3.75,14,1,1,37.6,11
249,1976,2.2429,10.19,0.1,14,0,0,31.7,11
249,1978,2.538,10.69,3.83,14,0,1,39.4,11
249,1980,2.5211,14.22,3.35,14,0,1,37.1,11
249,1982,2.5143,15.41,3.31,14,0,1,41.2,11
249,1984,2.361,11.57,3.87,14,0,0,38.8,11
249,1986,2.3494,15.1,4.41,14,0,0,36.7,11
249,1988,2.3411,15.71,2.87,14,0,1,45.1,11
249,1990,2.3439,16.83,5.71,14,0,1,39.1,11
249,1992,2.7205,19.15,6.48,14,0,1,36.9,11
249,1994,2.5625,18.57,5.44,14,0,1,39.7,11
249,1996,2.7279,18.38,9.02,14,1,1,41.9,11
250,1968,1.3051,2.29,0.1,13,0,0,46.2,12
250,1970,1.4628,4.43,0.57,13,0,1,48.7,12
250,1972,1.6822,5.66,1.56,13,0,0,40.0,12
250,1974,1.6711,7.06,1.33,13,0,1,41.0,12
250,1976,1.2911,5.46,0.1,13,0,1,37.1,12
250,1978,1.699,8.34,2.42,13,0,0,46.7,12
250,1980,1.5996,8.25,5.56,13,0,0,47.6,12
250,1982,1.5888,12.35,6.23,13,0,0,40.2,12
250,1984,1.6121,13.55,4.72,13,0,1,38.1,12
250,1986,1.8036,11.02,3.09,13,0,1,46.2,12
250,1988,2.0379,16.19,4.75,13,0,1,33.1,12
250,1990,1.8291,14.61,4.18,13,0,1,35.8,12
250,1992,1.8972,16.65,4.78,13,0,1,46.5,12
250,1994,1.869,18.12,7.55,13,0,0,45.5,12
250,1996,2.0978,16.27,6.16,13,1,1,41.6,12
251,1968,0.8151,3.15,0.1,12,0,0,40.9,7
251,1970,1.2293,3.59,1.52,12,0,1,45.8,7
251,1972,0.8857,3.58,0.86,12,0,0,37.2,7
251,1974,1.214,5.16,3.62,12,1,0,36.7,7
251,1976,1.3727,9.41,0.1,12,0,0,39.7,7
251,1978,1.1598,7.63,2.39,12,0,1,43.4,7
251,1980,1.3052,10.28,2.62,12,0,1,42.1,7
251,1982,1.6573,12.28,4.66,12,0,0,44.2,7
251,1984,1.7491,10.46,3.69,12,1,1,47.0,7
251,1986,1.4314,14.11,5.0,12,1,0,42.2,7
251,1988,1.4051,15.11,5.95,12,0,1,42.7,7
251,1990,1.5415,15.42,3.75,12,0,1,47.0,7
251,1992,1.2914,17.42,4.16,12,0,0,47.2,7
251,1994,1.7801,16.59,5.16,12,0,1,39.8,7
251,1996,1.9965,17.46,4.45,12,1,1,38.3,7
252,1968,1.3136,0.81,0.38,13,0,1,41.3,8
252,1970,1.1584,0.5,2.73,13,0,1,37.6,8
252,1972,1.2006,3.38,2.89,13,0,0,39.7,8
252,1974,1.3793,7.35,3.07,13,0,0,46.0,8
252,1976,1.6448,7.15,3.49,13,0,0,36.9,8
252,1978,1.8547,6.44,0.1,13,1,1,41.9,8
252,1980,1.8694,11.66,1.6,13,1,1,40.7,8
252,1982,1.636,10.07,3.67,13,1,1,35.3,8
252,1984,2.0728,14.48,4.51,13,0,1,42.5,8
252,1986,1.3821,11.24,4.97,13,0,1,43.4,8
252,1988,2.1632,15.05,5.35,13,1,1,39.3,8
252,1990,1.5056,15.38,6.09,13,0,0,48.2,8
252,1992,1.9339,15.67,5.36,13,0,1,42.7,8
252,1994,2.0329,16.4,6.54,13,0,1,42.5,8
252,1996,2.027,16.84,5.58,13,0,1,48.7,8
253,1968,0.744,0.62,0.69,11,0,0,47.9,1
253,1970,0.893,1.21,0.1,11,1,0,42.1,1
253,1972,1.1626,5.64,1.62,11,1,0,32.8,1
253,1974,0.9155,6.3,1.2,11,0,1,45.9,1
253,1976,0.7966,7.29,2.04,11,1,0,46.1,1
253,1978,1.1722,9.47,5.23,11,0,1,38.8,1
253,1980,1.0974,5.97,2.42,11,0,1,46.1,1
253,1982,1.3759,10.52,2.49,11,0,1,43.4,1
253,1984,1.3964,12.67,3.75,11,0,0,44.5,1
253,1986,1.101,10.84,3.3,11,0,1,43.6,1
253,1988,1.1961,11.61,3.24,11,0,1,45.2,1
253,1990,1.2203,14.93,3.27,11,0,0,34.1,1
253,1992,1.6698,17.16,6.57,11,0,0,36.6,1
253,1994,1.2879,13.45,5.74,11,1,0,42.6,1
253,1996,1.1744,15.45,5.97,11,0,1,47.1,1
254,1968,1.8148,4.38,0.33,12,0,1,43.2,6
254,1970,1.5308,5.52,0.1,12,0,0,36.6,6
254,1972,2.1999,9.08,7.09,12,0,0,49.9,6
254,1974,1.8883,5.68,0.1,12,1,0,35.4,6
254,1976,1.7602,5.35,1.07,12,0,1,33.9,6
254,1978,1.8732,8.85,2.96,12,1,0,42.8,6
254,1980,2.0229,9.6,2.51,12,0,0,29.6,6
254,1982,2.1056,12.29,4.18,12,0,1,36.9,6
254,1984,2.2223,16.43,3.5,12,0,1,38.5,6
254,1986,2.0556,12.3,2.62,12,1,0,33.8,6
254,1988,2.04,14.75,4.53,12,0,1,34.3,6
254,1990,2.3176,15.13,3.89,12,1,1,48.9,6
254,1992,2.5203,16.76,4.68,12,1,1,36.8,6
254,1994,2.6352,19.19,5.64,12,0,0,47.7,6
254,1996,2.0813,20.43,6.61,12,0,1,45.4,6
255,1968,0.9134,1.74,1.33,15,1,0,30.8,5
255,1970,0.9178,0.79,0.18,15,0,0,38.7,5
255,1972,0.8927,1.51,0.1,15,0,1,43.9,5
255,1974,0.7811,0.5,1.42,15,1,0,39.4,5
255,1976,0.8024,3.76,0.79,15,0,0,38.2,5
255,1978,1.0572,7.92,3.33,15,0,0,36.8,5
255,1980,1.1775,7.62,3.86,15,1,0,38.2,5
255,1982,1.2061,8.3,4.23,15,0,0,39.3,5
255,1984,0.975,7.32,3.72,15,0,1,44.1,5
255,1986,1.275,13.34,5.19,15,0,0,38.8,5
255,1988,1.307,12.26,4.53,15,0,1,37.0,5
255,1990,1.0529,11.95,5.4,15,0,1,38.3,5
255,1992,1.6559,13.85,6.43,15,0,1,44.2,5
255,1994,1.3722,14.77,5.73,15,1,1,46.6,5
255,1996,1.4166,17.88,7.81,15,0,0,39.2,5
256,1968,1.2722,5.78,0.4,15,0,0,33.6,2
256,1970,1.3442,0.77,2.16,15,0,1,37.7,2
