property_id,year,price,sqft,bedrooms,age,distance_cbd,latitude,longitude
164,2019,586109.08,2965.0,2,5,4.04,40.669143,-74.026094
165,2015,378781.04,1787.0,2,23,2.72,40.700388,-73.972801
165,2016,371216.77,1787.0,2,24,2.72,40.700388,-73.972801
165,2017,429449.14,1787.0,2,25,2.72,40.700388,-73.972801
165,2018,362440.6,1787.0,2,26,2.72,40.700388,-73.972801
165,2019,404607.65,1787.0,2,27,2.72,40.700388,-73.972801
166,2015,531658.94,3174.0,2,46,2.2,40.701084,-74.021974
166,2016,541489.01,3174.0,2,47,2.2,40.701084,-74.021974
166,2017,561894.61,3174.0,2,48,2.2,40.701084,-74.021974
166,2018,515661.85,3174.0,2,49,2.2,40.701084,-74.021974
166,2019,586295.8,3174.0,2,50,2.2,40.701084,-74.021974
167,2015,288691.88,1159.0,1,42,0.07,40.700541,-73.999517
167,2016,251436.12,1159.0,1,43,0.07,40.700541,-73.999517
167,2017,230620.76,1159.0,1,44,0.07,40.700541,-73.999517
167,2018,260156.35,1159.0,1,45,0.07,40.700541,-73.999517
167,2019,260165.86,1159.0,1,46,0.07,40.700541,-73.999517
168,2015,489299.38,2330.0,3,41,0.24,40.702278,-73.999404
168,2016,489678.43,2330.0,3,42,0.24,40.702278,-73.999404
168,2017,472851.34,2330.0,3,43,0.24,40.702278,-73.999404
168,2018,470642.82,2330.0,3,44,0.24,40.702278,-73.999404
168,2019,486430.16,2330.0,3,45,0.24,40.702278,-73.999404
169,2015,793145.39,4552.0,2,15,9.67,40.672237,-74.092639
169,2016,773224.4,4552.0,2,16,9.67,40.672237,-74.092639
169,2017,780141.7,4552.0,2,17,9.67,40.672237,-74.092639
169,2018,764392.89,4552.0,2,18,9.67,40.672237,-74.092639
169,2019,774446.33,4552.0,2,19,9.67,40.672237,-74.092639
170,2015,910276.69,5195.0,3,7,3.21,40.726256,-73.981465
170,2016,913763.29,5195.0,3,8,3.21,40.726256,-73.981465
170,2017,929761.78,5195.0,3,9,3.21,40.726256,-73.981465
170,2018,937312.2,5195.0,3,10,3.21,40.726256,-73.981465
170,2019,931267.46,5195.0,3,11,3.21,40.726256,-73.981465
171,2015,560033.18,3312.0,1,43,3.38,40.666643,-73.994388
171,2016,566229.46,3312.0,1,44,3.38,40.666643,-73.994388
171,2017,538502.15,3312.0,1,45,3.38,40.666643,-73.994388
171,2018,553560.92,3312.0,1,46,3.38,40.666643,-73.994388
171,2019,560662.4,3312.0,1,47,3.38,40.666643,-73.994388
172,2015,487866.54,2346.0,3,44,0.95,40.6913,-73.99616
172,2016,473009.73,2346.0,3,45,0.95,40.6913,-73.99616
172,2017,482655.21,2346.0,3,46,0.95,40.6913,-73.99616
172,2018,455435.92,2346.0,3,47,0.95,40.6913,-73.99616
172,2019,503212.11,2346.0,3,48,0.95,40.6913,-73.99616
173,2015,328265.65,1900.0,1,45,2.54,40.681025,-74.01691
173,2016,348930.83,1900.0,1,46,2.54,40.681025,-74.01691
173,2017,354894.49,1900.0,1,47,2.54,40.681025,-74.01691
173,2018,368011.41,1900.0,1,48,2.54,40.681025,-74.01691
173,2019,358674.2,1900.0,1,49,2.54,40.681025,-74.01691
174,2015,254776.29,1475.0,1,37,5.04,40.748377,-73.985845
174,2016,286761.0,1475.0,1,38,5.04,40.748377,-73.985845
174,2017,330796.73,1475.0,1,39,5.04,40.748377,-73.985845
174,2018,256065.21,1475.0,1,40,5.04,40.748377,-73.985845
174,2019,288326.5,1475.0,1,41,5.04,40.748377,-73.985845
175,2015,716583.17,3933.0,3,16,2.35,40.683495,-74.016685
175,2016,738939.12,3933.0,3,17,2.35,40.683495,-74.016685
175,2017,697295.57,3933.0,3,18,2.35,40.683495,-74.016685
175,2018,740684.21,3933.0,3,19,2.35,40.683495,-74.016685
175,2019,774205.13,3933.0,3,20,2.35,40.683495,-74.016685
176,2015,344260.85,1613.0,3,25,3.5,40.721692,-74.027431
176,2016,389048.65,1613.0,3,26,3.5,40.721692,-74.027431
176,2017,348066.92,1613.0,3,27,3.5,40.721692,-74.027431
176,2018,398646.69,1613.0,3,28,3.5,40.721692,-74.027431
176,2019,390260.04,1613.0,3,29,3.5,40.721692,-74.027431
177,2015,466834.77,2346.0,2,29,5.37,40.727958,-73.954095
177,2016,464490.99,2346.0,2,30,5.37,40.727958,-73.954095
177,2017,447718.45,2346.0,2,31,5.37,40.727958,-73.954095
177,2018,421195.38,2346.0,2,32,5.37,40.727958,-73.954095
177,2019,447409.18,2346.0,2,33,5.37,40.727958,-73.954095
178,2015,793919.55,4573.0,1,36,0.37,40.697711,-74.002855
178,2016,735694.72,4573.0,1,37,0.37,40.697711,-74.002855
178,2017,770318.99,4573.0,1,38,0.37,40.697711,-74.002855
178,2018,791672.81,4573.0,1,39,0.37,40.697711,-74.002855
178,2019,812331.76,4573.0,1,40,0.37,40.697711,-74.002855
179,2015,566690.37,2697.0,2,28,0.13,40.698847,-74.00069
179,2016,521755.42,2697.0,2,29,0.13,40.698847,-74.00069
179,2017,521619.13,2697.0,2,30,0.13,40.698847,-74.00069
179,2018,518017.8,2697.0,2,31,0.13,40.698847,-74.00069
179,2019,548130.66,2697.0,2,32,0.13,40.698847,-74.00069
180,2015,434923.41,2465.0,1,28,14.09,40.574681,-74.064324
180,2016,385639.92,2465.0,1,29,14.09,40.574681,-74.064324
180,2017,392187.13,2465.0,1,30,14.09,40.574681,-74.064324
180,2018,382615.52,2465.0,1,31,14.09,40.574681,-74.064324
180,2019,413996.01,2465.0,1,32,14.09,40.574681,-74.064324
181,2015,727384.67,4102.0,3,0,2.46,40.684736,-74.019247
181,2016,767993.47,4102.0,3,1,2.46,40.684736,-74.019247
181,2017,750719.22,4102.0,3,2,2.46,40.684736,-74.019247
181,2018,763839.98,4102.0,3,3,2.46,40.684736,-74.019247
181,2019,787985.26,4102.0,3,4,2.46,40.684736,-74.019247
182,2015,535268.53,2737.0,3,34,3.06,40.670602,-74.008664
182,2016,544105.16,2737.0,3,35,3.06,40.670602,-74.008664
182,2017,518198.85,2737.0,3,36,3.06,40.670602,-74.008664
182,2018,525493.93,2737.0,3,37,3.06,40.670602,-74.008664
182,2019,509918.11,2737.0,3,38,3.06,40.670602,-74.008664
183,2015,705151.22,4357.0,4,49,14.19,40.592907,-73.906895
183,2016,726026.1,4357.0,4,50,14.19,40.592907,-73.906895
183,2017,693425.34,4357.0,4,51,14.19,40.592907,-73.906895
183,2018,711103.81,4357.0,4,52,14.19,40.592907,-73.906895
183,2019,703872.02,4357.0,4,53,14.19,40.592907,-73.906895
184,2015,379112.24,2305.0,1,14,16.25,40.834564,-74.091017
184,2016,370055.12,2305.0,1,15,16.25,40.834564,-74.091017
184,2017,395003.9,2305.0,1,16,16.25,40.834564,-74.091017
184,2018,363448.18,2305.0,1,17,16.25,40.834564,-74.091017
184,2019,403053.15,2305.0,1,18,16.25,40.834564,-74.091017
185,2015,529363.63,2694.0,1,22,1.09,40.709876,-73.995401
185,2016,501812.01,2694.0,1,23,1.09,40.709876,-73.995401
185,2017,520569.26,2694.0,1,24,1.09,40.709876,-73.995401
185,2018,542813.21,2694.0,1,25,1.09,40.709876,-73.995401
185,2019,560394.99,2694.0,1,26,1.09,40.709876,-73.995401
186,2015,440511.9,2079.0,3,39,0.53,40.705276,-73.999393
186,2016,425202.43,2079.0,3,40,0.53,40.705276,-73.999393
186,2017,421458.79,2079.0,3,41,0.53,40.705276,-73.999393
186,2018,423506.7,2079.0,3,42,0.53,40.705276,-73.999393
186,2019,431402.95,2079.0,3,43,0.53,40.705276,-73.999393
187,2015,721922.01,4063.0,2,49,0.5,40.697973,-74.004527
187,2016,690432.11,4063.0,2,50,0.5,40.697973,-74.004527
187,2017,691130.39,4063.0,2,51,0.5,40.697973,-74.004527
187,2018,704611.41,4063.0,2,52,0.5,40.697973,-74.004527
187,2019,697580.6,4063.0,2,53,0.5,40.697973,-74.004527
188,2015,605622.15,3395.0,1,15,0.37,40.698449,-73.996649
188,2016,624351.03,3395.0,1,16,0.37,40.698449,-73.996649
188,2017,608569.36,3395.0,1,17,0.37,40.698449,-73.996649
188,2018,610308.48,3395.0,1,18,0.37,40.698449,-73.996649
188,2019,639645.83,3395.0,1,19,0.37,40.698449,-73.996649
189,2015,545417.52,3064.0,1,16,9.32,40.792182,-73.986424
189,2016,487616.25,3064.0,1,17,9.32,40.792182,-73.986424
189,2017,537334.24,3064.0,1,18,9.32,40.792182,-73.986424
189,2018,543066.11,3064.0,1,19,9.32,40.792182,-73.986424
189,2019,542003.73,3064.0,1,20,9.32,40.792182,-73.986424
190,2015,442287.86,2665.0,2,40,8.42,40.683254,-73.917455
190,2016,439296.15,2665.0,2,41,8.42,40.683254,-73.917455
190,2017,461881.27,2665.0,2,42,8.42,40.683254,-73.917455
190,2018,462195.29,2665.0,2,43,8.42,40.683254,-73.917455
190,2019,474369.91,2665.0,2,44,8.42,40.683254,-73.917455
191,2015,484162.8,2444.0,1,5,0.63,40.697935,-74.005939
191,2016,496310.38,2444.0,1,6,0.63,40.697935,-74.005939
191,2017,505189.09,2444.0,1,7,0.63,40.697935,-74.005939
191,2018,500948.51,2444.0,1,8,0.63,40.697935,-74.005939
191,2019,527561.09,2444.0,1,9,0.63,40.697935,-74.005939
192,2015,471622.49,2628.0,1,31,4.96,40.735591,-74.034503
192,2016,476130.46,2628.0,1,32,4.96,40.735591,-74.034503
192,2017,457932.56,2628.0,1,33,4.96,40.735591,-74.034503
192,2018,469641.45,2628.0,1,34,4.96,40.735591,-74.034503
192,2019,460333.78,2628.0,1,35,4.96,40.735591,-74.034503
193,2015,684037.06,3868.0,3,28,6.64,40.7219,-74.0627
193,2016,682638.83,3868.0,3,29,6.64,40.7219,-74.0627
193,2017,707257.57,3868.0,3,30,6.64,40.7219,-74.0627
193,2018,719431.84,3868.0,3,31,6.64,40.7219,-74.0627
193,2019,686124.29,3868.0,3,32,6.64,40.7219,-74.0627
194,2015,514047.61,2415.0,3,11,1.66,40.707294,-73.985125
194,2016,519078.03,2415.0,3,12,1.66,40.707294,-73.985125
194,2017,506698.01,2415.0,3,13,1.66,40.707294,-73.985125
194,2018,526540.89,2415.0,3,14,1.66,40.707294,-73.985125
194,2019,537439.54,2415.0,3,15,1.66,40.707294,-73.985125
195,2015,348041.29,1545.0,2,7,6.94,40.724273,-74.065057
195,2016,343414.3,1545.0,2,8,6.94,40.724273,-74.065057
195,2017,304513.8,1545.0,2,9,6.94,40.724273,-74.065057
195,2018,358254.49,1545.0,2,10,6.94,40.724273,-74.065057
195,2019,341518.8,1545.0,2,11,6.94,40.724273,-74.065057
196,2015,360663.04,2302.0,2,10,23.29,40.501373,-73.878483
196,2016,352465.25,2302.0,2,11,23.29,40.501373,-73.878483
196,2017,336282.77,2302.0,2,12,23.29,40.501373,-73.878483
196,2018,361823.02,2302.0,2,13,23.29,40.501373,-73.878483
196,2019,380405.23,2302.0,2,14,23.29,40.501373,-73.878483
197,2015,535884.27,2899.0,2,49,2.33,40.703843,-74.022943
197,2016,555188.72,2899.0,2,50,2.33,40.703843,-74.022943
197,2017,507863.2,2899.0,2,51,2.33,40.703843,-74.022943
197,2018,514549.79,2899.0,2,52,2.33,40.703843,-74.022943
197,2019,522206.31,2899.0,2,53,2.33,40.703843,-74.022943
198,2015,616628.74,3202.0,3,14,2.08,40.718896,-74.008782
198,2016,626975.21,3202.0,3,15,2.08,40.718896,-74.008782
198,2017,616580.94,3202.0,3,16,2.08,40.718896,-74.008782
198,2018,635438.58,3202.0,3,17,2.08,40.718896,-74.008782
198,2019,654962.43,3202.0,3,18,2.08,40.718896,-74.008782
199,2015,454260.75,2607.0,1,4,9.77,40.611825,-73.957825
199,2016,462483.37,2607.0,1,5,9.77,40.611825,-73.957825
199,2017,471269.2,2607.0,1,6,9.77,40.611825,-73.957825
199,2018,472701.12,2607.0,1,7,9.77,40.611825,-73.957825
199,2019,442406.37,2607.0,1,8,9.77,40.611825,-73.957825
200,2015,469729.53,2727.0,3,33,6.95,40.701983,-74.069461
200,2016,465658.26,2727.0,3,34,6.95,40.701983,-74.069461
200,2017,500136.48,2727.0,3,35,6.95,40.701983,-74.069461
200,2018,523848.94,2727.0,3,36,6.95,40.701983,-74.069461
200,2019,481439.1,2727.0,3,37,6.95,40.701983,-74.069461
201,2015,503403.36,2718.0,1,37,0.54,40.704453,-74.003128
201,2016,495152.05,2718.0,1,38,0.54,40.704453,-74.003128
201,2017,485112.89,2718.0,1,39,0.54,40.704453,-74.003128
201,2018,493736.17,2718.0,1,40,0.54,40.704453,-74.003128
201,2019,541448.79,2718.0,1,41,0.54,40.704453,-74.003128
202,2015,532644.01,2745.0,3,5,3.52,40.71626,-74.031203
202,2016,568389.94,2745.0,3,6,3.52,40.71626,-74.031203
202,2017,531286.74,2745.0,3,7,3.52,40.71626,-74.031203
202,2018,572810.26,2745.0,3,8,3.52,40.71626,-74.031203
202,2019,589471.52,2745.0,3,9,3.52,40.71626,-74.031203
203,2015,419222.24,1755.0,4,0,1.93,40.715278,-74.011771
203,2016,436894.52,1755.0,4,1,1.93,40.715278,-74.011771
203,2017,421522.71,1755.0,4,2,1.93,40.715278,-74.011771
203,2018,417924.53,1755.0,4,3,1.93,40.715278,-74.011771
203,2019,456264.8,1755.0,4,4,1.93,40.715278,-74.011771
204,2015,627524.78,3267.0,1,0,2.46,40.724592,-73.998323
204,2016,604400.9,3267.0,1,1,2.46,40.724592,-73.998323
204,2017,600498.48,3267.0,1,2,2.46,40.724592,-73.998323
204,2018,601255.64,3267.0,1,3,2.46,40.724592,-73.998323
204,2019,577605.08,3267.0,1,4,2.46,40.724592,-73.998323
205,2015,420676.63,2530.0,1,31,11.79,40.799028,-73.936026
205,2016,425652.87,2530.0,1,32,11.79,40.799028,-73.936026
205,2017,392463.53,2530.0,1,33,11.79,40.799028,-73.936026
205,2018,450992.27,2530.0,1,34,11.79,40.799028,-73.936026
205,2019,419003.48,2530.0,1,35,11.79,40.799028,-73.936026
206,2015,615563.59,3422.0,3,46,1.92,40.718294,-74.005936
206,2016,615284.79,3422.0,3,47,1.92,40.718294,-74.005936
206,2017,593978.54,3422.0,3,48,1.92,40.718294,-74.005936
206,2018,663284.46,3422.0,3,49,1.92,40.718294,-74.005936
206,2019,658200.04,3422.0,3,50,1.92,40.718294,-74.005936
207,2015,257304.42,1654.0,1,48,15.04,40.565331,-74.06696
207,2016,226047.95,1654.0,1,49,15.04,40.565331,-74.06696
207,2017,210051.4,1654.0,1,50,15.04,40.565331,-74.06696
207,2018,258989.56,1654.0,1,51,15.04,40.565331,-74.06696
207,2019,225070.16,1654.0,1,52,15.04,40.565331,-74.06696
208,2015,379080.04,1431.0,4,18,5.0,40.652637,-73.984098
208,2016,319030.77,1431.0,4,19,5.0,40.652637,-73.984098
208,2017,356574.09,1431.0,4,20,5.0,40.652637,-73.984098
208,2018,350369.38,1431.0,4,21,5.0,40.652637,-73.984098
208,2019,388650.43,1431.0,4,22,5.0,40.652637,-73.984098
209,2015,552503.67,2723.0,3,16,1.74,40.691769,-73.984725
209,2016,566756.38,2723.0,3,17,1.74,40.691769,-73.984725
209,2017,519161.15,2723.0,3,18,1.74,40.691769,-73.984725
209,2018,561397.1,2723.0,3,19,1.74,40.691769,-73.984725
209,2019,574184.81,2723.0,3,20,1.74,40.691769,-73.984725
210,2015,488476.95,2387.0,3,20,5.58,40.700833,-74.05581
210,2016,465748.82,2387.0,3,21,5.58,40.700833,-74.05581
210,2017,493673.69,2387.0,3,22,5.58,40.700833,-74.05581
210,2018,483484.69,2387.0,3,23,5.58,40.700833,-74.05581
210,2019,542251.06,2387.0,3,24,5.58,40.700833,-74.05581
211,2015,477297.1,2583.0,3,17,7.84,40.719317,-74.075993
211,2016,507480.0,2583.0,3,18,7.84,40.719317,-74.075993
211,2017,484635.63,2583.0,3,19,7.84,40.719317,-74.075993
211,2018,493652.72,2583.0,3,20,7.84,40.719317,-74.075993
211,2019,497346.89,2583.0,3,21,7.84,40.719317,-74.075993
212,2015,329932.79,1341.0,2,3,0.48,40.695221,-73.999832
212,2016,327516.18,1341.0,2,4,0.48,40.695221,-73.999832
212,2017,362387.63,1341.0,2,5,0.48,40.695221,-73.999832
212,2018,346652.17,1341.0,2,6,0.48,40.695221,-73.999832
212,2019,352952.34,1341.0,2,7,0.48,40.695221,-73.999832
213,2015,415037.08,1830.0,4,49,0.3,40.697178,-74.000908
213,2016,417620.91,1830.0,4,50,0.3,40.697178,-74.000908
213,2017,402525.54,1830.0,4,51,0.3,40.697178,-74.000908
213,2018,425194.99,1830.0,4,52,0.3,40.697178,-74.000908
213,2019,400717.31,1830.0,4,53,0.3,40.697178,-74.000908
214,2015,386557.87,1758.0,2,22,2.91,40.722173,-74.018889
214,2016,354076.0,1758.0,2,23,2.91,40.722173,-74.018889
214,2017,363643.41,1758.0,2,24,2.91,40.722173,-74.018889
214,2018,387069.38,1758.0,2,25,2.91,40.722173,-74.018889
214,2019,389187.32,1758.0,2,26,2.91,40.722173,-74.018889
215,2015,572852.39,3277.0,2,38,2.16,40.716023,-73.9855
215,2016,567782.18,3277.0,2,39,2.16,40.716023,-73.9855
215,2017,582219.14,3277.0,2,40,2.16,40.716023,-73.9855
215,2018,614558.17,3277.0,2,41,2.16,40.716023,-73.9855
215,2019,625125.71,3277.0,2,42,2.16,40.716023,-73.9855
216,2015,530485.74,2737.0,2,15,0.77,40.700558,-74.007695
216,2016,572091.87,2737.0,2,16,0.77,40.700558,-74.007695
216,2017,520303.3,2737.0,2,17,0.77,40.700558,-74.007695
216,2018,551726.87,2737.0,2,18,0.77,40.700558,-74.007695
216,2019,527068.48,2737.0,2,19,0.77,40.700558,-74.007695
217,2015,607562.5,3194.0,2,22,4.81,40.73875,-73.971427
217,2016,568334.4,3194.0,2,23,4.81,40.73875,-73.971427
217,2017,581724.65,3194.0,2,24,4.81,40.73875,-73.971427
217,2018,604352.85,3194.0,2,25,4.81,40.73875,-73.971427
217,2019,570690.19,3194.0,2,26,4.81,40.73875,-73.971427
218,2015,672755.15,3719.0,2,42,0.44,40.698668,-74.004186
218,2016,670276.8,3719.0,2,43,0.44,40.698668,-74.004186
218,2017,671663.75,3719.0,2,44,0.44,40.698668,-74.004186
218,2018,649947.02,3719.0,2,45,0.44,40.698668,-74.004186
218,2019,650394.88,3719.0,2,46,0.44,40.698668,-74.004186
219,2015,531272.34,2841.0,2,38,0.38,40.701648,-74.003399
219,2016,524335.54,2841.0,2,39,0.38,40.701648,-74.003399
219,2017,523544.35,2841.0,2,40,0.38,40.701648,-74.003399
219,2018,526497.0,2841.0,2,41,0.38,40.701648,-74.003399
219,2019,544995.97,2841.0,2,42,0.38,40.701648,-74.003399
220,2015,580637.44,3093.0,2,32,6.12,40.753422,-73.970039
220,2016,553010.42,3093.0,2,33,6.12,40.753422,-73.970039
220,2017,529942.28,3093.0,2,34,6.12,40.753422,-73.970039
220,2018,560183.41,3093.0,2,35,6.12,40.753422,-73.970039
220,2019,499054.06,3093.0,2,36,6.12,40.753422,-73.970039
221,2015,516785.25,2637.0,3,47,0.44,40.704417,-74.000372
221,2016,522150.63,2637.0,3,48,0.44,40.704417,-74.000372
221,2017,533365.48,2637.0,3,49,0.44,40.704417,-74.000372
221,2018,520244.62,2637.0,3,50,0.44,40.704417,-74.000372
221,2019,529765.46,2637.0,3,51,0.44,40.704417,-74.000372
222,2015,473885.79,2591.0,1,25,2.34,40.683884,-73.982976
222,2016,482062.62,2591.0,1,26,2.34,40.683884,-73.982976
222,2017,426921.77,2591.0,1,27,2.34,40.683884,-73.982976
222,2018,487991.7,2591.0,1,28,2.34,40.683884,-73.982976
222,2019,484164.4,2591.0,1,29,2.34,40.683884,-73.982976
223,2015,398352.2,1994.0,3,31,8.38,40.779219,-74.027263
223,2016,394793.0,1994.0,3,32,8.38,40.779219,-74.027263
223,2017,408042.91,1994.0,3,33,8.38,40.779219,-74.027263
223,2018,413384.83,1994.0,3,34,8.38,40.779219,-74.027263
223,2019,389698.78,1994.0,3,35,8.38,40.779219,-74.027263
224,2015,709258.36,4671.0,2,43,21.34,40.70453,-74.213391
224,2016,676815.43,4671.0,2,44,21.34,40.70453,-74.213391
224,2017,665034.04,4671.0,2,45,21.34,40.70453,-74.213391
224,2018,689542.07,4671.0,2,46,21.34,40.70453,-74.213391
224,2019,679879.09,4671.0,2,47,21.34,40.70453,-74.213391
225,2015,464796.0,2573.0,3,47,2.36,40.720427,-73.988178
225,2016,491815.21,2573.0,3,48,2.36,40.720427,-73.988178
225,2017,508922.31,2573.0,3,49,2.36,40.720427,-73.988178
225,2018,507105.22,2573.0,3,50,2.36,40.720427,-73.988178
225,2019,507323.65,2573.0,3,51,2.36,40.720427,-73.988178
226,2015,486110.39,2666.0,2,14,7.51,40.629935,-74.026931
226,2016,478023.05,2666.0,2,15,7.51,40.629935,-74.026931
226,2017,494560.78,2666.0,2,16,7.51,40.629935,-74.026931
226,2018,488057.89,2666.0,2,17,7.51,40.629935,-74.026931
226,2019,526923.22,2666.0,2,18,7.51,40.629935,-74.026931
227,2015,673286.14,3525.0,2,10,2.76,40.72296,-74.01532
227,2016,668858.33,3525.0,2,11,2.76,40.72296,-74.01532
227,2017,647409.12,3525.0,2,12,2.76,40.72296,-74.01532
227,2018,695973.61,3525.0,2,13,2.76,40.72296,-74.01532
227,2019,661419.76,3525.0,2,14,2.76,40.72296,-74.01532
228,2015,759749.51,4497.0,3,36,0.59,40.694112,-73.999727
228,2016,811151.87,4497.0,3,37,0.59,40.694112,-73.999727
228,2017,829675.08,4497.0,3,38,0.59,40.694112,-73.999727
228,2018,824796.93,4497.0,3,39,0.59,40.694112,-73.999727
228,2019,795590.41,4497.0,3,40,0.59,40.694112,-73.999727
229,2015,823924.69,4487.0,2,5,0.06,40.69944,-73.999888
229,2016,823164.59,4487.0,2,6,0.06,40.69944,-73.999888
229,2017,831722.79,4487.0,2,7,0.06,40.69944,-73.999888
229,2018,851911.68,4487.0,2,8,0.06,40.69944,-73.999888
229,2019,841038.07,4487.0,2,9,0.06,40.69944,-73.999888
230,2015,553054.69,2947.0,3,41,0.29,40.702127,-73.998032
230,2016,536024.09,2947.0,3,42,0.29,40.702127,-73.998032
230,2017,556017.14,2947.0,3,43,0.29,40.702127,-73.998032
230,2018,604409.3,2947.0,3,44,0.29,40.702127,-73.998032
230,2019,551472.45,2947.0,3,45,0.29,40.702127,-73.998032
231,2015,604189.88,2993.0,4,29,0.63,40.696301,-74.005039
231,2016,623923.05,2993.0,4,30,0.63,40.696301,-74.005039
231,2017,589812.39,2993.0,4,31,0.63,40.696301,-74.005039
231,2018,640535.89,2993.0,4,32,0.63,40.696301,-74.005039
231,2019,622644.23,2993.0,4,33,0.63,40.696301,-74.005039
232,2015,682490.62,3808.0,2,37,6.85,40.640659,-74.034278
232,2016,651369.3,3808.0,2,38,6.85,40.640659,-74.034278
232,2017,626559.24,3808.0,2,39,6.85,40.640659,-74.034278
232,2018,659681.97,3808.0,2,40,6.85,40.640659,-74.034278
232,2019,673228.8,3808.0,2,41,6.85,40.640659,-74.034278
233,2015,415710.12,2745.0,2,26,16.37,40.584315,-73.884127
233,2016,460586.21,2745.0,2,27,16.37,40.584315,-73.884127
233,2017,471209.0,2745.0,2,28,16.37,40.584315,-73.884127
233,2018,463244.98,2745.0,2,29,16.37,40.584315,-73.884127
233,2019,469032.17,2745.0,2,30,16.37,40.584315,-73.884127
234,2015,586284.5,3461.0,1,36,1.68,40.711408,-74.012365
234,2016,610213.95,3461.0,1,37,1.68,40.711408,-74.012365
234,2017,599415.77,3461.0,1,38,1.68,40.711408,-74.012365
234,2018,575641.7,3461.0,1,39,1.68,40.711408,-74.012365
234,2019,596432.41,3461.0,1,40,1.68,40.711408,-74.012365
235,2015,315661.57,1507.0,3,45,1.27,40.712318,-74.002898
235,2016,365661.75,1507.0,3,46,1.27,40.712318,-74.002898
235,2017,357873.27,1507.0,3,47,1.27,40.712318,-74.002898
235,2018,340795.95,1507.0,3,48,1.27,40.712318,-74.002898
235,2019,339536.35,1507.0,3,49,1.27,40.712318,-74.002898
236,2015,629070.57,3322.0,1,47,0.06,40.700601,-74.000115
236,2016,558555.3,3322.0,1,48,0.06,40.700601,-74.000115
236,2017,562642.11,3322.0,1,49,0.06,40.700601,-74.000115
236,2018,563158.98,3322.0,1,50,0.06,40.700601,-74.000115
236,2019,582713.88,3322.0,1,51,0.06,40.700601,-74.000115
237,2015,683182.6,3900.0,1,34,0.22,40.70171,-74.001394
237,2016,690074.0,3900.0,1,35,0.22,40.70171,-74.001394
237,2017,667069.46,3900.0,1,36,0.22,40.70171,-74.001394
237,2018,676648.81,3900.0,1,37,0.22,40.70171,-74.001394
237,2019,682849.26,3900.0,1,38,0.22,40.70171,-74.001394
238,2015,496752.97,2638.0,2,9,3.75,40.737471,-74.001657
238,2016,508687.02,2638.0,2,10,3.75,40.737471,-74.001657
238,2017,541081.3,2638.0,2,11,3.75,40.737471,-74.001657
238,2018,532324.51,2638.0,2,12,3.75,40.737471,-74.001657
238,2019,501842.1,2638.0,2,13,3.75,40.737471,-74.001657
239,2015,609373.72,3053.0,3,22,0.38,40.696384,-74.001272
239,2016,562020.21,3053.0,3,23,0.38,40.696384,-74.001272
239,2017,618620.9,3053.0,3,24,0.38,40.696384,-74.001272
239,2018,625998.07,3053.0,3,25,0.38,40.696384,-74.001272
239,2019,598724.5,3053.0,3,26,0.38,40.696384,-74.001272
240,2015,458658.48,2754.0,3,17,17.42,40.527652,-74.02519
240,2016,474115.16,2754.0,3,18,17.42,40.527652,-74.02519
240,2017,476691.91,2754.0,3,19,17.42,40.527652,-74.02519
240,2018,476400.57,2754.0,3,20,17.42,40.527652,-74.02519
240,2019,479500.35,2754.0,3,21,17.42,40.527652,-74.02519
241,2015,446335.76,2006.0,3,0,4.96,40.683408,-74.046776
241,2016,419481.85,2006.0,3,1,4.96,40.683408,-74.046776
241,2017,478909.36,2006.0,3,2,4.96,40.683408,-74.046776
241,2018,430731.42,2006.0,3,3,4.96,40.683408,-74.046776
241,2019,436926.26,2006.0,3,4,4.96,40.683408,-74.046776
242,2015,511958.07,2981.0,3,42,3.03,40.678917,-74.021772
242,2016,512815.48,2981.0,3,43,3.03,40.678917,-74.021772
242,2017,567704.64,2981.0,3,44,3.03,40.678917,-74.021772
242,2018,563433.39,2981.0,3,45,3.03,40.678917,-74.021772
242,2019,569146.57,2981.0,3,46,3.03,40.678917,-74.021772
243,2015,513133.72,2765.0,3,48,4.39,40.735696,-74.02554
243,2016,503317.83,2765.0,3,49,4.39,40.735696,-74.02554
243,2017,544606.77,2765.0,3,50,4.39,40.735696,-74.02554
243,2018,543140.35,2765.0,3,51,4.39,40.735696,-74.02554
243,2019,504642.02,2765.0,3,52,4.39,40.735696,-74.02554
244,2015,496475.33,2493.0,2,29,0.23,40.69955,-73.997718
244,2016,509112.22,2493.0,2,30,0.23,40.69955,-73.997718
244,2017,512634.01,2493.0,2,31,0.23,40.69955,-73.997718
244,2018,477057.62,2493.0,2,32,0.23,40.69955,-73.997718
244,2019,501727.74,2493.0,2,33,0.23,40.69955,-73.997718
245,2015,399369.53,1824.0,4,8,15.02,40.815889,-74.095549
245,2016,376592.48,1824.0,4,9,15.02,40.815889,-74.095549
245,2017,390026.05,1824.0,4,10,15.02,40.815889,-74.095549
245,2018,375129.62,1824.0,4,11,15.02,40.815889,-74.095549
245,2019,387174.87,1824.0,4,12,15.02,40.815889,-74.095549
246,2015,429022.69,2182.0,3,41,3.04,40.67785,-74.020835
246,2016,421626.34,2182.0,3,42,3.04,40.67785,-74.020835
246,2017,433488.14,2182.0,3,43,3.04,40.67785,-74.020835
246,2018,426032.68,2182.0,3,44,3.04,40.67785,-74.020835
