firm_id,month,date,returns,market_ret,size,book_to_market
27,103,2023-07-01,-1.68,0.68,13.34,0.659
27,104,2023-08-01,1.21,7.16,13.34,0.705
27,105,2023-09-01,-3.46,-0.32,13.34,0.536
27,106,2023-10-01,-6.28,-2.42,13.34,0.815
27,107,2023-11-01,-2.85,1.71,13.34,0.663
27,108,2023-12-01,-7.7,-2.75,13.34,0.779
27,109,2024-01-01,0.11,6.5,13.34,0.611
27,110,2024-02-01,0.05,2.51,13.34,0.658
27,111,2024-03-01,-6.44,-0.7,13.34,0.564
27,112,2024-04-01,-14.16,-8.53,13.34,0.497
27,113,2024-05-01,4.2,10.5,13.34,0.553
27,114,2024-06-01,-7.43,-4.02,13.34,0.496
27,115,2024-07-01,-0.57,10.46,13.34,0.409
27,116,2024-08-01,-8.55,-1.26,13.34,0.375
27,117,2024-09-01,-4.44,4.3,13.34,0.462
27,118,2024-10-01,-3.26,6.9,13.34,0.593
27,119,2024-11-01,-2.52,6.2,13.34,0.364
27,120,2024-12-01,-10.82,-4.4,13.34,0.313
28,1,2015-01-01,-8.5,-4.83,13.98,0.467
28,2,2015-02-01,-5.81,-0.67,13.98,0.59
28,3,2015-03-01,-6.27,0.98,13.98,0.708
28,4,2015-04-01,-8.25,-3.26,13.98,0.483
28,5,2015-05-01,-4.82,0.69,13.98,0.669
28,6,2015-06-01,-1.91,0.09,13.98,0.654
28,7,2015-07-01,-9.41,-3.84,13.98,0.552
28,8,2015-08-01,3.43,8.55,13.98,0.558
28,9,2015-09-01,-11.4,-1.86,13.98,0.725
28,10,2015-10-01,-8.92,-3.53,13.98,0.832
28,11,2015-11-01,-8.12,-2.53,13.98,0.717
28,12,2015-12-01,-4.65,2.79,13.98,0.53
28,13,2016-01-01,-8.14,-2.74,13.98,0.815
28,14,2016-02-01,0.63,6.29,13.98,0.848
28,15,2016-03-01,-1.04,1.23,13.98,0.905
28,16,2016-04-01,-9.01,0.54,13.98,0.686
28,17,2016-05-01,-12.23,-7.55,13.98,0.839
28,18,2016-06-01,-8.37,-2.66,13.98,0.927
28,19,2016-07-01,-5.01,-1.82,13.98,0.916
28,20,2016-08-01,-3.52,0.41,13.98,0.852
28,21,2016-09-01,2.31,9.54,13.98,0.786
28,22,2016-10-01,-0.61,4.26,13.98,0.801
28,23,2016-11-01,-3.74,1.1,13.98,0.631
28,24,2016-12-01,-6.66,-0.53,13.98,0.751
28,25,2017-01-01,-4.72,0.59,13.98,0.799
28,26,2017-02-01,0.33,5.48,13.98,0.837
28,27,2017-03-01,-8.82,-2.79,13.98,0.806
28,28,2017-04-01,-4.78,-0.16,13.98,0.602
28,29,2017-05-01,7.51,11.16,13.98,0.666
28,30,2017-06-01,-3.05,6.9,13.98,0.647
28,31,2017-07-01,-0.29,4.27,13.98,0.687
28,32,2017-08-01,-3.98,1.45,13.98,0.775
28,33,2017-09-01,6.72,9.63,13.98,0.707
28,34,2017-10-01,-6.91,1.79,13.98,0.646
28,35,2017-11-01,-6.88,-1.33,13.98,0.699
28,36,2017-12-01,-10.91,-3.83,13.98,0.498
28,37,2018-01-01,-2.43,0.26,13.98,0.459
28,38,2018-02-01,-0.81,1.66,13.98,0.378
28,39,2018-03-01,-4.05,0.78,13.98,0.543
28,40,2018-04-01,-2.25,2.55,13.98,0.433
28,41,2018-05-01,-5.43,0.46,13.98,0.479
28,42,2018-06-01,-6.04,-0.31,13.98,0.272
28,43,2018-07-01,-2.76,1.67,13.98,0.58
28,44,2018-08-01,-7.19,-1.93,13.98,0.27
28,45,2018-09-01,-9.66,-2.37,13.98,0.293
28,46,2018-10-01,-10.36,-0.75,13.98,0.402
28,47,2018-11-01,-0.79,5.9,13.98,0.288
28,48,2018-12-01,-2.64,4.94,13.98,0.269
28,49,2019-01-01,-9.13,-4.79,13.98,0.343
28,50,2019-02-01,-6.93,-1.33,13.98,0.39
28,51,2019-03-01,-1.72,5.98,13.98,0.148
28,52,2019-04-01,-4.15,-0.66,13.98,0.192
28,53,2019-05-01,-3.79,1.91,13.98,0.145
28,54,2019-06-01,-6.73,-0.72,13.98,0.133
28,55,2019-07-01,-7.4,-0.04,13.98,0.13
28,56,2019-08-01,0.4,4.05,13.98,0.245
28,57,2019-09-01,-6.92,0.07,13.98,0.092
28,58,2019-10-01,2.14,4.92,13.98,0.04
28,59,2019-11-01,-11.02,-3.15,13.98,0.28
28,60,2019-12-01,-4.19,-1.9,13.98,0.0
28,61,2020-01-01,-3.65,2.91,13.98,0.276
28,62,2020-02-01,-10.84,-2.63,13.98,0.298
28,63,2020-03-01,-5.72,-0.13,13.98,0.105
28,64,2020-04-01,-14.75,-6.88,13.98,0.094
28,65,2020-05-01,-1.1,2.57,13.98,0.203
28,66,2020-06-01,-1.31,7.06,13.98,0.241
28,67,2020-07-01,-2.01,5.37,13.98,0.134
28,68,2020-08-01,-10.16,-5.47,13.98,0.403
28,69,2020-09-01,-0.32,6.73,13.98,0.282
28,70,2020-10-01,-3.54,-0.63,13.98,0.214
28,71,2020-11-01,10.38,14.24,13.98,0.297
28,72,2020-12-01,-1.78,1.6,13.98,0.437
28,73,2021-01-01,-6.99,-3.61,13.98,0.368
28,74,2021-02-01,-1.94,2.47,13.98,0.473
28,75,2021-03-01,-0.31,3.48,13.98,0.581
28,76,2021-04-01,-4.65,0.94,13.98,0.525
28,77,2021-05-01,-7.92,-2.09,13.98,0.51
28,78,2021-06-01,-10.01,-6.2,13.98,0.617
28,79,2021-07-01,-3.29,2.36,13.98,0.653
28,80,2021-08-01,-8.56,-1.02,13.98,0.684
28,81,2021-09-01,-8.39,-3.68,13.98,0.657
28,82,2021-10-01,-1.41,4.15,13.98,0.464
28,83,2021-11-01,-6.11,-3.31,13.98,0.742
28,84,2021-12-01,-4.32,2.49,13.98,0.622
28,85,2022-01-01,-6.37,-0.6,13.98,0.613
28,86,2022-02-01,-7.06,-2.26,13.98,0.577
28,87,2022-03-01,-3.55,2.4,13.98,0.902
28,88,2022-04-01,-10.21,-6.52,13.98,0.828
28,89,2022-05-01,2.7,4.72,13.98,0.907
28,90,2022-06-01,-8.59,-2.64,13.98,0.927
28,91,2022-07-01,-3.32,3.73,13.98,0.807
28,92,2022-08-01,4.46,5.81,13.98,0.743
28,93,2022-09-01,-8.43,-1.67,13.98,0.694
28,94,2022-10-01,3.33,6.61,13.98,0.642
28,95,2022-11-01,3.1,8.79,13.98,0.783
28,96,2022-12-01,2.01,2.0,13.98,0.687
28,97,2023-01-01,-3.15,3.68,13.98,0.675
28,98,2023-02-01,-6.43,1.88,13.98,0.663
28,99,2023-03-01,-1.12,2.16,13.98,0.886
28,100,2023-04-01,-4.4,0.78,13.98,0.749
28,101,2023-05-01,-1.9,4.85,13.98,0.641
28,102,2023-06-01,-5.68,-0.23,13.98,0.73
28,103,2023-07-01,-8.09,0.68,13.98,0.807
28,104,2023-08-01,-9.45,-5.54,13.98,0.657
28,105,2023-09-01,-7.57,-2.36,13.98,0.702
28,106,2023-10-01,-1.95,1.83,13.98,0.844
28,107,2023-11-01,2.74,4.97,13.98,0.655
28,108,2023-12-01,1.01,1.58,13.98,0.45
28,109,2024-01-01,-6.32,1.14,13.98,0.677
28,110,2024-02-01,3.86,9.7,13.98,0.521
28,111,2024-03-01,-10.53,-4.35,13.98,0.613
28,112,2024-04-01,-11.36,-5.81,13.98,0.545
28,113,2024-05-01,-5.87,-0.77,13.98,0.345
28,114,2024-06-01,-11.1,-4.35,13.98,0.591
28,115,2024-07-01,-1.15,4.08,13.98,0.479
28,116,2024-08-01,-1.22,6.31,13.98,0.371
28,117,2024-09-01,-3.46,3.65,13.98,0.297
28,118,2024-10-01,-12.89,-5.15,13.98,0.519
28,119,2024-11-01,-8.92,-2.33,13.98,0.252
28,120,2024-12-01,-8.22,-0.01,13.98,0.441
29,1,2015-01-01,-5.06,-1.91,17.08,0.495
29,2,2015-02-01,-12.05,-4.17,17.08,0.333
29,3,2015-03-01,-5.46,0.05,17.08,0.47
29,4,2015-04-01,-7.15,1.65,17.08,0.514
29,5,2015-05-01,-9.89,-2.02,17.08,0.681
29,6,2015-06-01,-11.23,-4.17,17.08,0.718
29,7,2015-07-01,-10.1,-5.06,17.08,0.815
29,8,2015-08-01,-7.48,0.48,17.08,0.644
29,9,2015-09-01,-8.77,-0.36,17.08,0.658
29,10,2015-10-01,-6.58,0.35,17.08,0.644
29,11,2015-11-01,-6.87,0.74,17.08,0.652
29,12,2015-12-01,-3.77,3.05,17.08,0.512
29,13,2016-01-01,-16.04,-3.8,17.08,0.707
29,14,2016-02-01,-6.08,2.68,17.08,0.691
29,15,2016-03-01,-6.07,1.43,17.08,0.579
29,16,2016-04-01,-5.08,3.54,17.08,0.802
29,17,2016-05-01,-4.6,1.32,17.08,0.784
29,18,2016-06-01,-1.88,5.95,17.08,0.755
29,19,2016-07-01,-7.28,-1.28,17.08,0.841
29,20,2016-08-01,-7.14,0.01,17.08,0.852
29,21,2016-09-01,-6.42,0.61,17.08,0.711
29,22,2016-10-01,-10.0,-1.45,17.08,0.882
29,23,2016-11-01,-5.27,1.73,17.08,0.764
29,24,2016-12-01,-4.48,0.74,17.08,0.7
29,25,2017-01-01,-12.75,-2.67,17.08,0.837
29,26,2017-02-01,-8.16,-0.62,17.08,0.914
29,27,2017-03-01,-6.47,1.12,17.08,0.909
29,28,2017-04-01,-8.36,1.95,17.08,0.794
29,29,2017-05-01,-11.21,-0.95,17.08,0.73
29,30,2017-06-01,-0.93,6.18,17.08,0.775
29,31,2017-07-01,-2.2,6.7,17.08,0.752
29,32,2017-08-01,-12.81,-5.06,17.08,0.591
29,33,2017-09-01,-8.17,2.77,17.08,0.645
29,34,2017-10-01,-0.56,4.54,17.08,0.747
29,35,2017-11-01,-12.02,-3.27,17.08,0.623
29,36,2017-12-01,-1.37,8.23,17.08,0.57
29,37,2018-01-01,-6.82,-0.59,17.08,0.576
29,38,2018-02-01,-11.16,-5.85,17.08,0.657
29,39,2018-03-01,-2.77,5.77,17.08,0.664
29,40,2018-04-01,-4.5,4.8,17.08,0.41
29,41,2018-05-01,-0.94,7.57,17.08,0.369
29,42,2018-06-01,-10.26,-2.07,17.08,0.353
29,43,2018-07-01,-0.56,6.38,17.08,0.446
29,44,2018-08-01,-13.04,-5.79,17.08,0.375
29,45,2018-09-01,-10.34,2.19,17.08,0.59
29,46,2018-10-01,-6.26,2.62,17.08,0.549
29,47,2018-11-01,-10.48,1.66,17.08,0.376
29,48,2018-12-01,-1.9,2.03,17.08,0.211
29,49,2019-01-01,-5.83,0.17,17.08,0.202
29,50,2019-02-01,-1.46,2.77,17.08,0.347
29,51,2019-03-01,-4.78,-1.26,17.08,0.415
29,52,2019-04-01,-9.57,-2.4,17.08,0.164
29,53,2019-05-01,-9.44,-0.24,17.08,0.392
29,54,2019-06-01,-6.07,1.75,17.08,0.136
29,55,2019-07-01,1.06,9.54,17.08,0.389
29,56,2019-08-01,-4.74,4.27,17.08,0.25
29,57,2019-09-01,0.2,8.89,17.08,0.332
29,58,2019-10-01,-6.33,0.82,17.08,0.185
29,59,2019-11-01,-6.01,0.74,17.08,0.316
29,60,2019-12-01,-8.19,-2.94,17.08,0.092
29,61,2020-01-01,-11.94,-4.12,17.08,0.177
29,62,2020-02-01,-11.62,-4.57,17.08,0.251
29,63,2020-03-01,-14.15,-2.21,17.08,0.439
29,64,2020-04-01,-12.75,-2.87,17.08,0.185
29,65,2020-05-01,-0.99,9.54,17.08,0.481
29,66,2020-06-01,1.35,6.83,17.08,0.331
29,67,2020-07-01,-3.9,1.05,17.08,0.331
29,68,2020-08-01,-4.62,5.9,17.08,0.322
29,69,2020-09-01,-7.51,-1.66,17.08,0.142
29,70,2020-10-01,-6.36,1.48,17.08,0.376
29,71,2020-11-01,-9.27,-3.63,17.08,0.401
29,72,2020-12-01,-11.3,-3.04,17.08,0.39
29,73,2021-01-01,-8.42,-0.37,17.08,0.303
29,74,2021-02-01,-2.92,7.27,17.08,0.39
29,75,2021-03-01,-4.66,-0.95,17.08,0.446
29,76,2021-04-01,-3.55,6.33,17.08,0.476
29,77,2021-05-01,-16.04,-5.61,17.08,0.424
29,78,2021-06-01,-5.42,3.2,17.08,0.673
29,79,2021-07-01,-9.17,2.66,17.08,0.456
29,80,2021-08-01,-2.86,1.29,17.08,0.627
29,81,2021-09-01,1.99,9.18,17.08,0.584
29,82,2021-10-01,-4.95,2.98,17.08,0.635
29,83,2021-11-01,-3.57,0.52,17.08,0.647
29,84,2021-12-01,-7.54,1.71,17.08,0.852
29,85,2022-01-01,-17.47,-10.36,17.08,0.651
29,86,2022-02-01,-14.92,-6.21,17.08,0.845
29,87,2022-03-01,-7.33,2.51,17.08,0.933
29,88,2022-04-01,-7.85,0.13,17.08,0.882
29,89,2022-05-01,-5.07,2.14,17.08,0.824
29,90,2022-06-01,-10.1,-0.78,17.08,0.694
29,91,2022-07-01,-2.32,3.11,17.08,0.716
29,92,2022-08-01,0.31,7.47,17.08,0.673
29,93,2022-09-01,3.16,9.78,17.08,0.709
29,94,2022-10-01,-5.33,4.03,17.08,0.894
29,95,2022-11-01,1.27,8.82,17.08,0.733
29,96,2022-12-01,-7.94,1.43,17.08,0.853
29,97,2023-01-01,-11.16,-3.97,17.08,0.826
29,98,2023-02-01,-11.13,-1.2,17.08,0.847
29,99,2023-03-01,-1.15,5.51,17.08,0.797
29,100,2023-04-01,-6.72,3.46,17.08,0.835
29,101,2023-05-01,-3.39,5.8,17.08,0.793
29,102,2023-06-01,-6.12,0.88,17.08,0.79
29,103,2023-07-01,-6.49,3.28,17.08,0.905
29,104,2023-08-01,-1.59,4.13,17.08,0.713
29,105,2023-09-01,0.32,7.72,17.08,0.726
29,106,2023-10-01,0.59,6.44,17.08,0.787
29,107,2023-11-01,-9.4,0.25,17.08,0.616
29,108,2023-12-01,-7.57,0.04,17.08,0.638
29,109,2024-01-01,-5.15,2.77,17.08,0.675
29,110,2024-02-01,-6.86,2.46,17.08,0.683
29,111,2024-03-01,-0.62,4.78,17.08,0.515
29,112,2024-04-01,-9.37,1.94,17.08,0.559
29,113,2024-05-01,-4.08,3.63,17.08,0.537
29,114,2024-06-01,-5.08,0.79,17.08,0.565
29,115,2024-07-01,-6.47,2.82,17.08,0.609
29,116,2024-08-01,-7.17,-1.29,17.08,0.493
29,117,2024-09-01,-7.75,2.74,17.08,0.299
29,118,2024-10-01,-6.85,0.33,17.08,0.225
29,119,2024-11-01,-8.26,0.53,17.08,0.289
29,120,2024-12-01,-7.81,1.29,17.08,0.209
30,1,2015-01-01,-2.45,6.24,14.46,0.595
30,2,2015-02-01,-7.05,-2.73,14.46,0.484
30,3,2015-03-01,-14.9,-7.98,14.46,0.558
30,4,2015-04-01,-5.36,4.8,14.46,0.672
30,5,2015-05-01,-0.28,6.07,14.46,0.365
30,6,2015-06-01,-2.41,4.21,14.46,0.79
30,7,2015-07-01,-5.35,-1.44,14.46,0.543
30,8,2015-08-01,0.02,7.44,14.46,0.62
30,9,2015-09-01,-0.7,7.0,14.46,0.762
30,10,2015-10-01,-6.39,-1.54,14.46,0.62
30,11,2015-11-01,-6.37,-0.82,14.46,0.681
30,12,2015-12-01,-6.45,1.04,14.46,0.777
30,13,2016-01-01,-5.93,-0.56,14.46,0.679
30,14,2016-02-01,-7.78,1.08,14.46,0.794
30,15,2016-03-01,-1.87,3.69,14.46,0.807
30,16,2016-04-01,-8.02,2.55,14.46,0.813
30,17,2016-05-01,0.39,5.61,14.46,0.66
30,18,2016-06-01,-6.06,1.07,14.46,0.636
30,19,2016-07-01,-12.37,-5.09,14.46,0.91
30,20,2016-08-01,-10.34,-3.87,14.46,0.866
30,21,2016-09-01,-2.14,2.49,14.46,0.787
30,22,2016-10-01,-9.57,-0.56,14.46,0.638
30,23,2016-11-01,-1.94,2.49,14.46,0.724
30,24,2016-12-01,-10.88,-3.63,14.46,0.884
30,25,2017-01-01,-1.12,5.67,14.46,0.823
30,26,2017-02-01,-3.07,4.02,14.46,0.884
30,27,2017-03-01,-13.03,-6.31,14.46,0.868
30,28,2017-04-01,1.98,10.41,14.46,0.673
30,29,2017-05-01,-1.46,4.82,14.46,0.793
30,30,2017-06-01,-9.15,-0.96,14.46,0.583
30,31,2017-07-01,-13.66,-5.36,14.46,0.886
30,32,2017-08-01,-7.63,-0.91,14.46,0.728
30,33,2017-09-01,-9.62,-1.66,14.46,0.622
30,34,2017-10-01,-9.28,-0.38,14.46,0.654
30,35,2017-11-01,-3.39,5.08,14.46,0.598
30,36,2017-12-01,-5.15,0.05,14.46,0.684
30,37,2018-01-01,-4.23,1.76,14.46,0.482
30,38,2018-02-01,-5.95,1.03,14.46,0.692
30,39,2018-03-01,-2.01,7.64,14.46,0.512
30,40,2018-04-01,2.51,14.75,14.46,0.323
30,41,2018-05-01,-8.11,-6.02,14.46,0.717
30,42,2018-06-01,-5.79,0.77,14.46,0.462
30,43,2018-07-01,-10.01,-6.21,14.46,0.541
30,44,2018-08-01,-11.57,-4.74,14.46,0.404
30,45,2018-09-01,-7.86,-0.52,14.46,0.282
30,46,2018-10-01,-8.34,-1.36,14.46,0.435
30,47,2018-11-01,-9.36,-2.11,14.46,0.306
30,48,2018-12-01,-7.78,-0.14,14.46,0.358
30,49,2019-01-01,-8.67,-1.5,14.46,0.137
30,50,2019-02-01,-3.0,5.63,14.46,0.245
30,51,2019-03-01,-6.5,-1.67,14.46,0.071
30,52,2019-04-01,-4.26,2.57,14.46,0.308
30,53,2019-05-01,-10.22,-2.16,14.46,0.19
30,54,2019-06-01,-6.03,-1.08,14.46,0.172
30,55,2019-07-01,0.46,8.78,14.46,0.12
30,56,2019-08-01,-4.85,2.54,14.46,0.104
30,57,2019-09-01,-3.7,2.46,14.46,0.193
30,58,2019-10-01,-8.4,1.05,14.46,-0.086
30,59,2019-11-01,-6.77,6.63,14.46,0.254
30,60,2019-12-01,-12.52,-4.58,14.46,0.278
30,61,2020-01-01,-15.32,-10.47,14.46,0.318
30,62,2020-02-01,-11.97,-3.56,14.46,0.345
30,63,2020-03-01,-12.91,-2.05,14.46,0.182
30,64,2020-04-01,-5.99,2.25,14.46,0.294
30,65,2020-05-01,-2.38,3.85,14.46,0.097
30,66,2020-06-01,-4.1,2.49,14.46,0.202
30,67,2020-07-01,-8.29,-2.48,14.46,0.399
30,68,2020-08-01,-3.77,2.01,14.46,0.261
30,69,2020-09-01,-2.72,5.82,14.46,0.487
30,70,2020-10-01,-3.19,4.66,14.46,0.487
30,71,2020-11-01,-2.76,6.89,14.46,0.385
30,72,2020-12-01,-8.5,-1.35,14.46,0.248
30,73,2021-01-01,-4.29,0.02,14.46,0.435
30,74,2021-02-01,-6.77,0.74,14.46,0.414
30,75,2021-03-01,-13.28,-6.54,14.46,0.533
30,76,2021-04-01,-6.32,0.47,14.46,0.47
30,77,2021-05-01,-12.23,-4.4,14.46,0.515
30,78,2021-06-01,-5.61,0.5,14.46,0.438
30,79,2021-07-01,-4.28,0.94,14.46,0.435
30,80,2021-08-01,-6.41,-1.16,14.46,0.553
30,81,2021-09-01,-2.12,4.98,14.46,0.566
30,82,2021-10-01,-2.88,4.03,14.46,0.761
30,83,2021-11-01,-7.11,3.09,14.46,0.565
30,84,2021-12-01,-5.68,3.33,14.46,0.597
30,85,2022-01-01,-2.97,3.7,14.46,0.682
30,86,2022-02-01,-7.27,-3.96,14.46,0.624
30,87,2022-03-01,-8.39,-2.23,14.46,0.712
30,88,2022-04-01,-10.07,-3.7,14.46,0.882
30,89,2022-05-01,-5.34,-0.52,14.46,0.867
30,90,2022-06-01,5.53,8.62,14.46,0.728
30,91,2022-07-01,-0.74,4.25,14.46,0.95
30,92,2022-08-01,-11.66,-1.34,14.46,0.706
30,93,2022-09-01,-11.05,-7.38,14.46,0.734
30,94,2022-10-01,-7.17,-1.93,14.46,0.731
30,95,2022-11-01,-9.73,-2.84,14.46,0.984
30,96,2022-12-01,-2.8,4.24,14.46,0.779
30,97,2023-01-01,1.54,5.73,14.46,0.82
30,98,2023-02-01,-11.97,-1.76,14.46,0.662
30,99,2023-03-01,-2.01,5.64,14.46,0.876
30,100,2023-04-01,-4.7,2.56,14.46,0.884
30,101,2023-05-01,-14.61,-5.98,14.46,0.591
30,102,2023-06-01,-4.22,0.61,14.46,0.66
30,103,2023-07-01,-14.38,-4.23,14.46,0.67
30,104,2023-08-01,-5.94,-1.4,14.46,0.724
30,105,2023-09-01,-3.69,1.14,14.46,0.78
30,106,2023-10-01,-3.8,2.48,14.46,0.598
30,107,2023-11-01,0.69,7.0,14.46,0.636
30,108,2023-12-01,-1.69,3.62,14.46,0.609
30,109,2024-01-01,-7.67,-0.38,14.46,0.669
30,110,2024-02-01,-9.85,0.94,14.46,0.694
30,111,2024-03-01,-4.91,3.36,14.46,0.647
30,112,2024-04-01,-7.68,1.01,14.46,0.455
30,113,2024-05-01,-3.59,1.98,14.46,0.79
30,114,2024-06-01,-7.96,-2.39,14.46,0.58
30,115,2024-07-01,-13.15,-6.35,14.46,0.446
30,116,2024-08-01,-6.14,0.64,14.46,0.449
30,117,2024-09-01,-10.24,-2.88,14.46,0.396
30,118,2024-10-01,-2.86,5.15,14.46,0.334
30,119,2024-11-01,-5.72,-0.11,14.46,0.54
30,120,2024-12-01,-11.8,-2.95,14.46,0.398
31,1,2015-01-01,-8.73,-3.23,11.09,0.516
31,2,2015-02-01,-6.37,1.33,11.09,0.517
31,3,2015-03-01,-0.43,3.42,11.09,0.416
31,4,2015-04-01,-5.18,-0.68,11.09,0.814
31,5,2015-05-01,-1.36,2.14,11.09,0.654
31,6,2015-06-01,-3.69,0.91,11.09,0.522
31,7,2015-07-01,-5.55,-6.57,11.09,0.693
31,8,2015-08-01,-6.49,0.85,11.09,0.699
31,9,2015-09-01,-9.7,-2.38,11.09,0.775
31,10,2015-10-01,-5.17,-2.35,11.09,0.761
31,11,2015-11-01,-3.89,0.13,11.09,0.734
31,12,2015-12-01,-8.24,-4.12,11.09,0.731
31,13,2016-01-01,-1.3,0.03,11.09,0.56
31,14,2016-02-01,-7.45,-3.57,11.09,0.772
31,15,2016-03-01,-7.25,-1.38,11.09,0.8
31,16,2016-04-01,7.52,9.25,11.09,0.759
31,17,2016-05-01,-8.46,-2.65,11.09,0.864
31,18,2016-06-01,-11.44,-5.04,11.09,0.69
31,19,2016-07-01,2.28,0.74,11.09,1.087
31,20,2016-08-01,-7.1,-0.41,11.09,0.896
31,21,2016-09-01,-11.38,-7.66,11.09,0.802
31,22,2016-10-01,-1.38,3.17,11.09,0.903
31,23,2016-11-01,-0.26,1.4,11.09,0.872
31,24,2016-12-01,-5.82,-2.69,11.09,0.803
31,25,2017-01-01,-3.08,1.12,11.09,0.711
31,26,2017-02-01,-3.44,3.03,11.09,0.685
31,27,2017-03-01,7.7,9.34,11.09,0.767
31,28,2017-04-01,-1.26,2.57,11.09,0.838
31,29,2017-05-01,-4.23,3.41,11.09,0.606
31,30,2017-06-01,-9.47,-0.77,11.09,0.556
31,31,2017-07-01,-0.48,1.93,11.09,0.503
31,32,2017-08-01,3.41,6.76,11.09,0.515
31,33,2017-09-01,6.44,8.91,11.09,0.59
31,34,2017-10-01,5.6,11.26,11.09,0.447
31,35,2017-11-01,-1.13,4.18,11.09,0.808
31,36,2017-12-01,3.49,10.96,11.09,0.58
31,37,2018-01-01,5.34,8.26,11.09,0.496
31,38,2018-02-01,-12.9,-5.01,11.09,0.442
31,39,2018-03-01,-9.92,-6.11,11.09,0.502
31,40,2018-04-01,-9.31,-2.0,11.09,0.324
31,41,2018-05-01,-1.47,2.09,11.09,0.454
31,42,2018-06-01,4.15,7.24,11.09,0.476
31,43,2018-07-01,12.06,11.0,11.09,0.367
31,44,2018-08-01,5.21,7.6,11.09,0.342
31,45,2018-09-01,-3.96,0.7,11.09,0.206
31,46,2018-10-01,-8.37,-5.0,11.09,0.352
31,47,2018-11-01,-4.78,-0.57,11.09,0.332
31,48,2018-12-01,-0.81,4.12,11.09,0.299
31,49,2019-01-01,-4.15,4.41,11.09,0.289
31,50,2019-02-01,-4.57,-0.16,11.09,0.206
31,51,2019-03-01,-6.79,0.94,11.09,0.049
31,52,2019-04-01,-5.67,-2.92,11.09,0.238
31,53,2019-05-01,-11.2,-5.91,11.09,0.154
31,54,2019-06-01,-7.19,-3.52,11.09,0.222
31,55,2019-07-01,-7.68,-2.58,11.09,0.239
31,56,2019-08-01,-8.17,-4.05,11.09,0.188
31,57,2019-09-01,0.82,6.05,11.09,0.365
31,58,2019-10-01,-6.98,-1.11,11.09,0.204
31,59,2019-11-01,1.39,5.54,11.09,0.212
31,60,2019-12-01,0.16,3.93,11.09,0.222
31,61,2020-01-01,-4.09,2.25,11.09,0.198
31,62,2020-02-01,7.24,8.06,11.09,0.13
31,63,2020-03-01,-0.41,2.97,11.09,0.17
31,64,2020-04-01,-2.59,4.24,11.09,0.414
31,65,2020-05-01,-2.34,0.66,11.09,0.394
31,66,2020-06-01,-1.85,2.81,11.09,0.419
31,67,2020-07-01,-9.81,-8.51,11.09,0.252
31,68,2020-08-01,-0.78,1.14,11.09,0.223
31,69,2020-09-01,1.21,4.29,11.09,0.341
31,70,2020-10-01,-7.8,-2.84,11.09,0.311
31,71,2020-11-01,0.64,4.91,11.09,0.315
31,72,2020-12-01,1.52,7.06,11.09,0.645
31,73,2021-01-01,-2.45,2.07,11.09,0.265
31,74,2021-02-01,-6.92,-0.15,11.09,0.566
31,75,2021-03-01,-10.44,-4.46,11.09,0.617
31,76,2021-04-01,-4.79,1.14,11.09,0.52
31,77,2021-05-01,-5.41,-2.23,11.09,0.628
31,78,2021-06-01,-3.25,0.51,11.09,0.526
31,79,2021-07-01,-1.78,2.38,11.09,0.691
31,80,2021-08-01,0.17,2.81,11.09,0.661
31,81,2021-09-01,1.91,6.88,11.09,0.611
31,82,2021-10-01,-4.46,0.06,11.09,0.699
31,83,2021-11-01,4.49,9.95,11.09,0.658
31,84,2021-12-01,-2.5,3.09,11.09,0.831
31,85,2022-01-01,-8.06,-2.27,11.09,0.678
31,86,2022-02-01,-9.15,-4.83,11.09,0.561
31,87,2022-03-01,-1.05,3.18,11.09,0.662
31,88,2022-04-01,-0.63,1.86,11.09,0.636
31,89,2022-05-01,-0.87,1.83,11.09,0.813
31,90,2022-06-01,5.41,10.69,11.09,0.669
31,91,2022-07-01,5.23,8.6,11.09,0.847
31,92,2022-08-01,-4.94,-0.25,11.09,0.766
31,93,2022-09-01,-13.78,-5.21,11.09,0.892
31,94,2022-10-01,-3.33,-3.12,11.09,0.755
31,95,2022-11-01,-5.86,0.09,11.09,0.832
31,96,2022-12-01,1.62,4.28,11.09,1.095
31,97,2023-01-01,-3.12,-0.11,11.09,0.594
31,98,2023-02-01,-5.83,-3.16,11.09,0.717
31,99,2023-03-01,-4.26,-1.41,11.09,0.776
31,100,2023-04-01,-5.75,-2.17,11.09,0.648
31,101,2023-05-01,-1.67,3.6,11.09,0.708
31,102,2023-06-01,-3.86,-3.24,11.09,0.825
31,103,2023-07-01,1.69,4.2,11.09,0.73
31,104,2023-08-01,-8.69,-2.11,11.09,0.761
31,105,2023-09-01,-2.48,0.1,11.09,0.814
31,106,2023-10-01,-2.42,3.08,11.09,0.729
31,107,2023-11-01,-2.94,1.68,11.09,0.746
31,108,2023-12-01,-4.79,0.15,11.09,0.599
31,109,2024-01-01,-7.46,-2.28,11.09,0.626
31,110,2024-02-01,-11.99,-5.32,11.09,0.861
31,111,2024-03-01,-5.76,-0.27,11.09,0.583
31,112,2024-04-01,-2.58,0.41,11.09,0.47
31,113,2024-05-01,-0.63,0.75,11.09,0.599
31,114,2024-06-01,-1.59,-0.25,11.09,0.58
31,115,2024-07-01,-5.05,0.28,11.09,0.547
31,116,2024-08-01,2.92,5.62,11.09,0.403
