id,t,y,x1,x2
177,6,1.0564,-1.0875,-1.143
177,7,1.5187,-0.6871,-1.0149
177,8,2.243,1.9374,1.1106
178,1,1.3047,-1.2754,-1.5204
178,2,1.7362,0.3518,0.0836
178,3,-0.8038,-2.4303,-0.976
178,4,0.673,-1.9134,-2.0557
178,5,4.1235,0.4138,-0.9427
178,6,2.2681,-0.7988,-1.8433
178,7,2.9417,0.2968,-0.6846
178,8,4.678,0.9011,0.1523
179,1,3.3181,0.7848,0.3026
179,2,1.3106,0.1177,0.8631
179,3,1.3713,0.8896,1.0868
179,4,1.8606,-0.8599,-1.3189
179,5,3.2867,0.7452,0.539
179,6,0.9623,-1.142,-0.9684
179,7,2.0031,0.2587,0.6915
179,8,1.7332,0.6812,1.2906
180,1,1.9813,-0.2278,-0.5031
180,2,1.3374,1.1466,0.3535
180,3,0.3585,-1.028,0.0713
180,4,2.5184,0.365,0.775
180,5,3.1892,2.1281,1.6052
180,6,2.9883,0.4346,-0.379
180,7,2.6376,1.1363,0.539
180,8,2.1708,-0.1776,-0.3451
181,1,5.2828,2.9503,1.0535
181,2,1.3443,0.3381,0.7475
181,3,5.9722,2.6809,2.234
181,4,1.3241,-0.1502,1.0916
181,5,1.5133,0.1731,0.5157
181,6,4.4754,0.8265,-1.0792
181,7,1.4399,-0.7834,-0.5908
181,8,-2.4615,-2.2105,1.3013
182,1,0.1283,1.0928,2.6354
182,2,2.4266,0.1286,0.3856
182,3,2.1406,0.2304,-0.149
182,4,1.8,0.3623,0.657
182,5,4.305,1.0213,1.6927
182,6,3.6534,0.8776,-0.1331
182,7,0.814,-0.1597,0.9647
182,8,0.6531,0.3185,0.6391
183,1,2.5042,0.3148,0.9927
183,2,-0.4222,-1.4399,0.2136
183,3,0.9632,-0.142,0.4561
183,4,0.5063,-0.6672,0.4918
183,5,2.5236,0.3098,0.9761
183,6,2.6216,0.2028,0.1454
183,7,1.6134,-0.1949,0.0307
183,8,2.0068,0.0079,0.2
184,1,0.0317,-1.8522,-0.9708
184,2,1.9702,-0.5737,-0.9811
184,3,1.6189,0.3681,1.2226
184,4,0.002,-1.4422,-0.125
184,5,3.2844,0.6429,0.4376
184,6,3.9205,1.6419,1.2909
184,7,1.7489,-0.6827,-1.1
184,8,2.0573,-0.4877,-0.6581
185,1,2.9255,0.2234,-0.8031
185,2,4.0729,1.2615,-1.4139
185,3,3.484,0.8963,-0.562
185,4,0.4514,-1.4263,-0.731
185,5,0.2987,-1.0976,0.2628
185,6,0.7013,0.0673,1.6302
185,7,1.3192,-0.728,-0.9396
185,8,2.4464,-0.521,-1.5105
186,1,3.2333,1.0096,0.4653
186,2,3.5636,0.9456,0.0006
186,3,1.6905,-0.9782,-1.2097
186,4,2.857,-0.0602,-0.5704
186,5,2.2962,1.5076,1.7492
186,6,2.638,1.7411,1.6797
186,7,0.1879,0.3351,2.1126
186,8,1.4892,-0.8624,-0.7679
187,1,2.4769,-0.7518,-1.5088
187,2,1.3511,-0.5755,-0.3967
187,3,0.4636,-0.8052,0.3329
187,4,1.6327,-0.7843,-0.526
187,5,4.566,1.9095,1.0508
187,6,2.2078,0.068,0.1515
187,7,-0.3443,-0.0676,2.0894
187,8,0.4396,-1.6256,-1.087
188,1,1.7001,0.0305,-0.1593
188,2,1.6714,0.8168,0.8861
188,3,2.9087,0.3248,-0.7859
188,4,1.6979,-0.2295,-0.3683
188,5,3.8296,2.0912,1.3216
188,6,-0.1982,-0.4743,1.2141
188,7,3.5332,0.0994,-1.095
188,8,3.9381,0.2573,-1.1267
189,1,1.2757,-0.7577,-1.1791
189,2,1.0347,-0.5092,0.6767
189,3,3.4058,1.7761,0.5265
189,4,1.7406,0.0576,0.9864
189,5,5.7763,2.6255,0.0924
189,6,1.7307,0.1568,0.6503
189,7,1.6805,-0.8664,-1.2807
189,8,1.6229,-0.148,0.884
190,1,2.264,1.8461,1.4986
190,2,1.6549,-0.3712,0.0306
190,3,2.98,0.4406,0.4714
190,4,5.1347,2.52,1.9313
190,5,3.9123,0.0337,-0.8449
190,6,1.279,-0.2526,0.1471
190,7,2.5839,0.2302,0.3826
190,8,2.7319,0.9535,0.7687
191,1,1.8453,-0.616,-0.4756
191,2,2.1318,0.4243,0.6249
191,3,3.4349,0.2776,-1.5559
191,4,1.9259,-0.8863,-1.1871
191,5,0.3914,-0.916,0.1549
191,6,2.2277,1.5441,0.9096
191,7,2.634,0.6086,-0.0924
191,8,1.8875,-1.1686,-1.9349
192,1,3.003,0.4055,0.5883
192,2,3.257,1.2522,0.8983
192,3,2.7493,-0.1351,-0.4328
192,4,1.7934,0.3203,-0.1532
192,5,2.2348,1.2108,1.4984
192,6,0.8746,-1.5779,-1.5614
192,7,1.1067,-0.5113,0.1083
192,8,1.095,0.3739,1.8967
193,1,0.3515,-0.9108,0.5488
193,2,0.3875,-0.1574,1.4687
193,3,0.9761,-0.9406,-0.446
193,4,2.0879,-0.0982,-0.3205
193,5,0.9567,-1.1366,-1.011
193,6,4.2468,2.259,1.2598
193,7,1.7245,0.0276,0.3049
193,8,0.7236,-0.4945,0.5958
194,1,3.1058,1.6809,1.8093
194,2,2.4238,1.2863,1.9658
194,3,1.4248,-0.1032,0.2721
194,4,1.9377,0.2005,1.3449
194,5,0.5813,-1.1927,-0.6708
194,6,1.1552,-0.1435,0.3752
194,7,3.1608,0.2496,1.0149
194,8,-0.0444,-1.9541,-0.9965
195,1,1.2088,0.4909,0.8142
195,2,2.7866,0.9006,1.4126
195,3,2.3327,0.4332,-1.2392
195,4,2.8187,1.1658,0.9125
195,5,5.0268,0.81,-0.2718
195,6,0.9387,-0.4604,-0.2355
195,7,1.6038,0.5118,-0.1642
195,8,-0.3541,-1.6783,-0.1977
196,1,3.572,0.7063,0.1587
196,2,2.5289,-0.2792,-0.5995
196,3,1.1019,-0.2061,0.4555
196,4,2.4103,1.1182,2.2973
196,5,3.1225,0.119,-0.249
196,6,3.04,0.0966,0.063
196,7,1.358,0.8799,2.217
196,8,0.53,-0.2351,0.1612
197,1,2.1413,-0.3944,-1.3078
197,2,1.8043,-0.3038,-0.5432
197,3,3.5133,0.194,-1.7087
197,4,2.568,0.3582,-0.181
197,5,1.605,-0.5968,-0.1764
197,6,4.1765,0.9514,0.3144
197,7,2.88,0.5,-0.302
197,8,2.2081,-0.588,-0.9182
198,1,4.6814,2.7677,2.4325
198,2,4.3925,1.6584,0.1994
198,3,3.4032,1.0579,1.1557
198,4,0.8533,-1.3284,-1.0483
198,5,3.1487,0.3386,0.7464
198,6,1.9715,0.7213,0.1
198,7,3.9864,1.8159,0.2491
198,8,2.0077,0.2781,0.4194
199,1,2.744,0.2724,-0.0996
199,2,2.8188,0.5739,1.1179
199,3,2.0082,0.831,1.5251
199,4,2.1643,1.2329,0.5599
199,5,4.2436,1.5362,1.0877
199,6,0.9867,-1.1029,-0.6418
199,7,0.5253,-1.1086,-0.6416
199,8,3.0281,1.1351,0.8392
200,1,0.2758,0.1028,1.2929
200,2,1.364,0.6708,1.4701
200,3,-0.4545,-1.6169,0.0195
200,4,1.9401,0.0479,0.685
200,5,1.2033,-1.7646,-2.317
200,6,3.3983,2.2137,0.5322
200,7,3.9848,0.2047,-1.4796
200,8,1.0073,0.1374,0.5286
201,1,1.5763,-0.3559,0.0246
201,2,0.3266,-0.7707,0.3731
201,3,2.9831,1.1545,0.549
201,4,1.9304,0.3198,1.0624
201,5,1.0753,-1.0071,-0.6035
201,6,2.926,-0.5317,-1.5854
201,7,-0.5982,-2.1724,-0.81
201,8,-0.2738,-1.4548,0.1389
202,1,3.1324,1.7163,1.2472
202,2,1.8276,0.335,0.9803
202,3,2.1773,0.6005,1.278
202,4,0.423,-1.5367,-0.9149
202,5,1.8349,0.188,-0.6956
202,6,1.4303,0.1986,1.3163
202,7,1.6601,-0.6796,-0.7145
202,8,3.7442,1.2798,-0.5322
203,1,0.0225,0.103,1.8126
203,2,3.8143,1.0605,1.23
203,3,2.8557,-0.3399,-1.4623
203,4,0.8453,-0.5847,0.2542
203,5,-1.0854,-1.294,1.2716
203,6,1.2936,1.019,1.9659
203,7,1.891,-0.1907,0.4998
203,8,2.5439,-0.0668,-0.7226
204,1,3.3889,0.6261,-1.0357
204,2,1.4676,-0.6729,-0.4062
204,3,0.3597,-1.0444,-0.098
204,4,2.1901,-0.395,-0.2626
204,5,4.4097,1.1066,0.4695
204,6,-0.2152,-1.7038,-0.4191
204,7,1.7511,0.1924,0.2335
204,8,-0.1725,0.2846,1.3336
205,1,-0.5037,-1.4633,0.273
205,2,1.8854,0.9546,0.6165
205,3,1.2376,-0.4961,0.0821
205,4,2.8127,0.5833,-0.1975
205,5,0.4821,-1.1109,-0.4659
205,6,1.0209,0.2134,1.4257
205,7,1.2141,-1.1067,-0.9866
205,8,1.5937,-0.319,0.1766
206,1,1.1272,0.7573,0.7842
206,2,2.323,1.5332,2.3171
206,3,0.439,0.7243,2.069
206,4,2.9808,0.3899,0.2006
206,5,3.2438,0.6903,0.4326
206,6,3.2639,-0.1562,-2.3814
206,7,0.767,-1.2933,-0.991
206,8,3.4152,1.5605,0.5987
207,1,1.5241,-1.0766,-1.9223
207,2,1.773,0.523,1.5402
207,3,2.6068,0.1166,-0.7223
207,4,3.4817,0.265,-0.6525
207,5,0.1507,-1.4593,-0.5099
207,6,1.1038,-0.6376,-0.3141
207,7,0.8563,-1.5751,-1.5754
207,8,1.5176,0.8561,1.2581
208,1,1.6474,-1.412,-2.3196
208,2,2.3369,0.1371,0.5095
208,3,2.5929,0.4875,-0.3911
208,4,-1.1027,-2.041,0.0341
208,5,2.5906,0.2289,-0.5797
208,6,1.586,1.2701,1.5008
208,7,0.7965,-1.1998,-0.7748
208,8,2.9549,0.2657,-0.2614
209,1,1.0026,0.6035,1.3502
209,2,3.3918,-0.126,-1.5086
209,3,0.4172,-1.6787,-1.1653
209,4,2.3571,-0.6516,-1.8521
209,5,3.4788,1.2883,1.155
209,6,-0.2448,-1.2531,0.3537
209,7,1.8204,-0.523,-0.7401
209,8,1.1854,0.3679,1.4681
210,1,0.9989,0.1346,1.5911
210,2,-0.322,-0.457,0.9657
210,3,1.1007,-0.546,-0.6685
210,4,3.0979,0.617,0.3121
210,5,2.0411,-0.4176,-0.3486
210,6,1.9216,0.6052,0.457
210,7,3.9538,0.8817,-1.0223
210,8,2.8707,0.0283,-0.8479
211,1,5.1758,1.7862,0.277
211,2,2.1588,2.2107,0.9983
211,3,0.0554,-0.2394,1.5077
211,4,1.9411,0.3909,0.5499
211,5,1.8781,-0.4168,-0.2996
211,6,4.9798,0.6038,-0.4653
211,7,-0.7372,-2.106,-0.4895
211,8,2.5748,1.963,1.0471
212,1,3.4507,0.6816,-0.1811
212,2,3.0425,-0.1269,-0.7782
212,3,-0.6061,-2.4689,-1.4041
212,4,0.5339,-0.6494,0.2692
212,5,2.1549,-0.7369,-1.2414
212,6,2.9008,0.6951,0.765
212,7,1.0608,-0.8329,-0.7085
212,8,4.2063,1.7695,1.0515
213,1,2.6527,0.1,0.0323
213,2,2.3758,-1.1445,-2.3841
213,3,0.1408,-1.1182,0.2137
213,4,1.0136,-1.8508,-2.2125
213,5,1.4643,-0.6944,-0.1847
213,6,1.4216,-0.1306,-0.219
213,7,4.6487,0.7425,-1.5224
213,8,1.0321,-0.6665,-0.5536
214,1,0.3376,-0.7164,1.1144
214,2,2.6475,0.7839,0.4234
214,3,1.7069,-1.4092,-2.1534
214,4,2.8236,0.5578,0.4263
214,5,0.9583,-0.8449,-0.659
214,6,4.6649,1.3942,0.9182
214,7,3.5042,0.5778,0.5087
214,8,1.594,-0.5679,-0.1939
215,1,1.3826,1.1127,2.0643
215,2,0.3423,-0.8451,0.3933
215,3,0.623,-0.8898,0.0952
215,4,0.1865,-1.0193,0.1848
215,5,2.405,-0.4233,-0.5109
215,6,-0.3703,-2.4301,-1.6349
215,7,1.5552,0.0576,-1.084
215,8,2.7792,1.0214,1.2832
216,1,2.3514,0.1445,-0.4048
216,2,0.259,-0.8366,0.5844
216,3,2.5663,-0.1117,-1.1323
216,4,3.4126,0.4597,-0.2603
216,5,3.4066,0.5317,0.1618
216,6,3.8155,0.9885,-0.1341
216,7,2.4498,0.3649,-0.1365
216,8,1.6807,1.7021,3.5383
217,1,1.7104,-0.8055,-1.1421
217,2,2.6701,0.5071,-0.5408
217,3,-1.1345,-2.3652,-0.6682
217,4,0.9966,-0.5979,0.3176
217,5,4.2392,0.441,-0.7546
217,6,2.8663,0.3093,0.4273
217,7,2.0629,0.5043,0.3088
217,8,2.5796,0.1179,0.0456
218,1,2.4608,0.4276,-0.5211
218,2,4.372,1.2158,0.0668
218,3,3.2849,0.0671,-1.8163
218,4,-0.1528,-1.6518,-0.4118
218,5,5.1273,1.4344,-0.8939
218,6,0.6726,0.3519,0.2945
218,7,1.6913,1.1343,0.6735
218,8,0.358,-1.666,-1.0713
219,1,4.3015,1.5414,0.1125
219,2,2.1967,0.388,0.197
219,3,1.5471,-0.2044,-0.6832
219,4,-0.3951,-1.3229,0.4079
219,5,1.6514,-0.7079,-0.7509
219,6,2.8289,0.3233,0.0043
219,7,1.9017,-0.7755,-1.3365
219,8,2.4755,-0.0633,-0.0176
220,1,4.0513,1.0626,-0.165
220,2,1.5455,-0.2616,-0.3162
220,3,2.113,-0.2088,-0.6861
220,4,1.7306,-0.6998,-1.484
220,5,2.6959,-0.7497,-2.3129
220,6,1.5941,-0.6015,-0.1763
220,7,2.5115,0.5218,0.9014
220,8,4.1157,-0.153,-2.1358
221,1,4.0379,0.6654,-1.5647
221,2,1.6565,0.1351,1.5923
221,3,3.4144,1.0453,-0.0046
221,4,0.4026,-0.7478,1.1018
221,5,4.2034,2.1085,1.1681
221,6,-0.9552,-2.1701,-0.5086
221,7,4.363,0.6466,-0.4616
221,8,-0.8988,-2.5876,-1.1615
222,1,2.5038,-0.244,-0.9706
222,2,2.8848,0.1156,-0.0279
222,3,0.2716,-0.9448,0.353
222,4,2.0179,-0.3048,-1.2684
222,5,1.006,-1.3712,-1.0911
222,6,0.0055,-1.2704,0.0413
222,7,2.8603,1.0102,0.9782
222,8,4.9315,1.1765,-0.2258
223,1,-0.843,-1.4333,0.8131
223,2,2.1793,1.6603,1.6314
223,3,1.5514,-0.628,-0.5179
223,4,2.1437,0.6822,-0.4798
223,5,2.4775,0.1302,-0.5466
223,6,2.3696,1.4245,2.493
223,7,1.2831,-0.8803,-0.8341
223,8,0.2972,-0.6853,0.2756
224,1,1.4374,-0.6049,0.2036
224,2,0.8786,-0.3207,0.8528
224,3,2.1547,-0.3737,-0.2001
224,4,2.2914,1.0076,1.2643
224,5,2.4656,1.0296,0.4587
224,6,3.8392,1.2061,0.2525
224,7,-0.646,-2.4958,-1.3051
224,8,1.8803,-1.1707,-2.2645
225,1,4.2477,0.5147,-0.6422
225,2,2.876,1.0328,0.2116
225,3,1.2256,-0.9315,-1.2859
225,4,0.8854,-1.2258,-0.6854
225,5,2.0389,-1.3988,-2.7221
225,6,0.0273,-1.639,-0.6136
225,7,0.4683,0.4202,1.321
225,8,2.7901,-0.1989,-0.4024
226,1,2.2013,1.0585,0.4154
226,2,0.713,-1.8337,-1.8331
226,3,2.6854,-0.3459,-1.0533
226,4,1.6132,0.2136,1.1814
226,5,3.2173,1.3928,1.0214
226,6,1.0543,-0.0802,0.0194
226,7,1.3042,-0.0168,0.3372
226,8,0.851,-0.9482,-0.2912
227,1,2.2777,1.0088,0.7547
227,2,0.3438,-1.4687,-0.6685
227,3,3.0579,1.0707,1.3851
227,4,4.1764,1.7484,1.7904
227,5,1.6422,-1.2735,-2.1213
227,6,3.1014,0.4046,1.0879
227,7,4.3834,1.6629,1.0969
227,8,2.2783,-0.2498,-0.8171
228,1,1.8872,-0.1218,0.5439
228,2,2.2921,-0.4964,-0.2577
228,3,1.0528,0.1378,0.4688
228,4,1.5003,-0.0941,0.3154
228,5,0.9343,0.5261,0.3628
228,6,2.8042,0.9011,0.8698
228,7,3.9705,1.2236,0.2272
228,8,1.6035,-0.3265,-0.1362
229,1,1.7257,-0.5074,-0.893
229,2,0.5291,-0.6113,-0.1186
229,3,2.7544,-0.0286,-0.7671
229,4,2.1302,-0.2964,0.0293
229,5,3.6818,0.9267,-0.9395
229,6,-0.3058,-1.133,0.8459
229,7,1.8856,0.6476,-0.0036
229,8,1.6086,-0.4736,-0.1942
230,1,2.4099,-0.5043,-1.6294
230,2,0.7636,-0.9182,-0.3901
230,3,1.366,-0.0243,0.2786
230,4,0.4162,-1.3109,-0.5307
230,5,2.1385,0.6556,1.3891
230,6,1.2995,0.0253,0.0904
230,7,1.9099,0.0017,-0.1327
230,8,1.332,-1.0285,-1.1033
231,1,2.168,1.1773,0.8254
231,2,1.1396,-0.7096,0.3899
231,3,2.1112,-0.1591,-0.9198
231,4,0.3072,-2.3412,-2.1044
231,5,1.1833,-1.0729,-1.2086
231,6,1.2419,-0.8525,-0.1016
231,7,0.167,-1.5625,-0.6167
231,8,1.4893,-0.6392,-0.921
232,1,2.6893,0.3626,0.6601
232,2,1.701,-0.735,-0.9342
232,3,-0.1561,-1.6023,-0.3031
232,4,3.1389,1.1939,0.4453
232,5,1.3995,-0.012,0.2631
232,6,1.0927,-0.1355,1.0739
232,7,1.4863,-0.3969,-0.3617
232,8,6.1815,1.8728,0.6959
233,1,3.1155,0.7024,-1.2051
233,2,1.9119,-0.835,-0.9765
233,3,-2.3287,-3.9328,-1.8686
233,4,2.3914,0.2098,0.1147
233,5,-0.3716,-1.6522,-0.1288
233,6,4.1198,2.264,0.6662
233,7,2.2989,0.2958,0.817
233,8,-0.0156,-0.9228,0.034
234,1,4.318,2.1089,0.0372
234,2,1.9627,-0.3971,-1.1378
234,3,1.8333,1.7405,1.8703
234,4,1.5637,-0.6549,-0.764
234,5,2.6991,0.4808,0.3382
234,6,4.1669,0.9343,-0.2714
234,7,2.0611,0.4061,0.8724
234,8,1.3654,-0.3629,-0.2126
235,1,3.1018,0.9713,0.8089
235,2,3.3112,1.8674,2.027
235,3,2.9159,-0.6188,-1.9373
235,4,2.5046,0.3769,0.6713
235,5,1.6835,-0.9201,-1.321
235,6,3.6063,1.4997,-0.2614
235,7,-0.2947,-1.0058,0.8207
235,8,1.6136,-0.2381,-0.258
236,1,1.6789,-0.2831,-0.293
236,2,1.8251,0.359,1.0954
236,3,2.1531,-0.2098,-0.1941
236,4,1.2399,0.2894,1.4553
236,5,2.1589,-0.3473,-0.8418
236,6,1.9273,-0.6735,-1.1186
236,7,2.8522,1.0392,0.3597
236,8,1.7799,1.3732,1.795
237,1,2.3805,2.1872,1.0884
237,2,2.6453,1.895,1.818
237,3,2.7065,0.2806,-0.0117
237,4,3.1999,1.4567,0.4083
237,5,2.1687,-0.1691,-0.6616
237,6,2.9615,0.1129,-0.6789
237,7,0.6901,-0.7448,0.4209
237,8,1.6275,-0.3398,-0.7087
238,1,2.5484,-0.1224,-0.3377
238,2,2.9405,0.1386,-0.1527
238,3,1.3021,0.0521,0.2418
238,4,2.9231,1.3428,0.4342
238,5,5.8104,1.9576,0.5263
238,6,2.4799,1.0175,1.1601
238,7,0.542,0.5688,1.0282
238,8,2.9466,0.8493,-0.9114
239,1,0.7022,-0.9484,-0.2232
239,2,1.3639,0.701,1.0769
239,3,2.1395,0.7224,0.8098
239,4,4.6711,1.9329,0.3291
239,5,3.2726,0.3977,0.2871
239,6,3.2445,0.8852,-0.1738
239,7,2.586,0.2372,0.4781
239,8,2.537,-0.0415,0.1218
240,1,1.9639,0.0754,1.1234
240,2,2.4485,0.834,1.27
240,3,0.533,-1.2722,-0.842
240,4,2.9583,0.4174,-0.0551
240,5,3.2479,-0.2903,-1.5631
240,6,2.9504,1.0455,0.6899
240,7,1.0385,-1.2768,-0.9372
240,8,3.6143,1.0046,0.7271
241,1,3.5466,0.8669,0.232
241,2,3.2559,-0.2621,-1.489
241,3,0.1266,-1.8093,-1.0685
241,4,1.1216,-0.7687,-1.1827
241,5,3.2024,0.775,-0.5068
241,6,2.5086,0.2485,0.69
241,7,2.0844,-0.6641,-1.6544
241,8,2.2463,0.3946,0.2593
242,1,1.4348,0.984,1.5129
242,2,3.9395,0.7349,0.5602
242,3,4.3176,0.7572,0.0512
242,4,1.757,0.1027,-0.0901
242,5,3.0849,0.6584,0.0068
242,6,-0.0319,-1.0253,0.4537
242,7,1.09,-0.5706,0.3204
242,8,3.1423,1.1729,1.314
243,1,5.0119,1.642,0.321
243,2,1.4157,0.1283,1.1943
243,3,1.779,-0.9584,-0.741
243,4,2.1977,1.4587,1.2831
243,5,0.954,-0.3484,-0.1913
243,6,3.6322,2.0473,1.251
243,7,0.7904,-0.1825,0.2971
243,8,1.8836,2.0368,1.8918
244,1,0.6884,-0.5079,0.252
244,2,0.7494,-0.8802,-0.3592
244,3,3.5368,1.5688,-0.1378
244,4,1.4599,-0.0964,0.7995
244,5,0.3811,-1.5641,-0.9286
244,6,1.2808,-0.5538,-0.2142
244,7,3.0781,0.5556,0.4392
244,8,1.7876,-1.0713,-1.9144
245,1,1.2911,-1.3003,-1.5883
245,2,2.739,-0.5564,-1.8146
245,3,1.5335,-0.1946,-0.8535
245,4,0.6331,1.1681,1.3636
245,5,2.3556,-0.525,-1.2808
245,6,3.483,1.3818,1.2997
245,7,2.4194,-0.167,0.3234
245,8,1.5066,-0.8228,-0.8759
246,1,0.5847,-1.7599,-1.5593
246,2,3.7164,1.0306,-0.4109
246,3,2.6934,0.3854,0.0845
246,4,1.2236,-1.0658,-0.6521
246,5,0.8762,0.9778,1.1319
246,6,0.0553,-1.284,0.0827
246,7,1.003,-1.1341,-0.4535
246,8,1.6847,-0.2274,0.1199
247,1,3.1556,-0.5216,-1.7136
247,2,2.5746,0.6581,-0.033
247,3,0.4897,-0.8893,0.211
247,4,4.8653,1.6029,-0.535
247,5,0.2362,-0.0398,0.7772
247,6,0.8745,-0.6724,-0.2894
247,7,2.6718,0.8224,-0.3216
247,8,2.9249,-0.0878,-0.834
248,1,-0.0961,-2.2087,-1.6984
248,2,3.2315,0.7928,0.2459
248,3,2.7636,0.1902,-0.024
248,4,1.0802,-1.0823,-0.9156
248,5,1.0457,-0.191,1.4998
248,6,1.1817,-0.3879,0.2997
248,7,2.0429,0.3816,0.7064
248,8,3.5709,0.5668,-1.1233
249,1,-0.7357,-2.3797,-1.2253
249,2,3.0647,0.8482,-0.1377
249,3,2.079,-0.3496,-0.2721
249,4,1.1513,-0.4038,-0.2324
249,5,0.0076,-1.1001,0.1945
249,6,3.0597,-0.0387,-0.9775
249,7,-0.533,-1.9524,-0.485
249,8,1.2706,-2.3168,-3.3217
250,1,4.6252,0.7139,-1.1484
250,2,1.9594,-0.2496,-0.7399
250,3,1.5749,-1.374,-2.0668
250,4,4.9646,1.7216,1.3001
250,5,3.8946,1.431,2.1028
250,6,4.9152,1.8343,1.8598
250,7,3.3199,2.0017,1.7152
250,8,0.6132,-1.6312,-1.3086
251,1,1.8744,0.7863,0.7584
251,2,1.111,-0.2275,0.1953
251,3,0.3958,0.9576,1.4876
251,4,6.5329,2.7006,2.1372
251,5,1.1825,0.1535,0.72
251,6,3.3452,0.6083,-0.6488
251,7,1.7408,0.7922,0.9699
251,8,3.0615,0.3297,-0.1883
252,1,1.3838,0.1187,0.7414
252,2,1.5657,0.5024,0.4236
252,3,2.1538,-1.3042,-2.5775
252,4,1.0749,1.3059,2.0068
252,5,2.1453,0.7493,0.4647
252,6,1.1878,0.8149,0.5825
252,7,0.2261,-1.7885,-1.0711
252,8,2.9988,-0.1378,-1.4046
253,1,3.3036,2.2993,-0.2401
253,2,0.6506,0.2961,1.1518
253,3,1.9033,-0.3633,-0.5614
253,4,2.3972,0.328,-0.2881
253,5,1.7659,-0.5257,0.1594
253,6,4.3419,1.3113,1.5793
253,7,1.578,-0.6484,-1.0196
253,8,-1.3704,-1.8855,0.632
254,1,2.0169,-0.0826,0.2692
254,2,1.8731,0.5791,0.7412
254,3,0.9874,-0.4988,-0.3245
254,4,2.417,0.8198,1.0043
254,5,0.6149,-1.5085,-1.1072
254,6,1.5222,-0.7544,-0.9664
254,7,1.3588,-0.7956,-0.5458
254,8,1.7329,0.7081,0.993
255,1,2.2915,1.17,0.604
255,2,1.6204,-0.3023,-0.0364
255,3,1.922,0.5923,1.535
255,4,1.8478,-0.1965,-0.8268
255,5,3.9767,1.4401,1.3105
255,6,1.0926,0.3483,0.4495
255,7,3.7911,1.2225,-0.573
255,8,2.391,0.484,0.2107
256,1,2.0519,-0.2545,-0.879
256,2,2.7424,-0.6465,-2.3564
256,3,1.7434,-1.0724,-1.2731
256,4,1.1597,-0.8045,-0.7331
256,5,2.286,-0.846,-1.1925
256,6,1.4908,0.3474,1.6179
256,7,1.8893,0.0024,0.2006
256,8,2.4347,-0.6429,-1.5659
257,1,3.2949,-0.2688,-0.7964
257,2,1.486,0.0859,0.1505
257,3,2.6121,1.6901,0.9935
257,4,0.2285,-1.6048,-0.8121
257,5,1.8047,-0.0527,0.1648
257,6,0.1038,-0.3435,0.8699
257,7,1.8986,0.0755,0.2829
257,8,2.5847,-0.6774,-1.3727
258,1,2.6417,-0.7098,-2.0787
258,2,1.33,-1.2909,-1.6243
258,3,3.5899,1.0623,-0.6282
258,4,4.0385,0.8718,-0.0582
258,5,1.9589,0.6049,0.4821
258,6,1.584,-0.9495,-0.7638
258,7,4.0254,0.2147,-0.7651
258,8,0.8284,-0.0166,1.5922
259,1,0.7513,-0.0831,1.3983
259,2,2.7321,0.2164,0.2184
259,3,0.0677,-1.5262,-0.3886
259,4,1.9998,0.2727,-0.0745
259,5,1.4401,-0.1011,0.2012
259,6,1.0934,-0.7991,-0.7953
259,7,-0.026,-1.2862,0.1791
259,8,1.6779,-0.4804,-0.2017
260,1,3.9553,2.5351,0.1821
260,2,1.6684,-0.305,-0.3898
260,3,1.2561,0.3515,0.5693
260,4,0.5498,-0.4503,0.5584
260,5,3.0324,0.257,-0.4111
260,6,1.4102,-0.7885,-0.9827
260,7,2.0342,-0.2574,-0.6845
260,8,1.2413,0.5436,0.6189
261,1,1.5792,-0.2261,0.2031
261,2,4.0208,1.0615,-0.581
261,3,1.0829,0.0321,0.7421
261,4,2.3238,0.3762,0.1558
261,5,2.1744,-0.5638,-1.2006
261,6,2.3688,1.4518,1.3081
261,7,2.1757,0.8652,0.0009
261,8,2.4729,-0.0629,0.3767
262,1,1.3979,-0.129,0.1456
262,2,1.2116,-1.4686,-1.7753
262,3,2.8485,-0.0212,-0.4767
262,4,5.9745,1.0186,0.4954
262,5,1.2079,0.2675,0.589
262,6,1.2504,-1.7809,-2.4213
262,7,1.8869,0.4009,0.3444
262,8,1.288,-0.4719,-0.2361
263,1,3.3454,-0.0634,-2.2336
263,2,2.6458,2.3567,1.9132
263,3,2.9062,-0.2813,-1.6816
263,4,1.4813,2.4347,2.9455
263,5,3.5188,0.2696,-0.7055
263,6,3.6637,1.3152,0.4478
263,7,2.8092,0.1812,-0.379
263,8,4.2771,0.8347,-1.7185
264,1,3.3712,1.27,0.2628
264,2,2.8982,0.4699,-0.0113
264,3,2.7898,0.1179,-1.5451
264,4,1.2494,-0.2904,0.209
264,5,1.276,-1.4452,-1.8761
264,6,3.069,0.5165,-1.0969
264,7,0.4587,1.7616,2.5172
264,8,1.2512,-0.5221,0.532
265,1,1.7767,0.9959,1.4609
265,2,0.331,-1.8592,-1.4838
265,3,2.2719,-0.2512,-0.2436
265,4,0.638,0.7988,2.0113
265,5,1.2146,0.3208,0.772
265,6,6.9511,1.9255,0.8705
265,7,1.7415,-1.1283,-1.4389
265,8,1.1668,-1.2649,-1.3348
266,1,2.4607,1.2485,2.0464
266,2,1.2945,0.2152,0.8401
266,3,3.8742,0.6676,-0.7127
266,4,-0.4775,-1.1291,0.8352
