id,t,y,x1,x2,x3
138,8,-0.6913,-0.1396,0.0781,1.3781
139,1,2.2375,1.1082,0.4002,-0.9906
139,2,-1.2874,-1.0399,0.2017,-0.3432
139,3,-2.3423,0.6128,-1.03,0.759
139,4,1.2093,-1.0534,0.0461,0.4481
139,5,-0.3206,-0.6238,-1.0737,1.5324
139,6,-0.1267,1.914,0.0811,0.4205
139,7,2.3743,-0.1907,-0.4806,1.8481
139,8,2.1276,0.2174,2.5394,0.54
140,1,2.817,0.8701,-0.0399,1.0622
140,2,0.5146,0.4957,-1.4042,-0.3235
140,3,4.5521,0.1504,-0.1342,0.0143
140,4,0.5958,0.365,0.5194,0.9109
140,5,5.8393,2.4034,1.6734,1.613
140,6,0.7115,-0.0576,-0.5895,0.7292
140,7,-2.3198,0.2011,-1.5824,-0.0832
140,8,2.4568,1.0507,0.8168,1.3773
141,1,1.8446,1.1055,-1.3806,-2.192
141,2,-0.5378,1.187,-0.4362,-1.4222
141,3,-0.1944,0.6387,-0.2576,0.6816
141,4,0.3859,-1.143,-0.0696,0.0141
141,5,2.631,1.6334,0.6892,0.6055
141,6,-2.2313,-1.1463,-0.6836,0.0644
141,7,2.557,0.3026,-0.2737,0.5709
141,8,0.1355,-0.7543,-0.0143,-0.8144
142,1,-0.5358,-0.0641,0.1496,0.5705
142,2,2.4377,0.3288,0.0978,0.9944
142,3,1.2624,0.3214,0.436,1.2206
142,4,2.8882,0.4219,0.8438,2.0136
142,5,2.7271,1.6137,0.3926,0.2441
142,6,1.3609,0.4535,0.4536,0.2739
142,7,0.1654,-0.2442,-1.5822,-1.5232
142,8,2.2766,0.9641,0.0502,-0.5314
143,1,1.0829,1.1895,0.4795,-0.1931
143,2,-0.0179,-1.2276,0.7289,1.0503
143,3,2.1145,0.5974,-0.6924,-0.611
143,4,0.9044,0.7012,-0.659,0.7963
143,5,0.721,-0.2976,-0.5741,-0.0016
143,6,3.6546,1.3757,0.5364,-0.1772
143,7,1.127,-0.1501,1.0339,0.2489
143,8,0.9612,0.1256,-0.4075,-0.3912
144,1,0.606,-0.1731,0.908,-0.429
144,2,1.5605,0.0156,0.1235,-1.7048
144,3,0.7298,-1.0963,-0.1243,-0.248
144,4,0.9617,-1.4401,-0.2114,-0.48
144,5,1.0383,1.5945,0.7466,-0.516
144,6,0.2678,-0.847,0.3256,0.4169
144,7,1.6429,-0.9914,2.2758,0.6586
144,8,-0.1409,-2.1534,-0.8522,0.2322
145,1,0.0121,-0.639,0.5181,0.9954
145,2,1.3725,-1.3231,-0.5292,0.5756
145,3,-2.4795,1.642,-0.8693,-0.2951
145,4,2.8014,1.0098,-0.0109,-0.4629
145,5,-0.5259,-0.6882,0.1374,0.3128
145,6,5.5272,2.2524,2.9182,0.5738
145,7,-1.1921,0.9818,-0.1841,1.3978
145,8,2.099,-0.3248,-1.1302,1.1912
146,1,-0.2124,-2.4994,0.273,-0.5415
146,2,0.1749,2.2909,-2.0746,-0.102
146,3,0.4296,-1.3896,-0.092,0.671
146,4,0.6517,-1.6454,0.016,1.068
146,5,0.469,1.0226,0.7946,0.939
146,6,0.8069,2.4398,0.9736,-0.0639
146,7,2.8703,1.3843,-0.5036,-1.254
146,8,-1.3085,0.5639,-0.1506,-0.9989
147,1,0.0733,0.5948,-0.7661,0.2726
147,2,7.1001,0.8534,-1.1281,0.3422
147,3,0.077,0.7589,0.3099,-1.0987
147,4,2.7263,0.2812,-1.2736,0.0446
147,5,0.1255,0.1042,-0.4146,0.6312
147,6,1.4147,-0.0626,-0.9952,-1.1512
147,7,1.359,-0.754,0.5497,1.105
147,8,2.2842,-0.2807,1.8014,-0.3775
148,1,-0.4279,-1.693,-1.3016,1.2576
148,2,3.8116,-0.0983,-1.853,-0.5335
148,3,-0.0804,-0.9886,-0.1249,-1.0266
148,4,0.6577,-1.1036,0.0157,-0.4581
148,5,1.4582,0.1799,0.2187,-0.0951
148,6,-0.7128,1.392,-0.4463,-0.3885
148,7,0.9202,0.9183,-0.2006,-0.216
148,8,0.4394,-1.5705,0.3675,0.334
149,1,0.4988,-0.9896,1.0404,-0.1712
149,2,6.7291,0.9408,-1.955,-0.0661
149,3,-0.4232,-0.9825,-0.3689,-1.7092
149,4,2.2421,-0.2246,0.2138,0.3917
149,5,2.482,0.5501,-0.918,-0.0892
149,6,1.0262,-0.9683,1.7312,1.6103
149,7,-0.3764,0.1054,-0.6354,-0.9396
149,8,-0.3135,-1.334,-0.0413,-1.8083
150,1,0.3935,-0.6014,0.556,0.6181
150,2,-1.7196,0.3198,-0.5913,0.3465
150,3,-1.45,-1.593,-1.8466,-1.0084
150,4,-1.1598,0.4405,-0.4287,-1.5297
150,5,2.6291,-0.0196,1.0294,1.5374
150,6,2.1289,0.5525,-0.3369,1.4141
150,7,2.0741,0.2239,-0.8464,-2.4875
150,8,2.8596,1.3641,0.9257,-0.4582
151,1,1.1896,0.1252,-0.3308,1.6642
151,2,2.3692,-0.4294,-0.5102,-0.4761
151,3,0.3549,0.1223,0.1495,-0.4906
151,4,1.6343,0.5433,0.7708,-0.2828
151,5,2.314,0.0489,2.3817,-1.1209
151,6,-0.1159,0.0406,0.8272,-1.7048
151,7,3.4266,-0.702,1.1598,1.0525
151,8,0.5484,-0.6629,-0.506,-1.8429
152,1,0.1307,-1.4026,-1.0259,0.2473
152,2,4.4561,1.7496,0.0623,0.8866
152,3,1.1634,-1.2439,0.1072,-1.4512
152,4,0.3769,-0.6929,-1.0785,-0.9243
152,5,0.7209,-0.7184,-0.1753,1.2132
152,6,-0.6513,0.8949,0.3993,0.5329
152,7,0.3818,-0.2949,0.3604,-0.6173
152,8,2.6056,1.2477,0.5043,1.2022
153,1,1.1685,-0.6735,0.291,1.2065
153,2,2.7822,0.279,-0.507,0.2691
153,3,0.3012,-0.8353,-0.5139,-0.9002
153,4,-2.3859,2.1451,-1.199,-0.4134
153,5,1.5741,-1.1876,1.7848,0.2864
153,6,3.0787,0.3098,0.0135,-0.1886
153,7,2.6373,0.6338,-0.2249,0.939
153,8,0.6558,0.4138,-0.9288,-1.5298
154,1,2.4589,-0.1853,2.9357,-1.4943
154,2,5.6057,-0.1298,-1.0733,0.1809
154,3,1.0485,0.0438,-0.4288,-0.4915
154,4,-0.3594,-0.147,0.4158,-0.627
154,5,0.814,0.9639,0.6002,-1.7681
154,6,3.6169,2.2105,0.9579,0.0195
154,7,0.1084,-0.5575,1.8076,-0.0528
154,8,0.5909,-1.3698,0.5062,0.6535
155,1,1.1978,-0.0883,-1.056,0.0689
155,2,6.4926,2.5797,-0.2569,-0.1326
155,3,1.8729,-0.8037,0.3078,1.177
155,4,3.5818,1.6391,2.0682,-1.3125
155,5,-4.3594,1.6777,-1.3978,0.5364
155,6,1.8331,-0.5536,1.2026,-1.6711
155,7,2.3244,0.569,0.1799,-0.8384
155,8,2.4965,1.6284,0.8378,-1.2127
156,1,-1.1451,-0.3791,-0.102,0.7819
156,2,-0.4109,-0.2036,-0.8424,-0.0654
156,3,-0.0956,-0.5817,0.7509,-0.0135
156,4,-0.9036,-1.0148,0.6544,-1.1067
156,5,0.9646,-0.6493,0.9721,-0.2997
156,6,-0.2928,-1.2239,-0.0133,-0.7635
156,7,4.4895,0.0341,-0.5998,0.3835
156,8,-0.0761,-0.77,-1.5588,-0.9911
157,1,2.8015,0.2338,0.8194,1.3298
157,2,-0.7548,-1.5559,0.4239,-1.6756
157,3,0.0083,0.3309,-0.9658,-0.8065
157,4,1.4245,0.8335,-0.5386,1.6772
157,5,-0.8065,-1.9937,-0.4668,-0.4351
157,6,-0.034,0.3741,-1.483,-1.3149
157,7,0.9154,1.2277,-0.8177,0.2191
157,8,-0.1943,-1.2096,-1.1338,-0.4754
158,1,5.7767,1.6726,-0.4125,-0.8359
158,2,1.5951,0.419,-0.7387,-1.0959
158,3,0.8157,-0.705,-1.627,2.7684
158,4,2.0114,-0.0558,2.0226,-0.2516
158,5,2.3436,0.5583,1.2525,-1.9256
158,6,0.6833,0.076,-0.779,1.4937
158,7,0.915,0.5388,0.2724,0.6111
158,8,0.8071,-0.9207,0.4175,-0.7665
159,1,2.6135,0.1694,1.1911,-0.9331
159,2,1.1078,-1.4137,-0.8186,0.6735
159,3,1.0438,-0.1112,1.0921,-0.2469
159,4,1.1816,-0.9039,-0.5479,-1.926
159,5,-0.0175,-0.7355,-1.3359,1.7872
159,6,1.8871,1.2361,0.7241,-0.434
159,7,1.3131,1.0913,1.2908,1.4956
159,8,1.9222,0.6091,2.5879,1.2784
160,1,1.5946,-1.0923,-1.1997,-1.001
160,2,1.1407,-0.3164,0.6989,1.0332
160,3,1.7417,1.2131,-0.4098,-0.6514
160,4,-0.2711,0.1417,0.7834,-1.8667
160,5,0.7021,2.3193,-1.4705,-0.4246
160,6,0.3909,0.3933,-1.2628,0.3976
160,7,-0.3896,0.192,-0.7759,-0.4627
160,8,0.8929,-0.3091,0.079,-0.307
161,1,0.2542,0.1335,-0.6411,1.1436
161,2,1.2033,-0.1525,0.6591,0.1065
161,3,1.8116,0.7081,1.0269,-0.8433
161,4,0.2786,0.9567,0.5996,0.702
161,5,0.8144,-0.786,1.6188,0.1977
161,6,0.5175,-1.3312,0.4158,-2.5216
161,7,0.7804,-1.8362,-1.2169,0.4284
161,8,1.941,0.508,1.3634,0.3918
162,1,-0.3886,-1.1034,-0.6052,0.0201
162,2,0.4096,-2.1529,0.9104,0.8917
162,3,3.3771,0.3886,1.5737,-0.6724
162,4,4.5424,2.493,0.4567,0.3365
162,5,1.4485,-0.0061,-1.4962,-1.567
162,6,2.5132,0.8385,-0.9182,0.4071
162,7,2.8212,0.0818,1.3227,1.9531
162,8,2.2191,-0.0989,-0.1691,-0.9949
163,1,2.381,0.9191,0.0796,-0.7598
163,2,2.1104,-0.2903,0.7588,-0.71
163,3,0.0972,0.2674,0.6963,0.13
163,4,-0.6667,0.3217,0.2788,-1.063
163,5,0.7671,-0.6681,-0.2087,0.4212
163,6,1.5225,0.992,-0.3127,0.8468
163,7,0.6389,-0.175,0.8579,0.5343
163,8,1.508,-0.7557,0.5536,-1.7684
164,1,-1.6227,0.5365,-0.2573,0.9952
164,2,0.4736,-0.8985,1.0821,0.9374
164,3,0.3624,0.0282,-0.129,0.8302
164,4,-1.6233,-0.0091,-0.8517,0.3728
164,5,4.2585,1.0859,-0.759,0.2202
164,6,-1.3844,0.4747,-0.9787,1.0324
164,7,0.1526,-0.025,-0.2724,1.9235
164,8,2.8864,0.8178,1.2337,-0.953
165,1,2.8602,1.3902,-0.8051,1.0781
165,2,-0.2054,0.5578,0.1885,-0.0862
165,3,1.7617,0.0104,-0.6567,-0.1297
165,4,0.5175,-1.3118,-0.2603,-1.5365
165,5,2.8145,-1.0651,-1.51,-0.2848
165,6,1.2517,-0.3052,-0.2205,-0.9973
165,7,0.4878,-0.6095,-0.1937,-0.4639
165,8,0.1808,-0.187,0.5403,-1.0982
166,1,0.2111,0.0566,0.2233,-0.4489
166,2,-0.5972,0.5297,-1.1984,-0.4061
166,3,2.61,-0.0705,1.0842,0.0968
166,4,1.3307,0.4865,0.2103,-1.6147
166,5,1.7683,0.0645,0.1984,-1.4455
166,6,1.0339,-1.9755,-0.0092,0.3619
166,7,-2.0353,-0.9393,-0.5178,-0.7974
166,8,2.4255,-0.1441,0.2178,1.0745
167,1,0.5806,-1.2097,0.4756,0.2253
167,2,1.6781,0.5999,-1.7469,0.6068
167,3,-0.18,1.5308,-0.5388,1.4107
167,4,0.1339,1.2188,-0.2549,-0.3097
167,5,1.5022,-0.2134,0.2562,-0.5745
167,6,5.6913,1.4907,1.1933,0.8717
167,7,2.338,0.1487,-0.7717,0.5095
167,8,2.2254,-0.3371,-0.498,-0.1873
168,1,0.3234,-0.6134,-0.5125,1.3915
168,2,-0.1776,-0.3025,-0.8015,-0.2122
168,3,-0.2081,-0.3882,-0.3472,0.0328
168,4,0.7785,0.1704,0.7708,0.0212
168,5,-2.4842,0.1606,-1.0538,-0.9346
168,6,0.3163,0.003,0.4278,0.0776
168,7,-0.3888,0.4369,-1.7019,1.3968
168,8,1.0844,1.1906,-0.5613,0.445
169,1,1.6045,0.9496,-0.3295,0.0311
169,2,0.9629,-1.4849,1.6749,-0.1618
169,3,-0.3684,-2.5539,-0.2748,0.3309
169,4,-0.653,0.9343,-2.2012,0.7498
169,5,-2.6566,-1.3669,-1.9989,0.6092
169,6,0.2454,-0.2248,0.034,-0.3319
169,7,-0.1405,-1.1701,0.6138,0.3248
169,8,0.5192,-1.802,0.3755,0.4799
170,1,2.5844,0.5415,0.1676,-1.0072
170,2,2.8692,0.7592,1.1623,0.1682
170,3,1.4162,-0.5765,-0.5396,-2.1613
170,4,-0.0897,-2.591,0.8949,0.4825
170,5,-0.5128,-0.5462,-1.632,0.6603
170,6,-0.3055,0.3918,-0.9049,0.7475
170,7,-1.9774,-1.4789,-1.807,-0.395
170,8,2.3615,0.1834,-0.2748,0.309
171,1,0.7641,-0.0153,-0.0463,1.424
171,2,-0.4465,0.5793,0.1141,1.4138
171,3,0.0449,0.1196,0.0619,-0.0292
171,4,-0.7168,-0.9731,-0.9276,0.1393
171,5,1.6194,1.1966,-0.1902,1.1109
171,6,2.1489,-0.1585,-1.4974,-1.5008
171,7,1.0744,-0.0273,1.3632,-0.3231
171,8,-1.7673,-0.9333,-0.3036,1.3356
172,1,0.4086,-0.4433,-0.4889,0.9752
172,2,0.9278,-0.8848,1.5889,0.3693
172,3,0.2065,-0.1729,-1.2422,-1.5058
172,4,-0.0859,1.7117,-1.1256,-0.0499
172,5,0.2043,-1.3719,-1.0962,-0.5899
172,6,0.2233,-1.6136,-0.0679,0.331
172,7,1.8218,1.4712,0.4316,-0.8093
172,8,1.5255,-0.2093,0.7397,-1.0257
173,1,1.1803,-0.6691,2.572,-2.0649
173,2,-0.4281,1.0399,-2.2494,1.2218
173,3,2.1243,-0.6056,0.6087,-0.3998
173,4,3.0667,1.826,-0.5571,0.1571
173,5,2.5549,0.6779,-0.5864,-0.0022
173,6,2.0345,-0.4879,-0.6198,-1.0674
173,7,3.2777,2.1573,-0.9088,-1.2591
173,8,1.8776,-0.6057,1.6845,-1.0053
174,1,-0.4127,0.7421,0.8423,-0.7232
174,2,1.4281,0.2993,0.0232,0.3666
174,3,1.8045,1.3017,1.351,-0.7957
174,4,5.7569,1.5615,-1.5125,1.7465
174,5,2.1096,0.032,-1.3307,1.0272
174,6,-0.9797,-0.7534,-2.178,0.8084
174,7,1.6213,0.46,-0.6994,-0.1197
174,8,0.8715,-0.6777,0.1617,1.5143
175,1,3.0321,2.0134,0.1029,-0.218
175,2,-0.1452,0.1365,0.1493,-0.0313
175,3,0.9166,-0.3653,-1.4111,0.17
175,4,1.0825,0.1847,0.8032,0.7018
175,5,0.6178,-1.3471,0.2396,0.6369
175,6,0.1632,-0.9716,0.7331,-0.4751
175,7,-0.4634,1.2004,-1.8928,-0.533
175,8,1.8712,-0.6569,0.3115,0.6399
176,1,-1.0695,-1.0469,-1.1878,0.7152
176,2,-0.3697,0.5367,-0.3973,-0.3934
176,3,1.6724,1.1857,0.5344,-1.5872
176,4,0.2382,0.719,0.0911,-0.2073
176,5,-0.4855,0.996,-0.8515,0.6235
176,6,0.7256,-0.7568,0.0063,1.8054
176,7,-1.8004,-1.4218,-1.5315,-1.198
176,8,0.5611,1.5013,1.1503,-0.4266
177,1,3.1499,-0.3227,-0.2053,-0.3894
177,2,1.6263,-0.2508,1.1185,1.3558
177,3,-0.0029,1.3282,-0.5265,-0.0349
177,4,1.7912,0.5562,-0.5236,-0.9073
177,5,1.9244,0.4559,-0.7642,0.5587
177,6,4.297,2.165,0.8762,-0.4046
177,7,0.3178,-0.6435,-0.7094,-1.2244
177,8,3.0422,0.9278,0.6446,-0.8928
178,1,-1.8203,0.057,-0.3825,1.734
178,2,-1.5347,0.2686,-1.976,0.3842
178,3,1.948,1.5285,-0.5703,0.1078
178,4,1.4938,0.5078,-1.1791,-0.2499
178,5,-0.0207,0.5383,0.0339,0.2921
178,6,1.7338,1.0725,-1.1904,0.2802
178,7,0.5278,-0.365,0.926,0.2922
178,8,0.2853,-0.8392,-0.0911,0.1148
179,1,1.3723,-1.0448,-0.1776,0.8688
179,2,0.7534,-1.9664,0.6559,0.0231
179,3,0.4562,2.0562,0.9639,-0.9779
179,4,-0.4888,-1.1032,-0.0201,-0.6124
179,5,0.1097,-0.2213,-0.7712,-1.979
179,6,0.2865,-0.2768,-1.774,2.0268
179,7,-0.0629,0.3074,-0.686,0.8628
179,8,3.0595,0.8157,-0.6172,-0.8301
180,1,2.0,0.8605,0.1071,-0.2818
180,2,1.0511,-0.5831,-0.3451,-0.6369
180,3,-0.1594,-0.1671,0.6879,1.5425
180,4,2.7117,0.2826,-0.613,-1.4199
180,5,-2.3751,-0.2487,-0.057,0.1145
180,6,3.4609,1.6073,1.184,-0.1085
180,7,2.5829,0.491,0.3418,0.8268
180,8,0.6831,0.7349,-0.06,-0.104
181,1,3.2903,0.6629,-0.6019,-1.7582
181,2,1.2724,1.1735,-0.6332,-0.2511
181,3,0.9308,0.181,-0.8506,-0.9722
181,4,0.5024,-1.2968,-0.541,0.0796
181,5,5.199,0.3997,0.7557,1.4342
181,6,2.0197,-0.6514,-0.2219,-1.7394
181,7,1.288,-0.5286,-1.3498,-0.8002
181,8,0.8903,0.5864,1.7682,-0.5527
182,1,1.9537,1.2383,0.32,-0.3816
182,2,-0.7358,0.0213,-1.4069,0.7401
182,3,2.2252,0.3088,-0.4418,-0.1735
182,4,2.164,1.7022,0.1109,0.4158
182,5,0.5819,0.2408,1.7046,-0.6258
182,6,2.2383,2.6017,-1.1081,0.2299
182,7,0.5643,0.5655,0.976,0.7778
182,8,0.6218,-1.7608,1.3995,-0.7323
183,1,-0.3035,0.7533,-0.6287,0.7814
183,2,1.1471,0.3812,-0.2775,0.0524
183,3,2.9945,1.2898,-1.0363,1.0455
183,4,1.193,0.6732,-0.2035,-0.2014
183,5,0.4584,-0.1385,-0.0366,0.3812
183,6,0.7365,-1.2243,0.6596,-0.0406
183,7,1.8656,-0.209,1.0902,-0.0962
183,8,-0.8666,-0.8505,-0.7481,0.2589
184,1,0.516,-0.5805,-1.9673,0.5368
184,2,3.2161,0.5886,-0.0212,-1.2496
184,3,3.0134,1.6699,0.2935,1.4336
184,4,1.3477,0.3947,0.2494,-1.8597
184,5,0.8867,-1.1959,-0.3267,-0.6848
184,6,1.8757,0.4446,0.1248,-0.0943
184,7,3.0263,1.1966,1.5154,0.4124
184,8,-1.0978,-0.6098,0.3817,1.5762
185,1,-1.143,-0.134,-0.3734,-1.8583
185,2,2.2197,0.0147,-0.5002,-0.5077
185,3,-0.9464,-0.7849,-0.1699,-2.1268
185,4,2.2446,0.6483,1.6367,0.0316
185,5,0.4544,-0.1209,-0.1833,0.2717
185,6,-0.1816,0.4195,-0.0198,1.5908
185,7,0.7719,-0.8875,-0.4823,0.1206
185,8,1.2838,-0.4375,1.099,1.044
186,1,4.1124,0.7224,1.9598,0.5838
186,2,0.3252,-0.3728,0.4506,-0.4352
186,3,4.7928,1.727,0.0828,-1.409
186,4,1.1902,-0.3996,0.0368,0.275
186,5,-0.9943,0.2247,-2.3843,-1.4921
186,6,2.8024,0.9326,0.7452,1.2952
186,7,0.7706,-1.4184,0.1342,-0.1621
186,8,0.2718,-1.7608,0.4283,1.1952
187,1,0.261,-1.5257,-0.7115,-0.4802
187,2,0.3659,1.2626,-0.3845,0.2689
187,3,-0.3272,-0.5519,-0.411,0.2093
187,4,4.2146,2.5582,1.0216,-0.045
187,5,0.3551,-0.5642,-0.3788,-0.4327
187,6,1.6489,0.1846,2.0827,0.3925
187,7,2.3983,1.5421,0.4309,-0.9262
187,8,2.3837,2.0061,-1.2757,-1.2094
188,1,-1.3325,2.0615,-0.1285,1.2428
188,2,3.9804,1.2084,-0.6517,0.7272
188,3,1.1658,1.0241,-2.1944,0.0659
188,4,1.5614,0.5925,1.5995,1.6651
188,5,2.1776,0.7784,0.7031,-0.2678
188,6,1.1045,-0.5512,0.5332,1.3227
188,7,1.3496,-0.8182,0.1654,0.1756
188,8,1.4491,-0.0034,-1.382,-1.0248
189,1,1.6876,-0.1702,-0.4836,1.848
189,2,2.2431,-0.4532,0.8418,0.9907
189,3,2.674,0.6964,-1.0512,-0.121
189,4,0.2849,0.9553,-2.5318,0.7272
189,5,-0.4978,0.0884,-0.2271,-0.4037
189,6,4.9608,1.4775,-0.1418,0.8291
189,7,0.2692,-1.1417,0.1356,-2.3911
189,8,0.6504,-0.1937,0.7285,-1.0198
190,1,-0.6731,-0.7168,0.6376,0.9793
190,2,0.3686,-1.8665,0.2588,-0.2497
190,3,1.457,-0.0827,1.1955,0.2075
190,4,-1.9341,-0.1217,-1.519,-1.3468
190,5,2.6962,1.5134,0.5046,1.8479
190,6,0.8547,0.6308,0.6265,1.1905
190,7,3.2127,-1.0242,-1.2396,-0.2007
190,8,-0.162,1.8541,-1.5029,-0.4047
191,1,0.4967,1.221,-0.7459,1.0296
191,2,-0.3597,0.5821,-0.6615,1.9825
191,3,2.3671,-0.2265,0.7534,0.9538
191,4,-0.0502,-0.9594,-0.6145,2.1718
191,5,-0.3828,-0.3722,-0.8563,-0.9224
191,6,2.7137,1.0887,-0.6116,-0.8194
191,7,-0.0947,1.8846,1.1186,-1.1889
191,8,2.9854,1.5432,0.013,0.4418
192,1,2.6494,-0.4888,-0.1793,0.1756
192,2,0.9128,-1.1196,-0.11,-0.152
192,3,2.0857,0.1409,1.2921,0.8093
192,4,0.6173,-1.7684,-0.7492,1.2323
192,5,3.3248,0.3232,1.3155,-1.5257
192,6,2.3448,-0.1476,0.2105,-0.597
192,7,1.201,-0.466,-0.1604,0.8201
192,8,1.3679,-1.5947,2.5009,-0.4677
193,1,-0.619,0.5136,-1.0556,-0.7982
193,2,1.4949,-0.5327,-0.3537,1.0185
193,3,-1.061,-1.1699,-1.2324,-1.2895
193,4,-0.3069,-2.8723,0.9525,-0.3016
193,5,-1.1706,-0.0275,1.6892,0.3286
193,6,2.9846,1.7723,1.6699,-0.5738
193,7,1.1844,1.6613,1.2239,0.7832
193,8,1.9431,-0.4571,-0.1976,-0.5689
194,1,1.0173,-0.6022,-0.3652,1.4086
194,2,2.9405,0.4688,-1.6712,-0.1257
194,3,0.4587,-0.9984,2.0359,0.6713
194,4,2.5558,0.3018,0.469,0.746
194,5,4.8068,0.7661,-0.492,-0.6275
194,6,3.0459,1.2269,1.3281,-2.0535
194,7,1.796,-0.1002,-0.9728,0.3608
194,8,1.1998,-0.2037,0.4066,0.0723
195,1,-0.0005,-0.878,-0.1726,0.5558
195,2,1.4166,-0.8269,0.6387,-0.2265
195,3,-0.873,-0.2265,-0.0636,-0.4304
195,4,-0.0131,0.3674,-1.4509,2.0085
195,5,-1.3231,0.9136,0.0756,-1.4724
195,6,0.3655,-0.8032,1.0489,0.734
195,7,2.9719,1.4927,-0.0292,-0.5746
195,8,1.5843,-0.2711,0.7751,-0.3358
196,1,0.7518,-0.0214,-1.0455,-0.3171
196,2,0.7857,-0.7472,-0.0263,-0.8034
196,3,-1.6606,-2.4242,-0.6245,0.5712
196,4,1.1552,0.884,0.747,1.3906
196,5,0.3463,0.7368,0.0315,0.47
196,6,0.4219,-0.2813,0.6901,0.1034
196,7,1.9609,0.067,1.0877,-0.9864
196,8,0.397,0.5159,0.6916,0.5168
197,1,-0.1369,-1.5625,0.2731,2.1563
197,2,-2.2196,-0.5291,-0.9982,-0.3807
197,3,0.9401,0.7943,-0.0028,-0.376
197,4,-0.8017,-1.2543,-0.5331,-0.5611
197,5,1.1567,0.2936,-0.3441,-0.4894
197,6,-0.6241,-1.3566,-0.3745,-2.7453
197,7,1.1179,0.4664,-0.9799,0.405
197,8,0.1364,-0.0356,-1.9573,-0.8456
198,1,1.4298,-1.6151,-0.6681,-1.6103
198,2,2.469,1.1647,0.1934,0.7532
198,3,-2.1321,-0.7346,-1.3482,-1.082
198,4,-0.6082,-0.8103,0.0157,-0.3387
198,5,1.7193,0.2006,1.9003,1.4664
198,6,0.5749,1.1486,1.0231,-1.4092
198,7,-0.9391,-1.0158,1.6435,-1.5326
198,8,2.701,0.0617,0.3911,0.2693
199,1,2.3568,0.4288,1.1675,1.1495
199,2,2.0348,0.6931,-0.724,-1.5743
199,3,0.0052,0.1764,-0.6443,0.4077
199,4,0.804,-0.367,-2.7391,0.581
199,5,0.4126,-0.8276,1.1861,-2.0592
199,6,1.6939,0.0861,1.5403,0.7985
199,7,-0.6125,-1.0721,-0.5532,0.8766
199,8,0.2743,-2.9214,-0.254,-0.3118
200,1,-1.5499,0.4366,-0.7539,1.2523
200,2,3.3953,0.9039,0.3827,1.1365
200,3,0.1747,-2.3629,1.1249,0.1031
200,4,-0.6534,-1.0097,-1.7428,-0.4514
200,5,1.6587,0.6192,0.4094,-0.9728
200,6,3.7007,2.0575,-0.2767,-0.0376
200,7,2.6865,0.0208,0.1134,0.5698
200,8,1.0542,-0.728,0.459,-0.3242
201,1,-0.2172,-0.1829,-0.1882,-2.1975
201,2,1.7611,1.3749,-0.1036,1.2687
201,3,2.5209,-0.646,-0.2139,0.1902
201,4,1.9582,-0.7992,0.9703,-0.3796
201,5,1.7674,-0.4827,0.4188,0.8572
201,6,1.2881,-0.9533,0.2206,1.5246
201,7,1.8229,0.1227,-1.271,-2.8019
201,8,4.1842,1.6247,-0.3786,0.4343
202,1,0.9177,0.3231,0.8987,-1.4266
202,2,-0.6378,-0.2524,0.0377,0.4991
202,3,1.1196,-0.2918,0.6595,0.1279
202,4,0.3095,-1.5632,1.7665,0.6357
202,5,0.3887,0.8831,1.0386,-0.4992
202,6,0.1454,-0.0778,0.0932,-1.8732
202,7,3.9415,-0.1805,-0.511,-0.4504
202,8,2.5526,3.1931,-2.5535,0.4068
203,1,1.5989,0.2988,-0.1684,1.0154
203,2,-0.7455,-0.7518,-0.326,-1.1718
203,3,-0.9288,-0.4264,0.3904,1.0271
203,4,0.072,1.1484,-0.1539,-0.6479
203,5,2.8981,0.1133,-0.3204,0.3624
203,6,0.1256,-1.4383,-1.7794,-0.5099
203,7,2.3401,0.9192,-0.94,0.1822
203,8,1.48,-0.6681,0.4767,0.8919
204,1,1.5525,1.8733,1.7159,-1.227
204,2,3.9009,1.08,-0.0975,-0.6799
204,3,0.2417,-0.4473,0.3278,0.185
204,4,4.0112,1.281,0.9525,2.4016
204,5,1.4391,0.0679,-0.8109,-0.8632
204,6,-1.0861,0.8528,0.3668,2.0401
204,7,-0.2051,0.4847,-0.7405,2.0044
204,8,-0.5864,-0.8464,0.8648,-0.0973
205,1,1.8601,-0.6435,0.1514,-0.2982
205,2,1.5658,1.03,0.2985,-0.6921
205,3,-2.2809,-0.3348,-0.7826,-0.0682
205,4,1.3633,-0.4036,0.707,-1.4067
205,5,0.8232,-0.9551,2.0847,-0.0762
205,6,-1.6081,0.4236,-1.0079,1.4969
205,7,6.002,2.0625,-0.3398,-0.6111
205,8,0.6265,-1.0675,0.2316,-0.2407
206,1,0.9396,0.0242,0.7864,-1.7011
206,2,0.7048,1.4122,-0.5595,0.3741
206,3,-3.0701,-0.0796,-2.833,0.2645
206,4,0.2433,0.4524,1.3592,0.0637
206,5,1.677,-1.0624,0.7605,-0.2168
206,6,-0.2414,0.4283,-1.7429,-0.2928
206,7,0.7529,-0.1871,-0.6076,0.5019
206,8,-0.4893,0.9857,1.5682,-0.0288
207,1,0.3071,1.1874,1.4478,0.315
207,2,3.9189,2.5896,0.9386,0.215
207,3,1.8056,0.5796,-0.1761,1.1234
207,4,3.5104,0.3258,0.083,0.677
207,5,2.8428,0.1944,-0.1309,0.1929
207,6,0.9596,-0.3532,1.1282,1.5184
207,7,1.6683,0.3385,-0.8758,0.4203
