id,t,y,x1,x2,group
124,2,10.4231,-1.3698,0.5062,shift
124,3,9.7847,-0.0883,-1.056,shift
124,4,13.5627,2.5797,-0.2569,shift
124,5,10.2735,-0.8037,0.3078,shift
124,6,12.2941,1.6391,2.0682,shift
124,7,11.2115,1.6777,-1.3978,shift
124,8,9.0168,-0.5536,1.2026,shift
124,9,10.7271,0.569,0.1799,shift
124,10,11.2889,1.6284,0.8378,shift
125,1,9.7246,-0.3791,-0.102,shift
125,2,8.9454,-0.2036,-0.8424,shift
125,3,9.0691,-0.5817,0.7509,shift
125,4,8.1958,-1.0148,0.6544,shift
125,5,12.3476,-0.6493,0.9721,shift
125,6,6.806,-1.2239,-0.0133,shift
125,7,7.5232,0.0341,-0.5998,shift
125,8,7.1689,-0.77,-1.5588,shift
125,9,12.04,0.2338,0.8194,shift
125,10,10.1941,-1.5559,0.4239,shift
126,1,11.5745,0.3309,-0.9658,shift
126,2,13.0676,0.8335,-0.5386,shift
126,3,8.308,-1.9937,-0.4668,shift
126,4,12.8721,0.3741,-1.483,shift
126,5,11.0788,1.2277,-0.8177,shift
126,6,8.2762,-1.2096,-1.1338,shift
126,7,11.5794,1.6726,-0.4125,shift
126,8,11.5619,0.419,-0.7387,shift
126,9,10.5849,-0.705,-1.627,shift
126,10,11.9427,-0.0558,2.0226,shift
127,1,14.5152,0.5583,1.2525,shift
127,2,10.8399,0.076,-0.779,shift
127,3,10.959,0.5388,0.2724,shift
127,4,10.5212,-0.9207,0.4175,shift
127,5,12.5484,0.1694,1.1911,shift
127,6,10.4585,-1.4137,-0.8186,shift
127,7,11.6498,-0.1112,1.0921,shift
127,8,10.3775,-0.9039,-0.5479,shift
127,9,9.2942,-0.7355,-1.3359,shift
127,10,13.291,1.2361,0.7241,shift
128,1,12.5135,1.0913,1.2908,shift
128,2,8.8293,0.6091,2.5879,shift
128,3,8.0964,-1.0923,-1.1997,shift
128,4,8.7701,-0.3164,0.6989,shift
128,5,8.9206,1.2131,-0.4098,shift
128,6,10.8079,0.1417,0.7834,shift
128,7,10.1226,2.3193,-1.4705,shift
128,8,7.9069,0.3933,-1.2628,shift
128,9,7.4747,0.192,-0.7759,shift
128,10,7.6186,-0.3091,0.079,shift
129,1,10.5052,0.1335,-0.6411,shift
129,2,10.1946,-0.1525,0.6591,shift
129,3,12.3093,0.7081,1.0269,shift
129,4,10.2509,0.9567,0.5996,shift
129,5,8.5808,-0.786,1.6188,shift
129,6,6.0964,-1.3312,0.4158,shift
129,7,7.3018,-1.8362,-1.2169,shift
129,8,13.8468,0.508,1.3634,shift
129,9,8.8308,-1.1034,-0.6052,shift
129,10,7.5287,-2.1529,0.9104,shift
130,1,12.7567,0.3886,1.5737,shift
130,2,13.9212,2.493,0.4567,shift
130,3,7.5084,-0.0061,-1.4962,shift
130,4,11.7047,0.8385,-0.9182,shift
130,5,10.6421,0.0818,1.3227,shift
130,6,9.2005,-0.0989,-0.1691,shift
130,7,10.6297,0.9191,0.0796,shift
130,8,10.4321,-0.2903,0.7588,shift
130,9,10.8479,0.2674,0.6963,shift
130,10,10.3263,0.3217,0.2788,shift
131,1,7.8726,-0.6681,-0.2087,shift
131,2,11.1397,0.992,-0.3127,shift
131,3,12.175,-0.175,0.8579,shift
131,4,9.8763,-0.7557,0.5536,shift
131,5,9.4622,0.5365,-0.2573,shift
131,6,8.5422,-0.8985,1.0821,shift
131,7,8.7741,0.0282,-0.129,shift
131,8,8.0603,-0.0091,-0.8517,shift
131,9,10.4259,1.0859,-0.759,shift
131,10,9.8432,0.4747,-0.9787,shift
132,1,11.2566,-0.025,-0.2724,shift
132,2,12.7805,0.8178,1.2337,shift
132,3,11.3186,1.3902,-0.8051,shift
132,4,11.0905,0.5578,0.1885,shift
132,5,11.0315,0.0104,-0.6567,shift
132,6,9.0487,-1.3118,-0.2603,shift
132,7,8.26,-1.0651,-1.51,shift
132,8,10.1416,-0.3052,-0.2205,shift
132,9,9.5646,-0.6095,-0.1937,shift
132,10,9.6095,-0.187,0.5403,shift
133,1,11.5448,0.0566,0.2233,shift
133,2,11.4022,0.5297,-1.1984,shift
133,3,10.1204,-0.0705,1.0842,shift
133,4,9.4975,0.4865,0.2103,shift
133,5,11.2252,0.0645,0.1984,shift
133,6,7.6406,-1.9755,-0.0092,shift
133,7,8.9532,-0.9393,-0.5178,shift
133,8,8.8656,-0.1441,0.2178,shift
133,9,8.6987,-1.2097,0.4756,shift
133,10,10.9648,0.5999,-1.7469,shift
134,1,14.8676,1.5308,-0.5388,shift
134,2,13.0236,1.2188,-0.2549,shift
134,3,12.2398,-0.2134,0.2562,shift
134,4,13.7296,1.4907,1.1933,shift
134,5,11.0662,0.1487,-0.7717,shift
134,6,14.5796,-0.3371,-0.498,shift
134,7,12.2796,-0.6134,-0.5125,shift
134,8,12.1513,-0.3025,-0.8015,shift
134,9,12.9112,-0.3882,-0.3472,shift
134,10,14.2994,0.1704,0.7708,shift
135,1,8.2041,0.1606,-1.0538,shift
135,2,5.7904,0.003,0.4278,shift
135,3,6.4008,0.4369,-1.7019,shift
135,4,9.0132,1.1906,-0.5613,shift
135,5,8.1728,0.9496,-0.3295,shift
135,6,9.1651,-1.4849,1.6749,shift
135,7,5.4405,-2.5539,-0.2748,shift
135,8,9.2502,0.9343,-2.2012,shift
135,9,4.5018,-1.3669,-1.9989,shift
135,10,8.5951,-0.2248,0.034,shift
136,1,8.4892,-1.1701,0.6138,shift
136,2,10.5124,-1.802,0.3755,shift
136,3,9.4376,0.5415,0.1676,shift
136,4,11.1976,0.7592,1.1623,shift
136,5,9.7864,-0.5765,-0.5396,shift
136,6,7.5031,-2.591,0.8949,shift
136,7,8.374,-0.5462,-1.632,shift
136,8,11.963,0.3918,-0.9049,shift
136,9,7.2456,-1.4789,-1.807,shift
136,10,10.1262,0.1834,-0.2748,shift
137,1,6.9965,-0.0153,-0.0463,shift
137,2,10.2772,0.5793,0.1141,shift
137,3,9.1681,0.1196,0.0619,shift
137,4,6.9574,-0.9731,-0.9276,shift
137,5,7.5985,1.1966,-0.1902,shift
137,6,7.9618,-0.1585,-1.4974,shift
137,7,7.055,-0.0273,1.3632,shift
137,8,4.5174,-0.9333,-0.3036,shift
137,9,8.2448,-0.4433,-0.4889,shift
137,10,7.6654,-0.8848,1.5889,shift
138,1,9.2411,-0.1729,-1.2422,shift
138,2,12.4492,1.7117,-1.1256,shift
138,3,7.3761,-1.3719,-1.0962,shift
138,4,8.7724,-1.6136,-0.0679,shift
138,5,11.5543,1.4712,0.4316,shift
138,6,11.269,-0.2093,0.7397,shift
138,7,11.9404,-0.6691,2.572,shift
138,8,11.4076,1.0399,-2.2494,shift
138,9,9.9468,-0.6056,0.6087,shift
138,10,11.1082,1.826,-0.5571,shift
139,1,6.545,0.6779,-0.5864,shift
139,2,6.5903,-0.4879,-0.6198,shift
139,3,10.883,2.1573,-0.9088,shift
139,4,7.0309,-0.6057,1.6845,shift
139,5,8.0841,0.7421,0.8423,shift
139,6,6.6086,0.2993,0.0232,shift
139,7,9.8193,1.3017,1.351,shift
139,8,8.8468,1.5615,-1.5125,shift
139,9,7.3072,0.032,-1.3307,shift
139,10,6.8173,-0.7534,-2.178,shift
140,1,10.5957,0.46,-0.6994,shift
140,2,8.817,-0.6777,0.1617,shift
140,3,12.0292,2.0134,0.1029,shift
140,4,11.1498,0.1365,0.1493,shift
140,5,9.7361,-0.3653,-1.4111,shift
140,6,11.1835,0.1847,0.8032,shift
140,7,9.7682,-1.3471,0.2396,shift
140,8,10.2659,-0.9716,0.7331,shift
140,9,11.9551,1.2004,-1.8928,shift
140,10,10.2356,-0.6569,0.3115,shift
141,1,8.1816,-1.0469,-1.1878,shift
141,2,8.7144,0.5367,-0.3973,shift
141,3,10.9704,1.1857,0.5344,shift
141,4,11.1136,0.719,0.0911,shift
141,5,9.3347,0.996,-0.8515,shift
141,6,9.0704,-0.7568,0.0063,shift
141,7,7.4645,-1.4218,-1.5315,shift
141,8,9.5726,1.5013,1.1503,shift
141,9,8.8354,-0.3227,-0.2053,shift
141,10,8.2379,-0.2508,1.1185,shift
142,1,11.8065,1.3282,-0.5265,shift
142,2,10.0763,0.5562,-0.5236,shift
142,3,7.7446,0.4559,-0.7642,shift
142,4,10.3356,2.165,0.8762,shift
142,5,8.1396,-0.6435,-0.7094,shift
142,6,9.7497,0.9278,0.6446,shift
142,7,6.9514,0.057,-0.3825,shift
142,8,8.2839,0.2686,-1.976,shift
142,9,9.8571,1.5285,-0.5703,shift
142,10,7.5416,0.5078,-1.1791,shift
143,1,9.234,0.5383,0.0339,shift
143,2,9.6803,1.0725,-1.1904,shift
143,3,8.6237,-0.365,0.926,shift
143,4,7.8701,-0.8392,-0.0911,shift
143,5,5.9125,-1.0448,-0.1776,shift
143,6,5.5595,-1.9664,0.6559,shift
143,7,9.5569,2.0562,0.9639,shift
143,8,7.4397,-1.1032,-0.0201,shift
143,9,8.8484,-0.2213,-0.7712,shift
143,10,7.2399,-0.2768,-1.774,shift
144,1,10.4491,0.3074,-0.686,shift
144,2,10.1645,0.8157,-0.6172,shift
144,3,9.931,0.8605,0.1071,shift
144,4,8.3596,-0.5831,-0.3451,shift
144,5,8.042,-0.1671,0.6879,shift
144,6,7.4187,0.2826,-0.613,shift
144,7,9.5366,-0.2487,-0.057,shift
144,8,11.3468,1.6073,1.184,shift
144,9,10.0955,0.491,0.3418,shift
144,10,10.1523,0.7349,-0.06,shift
145,1,11.398,0.6629,-0.6019,shift
145,2,12.4231,1.1735,-0.6332,shift
145,3,11.3091,0.181,-0.8506,shift
145,4,9.776,-1.2968,-0.541,shift
145,5,13.3222,0.3997,0.7557,shift
145,6,10.7417,-0.6514,-0.2219,shift
145,7,10.686,-0.5286,-1.3498,shift
145,8,14.3536,0.5864,1.7682,shift
145,9,14.1338,1.2383,0.32,shift
145,10,12.1733,0.0213,-1.4069,shift
146,1,9.4373,0.3088,-0.4418,shift
146,2,9.9077,1.7022,0.1109,shift
146,3,10.4152,0.2408,1.7046,shift
146,4,11.4232,2.6017,-1.1081,shift
146,5,12.3526,0.5655,0.976,shift
146,6,9.2845,-1.7608,1.3995,shift
146,7,9.0075,0.7533,-0.6287,shift
146,8,9.1033,0.3812,-0.2775,shift
146,9,9.7214,1.2898,-1.0363,shift
146,10,10.8666,0.6732,-0.2035,shift
147,1,11.414,-0.1385,-0.0366,shift
147,2,11.1258,-1.2243,0.6596,shift
147,3,12.8377,-0.209,1.0902,shift
147,4,8.8814,-0.8505,-0.7481,shift
147,5,8.8808,-0.5805,-1.9673,shift
147,6,10.8142,0.5886,-0.0212,shift
147,7,12.3964,1.6699,0.2935,shift
147,8,12.831,0.3947,0.2494,shift
147,9,9.7717,-1.1959,-0.3267,shift
147,10,12.0863,0.4446,0.1248,shift
148,1,14.4265,1.1966,1.5154,shift
148,2,10.1802,-0.6098,0.3817,shift
148,3,10.6558,-0.134,-0.3734,shift
148,4,12.3568,0.0147,-0.5002,shift
148,5,12.2064,-0.7849,-0.1699,shift
148,6,13.1756,0.6483,1.6367,shift
148,7,12.8729,-0.1209,-0.1833,shift
148,8,13.787,0.4195,-0.0198,shift
148,9,11.1456,-0.8875,-0.4823,shift
148,10,13.2723,-0.4375,1.099,shift
149,1,11.855,0.7224,1.9598,shift
149,2,10.7112,-0.3728,0.4506,shift
149,3,12.8832,1.727,0.0828,shift
149,4,12.42,-0.3996,0.0368,shift
149,5,9.0304,0.2247,-2.3843,shift
149,6,11.4759,0.9326,0.7452,shift
149,7,8.0727,-1.4184,0.1342,shift
149,8,8.0218,-1.7608,0.4283,shift
149,9,9.0197,-1.5257,-0.7115,shift
149,10,12.8515,1.2626,-0.3845,shift
150,1,8.1371,-0.5519,-0.411,shift
150,2,11.3149,2.5582,1.0216,shift
150,3,7.8404,-0.5642,-0.3788,shift
150,4,10.2748,0.1846,2.0827,shift
150,5,10.3679,1.5421,0.4309,shift
150,6,9.8029,2.0061,-1.2757,shift
150,7,11.79,2.0615,-0.1285,shift
150,8,7.6283,1.2084,-0.6517,shift
150,9,9.1872,1.0241,-2.1944,shift
150,10,11.3736,0.5925,1.5995,shift
151,1,11.2066,0.7784,0.7031,shift
151,2,10.6782,-0.5512,0.5332,shift
151,3,10.4023,-0.8182,0.1654,shift
151,4,10.4054,-0.0034,-1.382,shift
151,5,10.1527,-0.1702,-0.4836,shift
151,6,10.274,-0.4532,0.8418,shift
151,7,11.8495,0.6964,-1.0512,shift
151,8,11.0916,0.9553,-2.5318,shift
151,9,10.2115,0.0884,-0.2271,shift
151,10,10.843,1.4775,-0.1418,shift
152,1,6.6472,-1.1417,0.1356,shift
152,2,8.0393,-0.1937,0.7285,shift
152,3,8.9948,-0.7168,0.6376,shift
152,4,5.8175,-1.8665,0.2588,shift
152,5,9.2778,-0.0827,1.1955,shift
152,6,8.9869,-0.1217,-1.519,shift
152,7,10.4086,1.5134,0.5046,shift
152,8,10.8446,0.6308,0.6265,shift
152,9,8.1999,-1.0242,-1.2396,shift
152,10,9.5985,1.8541,-1.5029,shift
153,1,10.7007,1.221,-0.7459,shift
153,2,10.1622,0.5821,-0.6615,shift
153,3,9.1336,-0.2265,0.7534,shift
153,4,7.1717,-0.9594,-0.6145,shift
153,5,8.4963,-0.3722,-0.8563,shift
153,6,11.4408,1.0887,-0.6116,shift
153,7,12.0447,1.8846,1.1186,shift
153,8,9.8505,1.5432,0.013,shift
153,9,9.1403,-0.4888,-0.1793,shift
153,10,7.8852,-1.1196,-0.11,shift
154,1,8.7386,0.1409,1.2921,shift
154,2,6.2023,-1.7684,-0.7492,shift
154,3,8.7386,0.3232,1.3155,shift
154,4,8.5705,-0.1476,0.2105,shift
154,5,7.7632,-0.466,-0.1604,shift
154,6,7.6685,-1.5947,2.5009,shift
154,7,6.6729,0.5136,-1.0556,shift
154,8,7.9886,-0.5327,-0.3537,shift
154,9,7.4553,-1.1699,-1.2324,shift
154,10,4.2301,-2.8723,0.9525,shift
155,1,12.177,-0.0275,1.6892,shift
155,2,13.3498,1.7723,1.6699,shift
155,3,14.3514,1.6613,1.2239,shift
155,4,11.4212,-0.4571,-0.1976,shift
155,5,9.5282,-0.6022,-0.3652,shift
155,6,12.1828,0.4688,-1.6712,shift
155,7,10.4973,-0.9984,2.0359,shift
155,8,12.7575,0.3018,0.469,shift
155,9,11.8014,0.7661,-0.492,shift
155,10,12.8357,1.2269,1.3281,shift
156,1,7.8327,-0.1002,-0.9728,shift
156,2,8.457,-0.2037,0.4066,shift
156,3,8.8743,-0.878,-0.1726,shift
156,4,9.0402,-0.8269,0.6387,shift
156,5,7.9981,-0.2265,-0.0636,shift
156,6,7.8506,0.3674,-1.4509,shift
156,7,8.9136,0.9136,0.0756,shift
156,8,9.7973,-0.8032,1.0489,shift
156,9,11.458,1.4927,-0.0292,shift
156,10,7.9693,-0.2711,0.7751,shift
157,1,9.8807,-0.0214,-1.0455,shift
157,2,8.1385,-0.7472,-0.0263,shift
157,3,8.8398,-2.4242,-0.6245,shift
157,4,12.8539,0.884,0.747,shift
157,5,11.5451,0.7368,0.0315,shift
157,6,11.7848,-0.2813,0.6901,shift
157,7,11.7673,0.067,1.0877,shift
157,8,12.0833,0.5159,0.6916,shift
157,9,9.0228,-1.5625,0.2731,shift
157,10,8.7379,-0.5291,-0.9982,shift
158,1,8.4593,0.7943,-0.0028,shift
158,2,6.4776,-1.2543,-0.5331,shift
158,3,8.8955,0.2936,-0.3441,shift
158,4,5.9585,-1.3566,-0.3745,shift
158,5,7.775,0.4664,-0.9799,shift
158,6,7.3516,-0.0356,-1.9573,shift
158,7,5.768,-1.6151,-0.6681,shift
158,8,9.9315,1.1647,0.1934,shift
158,9,8.4641,-0.7346,-1.3482,shift
158,10,8.3121,-0.8103,0.0157,shift
159,1,12.2347,0.2006,1.9003,shift
159,2,12.5229,1.1486,1.0231,shift
159,3,10.4297,-1.0158,1.6435,shift
159,4,10.0205,0.0617,0.3911,shift
159,5,12.9185,0.4288,1.1675,shift
159,6,10.3059,0.6931,-0.724,shift
159,7,9.1755,0.1764,-0.6443,shift
159,8,9.5919,-0.367,-2.7391,shift
159,9,9.4872,-0.8276,1.1861,shift
159,10,11.1834,0.0861,1.5403,shift
160,1,5.6017,-1.0721,-0.5532,shift
160,2,4.7152,-2.9214,-0.254,shift
160,3,7.9751,0.4366,-0.7539,shift
160,4,8.3488,0.9039,0.3827,shift
160,5,7.46,-2.3629,1.1249,shift
160,6,7.9582,-1.0097,-1.7428,shift
160,7,9.3579,0.6192,0.4094,shift
160,8,11.9245,2.0575,-0.2767,shift
160,9,8.1397,0.0208,0.1134,shift
160,10,7.9059,-0.728,0.459,shift
161,1,8.4772,-0.1829,-0.1882,shift
161,2,11.4175,1.3749,-0.1036,shift
161,3,8.8323,-0.646,-0.2139,shift
161,4,9.7613,-0.7992,0.9703,shift
161,5,10.2258,-0.4827,0.4188,shift
161,6,9.0592,-0.9533,0.2206,shift
161,7,9.6002,0.1227,-1.271,shift
161,8,12.7389,1.6247,-0.3786,shift
161,9,10.0328,0.3231,0.8987,shift
161,10,9.1932,-0.2524,0.0377,shift
162,1,11.9307,-0.2918,0.6595,shift
162,2,10.9195,-1.5632,1.7665,shift
162,3,11.7982,0.8831,1.0386,shift
162,4,10.9699,-0.0778,0.0932,shift
162,5,10.8001,-0.1805,-0.511,shift
162,6,13.0296,3.1931,-2.5535,shift
162,7,10.6093,0.2988,-0.1684,shift
162,8,11.8375,-0.7518,-0.326,shift
162,9,11.7993,-0.4264,0.3904,shift
162,10,12.3415,1.1484,-0.1539,shift
163,1,11.6071,0.1133,-0.3204,shift
163,2,10.1244,-1.4383,-1.7794,shift
163,3,10.5377,0.9192,-0.94,shift
163,4,10.083,-0.6681,0.4767,shift
163,5,14.0246,1.8733,1.7159,shift
163,6,13.0555,1.08,-0.0975,shift
163,7,9.1068,-0.4473,0.3278,shift
163,8,15.0883,1.281,0.9525,shift
163,9,10.7353,0.0679,-0.8109,shift
163,10,11.8618,0.8528,0.3668,shift
164,1,9.536,0.4847,-0.7405,shift
164,2,8.6159,-0.8464,0.8648,shift
164,3,10.211,-0.6435,0.1514,shift
164,4,12.8459,1.03,0.2985,shift
164,5,9.0227,-0.3348,-0.7826,shift
164,6,11.5856,-0.4036,0.707,shift
164,7,10.9841,-0.9551,2.0847,shift
164,8,9.8391,0.4236,-1.0079,shift
164,9,12.3107,2.0625,-0.3398,shift
164,10,8.8515,-1.0675,0.2316,shift
165,1,7.913,0.0242,0.7864,shift
165,2,6.9089,1.4122,-0.5595,shift
165,3,6.3653,-0.0796,-2.833,shift
165,4,6.8617,0.4524,1.3592,shift
165,5,7.57,-1.0624,0.7605,shift
165,6,7.839,0.4283,-1.7429,shift
165,7,6.1411,-0.1871,-0.6076,shift
165,8,8.6601,0.9857,1.5682,shift
165,9,9.2122,1.1874,1.4478,shift
165,10,10.6514,2.5896,0.9386,shift
166,1,14.4197,0.5796,-0.1761,shift
166,2,15.0905,0.3258,0.083,shift
166,3,14.0874,0.1944,-0.1309,shift
166,4,13.1064,-0.3532,1.1282,shift
166,5,11.5863,0.3385,-0.8758,shift
166,6,12.5159,-0.2954,-0.8058,shift
166,7,15.9771,0.1685,1.0103,shift
166,8,17.5522,1.3176,-0.0444,shift
166,9,13.9878,-1.0065,1.3785,shift
166,10,15.3251,1.1399,-0.6715,shift
167,1,12.8585,1.3171,-0.0548,shift
167,2,12.1678,-0.1181,-0.9224,shift
167,3,9.441,-2.1219,0.0074,shift
167,4,11.5542,-0.6078,-1.4785,shift
167,5,15.1725,1.297,-0.4876,shift
167,6,11.0207,-0.0229,-1.4363,shift
167,7,12.6875,-0.9993,0.6939,shift
167,8,10.4861,-0.5048,0.7166,shift
167,9,12.2769,0.8406,-1.7303,shift
167,10,12.6099,0.5467,1.3339,shift
168,1,11.7151,-0.2389,2.4974,shift
168,2,9.7999,-0.3668,0.046,shift
168,3,10.0486,-0.3918,-0.6411,shift
168,4,11.3655,-0.9224,2.8243,shift
168,5,11.5172,1.6154,-1.319,shift
168,6,11.175,-0.3223,0.0201,shift
168,7,13.7884,1.2172,0.1796,shift
168,8,13.0261,1.5213,1.3451,shift
168,9,11.3929,0.9983,0.3597,shift
168,10,9.7924,-0.4316,-0.4986,shift
169,1,9.8521,0.4037,-0.9512,shift
169,2,8.8556,-0.0242,-0.3418,shift
169,3,7.35,-0.9037,-1.0069,shift
169,4,8.1805,0.3244,0.0478,shift
169,5,7.2827,-1.179,-0.5642,shift
169,6,8.7235,1.1877,-1.494,shift
169,7,10.615,-0.4646,1.2551,shift
169,8,10.0181,0.2012,-0.4977,shift
169,9,7.1401,0.2833,-1.2681,shift
169,10,8.5689,-0.2589,-0.1683,shift
170,1,9.6953,0.5867,0.0684,shift
170,2,8.2559,-0.4749,-1.7465,shift
170,3,12.0261,0.8713,0.3316,shift
170,4,8.0291,-1.346,-1.0472,shift
170,5,10.3832,0.1264,1.711,shift
170,6,11.2168,1.9389,0.524,shift
170,7,9.4721,-1.0003,-0.3999,shift
170,8,9.0967,-0.6777,-0.7452,shift
170,9,10.2109,0.5139,-0.105,shift
170,10,9.5349,0.1796,0.6128,shift
171,1,9.0945,0.3506,-0.0255,shift
171,2,11.3143,0.4892,-0.2172,shift
171,3,9.8992,0.6347,0.0584,shift
171,4,9.7411,1.1097,-0.6039,shift
171,5,9.4768,0.4098,-0.3432,shift
171,6,8.6695,-0.2413,-2.0858,shift
171,7,9.9321,0.6726,0.9737,shift
171,8,10.3138,1.8999,0.2988,shift
171,9,8.88,-0.1326,-0.7735,shift
171,10,9.5864,-0.9745,1.8987,shift
172,1,13.6077,1.1071,0.087,shift
172,2,12.4423,-0.1204,-1.0361,shift
172,3,9.8227,-2.1727,0.8567,shift
172,4,11.5052,0.8474,0.398,shift
172,5,13.2896,-0.5353,0.3946,shift
172,6,11.4287,-0.0905,-0.4258,shift
172,7,12.7671,0.332,0.4505,shift
172,8,12.3851,0.1905,-0.2618,shift
172,9,13.0001,0.7095,0.5559,shift
172,10,9.6848,-0.4355,-1.9049,shift
173,1,11.3807,0.5131,-0.4339,shift
173,2,11.8504,-0.2595,1.7222,shift
173,3,10.8822,0.7388,-0.7671,shift
173,4,10.6785,0.6154,-0.6038,shift
173,5,8.0285,-0.9354,-0.448,shift
173,6,9.4934,1.086,-1.2148,shift
173,7,8.34,-0.536,-2.2083,shift
173,8,10.5931,0.8081,-0.2306,shift
173,9,12.5104,0.3673,0.1359,shift
173,10,12.9902,1.8382,-0.0525,shift
174,1,8.9401,-0.2235,-0.1449,shift
174,2,8.5402,-0.3493,0.043,shift
174,3,8.3511,-0.0194,1.0228,shift
174,4,10.4482,-0.3032,-0.1904,shift
174,5,9.0181,0.7999,-0.5741,shift
174,6,5.8238,-1.6163,-0.2811,shift
174,7,8.0442,-1.0537,0.5793,shift
174,8,9.6075,-1.0678,1.412,shift
174,9,10.6722,0.9503,-0.6281,shift
174,10,8.2923,1.7106,0.0989,shift
175,1,10.5657,-0.1044,0.3384,shift
175,2,8.0204,-0.1688,-0.9926,shift
175,3,7.6114,0.0701,0.0204,shift
175,4,10.7499,1.1619,-1.4657,shift
175,5,8.5798,-0.9274,-1.7691,shift
175,6,9.9592,0.2384,0.3667,shift
175,7,10.2648,0.9752,-0.3839,shift
175,8,10.7856,0.5011,0.2023,shift
175,9,10.2682,0.1896,-0.0179,shift
175,10,11.0338,1.001,-0.9764,shift
176,1,9.0885,-2.7032,-0.0453,shift
176,2,13.5904,0.6779,-1.2331,shift
176,3,14.3879,-0.6541,1.391,shift
176,4,7.9807,-1.8306,-1.356,shift
176,5,13.1296,0.5112,-0.1958,shift
176,6,12.5339,1.3737,-1.0423,shift
176,7,11.5439,-0.1374,0.5704,shift
176,8,12.7563,0.9529,-0.3314,shift
176,9,11.4452,1.6123,-0.5187,shift
176,10,13.4395,1.3149,0.8532,shift
177,1,15.1854,1.64,0.0294,shift
177,2,12.6061,0.7421,0.5166,shift
177,3,11.7993,0.0754,-0.9813,shift
177,4,11.6462,-1.602,-1.4048,shift
177,5,12.0277,-0.2461,0.1072,shift
177,6,11.0347,-0.8432,-0.3188,shift
177,7,14.7347,2.1709,0.6264,shift
177,8,12.2331,-0.1759,-0.0799,shift
177,9,12.963,0.1232,0.2051,shift
177,10,12.984,0.5515,-1.6234,shift
178,1,13.16,0.0436,1.8884,shift
178,2,14.8112,1.6951,-0.1642,shift
178,3,12.1033,-0.6226,0.6976,shift
178,4,11.6524,0.1946,-0.8361,shift
178,5,12.1109,-0.7425,0.308,shift
178,6,10.8971,-1.32,-1.3028,shift
178,7,12.0528,-0.6118,0.4521,shift
178,8,10.4936,-0.037,-0.356,shift
178,9,10.9232,-0.4293,0.0292,shift
178,10,11.3819,-0.6924,0.698,shift
179,1,8.5379,-1.4063,-1.2325,shift
179,2,11.1596,-0.0831,-0.6845,shift
179,3,7.7704,-1.5047,0.4573,shift
179,4,13.6372,0.7601,2.0982,shift
179,5,10.522,0.0824,-0.1381,shift
179,6,9.4778,-1.4576,0.5911,shift
179,7,10.8429,-0.3092,-0.107,shift
179,8,10.5685,-0.7522,1.9422,shift
179,9,11.7788,0.3192,-1.7472,shift
179,10,11.1535,1.3405,0.0946,shift
180,1,6.7933,-1.8752,-1.6255,shift
180,2,9.5168,0.115,-2.5066,shift
180,3,9.9042,-0.1601,0.2975,shift
180,4,9.8156,0.6713,0.1395,shift
180,5,9.4919,0.2132,-0.2848,shift
180,6,9.3597,-0.752,-0.1062,shift
180,7,12.7822,-0.3191,3.0983,shift
180,8,9.9393,-0.796,-0.2582,shift
180,9,10.5463,1.076,0.5101,shift
180,10,12.2286,0.0213,-0.6494,shift
181,1,4.4901,1.9012,0.2952,shift
181,2,3.0411,-0.0607,-0.2382,shift
181,3,5.1542,-0.7084,-0.4105,shift
181,4,3.6899,-1.5137,1.8189,shift
181,5,2.3748,-1.8031,1.1772,shift
181,6,2.9065,-1.5841,0.1367,shift
181,7,4.0664,0.2671,-2.3042,shift
181,8,6.0805,0.5087,-0.361,shift
181,9,5.2249,-1.5812,2.703,shift
181,10,5.2035,0.895,-0.2307,shift
182,1,10.5225,-0.4831,1.1032,shift
182,2,12.7617,0.1468,1.4419,shift
182,3,13.0639,1.6122,0.219,shift
182,4,10.4629,0.8968,-0.8418,shift
182,5,11.0625,-0.2685,-2.4353,shift
182,6,10.446,-0.8912,0.6842,shift
182,7,6.352,-2.1518,-0.8148,shift
182,8,8.0048,-0.7192,0.1762,shift
182,9,8.6492,-0.2111,-1.2498,shift
182,10,9.9323,-0.9872,-0.2652,shift
183,1,8.9817,-0.1313,0.0337,shift
183,2,10.2372,0.0769,0.2686,shift
183,3,7.894,-0.2249,-1.1148,shift
183,4,11.3568,-0.65,1.1969,shift
183,5,9.4658,0.1687,-0.5969,shift
183,6,10.9313,0.4419,-1.6745,shift
183,7,10.4494,-1.0904,-0.109,shift
183,8,8.9207,1.4109,0.0344,shift
183,9,9.8889,-0.0986,0.1606,shift
183,10,8.7313,0.0188,1.3621,shift
184,1,12.1327,0.7082,-0.2364,shift
184,2,10.4295,0.2332,-0.1196,shift
184,3,9.1716,0.9531,-1.1032,shift
184,4,9.6823,0.2871,0.8206,shift
184,5,9.3934,-0.6124,0.1843,shift
184,6,11.9182,0.3615,-0.42,shift
184,7,8.618,-1.1437,-1.9047,shift
184,8,12.1559,0.1086,1.4444,shift
184,9,9.2217,-0.0332,-1.2277,shift
184,10,7.9917,-0.2081,-0.5913,shift
185,1,12.0799,-0.1285,0.3583,shift
185,2,5.4847,-1.8818,-1.1966,shift
185,3,10.4079,-0.5487,-1.4935,shift
185,4,8.7764,0.0928,-2.1239,shift
185,5,8.2782,0.1599,0.721,shift
185,6,9.274,-1.0277,-0.5452,shift
