county_id,state,year,unemployment,log_income,log_population,manufacturing_share,education_pct
80,IA,2014,0.113,10.3881,11.8164,0.0901,0.2821
81,IA,2014,0.01,10.5643,12.9206,0.0629,0.05
82,IA,2014,0.01,10.394,10.5326,0.0995,0.3892
83,IA,2014,0.01,10.4866,9.8832,0.0596,0.3172
84,IA,2014,0.01,10.4767,10.0857,0.1229,0.1
85,KS,2014,0.01,10.581,6.3101,0.0861,0.1021
86,KS,2014,0.01,10.855,10.9044,0.0304,0.4172
87,KS,2014,0.01,10.5101,10.1043,0.1953,0.1763
88,KS,2014,0.01,10.3893,10.4803,0.0901,0.1666
89,KS,2014,0.2,10.1552,9.1859,0.0439,0.05
90,KS,2014,0.1288,10.439,9.5556,0.1099,0.2149
91,KS,2014,0.01,10.559,9.3823,0.1241,0.2272
92,KY,2014,0.1457,10.2144,11.7544,0.0152,0.3215
93,KY,2014,0.01,10.6088,9.4435,0.1399,0.1101
94,KY,2014,0.01,10.5757,12.9948,0.0572,0.098
95,KY,2014,0.2,10.0859,10.8748,0.2227,0.2951
96,KY,2014,0.01,10.6233,8.1673,0.1514,0.3507
97,KY,2014,0.01,10.6076,9.6516,0.096,0.0929
98,KY,2014,0.01,10.7056,8.9939,0.0753,0.3582
99,LA,2014,0.01,10.5495,6.5771,0.1137,0.2538
100,LA,2014,0.01,10.5519,12.1918,0.1568,0.3592
101,LA,2014,0.01,10.6756,11.1936,0.1185,0.243
102,LA,2014,0.2,9.994,11.0862,0.107,0.05
103,LA,2014,0.01,10.5943,10.0383,0.1235,0.2348
104,LA,2014,0.01,10.4498,8.0114,0.0838,0.356
105,LA,2014,0.01,10.6347,9.177,0.0994,0.1606
106,ME,2014,0.01,10.5176,11.1896,0.01,0.2112
107,ME,2014,0.01,10.6766,8.3343,0.1784,0.2324
108,ME,2014,0.01,10.5441,6.0727,0.1379,0.05
109,ME,2014,0.01,10.4828,9.6666,0.0736,0.4171
110,ME,2014,0.01,10.6704,9.6627,0.2339,0.1599
111,ME,2014,0.01,10.7253,10.2439,0.1252,0.3006
112,ME,2014,0.01,10.6406,11.0852,0.0578,0.2413
113,MD,2014,0.01,10.5166,10.9206,0.1714,0.3758
114,MD,2014,0.01,10.5366,10.252,0.1439,0.2906
115,MD,2014,0.01,10.5625,11.7068,0.1437,0.2265
116,MD,2014,0.01,10.4578,7.8349,0.0945,0.1606
117,MD,2014,0.01,10.7482,10.832,0.147,0.3298
118,MD,2014,0.01,10.5132,10.7932,0.1043,0.0627
119,MD,2014,0.01,10.304,8.1556,0.1534,0.3146
120,MA,2014,0.01,10.556,7.8584,0.01,0.1401
121,MA,2014,0.01,10.5578,8.6307,0.094,0.3752
122,MA,2014,0.01,10.5523,9.0892,0.2233,0.2661
123,MA,2014,0.01,10.5375,11.0307,0.074,0.3144
124,MA,2014,0.01,10.6382,9.1638,0.0838,0.2582
125,MA,2014,0.01,10.6144,8.601,0.0931,0.0748
126,MA,2014,0.01,10.5575,8.8118,0.0471,0.1639
127,MI,2014,0.01,10.5412,11.4338,0.01,0.3172
128,MI,2014,0.01,10.5559,10.0268,0.1062,0.2667
129,MI,2014,0.01,10.5924,9.7701,0.1282,0.3681
130,MI,2014,0.01,10.4869,9.6993,0.1168,0.2903
131,MI,2014,0.01,10.5839,12.0339,0.1113,0.1533
132,MI,2014,0.01,10.5771,8.627,0.1226,0.1704
133,MI,2014,0.01,10.7121,11.9634,0.1814,0.2603
134,MN,2014,0.01,10.6205,10.1341,0.1086,0.05
135,MN,2014,0.01,10.5366,9.6616,0.0856,0.4173
136,MN,2014,0.01,10.6503,13.7585,0.1031,0.2942
137,MN,2014,0.01,10.4967,8.2875,0.1548,0.3727
138,MN,2014,0.01,10.5772,9.4118,0.2047,0.0919
139,MN,2014,0.0503,10.46,8.3023,0.0823,0.3745
140,MN,2014,0.01,10.5196,11.3422,0.1259,0.4731
141,MS,2014,0.01,10.5434,12.6591,0.1403,0.1179
142,MS,2014,0.01,10.3107,12.3354,0.0604,0.3271
143,MS,2014,0.01,10.3799,11.9154,0.1212,0.2501
144,MS,2014,0.1263,10.2582,9.9198,0.0321,0.0956
145,MS,2014,0.01,10.578,9.0814,0.0139,0.2993
146,MS,2014,0.01,10.5431,7.3737,0.142,0.3334
147,MS,2014,0.01,10.379,13.1404,0.097,0.1899
148,MO,2014,0.01,10.5082,10.673,0.1321,0.3666
149,MO,2014,0.01,10.5441,9.3177,0.1189,0.0833
150,MO,2014,0.01,10.5683,11.9015,0.0614,0.1005
151,MO,2014,0.01,10.5575,8.5538,0.1173,0.2637
152,MO,2014,0.01,10.6714,10.5866,0.046,0.2525
153,MO,2014,0.0149,10.5635,9.9162,0.2035,0.1783
154,MO,2014,0.01,10.5045,10.9962,0.0386,0.331
155,MT,2014,0.01,10.5429,9.9553,0.1083,0.3031
156,MT,2014,0.01,10.4405,7.7618,0.0575,0.3358
157,MT,2014,0.01,10.5405,10.0402,0.1542,0.2377
158,MT,2014,0.01,10.6843,11.5084,0.1001,0.3103
159,MT,2014,0.01,10.6102,10.0153,0.0889,0.2054
160,MT,2014,0.01,10.7568,11.0995,0.1712,0.4554
161,MT,2014,0.01,10.5003,8.4752,0.1218,0.1687
162,NE,2014,0.2,10.3728,10.2719,0.151,0.4605
163,NE,2014,0.0232,10.5104,9.1939,0.0611,0.2535
164,NE,2014,0.01,10.6609,11.0716,0.0357,0.1124
165,NE,2014,0.1031,10.4077,10.2274,0.1264,0.3868
166,NE,2014,0.01,10.6295,10.9739,0.1009,0.2626
167,NE,2014,0.01,10.728,11.3258,0.1576,0.3351
168,NE,2014,0.01,10.5724,10.8862,0.1152,0.3724
169,NV,2014,0.01,10.587,10.1291,0.1323,0.2838
170,NV,2014,0.01,10.6661,8.45,0.0226,0.1908
171,NV,2014,0.01,10.571,9.9986,0.2333,0.3476
172,NV,2014,0.2,10.0429,9.4518,0.1101,0.2501
173,NV,2014,0.01,10.7899,9.5329,0.1619,0.3186
174,NV,2014,0.01,10.448,9.4053,0.0698,0.05
175,NV,2014,0.01,10.5843,8.6545,0.1385,0.2947
176,NH,2014,0.01,10.6514,6.7323,0.0418,0.1861
177,NH,2014,0.01,10.5437,9.0331,0.1471,0.4153
178,NH,2014,0.01,10.4729,10.4057,0.0986,0.3123
179,NH,2014,0.01,10.5876,7.7559,0.1218,0.274
180,NH,2014,0.1165,10.1774,10.1951,0.1619,0.2986
181,NH,2014,0.01,10.4963,12.9012,0.046,0.1502
182,NH,2014,0.01,10.6282,11.4723,0.0789,0.4123
183,NJ,2014,0.01,10.5877,12.5602,0.1474,0.4491
184,NJ,2014,0.2,10.0324,10.9273,0.2459,0.2893
185,NJ,2014,0.01,10.7621,11.7785,0.1117,0.409
186,NJ,2014,0.01,10.5483,8.9513,0.1555,0.1931
187,NJ,2014,0.01,10.6742,8.9646,0.1136,0.1703
188,NJ,2014,0.01,10.5302,5.7638,0.2365,0.2541
189,NJ,2014,0.01,10.48,11.9038,0.0152,0.2935
190,NY,2014,0.01,10.5701,12.1821,0.1257,0.2106
191,NY,2014,0.01,10.5496,9.181,0.0225,0.3038
192,NY,2014,0.01,10.4464,9.5474,0.01,0.2806
193,NY,2014,0.01,10.672,8.9411,0.1378,0.1502
194,NY,2014,0.01,10.5083,10.624,0.1284,0.3019
195,NY,2014,0.01,10.3969,11.843,0.1029,0.3364
196,NY,2014,0.01,10.693,7.3093,0.1136,0.2671
197,NC,2014,0.01,10.5391,10.5737,0.3059,0.3653
198,NC,2014,0.01,10.4577,9.4382,0.1045,0.1283
199,NC,2014,0.01,10.3925,10.1034,0.1506,0.2968
200,NC,2014,0.01,10.694,10.7451,0.081,0.133
1,AL,2015,0.01,10.5657,7.8266,0.0631,0.3285
2,AL,2015,0.01,10.4508,9.9978,0.0656,0.0722
3,AL,2015,0.01,10.625,11.3697,0.01,0.3215
4,AL,2015,0.01,10.4631,10.6396,0.2204,0.2266
5,AL,2015,0.01,10.6068,9.843,0.0682,0.3207
6,AL,2015,0.0703,10.3847,7.5409,0.1124,0.3277
7,AL,2015,0.01,10.5135,8.6253,0.0654,0.4108
8,AZ,2015,0.01,10.5319,10.2603,0.1617,0.3853
9,AZ,2015,0.01,10.5579,8.8373,0.0975,0.3847
10,AZ,2015,0.01,10.5934,10.3822,0.0417,0.3944
11,AZ,2015,0.01,10.5873,11.1294,0.1465,0.2791
12,AZ,2015,0.01,10.1871,11.2751,0.034,0.2532
13,AZ,2015,0.01,10.5004,7.9306,0.0698,0.3373
14,AZ,2015,0.01,10.5378,13.4866,0.01,0.3232
15,AR,2015,0.01,10.6962,11.2011,0.0346,0.2191
16,AR,2015,0.01,10.4591,9.8852,0.1307,0.2905
17,AR,2015,0.0638,10.4627,11.867,0.01,0.2465
18,AR,2015,0.01,10.6789,13.5655,0.0311,0.1646
19,AR,2015,0.1423,10.1978,8.0188,0.1199,0.379
20,AR,2015,0.01,10.5961,9.6722,0.0874,0.2555
21,AR,2015,0.2,10.1562,6.7415,0.2395,0.4549
22,CA,2015,0.2,10.0758,10.5523,0.23,0.0875
23,CA,2015,0.01,10.458,10.5107,0.0679,0.1943
24,CA,2015,0.06,10.3828,10.087,0.1534,0.2533
25,CA,2015,0.01,10.8613,9.115,0.165,0.3637
26,CA,2015,0.1952,10.281,7.131,0.0842,0.2899
27,CA,2015,0.01,10.6745,10.4156,0.0303,0.281
28,CA,2015,0.01,10.5704,12.2861,0.1193,0.1373
29,CO,2015,0.012,10.3556,9.2722,0.1096,0.1343
30,CO,2015,0.01,10.6042,10.3963,0.0939,0.2823
31,CO,2015,0.01,10.6214,7.4703,0.1465,0.1136
32,CO,2015,0.01,10.4537,10.3799,0.075,0.1968
33,CO,2015,0.01,10.6666,9.3695,0.0509,0.3001
34,CO,2015,0.01,10.596,8.964,0.1265,0.1518
35,CO,2015,0.2,10.4084,9.0848,0.1432,0.4105
36,CT,2015,0.01,10.5499,9.4207,0.0494,0.3724
37,CT,2015,0.2,10.0181,10.8179,0.1757,0.0929
38,CT,2015,0.01,10.4909,7.8247,0.0138,0.1568
39,CT,2015,0.01,10.6386,9.1488,0.0853,0.05
40,CT,2015,0.01,10.3487,9.9295,0.1045,0.1717
41,CT,2015,0.01,10.3712,8.4091,0.0818,0.3266
42,CT,2015,0.01,10.5515,12.6901,0.0861,0.2086
43,FL,2015,0.01,10.5246,8.4096,0.2323,0.2961
44,FL,2015,0.01,10.5101,8.9825,0.0689,0.0978
45,FL,2015,0.01,10.6735,8.3369,0.2665,0.3298
46,FL,2015,0.01,10.4831,12.7982,0.1462,0.1945
47,FL,2015,0.01,10.3681,10.8843,0.1255,0.2512
48,FL,2015,0.01,10.7567,8.4541,0.1486,0.2407
49,FL,2015,0.01,10.4171,11.5823,0.2718,0.1228
50,GA,2015,0.01,10.4145,10.1422,0.0604,0.1347
51,GA,2015,0.01,10.6944,10.3765,0.0528,0.3468
52,GA,2015,0.0423,10.464,9.6266,0.0747,0.2899
53,GA,2015,0.01,10.5802,8.728,0.1219,0.355
54,GA,2015,0.01,10.613,10.5823,0.0165,0.2825
55,GA,2015,0.01,10.6676,9.1028,0.1213,0.2643
56,GA,2015,0.01,10.4699,12.6062,0.2216,0.0774
57,ID,2015,0.01,10.6989,8.08,0.1291,0.223
58,ID,2015,0.01,10.3406,12.1489,0.1024,0.2473
59,ID,2015,0.01,10.6896,9.75,0.0829,0.4453
60,ID,2015,0.01,10.4917,10.2689,0.1739,0.3187
61,ID,2015,0.2,10.3583,11.5444,0.0705,0.4036
62,ID,2015,0.01,10.5871,9.0599,0.2308,0.3098
63,ID,2015,0.01,10.4664,11.1914,0.236,0.1789
64,IL,2015,0.01,10.6248,5.9708,0.1354,0.2617
65,IL,2015,0.01,10.6514,8.9032,0.1193,0.2736
66,IL,2015,0.01,10.591,8.5808,0.1818,0.1561
67,IL,2015,0.01,10.4405,8.2119,0.1857,0.2116
68,IL,2015,0.01,10.5004,9.7912,0.0716,0.2294
69,IL,2015,0.01,10.6028,10.499,0.0884,0.4106
70,IL,2015,0.01,10.4909,10.9676,0.0407,0.05
71,IN,2015,0.01,10.6661,10.3201,0.1445,0.3706
72,IN,2015,0.01,10.3254,8.6562,0.16,0.1563
73,IN,2015,0.01,10.5473,10.3262,0.039,0.1128
74,IN,2015,0.1236,10.3343,10.3915,0.0927,0.368
75,IN,2015,0.2,10.1131,11.6508,0.0392,0.3232
76,IN,2015,0.01,10.5184,11.128,0.0661,0.3755
77,IN,2015,0.01,10.5576,10.1322,0.1531,0.3301
78,IA,2015,0.01,10.2567,8.7008,0.076,0.456
79,IA,2015,0.2,10.1216,9.4824,0.102,0.3059
80,IA,2015,0.1517,10.1792,9.3433,0.0224,0.2344
81,IA,2015,0.01,10.6186,9.5079,0.1312,0.2843
82,IA,2015,0.01,10.5118,10.2587,0.1173,0.3743
83,IA,2015,0.01,10.5101,10.8318,0.0763,0.1721
84,IA,2015,0.01,10.6897,9.9538,0.1087,0.1848
85,KS,2015,0.01,10.6452,9.9107,0.1308,0.2191
86,KS,2015,0.01,10.5852,10.0016,0.0711,0.05
87,KS,2015,0.01,10.5092,9.1292,0.0314,0.2638
88,KS,2015,0.01,10.5527,8.4497,0.2283,0.0614
89,KS,2015,0.2,10.1532,7.6199,0.082,0.2553
90,KS,2015,0.1324,10.3166,9.0895,0.1142,0.3365
91,KS,2015,0.01,10.5817,10.7085,0.1807,0.2023
92,KY,2015,0.1936,10.1783,9.1676,0.3317,0.4177
93,KY,2015,0.01,10.6605,9.6549,0.0453,0.1039
94,KY,2015,0.01,10.5747,10.5705,0.147,0.3691
95,KY,2015,0.199,10.2591,11.0095,0.0775,0.3175
96,KY,2015,0.01,10.6491,8.4615,0.0877,0.0784
97,KY,2015,0.01,10.7395,11.34,0.0768,0.5211
98,KY,2015,0.01,10.4122,11.6625,0.0525,0.2436
99,LA,2015,0.01,10.5732,8.1739,0.1175,0.1623
100,LA,2015,0.01,10.5979,8.5568,0.0315,0.1093
101,LA,2015,0.01,10.6376,11.9256,0.1768,0.228
102,LA,2015,0.2,10.0598,10.0661,0.1233,0.2373
103,LA,2015,0.01,10.4924,6.4605,0.1453,0.2603
104,LA,2015,0.01,10.6455,7.9849,0.092,0.2202
105,LA,2015,0.01,10.4978,9.5283,0.098,0.3133
106,ME,2015,0.01,10.5134,8.1824,0.1373,0.2112
107,ME,2015,0.01,10.6545,9.291,0.0502,0.0565
108,ME,2015,0.01,10.5457,9.919,0.0985,0.2351
109,ME,2015,0.01,10.4223,12.2007,0.0684,0.05
110,ME,2015,0.01,10.4779,9.4397,0.0666,0.2854
111,ME,2015,0.01,10.5589,11.6494,0.01,0.1521
112,ME,2015,0.01,10.4266,12.1356,0.2004,0.2663
113,MD,2015,0.01,10.5697,12.1156,0.0788,0.3814
114,MD,2015,0.01,10.5599,10.291,0.1898,0.1551
115,MD,2015,0.01,10.7168,6.9686,0.1841,0.3561
116,MD,2015,0.01,10.6088,10.8045,0.0428,0.2067
117,MD,2015,0.01,10.5362,11.6477,0.0547,0.4253
118,MD,2015,0.01,10.6619,9.7318,0.2736,0.2135
119,MD,2015,0.01,10.4998,12.6318,0.2251,0.166
120,MA,2015,0.01,10.452,11.4025,0.1181,0.3187
121,MA,2015,0.01,10.5247,10.602,0.1354,0.2064
122,MA,2015,0.01,10.6736,11.7111,0.0821,0.1659
123,MA,2015,0.01,10.5572,10.4007,0.1459,0.2022
124,MA,2015,0.01,10.5549,6.3464,0.077,0.2455
125,MA,2015,0.01,10.759,9.1368,0.01,0.3842
126,MA,2015,0.01,10.3538,11.525,0.0407,0.0566
127,MI,2015,0.01,10.4271,8.5445,0.1213,0.2523
128,MI,2015,0.01,10.4122,9.672,0.0521,0.3125
129,MI,2015,0.01,10.5981,8.4717,0.116,0.2693
130,MI,2015,0.01,10.6109,12.5402,0.0555,0.381
131,MI,2015,0.01,10.707,12.618,0.0731,0.2426
132,MI,2015,0.01,10.5738,8.425,0.1712,0.2315
133,MI,2015,0.01,10.5324,10.211,0.1348,0.3092
134,MN,2015,0.01,10.5582,8.7976,0.1194,0.2599
135,MN,2015,0.01,10.5551,10.8246,0.1727,0.211
136,MN,2015,0.01,10.4033,10.7716,0.1488,0.3016
137,MN,2015,0.01,10.8065,11.0885,0.2068,0.1847
138,MN,2015,0.01,10.5887,10.4402,0.0924,0.1889
139,MN,2015,0.01,10.5602,14.5541,0.0942,0.1972
140,MN,2015,0.01,10.6571,8.3716,0.0419,0.3853
141,MS,2015,0.01,10.5659,7.5594,0.0943,0.05
142,MS,2015,0.01,10.5528,9.2409,0.1779,0.2896
143,MS,2015,0.01,10.4929,7.7275,0.198,0.2534
144,MS,2015,0.1972,10.1902,7.9775,0.1776,0.0819
145,MS,2015,0.01,10.6029,8.1273,0.0123,0.281
146,MS,2015,0.01,10.4883,8.4972,0.185,0.2976
147,MS,2015,0.01,10.7146,8.6546,0.01,0.309
148,MO,2015,0.01,10.5243,10.7469,0.1739,0.05
149,MO,2015,0.01,10.669,9.2964,0.0979,0.3866
150,MO,2015,0.01,10.6721,9.6401,0.1622,0.1762
151,MO,2015,0.01,10.5778,11.3543,0.0401,0.3187
152,MO,2015,0.01,10.6089,8.8272,0.1903,0.3241
153,MO,2015,0.01,10.6097,9.7783,0.0321,0.1623
154,MO,2015,0.01,10.5023,10.5868,0.0799,0.316
155,MT,2015,0.01,10.5488,7.1383,0.0601,0.2115
156,MT,2015,0.01,10.5076,6.3609,0.0147,0.05
157,MT,2015,0.01,10.4944,10.446,0.1257,0.3668
158,MT,2015,0.01,10.7635,10.6731,0.2284,0.1725
159,MT,2015,0.01,10.3886,13.1555,0.28,0.1646
160,MT,2015,0.01,10.4131,10.174,0.1258,0.2097
161,MT,2015,0.01,10.6946,11.2731,0.187,0.2772
162,NE,2015,0.2,10.2446,10.0181,0.1339,0.2443
163,NE,2015,0.0407,10.4075,10.5765,0.1499,0.3048
164,NE,2015,0.01,10.5755,12.452,0.0995,0.1161
165,NE,2015,0.1754,10.3487,6.9942,0.1317,0.1758
166,NE,2015,0.01,10.5485,10.5592,0.1522,0.2384
167,NE,2015,0.01,10.8718,12.8977,0.0853,0.4398
168,NE,2015,0.01,10.3792,10.2718,0.1154,0.2386
169,NV,2015,0.01,10.6569,12.1952,0.1165,0.3585
170,NV,2015,0.01,10.6728,9.0035,0.1696,0.2539
171,NV,2015,0.01,10.6296,9.9547,0.056,0.2016
172,NV,2015,0.2,10.1472,10.3018,0.1169,0.2253
173,NV,2015,0.01,10.5209,6.7227,0.2347,0.2332
174,NV,2015,0.01,10.6175,8.2149,0.1898,0.3104
175,NV,2015,0.01,10.6778,8.4791,0.201,0.3875
176,NH,2015,0.01,10.626,10.9014,0.1215,0.286
177,NH,2015,0.01,10.6946,11.3436,0.1393,0.3687
178,NH,2015,0.0126,10.419,10.6017,0.1801,0.1535
179,NH,2015,0.01,10.5198,11.0144,0.2136,0.2085
180,NH,2015,0.0996,10.2601,9.9253,0.01,0.1776
181,NH,2015,0.01,10.5258,11.8537,0.0411,0.2814
182,NH,2015,0.01,10.6458,9.9509,0.1986,0.2141
183,NJ,2015,0.01,10.5877,10.1817,0.1034,0.323
184,NJ,2015,0.2,10.4078,9.9422,0.0797,0.1569
185,NJ,2015,0.01,10.5756,11.054,0.0448,0.2543
186,NJ,2015,0.01,10.5816,9.4054,0.0867,0.3187
187,NJ,2015,0.01,10.5056,11.3957,0.0359,0.05
188,NJ,2015,0.01,10.5549,8.1743,0.2455,0.4622
189,NJ,2015,0.0319,10.4969,8.4762,0.1187,0.2217
190,NY,2015,0.01,10.6078,10.9027,0.1165,0.05
191,NY,2015,0.01,10.5711,9.8779,0.1553,0.2658
192,NY,2015,0.01,10.4767,9.2475,0.1777,0.2533
193,NY,2015,0.01,10.46,11.4069,0.1768,0.2418
194,NY,2015,0.01,10.5397,9.1392,0.1844,0.3491
195,NY,2015,0.0756,10.4535,9.8553,0.0821,0.3247
196,NY,2015,0.01,10.6833,12.0223,0.1021,0.2798
197,NC,2015,0.01,10.4345,12.2682,0.1661,0.295
198,NC,2015,0.01,10.5199,12.2118,0.0884,0.2396
199,NC,2015,0.01,10.6227,9.5102,0.1197,0.4275
200,NC,2015,0.01,10.3273,11.9026,0.1439,0.1021
1,AL,2016,0.01,10.4134,8.5104,0.118,0.05
2,AL,2016,0.01,10.4767,8.8903,0.0898,0.3737
3,AL,2016,0.01,10.5885,8.8068,0.1097,0.196
4,AL,2016,0.01,10.5945,10.2949,0.1629,0.1699
5,AL,2016,0.01,10.5831,9.6917,0.1967,0.2102
6,AL,2016,0.0203,10.3196,9.2605,0.1542,0.2053
7,AL,2016,0.01,10.4867,10.4818,0.1261,0.3112
8,AZ,2016,0.01,10.5052,12.5633,0.2099,0.0941
9,AZ,2016,0.01,10.5714,12.4769,0.1012,0.1422
10,AZ,2016,0.0205,10.6211,7.193,0.1819,0.2843
11,AZ,2016,0.01,10.5881,10.9724,0.1027,0.3123
12,AZ,2016,0.01,10.6073,9.5643,0.1459,0.3142
13,AZ,2016,0.01,10.5399,10.0026,0.1132,0.1713
14,AZ,2016,0.1072,10.3999,9.5942,0.1166,0.1522
15,AR,2016,0.01,10.5711,10.2262,0.0974,0.1993
16,AR,2016,0.01,10.5688,10.1148,0.2007,0.274
17,AR,2016,0.1044,10.384,9.3642,0.076,0.3985
18,AR,2016,0.01,10.5031,8.6728,0.0756,0.05
19,AR,2016,0.1783,10.2602,9.5039,0.2473,0.2279
20,AR,2016,0.01,10.5418,10.3615,0.1787,0.1167
21,AR,2016,0.2,10.1635,11.2076,0.01,0.0848
22,CA,2016,0.2,10.3383,11.5433,0.0861,0.3467
23,CA,2016,0.01,10.5979,9.2214,0.0113,0.3045
24,CA,2016,0.01,10.5036,10.5715,0.063,0.2949
25,CA,2016,0.01,10.671,11.5406,0.01,0.3421
26,CA,2016,0.123,10.1781,11.9537,0.1118,0.202
27,CA,2016,0.01,10.4339,9.767,0.0515,0.2067
28,CA,2016,0.01,10.6542,9.7715,0.1236,0.4686
29,CO,2016,0.01,10.5992,10.4455,0.0225,0.2253
30,CO,2016,0.01,10.4525,8.0116,0.125,0.3235
31,CO,2016,0.01,10.5169,9.5321,0.0951,0.2506
32,CO,2016,0.01,10.4389,10.811,0.2101,0.0652
33,CO,2016,0.01,10.4463,10.9225,0.2047,0.05
34,CO,2016,0.01,10.632,9.7022,0.1671,0.1921
35,CO,2016,0.2,10.2773,10.5519,0.1004,0.3556
36,CT,2016,0.01,10.5767,8.7741,0.2391,0.3288
37,CT,2016,0.2,10.1478,11.2995,0.0268,0.3414
38,CT,2016,0.01,10.3904,9.6763,0.0358,0.1513
39,CT,2016,0.01,10.7455,9.3306,0.115,0.4116
40,CT,2016,0.01,10.5853,9.4491,0.2552,0.1535
41,CT,2016,0.01,10.4907,9.9633,0.1079,0.2713
42,CT,2016,0.01,10.6266,9.3233,0.109,0.249
43,FL,2016,0.01,10.5428,10.6771,0.0335,0.2326
44,FL,2016,0.01,10.5664,9.3937,0.1768,0.3839
45,FL,2016,0.01,10.5774,12.1938,0.1772,0.1795
46,FL,2016,0.01,10.4404,12.2983,0.1673,0.115
47,FL,2016,0.01,10.5212,8.7177,0.0822,0.252
48,FL,2016,0.01,10.5552,9.9636,0.0776,0.21
49,FL,2016,0.01,10.6064,8.9469,0.0424,0.5877
50,GA,2016,0.01,10.6422,9.3511,0.125,0.3177
51,GA,2016,0.01,10.7296,12.9942,0.0552,0.2091
52,GA,2016,0.0532,10.3615,9.6819,0.0494,0.1444
53,GA,2016,0.01,10.3321,10.3925,0.0946,0.062
54,GA,2016,0.01,10.3241,10.8876,0.0907,0.1475
55,GA,2016,0.01,10.5434,8.4195,0.0877,0.2615
56,GA,2016,0.01,10.5315,8.5984,0.148,0.3927
57,ID,2016,0.01,10.6094,8.1749,0.1247,0.3622
58,ID,2016,0.01,10.5751,8.5158,0.1027,0.2729
59,ID,2016,0.01,10.385,5.6419,0.131,0.2177
60,ID,2016,0.01,10.3816,10.6372,0.0605,0.2769
61,ID,2016,0.2,10.189,13.376,0.1263,0.1981
62,ID,2016,0.01,10.6201,10.227,0.129,0.4218
63,ID,2016,0.01,10.5067,7.7706,0.0298,0.2311
64,IL,2016,0.01,10.3867,9.0679,0.1797,0.2414
65,IL,2016,0.01,10.5421,9.2948,0.0671,0.05
66,IL,2016,0.01,10.6763,8.4405,0.1254,0.2305
67,IL,2016,0.01,10.6079,11.3824,0.1899,0.3336
68,IL,2016,0.01,10.4382,11.329,0.1755,0.1432
69,IL,2016,0.01,10.5369,8.1872,0.1221,0.1749
70,IL,2016,0.01,10.4422,11.0012,0.0983,0.3293
71,IN,2016,0.01,10.6165,12.249,0.1769,0.1023
72,IN,2016,0.01,10.5949,12.5085,0.1605,0.3558
73,IN,2016,0.01,10.3622,14.0705,0.0829,0.1968
74,IN,2016,0.1598,10.2137,8.852,0.0723,0.2111
75,IN,2016,0.1975,10.1925,14.4831,0.01,0.1376
76,IN,2016,0.01,10.533,9.4313,0.1292,0.2878
77,IN,2016,0.01,10.6012,9.1978,0.115,0.496
78,IA,2016,0.01,10.456,10.5373,0.1882,0.3281
79,IA,2016,0.2,10.2057,9.5887,0.1415,0.1636
80,IA,2016,0.1088,10.3266,10.7665,0.2001,0.3636
81,IA,2016,0.01,10.3299,8.0007,0.0782,0.2183
82,IA,2016,0.01,10.5591,9.4985,0.1883,0.3874
83,IA,2016,0.01,10.6773,11.6874,0.0883,0.3307
84,IA,2016,0.01,10.4563,9.9449,0.1667,0.05
85,KS,2016,0.01,10.6987,10.0989,0.0325,0.1496
86,KS,2016,0.01,10.6262,10.4995,0.1341,0.3444
87,KS,2016,0.01,10.5934,11.659,0.01,0.2652
88,KS,2016,0.01,10.5114,7.3549,0.104,0.1476
89,KS,2016,0.2,10.1492,11.1299,0.1464,0.1866
90,KS,2016,0.1199,10.2516,9.73,0.0887,0.0594
91,KS,2016,0.01,10.5221,10.2488,0.057,0.2412
92,KY,2016,0.1215,10.4514,11.8119,0.1708,0.4711
93,KY,2016,0.01,10.4856,8.2203,0.1138,0.3305
94,KY,2016,0.01,10.5131,8.3518,0.0906,0.469
95,KY,2016,0.2,10.0892,7.3253,0.1225,0.3382
96,KY,2016,0.01,10.7904,9.2571,0.2782,0.3527
97,KY,2016,0.01,10.6673,11.8401,0.1892,0.4474
98,KY,2016,0.01,10.5968,9.7906,0.1898,0.2877
99,LA,2016,0.01,10.4436,7.8585,0.1461,0.2313
100,LA,2016,0.01,10.6483,9.0641,0.13,0.3533
101,LA,2016,0.0318,10.5433,7.9071,0.01,0.3954
102,LA,2016,0.2,10.182,8.5986,0.0793,0.202
103,LA,2016,0.01,10.4357,10.3734,0.0912,0.1778
104,LA,2016,0.01,10.5752,8.3236,0.01,0.2639
105,LA,2016,0.01,10.5376,11.5714,0.0506,0.3331
106,ME,2016,0.01,10.5024,9.8203,0.01,0.3298
107,ME,2016,0.01,10.5857,10.0395,0.1177,0.1076
108,ME,2016,0.01,10.4586,9.4528,0.1691,0.4412
109,ME,2016,0.01,10.5922,11.1666,0.1864,0.1859
110,ME,2016,0.01,10.6155,11.0501,0.1449,0.2235
111,ME,2016,0.01,10.44,10.5432,0.0622,0.1597
112,ME,2016,0.01,10.5539,10.8396,0.01,0.5198
113,MD,2016,0.01,10.54,9.646,0.0146,0.2742
114,MD,2016,0.01,10.5577,10.6772,0.0439,0.1649
115,MD,2016,0.01,10.5656,9.4067,0.0667,0.3364
116,MD,2016,0.01,10.6214,10.1167,0.1104,0.3269
117,MD,2016,0.01,10.7257,9.6632,0.0592,0.2312
118,MD,2016,0.01,10.5294,9.1675,0.1403,0.3341
119,MD,2016,0.01,10.3587,8.9812,0.1061,0.1675
